idK;name;nrK;nrL;lista
8a8a8a820e424cef010e4341e9051d46;Kowalewski Mieczysław Eugeniusz;4;4;PiS
8a8a8a820e424cef010e4343ca5a1d78;Cichocki Antoni;5;4;PiS
8a8a8a820e424cef010e434a87371e2b;Modzelewski Waldemar;6;4;PiS
8a8a8a820e424cef010e434c7e011e55;Chojnowski Tomasz Paweł;7;4;PiS
8a8a8a820e424cef010e435005451eb0;Gołębiewski Paweł;8;4;PiS
8a8a8a820e424cef010e4352a0c31ef5;Niewiadomski Krzysztof Tomasz;9;4;PiS
8a8a8a820e3f65e3010e419ca73017d5;Piorunek Jacek;1;5;PO
8a8a8a820e3f65e3010e419efdb31818;Zgrzywa Sławomir;2;5;PO
8a8a8a820e3f65e3010e41a1727d1870;Doliwa Stanisław Adam;3;5;PO
8a8a8a820e3f65e3010e41a3421918b8;Gałązka Hanka;4;5;PO
8a8a8a820e3f65e3010e41a5735a1904;Łuba Marek;5;5;PO
8a8a8a820e3f65e3010e41a79e99194b;Konopka Arkadiusz;6;5;PO
8a8a8a820e3f65e3010e41a95e6b198a;Piotrowski Zenon;7;5;PO
8a8a8a820e3f65e3010e41ab476a19bd;Buczkowski Adam;8;5;PO
8a8a8a820e3f65e3010e41ad0bc219fb;Prosiński Zbigniew;9;5;PO
8a8a8a820e3f65e3010e41b0175e1a3f;Zajkowski Maciej Krzysztof;10;5;PO
8a8a8a840e3f65e6010e4229a5b422fe;Kowalski Jan Antoni;1;6;SLD
8a8a8a840e3f65e6010e422bb3062336;Tomaszewski Tadeusz;2;6;SLD
8a8a8a840e3f65e6010e422d9eeb2364;Kalinko Zdzisław;3;6;SLD
8a8a8a840e3f65e6010e4230145e23aa;Cwalina Urszula;4;6;SLD
8a8a8a840e3f65e6010e4231aa6c23cc;Kania Zbigniew;5;6;SLD
8a8a8a840e3f65e6010e420e549b2089;Gromadzki Sławomir;1;7;Samoobrona
8a8a8a840e3f65e6010e4212aaef2100;Korytkowski Kazimierz;2;7;Samoobrona
8a8a8a840e3f65e6010e42151624214b;Karpiński Janusz;3;7;Samoobrona
8a8a8a840e3f65e6010e4217fc7a219a;Janczyk Ryszard;4;7;Samoobrona
8a8a8a840e3f65e6010e421c0ed721f6;Bagiński Franciszek;5;7;Samoobrona
8a8a8a830e424cf8010e438cf791176b;Myszkowski Paweł;1;11;11
8a8a8a830e424cf8010e4390a1e0179d;Dmochowski Mieczysław;2;11;11
8a8a8a830e424cf8010e4392b7ac17b2;Steckiewicz Teresa Aniela;3;11;11
8a8a8a830e424cf8010e43946fb617cc;Mikucki Waldemar;4;11;11
8a8a8a830e424cf8010e4395f9d117df;Cieślik Sławomira;5;11;11
8a8a8a830e424cf8010e4397540c17f2;Karwowski Lech;6;11;11
8a8a8a830e424cf8010e4398d6cc1819;Kulas Marian;7;11;11
8a8a8a820e424cef010e429ab5380893;Kowalewski Tadeusz;1;12;12
8a8a8a820e424cef010e429d627208fe;Muzyk Agnieszka Barbara;2;12;12
8a8a8a820e424cef010e429edf01095b;Kaseja Stanisław;3;12;12
8a8a8a820e424cef010e42a1f88b09df;Rogowski Grzegorz;4;12;12
8a8a8a820e424cef010e42a37f750a2a;Suchan Anna;5;12;12
8a8a8a820e424cef010e42a58edc0a68;Osewska Elżbieta Wiesława;6;12;12
8a8a8a820e424cef010e42a6f0fe0aa0;Rogowski Zbigniew Maciej;7;12;12
8a8a8a820e424cef010e42a8d3960aeb;Kazimierska Janina;8;12;12
8a8a8a820e424cef010e42aa20580b1c;Olszewska Agnieszka;9;12;12
8a8a8a830e424cf8010e42d662f409e1;Poteraj Jarosław;1;13;13
8a8a8a830e424cf8010e42d7fbce0a19;Żuk Łukasz;2;13;13
8a8a8a830e424cf8010e42dfc2080ab2;Brzozowska Dorota;3;13;13
8a8a8a830e424cf8010e42e167660ac3;Półtorak Łukasz;4;13;13
8a8a8a830e424cf8010e42e320c70ae8;Wappa-Busłowska Ewa;5;13;13
8a8a8a840e3bbf04010e3d5612f713d1;Warpechowska Edyta;1;14;14
8a8a8a840e3bbf04010e3d57ee0813e8;Zalewski Wiesław;2;14;14
8a8a8a840e3bbf04010e3d5a370813f0;Derewońko Eugeniusz;3;14;14
8a8a8a840e3bbf04010e3d5bc92b13f8;Bielawski Wiesław;4;14;14
8a8a8a840e3bbf04010e3d5de09d13fe;Dąbrowska Agnieszka;5;14;14
8a8a8a840e3bbf04010e3d60a28f140c;Faszczewska Józefa;6;14;14
8a8a8a840e3bbf04010e3d6a3a7d1442;Żarski Jan;7;14;14
8a8a8a840e3bbf04010e3d6bee2d144a;Zalewski Marian;8;14;14
8a8a8a840e2f6f80010e32211e3b0472;Struzik Adam Krzysztof;1;1;PSL
8a8a8a840e2f6f80010e3229d5c304dd;Chrzanowski Witold;2;1;PSL
8a8a8a840e2f6f80010e3248a8f9060b;Kisielewski Henryk;3;1;PSL
8a8a8a840e2f6f80010e325139300642;Krawczyk Wiesława;4;1;PSL
8a8a8a840e2f6f80010e324e95fd062b;Krupa Jerzy Karol;5;1;PSL
8a8a8a840e2f6f80010e324d16480621;Kaliński Józef;6;1;PSL
8a8a8a840e2f6f80010e324a255e0616;Antczak Henryk;7;1;PSL
8a8a8a840e2f6f80010e32470fac05f8;Opolska Grażyna Anna;8;1;PSL
8a8a8a840e2f6f80010e32433a7e05cd;Świerzyński Sławomir Arkadiusz;9;1;PSL
8a8a8a840e2f6f80010e3241462e05c1;Stachyra Roman Waldemar;10;1;PSL
8a8a8a840e2f6f80010e322c028404e8;Szymanik Elżbieta;11;1;PSL
8a8a8a840e2f6f80010e323dbb6d0597;Choiński Marek Jerzy;12;1;PSL
8a8a8a840e2f6f80010e323b5a250586;Gajewski Wojciech Kazimierz;13;1;PSL
8a8a8a840e2f6f80010e32387d480567;Jeliński Robert;14;1;PSL
8a8a8a840e2f6f80010e3236836d0554;Sobieraj Leonard Jan;15;1;PSL
8a8a8a840e2f6f80010e323152dd0529;Barciński Piotr Czesław;16;1;PSL
8a8a8a840e2f6f80010e322e9538050c;Zawidzki Dariusz Piotr;17;1;PSL
8a8a8a820e3f6638010e4116458c5421;Brudzyński Marian;1;2;LPR
8a8a8a820e3f6638010e41220a635a87;Radwańska-Komosa Monika Danuta;2;2;LPR
8a8a8a820e3f6638010e412c5cd75fc7;Paradowska Jadwiga;3;2;LPR
8a8a8a820e3f6638010e41311637621e;Pargulska Aleksandra Głandalina;4;2;LPR
8a8a8a820e3f6638010e4137cdba6571;Okoński Leszek;5;2;LPR
8a8a8a820e3f6638010e413a2167664a;Słowik Zbigniew Kazimierz;6;2;LPR
8a8a8a820e3f6638010e413d73616799;Bardoński Wojciech;7;2;LPR
8a8a8a820e3f6638010e4142a47c69fb;Stachowicz Milena Anna;8;2;LPR
8a8a8a820e3f6638010e414bb9026d8f;Górski Edmund;9;2;LPR
8a8a8a820e3f6638010e4150219b6f63;Nowacki Feliks;10;2;LPR
8a8a8a820e3f6638010e4158cc007300;Nowakowski Dawid;11;2;LPR
8a8a8a820e3f6638010e415b9681747c;Szumska Wanda Irena;12;2;LPR
8a8a8a820e3f6638010e41741cdc7dc2;Kwiatkowski Przemysław;13;2;LPR
8a8a8a820e3f6638010e4170cfce7c89;Wierzbicki Jan;14;2;LPR
8a8a8a820e3f6638010e416a635179e8;Kuczyńska Maria;15;2;LPR
8a8a8a820e3f6638010e4167cfd778fe;Mazurowski Maciej Rafał;16;2;LPR
8a8a8a820e3f6638010e4164bad777d5;Kurzątkowski Cezary;17;2;LPR
8a8a8a820e3f6638010e4160424d7631;Chmielewska Marta;18;2;LPR
8a8a8a820e3f6638010e40ef54303fd8;Pękała Jerzy;1;3;PEiR
8a8a8a820e3f6638010e40f7010543b4;Gancewski Andrzej;2;3;PEiR
8a8a8a820e3f6638010e40f9652f4503;Leszczyński Jerzy;3;3;PEiR
8a8a8a820e3f6638010e40fde23247b1;Żbikowska Wioletta;4;3;PEiR
8a8a8a820e3f6638010e410d64834edd;Matuszewska Teresa;5;3;PEiR
8a8a8a820e3f6638010e411349585216;Dulęba Renata;6;3;PEiR
8a8a8a820e3f6638010e41161e8c540e;Głowacka Hanna;7;3;PEiR
8a8a8a820e3f6638010e41188cd65573;Kowalska Anna Monika;8;3;PEiR
8a8a8a820e3f6638010e411ab406570f;Grzybowska Halina;9;3;PEiR
8a8a8a850e41214f010e412afec40026;Szymańska Marlena Zofia;10;3;PEiR
8a8a8a850e41214f010e412d06f8003e;Kapitański Jan;11;3;PEiR
8a8a8a850e41214f010e412fe2aa0063;Bokus Krzysztof Kazimierz;12;3;PEiR
8a8a8a850e43e986010e45ec9e970479;Martynowski Marek Eryk;1;4;PiS
8a8a8a850e43e986010e45f114780495;Pszczółkowski Benedykt;2;4;PiS
8a8a8a850e43e986010e45f31e1c04ac;Matuszewski Tomasz;3;4;PiS
8a8a8a850e43e986010e45f535ca04ca;Sutkowski Michał Jacek;4;4;PiS
8a8a8a850e43e986010e45f725b204e4;Siemiński Janusz Lech;5;4;PiS
8a8a8a850e43e986010e45f96dd304fe;Olechowski Tadeusz;6;4;PiS
8a8a8a850e43e986010e45fbaaf1050e;Cichocki Jan;7;4;PiS
8a8a8a850e43e986010e45fd91830518;Brant Jerzy;8;4;PiS
8a8a8a850e43e986010e460012ff0531;Kowalska Maria Genowefa;9;4;PiS
8a8a8a850e43e986010e4606e6f10563;Parzychowski Cezary;10;4;PiS
8a8a8a850e43e986010e461407b405fe;Mieczykowski Adam;11;4;PiS
8a8a8a850e43e986010e461616b0060d;Jaśko Rafał;12;4;PiS
8a8a8a850e43e986010e461a5e7e063a;Kuminiarczyk Marek Jacek;13;4;PiS
8a8a8a850e43e986010e461bbad40659;Nowicka Marzena;14;4;PiS
8a8a8a850e43e986010e461d6b690679;Rygalski Wojciech Marek;15;4;PiS
8a8a8a850e43e986010e4623ba8706ba;Połanecki Paweł Mieczysław;16;4;PiS
8a8a8a850e43e986010e4625546e06d3;Bryńska Anna Małgorzata;17;4;PiS
8a8a8a850e41214f010e41b2ac850f55;Kotlewski Stefan;1;5;PO
8a8a8a850e41214f010e41b4747a0f97;Błaszczyk Wojciech Grzegorz;2;5;PO
8a8a8a850e41214f010e41b6e2c01009;Wiśniewska Elżbieta Joanna;3;5;PO
8a8a8a850e41214f010e41ba6d1610ba;Cienkus Wojciech Zbigniew;4;5;PO
8a8a8a850e41214f010e41c8c40e1289;Kacprzak Krzysztof Jan;5;5;PO
8a8a8a850e41214f010e41cac6d212cc;Breński Wiesław;6;5;PO
8a8a8a850e41214f010e41cd29581326;Lesiak Lilla;7;5;PO
8a8a8a840e2f6f80010e327ac1c70808;Majewski Krzysztof;1;6;SLD
8a8a8a840e2f6f80010e327c879e0813;Gozdowska Elżbieta;2;6;SLD
8a8a8a840e2f6f80010e327e53890829;Iwaniak Ilona;3;6;SLD
8a8a8a840e2f6f80010e32805f0f083b;Jaworski Tadeusz Kazimierz;4;6;SLD
8a8a8a840e2f6f80010e3290f47e089a;Maćkiewicz Radosław;5;6;SLD
8a8a8a840e2f6f80010e32a251b908d9;Szamrej Romuald Krzysztof;6;6;SLD
8a8a8a840e2f6f80010e32abe85c0905;Leszczyński Tomasz Karol;7;6;SLD
8a8a8a840e2f6f80010e32a4232f08e3;Białczak Zbigniew;8;6;SLD
8a8a8a840e2f6f80010e32af8e61090f;Kretszman Justyna;9;6;SLD
8a8a8a840e2f6f80010e32b2e8ac0917;Rykowski Adam Mieczysław;10;6;SLD
8a8a8a840e2f6f80010e32b5f979091b;Duszyńska Elżbieta Maria;11;6;SLD
8a8a8a840e2f6f80010e32b77999092a;Miścichowski Paweł Hubert;12;6;SLD
8a8a8a840e2f6f80010e32bc8a3c093c;Paszkowski Jan Wiktor;13;6;SLD
8a8a8a850e424cd4010e42a8f8a20fdc;Filipek Wiesława;1;7;Samoobrona
8a8a8a850e424cd4010e42ab56851049;Obrębska Aleksandra Helena;2;7;Samoobrona
8a8a8a850e424cd4010e42aea7f41103;Czarnecka Hanna;3;7;Samoobrona
8a8a8a850e424cd4010e42b0bc971156;Sokólski Andrzej;4;7;Samoobrona
8a8a8a850e424cd4010e42b6ab2612a2;Łażewski Mariusz Sławomir;5;7;Samoobrona
8a8a8a850e424cd4010e42ba8b4a1354;Madany Małgorzata;6;7;Samoobrona
8a8a8a850e424cd4010e42fc4bd02023;Barszcz Marta;7;7;Samoobrona
8a8a8a850e424cd4010e430303f021e3;Zakrzewska Magdalena Anna;8;7;Samoobrona
8a8a8a850e424cd4010e43069d4522bd;Kuprianowicz Elżbieta;9;7;Samoobrona
8a8a8a850e424cd4010e43086c742321;Czerwiński Janusz;10;7;Samoobrona
8a8a8a850e424cd4010e43112c692509;Cieślak Grzegorz Mariusz;11;7;Samoobrona
8a8a8a850e424cd4010e4312f6c2258b;Zagórska Teresa;12;7;Samoobrona
8a8a8a850e424cd4010e4314bdbc25f6;Mocek Marek;13;7;Samoobrona
8a8a8a850e424cd4010e4316e8fd2675;Laskowski Mirosław;14;7;Samoobrona
8a8a8a850e424cd4010e4322234a2914;Szczepański Piotr Paweł;15;7;Samoobrona
8a8a8a850e424cd4010e43298e202a80;Niewęgłowska Anna Zofia;16;7;Samoobrona
8a8a8a850e424cd4010e4331285f2c32;Opalach Natalia Justyna;17;7;Samoobrona
8a8a8a850e424cd4010e433320452ca5;Góral Zofia;18;7;Samoobrona
8a8a8a820e43e984010e4693728f1519;Mulczyński Kazimierz Antoni;1;10;10
8a8a8a820e43e984010e4696c2ec154a;Kossakowska Teresa Jadwiga;2;10;10
8a8a8a820e43e984010e4698e0121569;Stępniewska Barbara Wiesława;3;10;10
8a8a8a820e43e984010e469b5ea315ab;Erbetowska Grażyna;4;10;10
8a8a8a820e43e984010e469ca92415c2;Zwierzchowski Adam;5;10;10
8a8a8a820e43e984010e469e181915de;Anusik Andrzej;6;10;10
8a8a8a820e43e984010e469fe18115f2;Olechowska Katarzyna;7;10;10
8a8a8a820e43e984010e46a1a5231610;Stawicki Marek;8;10;10
8a8a8a820e43e984010e46aa28211699;Jarzębowski Jarosław Piotr;9;10;10
8a8a8a820e43e984010e46ac2f0616b6;Korwin-Mikke Krzysztof Rajmund;10;10;10
8a8a8a820e3bbe37010e3e26fc2044dc;Mojzesowicz Bogdan Paweł;1;11;11
8a8a8a820e3bbe37010e3e2a0e8744e5;Bryśkiewicz Katarzyna;2;11;11
8a8a8a820e3bbe37010e3e2befd544ee;Wilga Anna;3;11;11
8a8a8a820e3bbe37010e3e34165244f8;Tomaszewski Tadeusz Zygmunt;4;11;11
8a8a8a820e3bbe37010e3e366c4f44fb;Kowalski Norbert Daniel;5;11;11
8a8a8a820e3bbe37010e3d6937243d92;Waliszewski Damian;1;12;12
8a8a8a820e3bbe37010e3d6daaf73df5;Mikoś Jakub;2;12;12
8a8a8a820e3bbe37010e3d710dbd3e2a;Gudel Jacek;3;12;12
8a8a8a820e3bbe37010e3d749e943e66;Krawczyńska Ewa;4;12;12
8a8a8a820e3bbe37010e3d7607393e7e;Korzeniowski Ignacy;5;12;12
8a8a8a850e43e986010e477cd256163a;Witaszek Zbigniew;1;13;13
8a8a8a850e43e986010e477e10b81641;Geryk Szczepan;2;13;13
8a8a8a850e43e986010e477f24cd1645;Borzyński Janusz;3;13;13
8a8a8a850e43e986010e4780bcd31652;Stawska Halina;4;13;13
8a8a8a850e43e986010e4782df341662;Trzpioła Edwarda;5;13;13
8a8a8a850e43e986010e47843a381664;Rusin Jarosław;6;13;13
8a8a8a850e43e986010e4787c1bd1671;Kołodziński Bartłomiej;7;13;13
8a8a8a850e43e986010e478c4a18167e;Kraska Joanna;8;13;13
8a8a8a830e43e985010e50b4061e1b23;Pawłowski Mieczysław Tadeusz;1;14;14
8a8a8a830e43e985010e50b6d8191b31;Wojciechowski Marek;2;14;14
8a8a8a830e43e985010e50ba5ae41b56;Kucza Anna Magdalena;3;14;14
8a8a8a830e43e985010e50bbb2811b74;Seweryn Magdalena Agnieszka;4;14;14
8a8a8a830e43e985010e50be56331b8e;Denus Joanna Dominika;5;14;14
8a8a8a830e43e985010e50bfbae41b9e;Jastrzębska Jadwiga;6;14;14
8a8a8a830e43e985010e50c203ef1bb7;Niedziałek Danuta;7;14;14
8a8a8a830e43e985010e50c58add1bcf;Jastrzębski Adam;8;14;14
8a8a8a830e43e985010e50c76f3b1be9;Klimczak Krzysztof Tadeusz;9;14;14
8a8a8a830e43e985010e50ca26661c02;Karpiuk-Suchecka Iwona;10;14;14
8a8a8a830e43e985010e50cd9ae71c1d;Guranowska-Marciniak Teresa;11;14;14
8a8a8a830e43e985010e50d72c5e1c5e;Krajewski Jerzy Stanisław;12;14;14
8a8a8a830e43e985010e50db44951c7d;Jannasz Hubert;13;14;14
8a8a8a830e43e985010e50de51d51c8f;Konopczyński Jan;14;14;14
8a8a8a830e43e985010e50e2a3e91cc0;Jannasz Kazimierz;15;14;14
8a8a8a830e43e985010e50dfd1161ca1;Jannasz Daniel;16;14;14
8a8a8a820e43e984010e46254ddd0b6c;Niesiobędzki Roman Tadeusz;1;15;15
8a8a8a820e43e984010e462a7fd70bcb;Przybylska Wendt Grażyna;2;15;15
8a8a8a820e43e984010e462d38370c0e;Niewiadomska-Kocik Joanna;3;15;15
8a8a8a820e43e984010e463359a50c93;Misiak Ryszard Jerzy;4;15;15
8a8a8a820e43e984010e463511a30cb8;Leśniewska Ewa Anna;5;15;15
8a8a8a820e43e984010e463704570cd6;Podraska Krzysztof;6;15;15
8a8a8a820e43e984010e463b9bef0d2b;Kosman-Schönthaler Maria Małgorzata;7;15;15
8a8a8a820e43e984010e463e1e280d69;Traczyk Marek;8;15;15
8a8a8a820e43e984010e46404c7b0d9d;Olszewska Małgorzata;9;15;15
8a8a8a820e43e984010e4641ff0a0dce;Ambroziak Sławomir;10;15;15
8a8a8a820e43e984010e4647aa440e3d;Karpiński Błażej Łukasz;11;15;15
8a8a8a830e3bbe3d010e3ccf87971452;Augustyniak Jarosław;1;16;16
8a8a8a830e3bbe3d010e3cd19f94148a;Sulkowski Piotr;2;16;16
8a8a8a830e3bbe3d010e3cd560e914dc;Kuczkowski Adam Kazimierz;3;16;16
8a8a8a830e3bbe3d010e3cd7018014fe;Kudrzycki Wojciech;4;16;16
8a8a8a830e3bbe3d010e3cd98e82153a;Kiełpińska Henryka Barbara;5;16;16
8a8a8a830e3bbe3d010e3cdad2cc1559;Putko Ewa Kamila;6;16;16
8a8a8a830e3bbe3d010e3cdd7a6a15a0;Purzycki Waldemar;7;16;16
8a8a8a830e3bbe3d010e3cdfcfe315cc;Łunieski Piotr;8;16;16
8a8a8a830e3bbe3d010e3ce1576315ea;Zając Krzysztof Jan;9;16;16
8a8a8a830e3bbe3d010e3cebfb3816a0;Sienkiewicz Artur;10;16;16
8a8a8a820e33ee64010e38a7d21911a7;Musiał Wiesław Stanisław;1;1;PSL
8a8a8a820e33ee64010e38a9e9c511aa;Rutka Mieczysław;2;1;PSL
8a8a8a820e33ee64010e38ab27d911ad;Misiewicz Zofia;3;1;PSL
8a8a8a820e33ee64010e38ace34c11b2;Linca Mieczysław;4;1;PSL
8a8a8a820e33ee64010e38ae3e3311b5;Szul Tomasz Antoni;5;1;PSL
8a8a8a820e33ee64010e38af590111b8;Kacprzycki Stefan;6;1;PSL
8a8a8a820e33ee64010e38b2799b11bc;Szydłak Zofia;7;1;PSL
8a8a8a820e33ee64010e38b4744011c0;Ilnicki Stanisław;8;1;PSL
8a8a8a820e33ee64010e38b696cf11c5;Dołęga Czesław;9;1;PSL
8a8a8a820e33ee64010e38ba3c8e11c8;Hajduk Bogusław;10;1;PSL
8a8a8a830e3bbe2a010e3bf992f30278;Bętkowski Janusz Andrzej;11;1;PSL
8a8a8a830e3bbe2a010e3bfcf94902b0;Stroniewski Tadeusz;12;1;PSL
8a8a8a830e3bbe2a010e3c004da502db;Glinka Władysława;13;1;PSL
8a8a8a830e3bbe2a010e3c03244f030a;Celer Zdzisław;14;1;PSL
8a8a8a830e3bbe2a010e3c0564290327;Wójcik Zofia Honorata;15;1;PSL
8a8a8a830e3bbe2a010e3c07eb05035b;Ćwik Zbigniew Stanisław;16;1;PSL
8a8a8a830e3bbe2a010e3c0b9da00390;Węgrzynowska Elżbieta Helena;17;1;PSL
8a8a8a830e3bbe2a010e3c10a5f403cd;Lelito Eugeniusz;18;1;PSL
8a8a8a830e3f660a010e41b4b92612b5;Wieczorkowski Jan Andrzej;1;2;LPR
8a8a8a830e3f660a010e41b61ff312cd;Pasula Franciszek;2;2;LPR
8a8a8a830e3f660a010e41c3968013d1;Pawłowski Leszek Jan;3;2;LPR
8a8a8a830e3f660a010e41b7e77e12fb;Kusak Paweł;4;2;LPR
8a8a8a830e3f660a010e41b98c291313;Mleczko Tadeusz Włodzimierz;5;2;LPR
8a8a8a830e3f660a010e41bad6fe1331;Siuta Barbara;6;2;LPR
8a8a8a830e3f660a010e41bcc7b6133f;Foltański Leszek;7;2;LPR
8a8a8a830e3f660a010e41be62a01369;Sztajer-Bednarz Joanna;8;2;LPR
8a8a8a830e3f660a010e41c04eae1386;Broś Mieczysław Franciszek;9;2;LPR
8a8a8a830e3f660a010e41c22e6a13be;Tomasik Paweł;10;2;LPR
8a8a8a830e3f660a010e41c532a413e1;Neuman Łukasz;11;2;LPR
8a8a8a830e3f660a010e41c73b641408;Kękuś Bernadeta;12;2;LPR
8a8a8a830e3f660a010e41c940401433;Döerre Piotr;13;2;LPR
8a8a8a840e3bbe35010e3cde970b13e0;Prokop Jerzy;1;3;PEiR
8a8a8a840e3bbe35010e3ce10517140b;Ciaćma Marianna;2;3;PEiR
8a8a8a840e3bbe35010e3ce28240142b;Królikowski Włodzimierz;3;3;PEiR
8a8a8a840e3bbe35010e3ce40f9a1453;Ster Dorian;4;3;PEiR
8a8a8a840e3bbe35010e3ce5a6581476;Klein Wacław Wiktor;5;3;PEiR
8a8a8a840e3bbe35010e3ce7b7b31499;Rachwalski Władysław;6;3;PEiR
8a8a8a840e3bbe35010e3ce91f1514c3;Kosela Artur;7;3;PEiR
8a8a8a840e3bbe35010e3cea6d7914d7;Palich Łukasz;8;3;PEiR
8a8a8a840e3bbe35010e3cebd71214e7;Dziedzic Barbara;9;3;PEiR
8a8a8a840e3bbe35010e3cee04011505;Borzęcki Zbigniew;10;3;PEiR
8a8a8a830e424cb8010e436cc9441b37;Nawara Marek Stanisław;1;4;PiS
8a8a8a830e424cb8010e4371afae1bc5;Godyń-Swędzioł Renata Maria;2;4;PiS
8a8a8a830e424cb8010e43729e161bd6;Malinowska Maria;3;4;PiS
8a8a8a830e424cb8010e4373a6951bee;Stopa Wiesław;4;4;PiS
8a8a8a830e424cb8010e4374fd2a1c0b;Krzek Władysław;5;4;PiS
8a8a8a830e424cb8010e43767b5a1c29;Strutyński Łukasz;6;4;PiS
8a8a8a830e424cb8010e4377a4061c44;Lisiak Ireneusz;7;4;PiS
8a8a8a830e424cb8010e437b530c1cb9;Majerczak Stefan Juliusz;8;4;PiS
8a8a8a830e424cb8010e437d058b1ce4;Flaga Stanisław Jerzy;9;4;PiS
8a8a8a830e424cb8010e438164581d67;Szewczyk Piotr;10;4;PiS
8a8a8a830e424cb8010e438568591dd2;Ciechowski Michał;11;4;PiS
8a8a8a830e424cb8010e438671211dea;Guzicki Jacek;12;4;PiS
8a8a8a830e424cb8010e4387f8171e17;Szubra Maciej Rafał;13;4;PiS
8a8a8a830e424cb8010e438adce51e5d;Obrzut Marek Jacek;14;4;PiS
8a8a8a830e424cb8010e4391a02a1f1d;Bugajski Henryk;15;4;PiS
8a8a8a830e424cb8010e4393b62b1f4a;Kopacz Jerzy;16;4;PiS
8a8a8a830e424cb8010e4395383b1f70;Jagocki Marek Witold;17;4;PiS
8a8a8a840e424cad010e43a50129352c;Krupa Leszek;18;4;PiS
8a8a8a830e3bbe2a010e3c6da5ad0877;Sepioł Janusz;1;5;PO
8a8a8a830e3bbe2a010e3c72338708b9;Barczyk Kazimierz;2;5;PO
8a8a8a830e3bbe2a010e3c782a63093c;Starmach Teresa Barbara;3;5;PO
8a8a8a830e3bbe2a010e3c7a7cff0989;Handzlik Stanisław;4;5;PO
8a8a8a830e3bbe2a010e3c7cb22709bc;Gibała Łukasz;5;5;PO
8a8a8a830e3bbe2a010e3c8015bb09fb;Kiciński Krzysztof;6;5;PO
8a8a8a830e3bbe2a010e3c822adc0a16;Ciećkiewicz Jan Maria;7;5;PO
8a8a8a830e3bbe2a010e3c842e610a2f;Jankowski Wacław Zbigniew;8;5;PO
8a8a8a830e3bbe2a010e3c89954b0a5f;Gryglewski Andrzej;9;5;PO
8a8a8a830e3bbe2a010e3c8bdb060a82;Dróżdż Dominik Stanisław;10;5;PO
8a8a8a830e3bbe2a010e3c920d3f0ae5;Dąsal Bogdan;11;5;PO
8a8a8a830e3bbe2a010e3c94c19e0afd;Degler Zbigniew;12;5;PO
8a8a8a830e3bbe2a010e3c9790a40b28;Korab Chrzanowski Mariusz Zygmunt;13;5;PO
8a8a8a830e3bbe2a010e3c9ade5d0b49;Wirtel Andrzej;14;5;PO
8a8a8a830e3bbe2a010e3c9ce5f60b60;Wielgosz Adam;15;5;PO
8a8a8a830e3bbe2a010e3c9ee7ae0b89;Rutkowski Ryszard;16;5;PO
8a8a8a830e3bbe2a010e3ca0b73b0b9b;Wicher Ewa;17;5;PO
8a8a8a830e3bbe2a010e3ca3407a0bce;Pietras-Goc Bożena;18;5;PO
8a8a8a840e424cad010e42ba61e70ee7;Kuźniak Brygida Justyna;1;6;SLD
8a8a8a840e424cad010e42e7898115c3;Gondek Grzegorz;2;6;SLD
8a8a8a840e424cad010e42e93bab1612;Kraczka Paweł;3;6;SLD
8a8a8a840e424cad010e4304a2cf1ab1;Płowaś Paweł;4;6;SLD
8a8a8a840e424cad010e430df7ff1c7f;Bińczycka Elżbieta;5;6;SLD
8a8a8a840e424cad010e43114c091ceb;Kurek Jan;6;6;SLD
8a8a8a840e424cad010e431388951d5c;Błąkała Stanisław;7;6;SLD
8a8a8a840e424cad010e431606f11dd1;Burzawa Mateusz Ryszard;8;6;SLD
8a8a8a840e424cad010e4317fe0a1e19;Bojdo Jerzy;9;6;SLD
8a8a8a840e424cad010e4319cf501e7a;Nocuń Romuald;10;6;SLD
8a8a8a840e424cad010e431c4fb11ef0;Mędela Klaudia;11;6;SLD
8a8a8a840e424cad010e431fbf7b1f92;Majchrowicz Justyna Angelika;12;6;SLD
8a8a8a840e424cad010e4321dd2b2009;Duraczyński Bartosz;13;6;SLD
8a8a8a840e424cad010e43250157207b;Górniak Roman;14;6;SLD
8a8a8a840e424cad010e4327211620ef;Kącki Piotr Zdzisław;15;6;SLD
8a8a8a840e3f660c010e40e7e5e5099e;Mazur Adam;1;7;Samoobrona
8a8a8a840e3f660c010e40e9d33e09b9;Palej Jerzy;2;7;Samoobrona
8a8a8a840e3f660c010e40ebc6f609d6;Wolska Daria;3;7;Samoobrona
8a8a8a830e3f660a010e41f3c641171a;Borkowski Jerzy;4;7;Samoobrona
8a8a8a830e3f660a010e41fa683a17a0;Bielski Andrzej Ryszard;5;7;Samoobrona
8a8a8a830e3f660a010e41fc986617db;Borzym Krzysztof;6;7;Samoobrona
8a8a8a830e3f660a010e41ff9a51180b;Skrzypek Marian Andrzej;7;7;Samoobrona
8a8a8a830e3f660a010e42011fa7182b;Zajączkowski Zygmunt;8;7;Samoobrona
8a8a8a840e3f660c010e420d145d258e;Kluska Mariusz Paweł;9;7;Samoobrona
8a8a8a840e3f660c010e420fa01625cf;Gretschel Edward;10;7;Samoobrona
8a8a8a840e3f660c010e4211c7462609;Polak Artur Mariusz;11;7;Samoobrona
8a8a8a840e3f660c010e4213de93261f;Włosiński Mirosław Janusz;12;7;Samoobrona
