"teryt";"lgw";"pis";"po";"d3";"pis.p";"po.p";"d3.p"
"201107";807;418;119;80;51.7967781908302;14.7459727385378;9.91325898389096
"201108";6251;2674;1991;532;42.7771556550952;31.8509038553831;8.51063829787234
"201109";1673;889;224;177;53.1380753138075;13.3891213389121;10.5797967722654
"201110";709;301;181;72;42.4541607898448;25.5289139633286;10.1551480959097
"201201";754;259;141;54;34.3501326259947;18.7002652519894;7.16180371352785
"201202";969;518;150;77;53.4571723426213;15.4798761609907;7.94633642930857
"201203";831;402;198;60;48.3754512635379;23.826714801444;7.22021660649819
"201204";581;320;81;42;55.0774526678141;13.9414802065404;7.2289156626506
"201205";1452;672;248;133;46.2809917355372;17.0798898071625;9.15977961432507
"201206";683;346;128;57;50.6588579795022;18.7408491947291;8.34553440702782
"201207";2202;836;672;210;37.9654859218892;30.5177111716621;9.53678474114441
"201208";896;369;204;100;41.1830357142857;22.7678571428571;11.1607142857143
"201209";582;265;111;62;45.53264604811;19.0721649484536;10.6529209621993
"201301";2835;1321;730;287;46.5961199294533;25.7495590828924;10.1234567901235
"201302";2397;1355;384;211;56.528994576554;16.0200250312891;8.80267000417188
"201303";1832;1026;198;209;56.0043668122271;10.8078602620087;11.4082969432314
"201304";1339;951;66;94;71.0231516056759;4.92905153099328;7.0201643017177
"201305";1046;636;48;32;60.8030592734226;4.58891013384321;3.05927342256214
"201306";1054;645;24;51;61.1954459203036;2.27703984819734;4.83870967741935
"201307";1249;829;83;87;66.373098478783;6.6453162530024;6.96557245796637
"201308";1722;1105;117;135;64.1695702671312;6.79442508710801;7.8397212543554
"201309";1963;1088;230;211;55.4253693326541;11.7167600611309;10.7488537952114
"201310";1575;887;101;201;56.3174603174603;6.41269841269841;12.7619047619048
"201401";5381;2497;1157;923;46.4040141237688;21.5015796320387;17.1529455491544
"201402";806;548;40;56;67.9900744416873;4.96277915632754;6.94789081885856
"201403";1511;925;150;164;61.2177365982793;9.92720052945069;10.8537392455328
"201404";1368;729;73;290;53.2894736842105;5.33625730994152;21.1988304093567
"201405";2601;1330;329;401;51.1341791618608;12.6489811610919;15.4171472510573
"206101";95853;31521;38775;8355;32.8847297424181;40.4525679947419;8.71647209789991
"206201";17275;7868;5300;1757;45.5455861070912;30.6801736613603;10.1707670043415
"206301";18026;6830;7067;1195;37.8897148563187;39.2044824142905;6.62931321424609
"220101";816;307;290;74;37.6225490196078;35.5392156862745;9.06862745098039
"220102";7076;2525;3052;665;35.6840022611645;43.1317128321085;9.39796495195026
"220103";1507;760;508;66;50.4313205043132;33.7093563370936;4.37956204379562
"220104";836;363;297;42;43.421052631579;35.5263157894737;5.02392344497608
"220105";1667;1033;383;64;61.9676064787043;22.9754049190162;3.83923215356929
"220106";4147;1359;2119;182;32.7706775982638;51.0971786833856;4.38871473354232
"220107";1237;638;362;66;51.5763945028294;29.2643492320129;5.3354890864996
"220108";1092;408;482;63;37.3626373626374;44.1391941391941;5.76923076923077
"220109";810;262;384;46;32.3456790123457;47.4074074074074;5.67901234567901
"220110";1015;420;353;52;41.3793103448276;34.7783251231527;5.12315270935961
"220201";11193;3490;5880;445;31.1802019119092;52.5328330206379;3.97569909765032
"220202";4228;2212;1175;207;52.317880794702;27.7909176915799;4.89593188268685
"220203";5231;1843;2275;251;35.2322691645957;43.4907283502198;4.798317721277
"220204";5151;2384;1786;194;46.2822752863522;34.6728790526111;3.76625897883906
"220205";561;232;195;22;41.3547237076649;34.7593582887701;3.92156862745098
"220301";3939;1027;2304;131;26.0726072607261;58.4920030464585;3.32571718710333
"220302";2377;637;1285;166;26.7984854859066;54.0597391670172;6.98359276398822
"220303";2305;848;918;115;36.7895878524946;39.826464208243;4.98915401301518
"220304";1712;522;820;78;30.4906542056075;47.8971962616822;4.55607476635514
"220305";702;218;373;30;31.0541310541311;53.1339031339031;4.27350427350427
"220306";1409;430;683;81;30.5180979418027;48.4740951029099;5.74875798438609
"220307";781;297;308;39;38.0281690140845;39.4366197183099;4.99359795134443
"220401";10237;2258;5723;647;22.0572433330077;55.9050503077073;6.32021099931621
"220402";1671;529;758;92;31.6576900059844;45.3620586475165;5.50568521843208
"220403";6805;1380;3992;352;20.2792064658339;58.6627479794269;5.17266715650257
"220404";10736;2088;6068;684;19.4485842026826;56.5201192250373;6.37108792846498
"220405";1764;565;815;102;32.0294784580499;46.2018140589569;5.78231292517007
"220406";3119;862;1344;388;27.6370631612696;43.0907342096826;12.4398845783905
"220407";967;305;434;82;31.540847983454;44.8810754912099;8.47983453981386
"220408";2910;859;1279;238;29.5189003436426;43.9518900343643;8.1786941580756
"220501";2319;1013;795;101;43.6826218197499;34.2820181112548;4.35532557136697
"220502";10128;3665;4461;455;36.1868088467615;44.0462085308057;4.49249605055292
"220503";3039;1155;1098;157;38.0059230009872;36.1303060217177;5.16617308325107
"220504";5550;3054;1403;173;55.027027027027;25.2792792792793;3.11711711711712
"220505";2741;1160;1036;113;42.3203210507114;37.7964246625319;4.12258299890551
"220506";3349;1437;1218;137;42.9083308450284;36.3690653926545;4.09077336518364
"220507";1752;802;636;71;45.7762557077626;36.3013698630137;4.05251141552511
"220508";15067;3763;7713;853;24.9751111701069;51.1913453242185;5.66137917302714
"220601";7185;2295;3705;285;31.9415448851775;51.5657620041754;3.96659707724426
"220602";1454;676;434;73;46.4924346629986;29.8486932599725;5.02063273727648
"220603";1764;760;637;84;43.0839002267574;36.1111111111111;4.76190476190476
"220604";4763;1918;1860;212;40.2687381902163;39.0510182657989;4.45097627545664
"220605";1259;528;442;57;41.9380460683082;35.1072279586974;4.527402700556
"220606";1153;566;339;62;49.0893321769298;29.4015611448396;5.37727666955768
"220607";1781;831;598;106;46.6591802358226;33.5766423357664;5.95171252105559
"220608";1814;812;631;80;44.7629547960309;34.7850055126792;4.41014332965821
"220701";10425;2935;5546;381;28.1534772182254;53.1990407673861;3.65467625899281
"220702";1400;603;443;52;43.0714285714286;31.6428571428571;3.71428571428571
"220703";2489;853;1025;117;34.2707914825231;41.1811972679791;4.70068300522298
"220704";2747;1064;1101;107;38.7331634510375;40.0800873680379;3.89515835456862
"220705";1097;348;461;44;31.7228805834093;42.0237010027347;4.01093892433911
"220706";1254;576;364;54;45.933014354067;29.0271132376396;4.30622009569378
"220801";10272;3006;5441;511;29.2640186915888;52.9692367601246;4.97468847352025
"220802";2526;666;1531;82;26.3657957244656;60.6096595407759;3.24623911322249
"220803";1722;694;654;97;40.3019744483159;37.9790940766551;5.63298490127758
"220804";3503;1231;1537;182;35.1413074507565;43.8766771338852;5.19554667427919
"220805";1375;479;608;56;34.8363636363636;44.2181818181818;4.07272727272727
"220901";10826;2770;6052;410;25.5865508959911;55.9024570478478;3.78717901348605
"220903";833;325;299;45;39.015606242497;35.8943577430972;5.40216086434574
"220904";1209;292;610;77;24.1521918941274;50.4549214226634;6.36889991728701
"220906";682;257;236;45;37.683284457478;34.6041055718475;6.59824046920821
"220907";1426;517;599;81;36.2552594670407;42.0056100981767;5.68022440392707
"220908";1074;336;494;58;31.2849162011173;45.9962756052142;5.40037243947858
"221001";2058;596;1200;69;28.9601554907677;58.3090379008746;3.35276967930029
"221002";4180;1123;2199;168;26.866028708134;52.6076555023923;4.01913875598086
"221003";756;314;278;38;41.5343915343915;36.7724867724868;5.02645502645503
"221004";3342;1004;1738;145;30.0418910831837;52.0047875523639;4.33871932974267
"221005";1318;315;726;58;23.8998482549317;55.0834597875569;4.40060698027314
"221101";1471;309;897;60;21.0061182868797;60.9789259007478;4.07885791978246
"221102";3808;1070;2185;125;28.0987394957983;57.3792016806723;3.28256302521008
"221103";3509;862;2010;224;24.5654032487888;57.2812767170134;6.38358506697065
"221104";8313;2207;4528;540;26.5487790208108;54.4689041260676;6.49584987369181
"221105";7125;1378;3893;612;19.340350877193;54.6385964912281;8.58947368421053
"221106";3599;1252;1539;198;34.7874409558211;42.7618782995276;5.50152820227841
"221107";7043;2617;2687;557;37.1574613091012;38.1513559562686;7.9085616924606
"221201";6010;1750;3392;228;29.1181364392679;56.4392678868552;3.7936772046589
"221202";1300;551;518;59;42.3846153846154;39.8461538461538;4.53846153846154
"221203";1997;839;829;88;42.0130195292939;41.5122684026039;4.40660991487231
"221204";1655;649;658;95;39.214501510574;39.7583081570997;5.74018126888217
"221205";1769;589;856;77;33.295647258338;48.3889202939514;4.35274166195591
"221206";3631;1029;1926;166;28.3393004681906;53.0432387771964;4.57174332139906
"221207";1346;515;563;66;38.2615156017831;41.8276374442793;4.90341753343239
"221208";4915;1393;2635;200;28.3418107833164;53.6113936927772;4.06917599186165
"221209";909;366;423;25;40.2640264026403;46.5346534653465;2.75027502750275
"221210";3515;1143;1775;129;32.5177809388336;50.49786628734;3.66998577524893
"221301";827;358;345;25;43.2889963724305;41.7170495767836;3.0229746070133
"221302";931;402;360;33;43.1793770139635;38.6680988184748;3.54457572502685
"221303";12499;4519;5673;563;36.1548923913913;45.3876310104808;4.50436034882791
"221304";699;334;167;46;47.7825464949928;23.8912732474964;6.58082975679542
"221305";1354;581;515;71;42.9098966026588;38.0354505169867;5.2437223042836
"221306";1709;692;651;83;40.4915155061439;38.0924517261556;4.85664131070802
"221307";703;345;198;43;49.0753911806543;28.1650071123755;6.11664295874822
"221308";818;300;369;47;36.6748166259169;45.1100244498777;5.74572127139364
"221309";3452;1402;1343;178;40.6141367323291;38.9049826187717;5.15643105446118
"221310";961;507;227;45;52.7575442247659;23.6212278876171;4.68262226847034
"221311";1154;525;327;78;45.4939341421144;28.3362218370884;6.75909878682842
"221312";4596;1730;1783;297;37.6414273281114;38.7946040034813;6.4621409921671
"221313";2826;1274;884;189;45.0813871196037;31.2809624911536;6.68789808917197
"221401";16797;5263;8063;985;31.3329761266893;48.0026195153897;5.86414240638209
"221402";3217;1278;1209;213;39.7264532172832;37.58159776189;6.62107553621386
"221403";703;315;195;57;44.8079658605974;27.7382645803698;8.10810810810811
"221404";3331;1347;1271;228;40.4383068147703;38.1567096967878;6.84479135394776
"221405";1283;491;442;99;38.269680436477;34.4505066250974;7.71628994544037
"221406";4289;1262;1951;292;29.4241081837258;45.4884588482164;6.80811377943577
"221501";8338;1985;4444;541;23.8066682657712;53.2981530343008;6.48836651475174
"221502";17942;4283;9482;1193;23.8713632816854;52.8480659904136;6.64920298740386
"221503";13672;4072;6889;780;29.7834991222937;50.3876535985957;5.70509069631363
"221504";1665;491;870;106;29.4894894894895;52.2522522522522;6.36636636636637
"221505";1635;578;690;107;35.3516819571865;42.2018348623853;6.54434250764526
"221506";1675;965;399;67;57.6119402985075;23.8208955223881;4
"221507";4375;1976;1356;232;45.1657142857143;30.9942857142857;5.30285714285714
"221508";2864;1276;972;153;44.5530726256983;33.9385474860335;5.34217877094972
"221509";6106;1869;2739;331;30.6092368162463;44.8575171962005;5.4208974778906
"221510";7921;2401;3588;522;30.3118293144805;45.2973109455877;6.59007701047847
"221601";1851;553;865;101;29.8757428417072;46.7314964883847;5.45650999459752
"221602";630;272;215;34;43.1746031746032;34.1269841269841;5.3968253968254
"221603";647;248;271;25;38.3307573415765;41.8856259659969;3.86398763523957
"221604";1115;543;325;66;48.6995515695067;29.1479820627803;5.91928251121076
"221605";4970;1349;2650;271;27.1428571428571;53.3199195171026;5.45271629778672
"226101";182713;38526;104855;9905;21.0855275760345;57.3878158642242;5.42107020299596
"226201";89728;18856;50881;5636;21.0146219686163;56.7058220399429;6.28120542082739
"226301";26256;7982;14286;869;30.4006703229738;54.4104204753199;3.30971968312005
"226401";15622;3207;9720;619;20.5287415183715;62.2199462296761;3.96236077326847
"240101";16023;4648;7929;641;29.0083005679336;49.4851151469762;4.00049928228172
"240102";9724;2679;4938;405;27.5503907856849;50.7815713698067;4.16495269436446
"240103";2899;734;1569;142;25.3190755432908;54.1221110727837;4.89824077268023
"240104";4073;1228;1908;199;30.1497667566904;46.8450773385711;4.88583353793273
"240105";2290;830;901;112;36.2445414847162;39.3449781659389;4.89082969432314
"240106";4264;1211;2032;229;28.4005628517824;47.6547842401501;5.37054409005629
"240107";3905;1656;1437;191;42.4071702944942;36.7989756722151;4.89116517285531
"240108";2284;836;911;86;36.6024518388792;39.8861646234676;3.76532399299475
"240201";2154;1000;716;120;46.4252553389044;33.2404828226555;5.57103064066852
"240202";4016;1473;1587;235;36.6782868525896;39.5169322709163;5.85159362549801
"240203";3553;1540;1138;198;43.343653250774;32.029271038559;5.57275541795666
"240204";14468;5366;5799;871;37.0887475808681;40.08155930329;6.0201824716616
"240205";8137;3121;3172;475;38.3556593339068;38.9824259555119;5.8375322600467
"240206";2843;676;1541;177;23.7776996130848;54.2033063665142;6.2258177981006
"240207";4566;1798;1700;306;39.3780113885239;37.2317126587823;6.70170827858081
"240208";4872;2258;1542;258;46.3464696223317;31.6502463054187;5.29556650246305
"240209";5556;2711;1592;311;48.7940964722822;28.6537077033837;5.59755219582433
"240210";4817;1687;2105;310;35.0217977994602;43.6993979655387;6.4355407930247
"240301";10648;3060;5052;580;28.7377911344854;47.4455296769346;5.44703230653644
"240302";6417;1915;3257;363;29.842605578931;50.7558048932523;5.65684899485741
"240303";3269;495;1968;205;15.1422453349648;60.2018966044662;6.27103089629856
"240304";3592;1536;1179;224;42.7616926503341;32.8229398663697;6.23608017817372
"240305";2704;1273;802;126;47.0784023668639;29.6597633136095;4.65976331360947
"240306";1571;595;583;99;37.8739656269892;37.1101209420751;6.30171865054106
"240307";3887;937;1920;281;24.1059943401081;49.3954206328788;7.22922562387445
"240308";2941;1213;976;177;41.2444746684801;33.1859911594696;6.0183611016661
"240309";3550;2310;675;108;65.0704225352113;19.0140845070423;3.04225352112676
"240310";7744;2858;2904;458;36.9059917355372;37.5;5.91425619834711
"240311";4012;1850;1233;186;46.111665004985;30.7328015952144;4.63609172482552
"240312";3619;1650;1150;148;45.5927051671732;31.7767339043935;4.08952749378281
"240401";3682;1285;1497;244;34.8995111352526;40.6572514937534;6.62683324280283
"240402";1067;583;228;96;54.639175257732;21.3683223992502;8.99718837863168
"240403";1846;961;418;83;52.0585048754063;22.6435536294691;4.49620801733478
"240404";1769;667;679;104;37.7049180327869;38.3832673827021;5.87902769926512
"240405";3852;1955;944;290;50.7528556593977;24.5067497403946;7.52855659397716
"240406";2500;1407;589;118;56.28;23.56;4.72
"240407";2903;1043;1052;306;35.9283499827764;36.238374095763;10.5408198415432
"240408";1327;708;246;79;53.353428786737;18.5380557648832;5.95327807083647
"240409";1441;877;216;84;60.8605135322693;14.9895905621096;5.8292852185982
"240410";3341;1768;833;218;52.9182879377432;24.9326548937444;6.52499251721042
"240411";4780;2430;1185;408;50.836820083682;24.7907949790795;8.53556485355648
"240412";2578;1127;902;154;43.7160589604344;34.988363072149;5.97362296353763
"240413";3855;1500;1440;236;38.9105058365759;37.3540856031128;6.1219195849546
"240414";1042;565;194;90;54.2226487523992;18.6180422264875;8.63723608445297
"240415";2835;1351;802;175;47.6543209876543;28.289241622575;6.17283950617284
"240416";842;367;257;83;43.5866983372922;30.5225653206651;9.85748218527316
"240501";10263;3989;4242;434;38.8677774529865;41.3329435837474;4.22878300691805
"240502";4645;1479;2158;239;31.8406889128095;46.4585575888052;5.14531754574812
"240503";4014;1549;1590;229;38.5899352267065;39.6113602391629;5.70503238664674
"240504";3698;1271;1683;139;34.3699296917253;45.5110870740941;3.75878853434289
"240505";2912;1050;1150;151;36.0576923076923;39.4917582417582;5.18543956043956
"240506";2436;685;1253;106;28.11986863711;51.4367816091954;4.35139573070608
"240507";2320;937;825;134;40.3879310344828;35.5603448275862;5.77586206896552
"240508";1390;565;419;71;40.6474820143885;30.1438848920863;5.10791366906475
"240601";6059;2326;1898;846;38.3891731308797;31.3253012048193;13.9627001155306
"240602";2532;1186;565;420;46.8404423380727;22.3143759873618;16.5876777251185
"240603";1695;875;297;282;51.622418879056;17.5221238938053;16.6371681415929
"240604";2103;1205;345;216;57.2990965287684;16.4051355206847;10.2710413694722
"240605";1609;725;273;305;45.0590428837787;16.9670602858919;18.9558732131759
"240606";1274;554;280;241;43.4850863422292;21.978021978022;18.9167974882261
