kadencja;posel;data.ur;wiek;klub;miejsce.ur;okreg;glosy;plec
1997;Zbyszek Zaborowski;1958-02-26;39;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Wilamowice;17 Gliwice;;M
1997;Andrzej Szkaradek;1948-07-06;49;Klub Parlamentarny Akcji Wyborczej Solidarność;Chełmiec;28 Nowy Sącz;;M
1997;Artur Balazs;1952-01-03;45;Klub Parlamentarny Stronnictwa Konserwatywno-Ludowego;Ełk;44 Szczecin;;M
1997;Teresa Liszcz;1945-05-26;52;Klub Parlamentarny Akcji Wyborczej Solidarność;Choiny woj. lubelskie;25 Lublin;;F
1997;Jan Maria Jackowski;1958-01-23;39;Klub Parlamentarny Akcji Wyborczej Solidarność;Olsztyn;02 Warszawa;;M
1997;Jerzy Szmajdziński;1952-04-09;45;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Wrocław;13 Jelenia Góra;;M
1997;Zygmunt Machnik;1947-02-10;50;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Sosnowiec;15 Sosnowiec;;M
1997;Witold Gintowt-Dziewałtowski;1949-01-11;48;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Drewnica;10 Elbląg;;M
1997;Radosław Gawlik;1957-08-23;40;Klub Parlamentarny Unii Wolności ;Wrocław;50 Wrocław;;M
1997;Dorota Arciszewska-Mielewczyk;1968-02-16;29;Klub Parlamentarny Stronnictwa Konserwatywno-Ludowego;Gdynia;11 Gdańsk;;F
1997;Tadeusz Cymański;1955-06-06;42;Klub Parlamentarny "Prawo i Sprawiedliwość";Nowy Staw;10 Elbląg;;M
1997;Jan Rulewski;1944-04-18;53;posłowie niezrzeszeni;Bydgoszcz;06 Bydgoszcz;;M
1997;Franciszek Potulski;1943-06-17;54;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Gdynia;11 Gdańsk;;M
1997;Stanisław Kracik;1950-09-10;47;Klub Parlamentarny Unii Wolności ;Spytkowice;21 Kraków;;M
1997;Jacek Swakoń;1963-01-21;34;Klub Parlamentarny Akcji Wyborczej Solidarność;Częstochowa;23 Legnica;;M
1997;Mirosław Czech;1962-12-16;35;Klub Parlamentarny Unii Wolności ;Wałcz;29 Olsztyn;;M
1997;Włodzimierz Konarski;1939-12-21;58;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Kosów Lacki;27 Łódź;;M
1997;Piotr Gadzinowski;1957-05-16;40;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Częstochowa;01 Warszawa;;M
1997;Ryszard Smolarek;1952-05-10;45;Klub Parlamentarny Polskiego Stronnictwa Ludowego;Koło;39 Siedlce;;M
1997;Barbara Frączek;1941-12-03;56;Klub Parlamentarny Akcji Wyborczej Solidarność;Lwów;38 Rzeszów;;F
1997;Mieczysław Szczygieł;1949-08-10;48;Klub Parlamentarny Akcji Wyborczej Solidarność;Wielącza;25 Lublin;;M
1997;Elżbieta Szparaga;1950-10-10;47;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Nowiny;49 Włocławek;;F
1997;Jarosław Kaczyński;1949-06-18;48;Klub Parlamentarny "Prawo i Sprawiedliwość";Warszawa;01 Warszawa;;M
1997;Jadwiga Zakrzewska;1950-11-04;47;Klub Parlamentarny Akcji Wyborczej Solidarność;Płońsk;02 Warszawa;;F
1997;Wiesław Kiełbowicz;1954-02-12;43;Klub Parlamentarny Akcji Wyborczej Solidarność;Złotoryja;13 Jelenia Góra;;M
1997;Zdzisław Tuszyński;1938-08-15;59;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Poznań;35 Poznań;;M
1997;Maciej Manicki;1954-11-21;43;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Poznań;44 Szczecin;;M
1997;Leszek Franciszek Dziamski;1942-10-13;55;Klub Parlamentarny Akcji Wyborczej Solidarność;Zwoleń;35 Poznań;;M
1997;Mariusz Krzysztof Grabowski;1966-05-02;31;Koło Poselskie Porozumienia Polskiego;Tarnów;46 Tarnów;;M
1997;Andrzej Słomski;1958-06-17;39;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Kluczbork;18 Kielce;;M
1997;Marcin Libicki;1939-02-02;58;Klub Parlamentarny "Prawo i Sprawiedliwość";Poznań;35 Poznań;;M
1997;Paweł Piskorski;1968-02-25;29;posłowie niezrzeszeni;Warszawa;02 Warszawa;;M
1997;Tadeusz Biliński;1932-12-04;65;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Trzemeszno;52 Zielona Góra;;M
1997;Adam Biela;1947-09-05;50;Klub Parlamentarny Akcji Wyborczej Solidarność;Syrynia;51 Zamość;;M
1997;Kazimierz Nycz;1949-10-07;48;woj. przemyskie;Hermanowice;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;36 Przemyśl;
1997;Janusz Lewandowski;1951-06-13;46;posłowie niezrzeszeni;Lublin;11 Gdańsk;;M
1997;Iwona Śledzińska-Katarasińska;1941-01-03;56;posłowie niezrzeszeni;Komorniki woj. piotrkowskie;27 Łódź;;F
1997;Janusz Lemański;1950-12-01;47;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Krosno;21 Kraków;;M
1997;Danuta Grabowska;1942-07-16;55;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Radom;37 Radom;;F
1997;Krzysztof Baszczyński;1953-02-03;44;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Łódź;27 Łódź;;M
1997;Tadeusz Iwiński;1944-10-28;53;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Piastów k/Warszawy;29 Olsztyn;;M
1997;Tadeusz Gajda;1954-01-08;43;Klub Parlamentarny Polskiego Stronnictwa Ludowego;Guźnia;41 Skierniewice;;M
1997;Ireneusz Niewiarowski;1953-03-23;44;Klub Parlamentarny Stronnictwa Konserwatywno-Ludowego;Przedecz;19 Konin;;M
1997;Elżbieta Piela-Mielczarek;1947-11-09;50;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Przeworsk;44 Szczecin;;F
1997;Bernard Szweda;1951-12-06;46;posłowie niezrzeszeni;Miedźna;17 Gliwice;;M
1997;Zdzisław Denysiuk;1956-02-12;41;Klub Parlamentarny Akcji Wyborczej Solidarność;Chełm;07 Chełm;;M
1997;Andrzej Gargaś;1957-06-10;40;Klub Parlamentarny Akcji Wyborczej Solidarność;Rzeszów;45 Tarnobrzeg;;M
1997;Henryk Dykty;1956-05-15;41;Klub Parlamentarny Akcji Wyborczej Solidarność;Wydmusy;31 Ostrołęka;;M
1997;Witold Firak;1963-08-18;34;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Ustrzyki Dolne;22 Krosno;;M
1997;Andrzej Urbańczyk;1946-10-27;51;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Lubliniec;21 Kraków;;M
1997;Wiesław Kaczmarek;1958-01-01;39;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Wrocław;02 Warszawa;;M
1997;Henryk Goryszewski;1941-01-20;56;posłowie niezrzeszeni;Drążewo;43 Suwałki;;M
1997;Aleksandra Jakubowska;1954-03-15;43;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Pruszków;30 Opole;;F
1997;Zbigniew Sobotka;1952-08-27;45;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Lidzbark Welski;33 Piotrków Trybunalski;;M
1997;Michał Wojtczak;1954-03-19;43;Klub Parlamentarny Akcji Wyborczej Solidarność;Toruń;47 Toruń;;M
1997;Sylwia Pusz;1972-06-18;25;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Poznań;35 Poznań;;F
1997;Adam Jacek Żyliński;1958-02-10;39;Klub Parlamentarny Unii Wolności ;Lidzbark Warmiński;29 Olsztyn;;M
1997;Anna Filek;1933-05-02;64;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Kraków;21 Kraków;;F
1997;Czesław Cieślak;1946-07-08;51;Klub Parlamentarny Polskiego Stronnictwa Ludowego;Nagórki;19 Konin;;M
1997;Włodzimierz Wasiński;1953-02-17;44;Klub Parlamentarny Akcji Wyborczej Solidarność;Zalewo;50 Wrocław;;M
1997;Waldemar Pawłowski;1948-09-01;49;Klub Parlamentarny Akcji Wyborczej Solidarność;Ostrołęka;04 Białystok;;M
1997;Marian Sołtysiewicz;1959-12-01;38;Klub Parlamentarny Akcji Wyborczej Solidarność;Kraków;05 Bielsko-Biała;;M
1997;Bogdan Żurek;1956-03-04;41;Klub Parlamentarny Akcji Wyborczej Solidarność;Ząbkowice Śląskie;15 Sosnowiec;;M
1997;Jerzy Dziewulski;1943-12-15;54;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Warszawa;43 Suwałki;;M
1997;Andrzej Brzeski;1953-10-24;44;posłowie niezrzeszeni;Świnoujście;46 Tarnów;;M
1997;Mariusz Kamiński;1965-09-25;32;Klub Parlamentarny "Prawo i Sprawiedliwość";Sochaczew;01 Warszawa;;M
1997;Elżbieta Radziszewska;1958-01-06;39;posłowie niezrzeszeni;Białocin;33 Piotrków Trybunalski;;F
1997;Małgorzata Okońska-Zaremba;1966-05-23;31;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Wieliczka;28 Nowy Sącz;;F
1997;Andrzej Umiński;1956-10-01;41;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Rybno;29 Olsztyn;;M
1997;Bronisław Dankowski;1944-08-22;53;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Opatówko;35 Poznań;;M
1997;Marian Marczewski;1948-08-09;49;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Turek;19 Konin;;M
1997;Tadeusz Bernard Lewandowski;1951-10-28;46;Klub Parlamentarny Akcji Wyborczej Solidarność;Bydgoszcz;06 Bydgoszcz;;M
1997;Władysław Szkop;1944-09-12;53;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Równe;42 Słupsk;;M
1997;Janusz Dobrosz;1954-03-07;43;Klub Parlamentarny Polskiego Stronnictwa Ludowego;Wieruszów;50 Wrocław;;M
1997;Grzegorz Tuderek;1938-03-10;59;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Księżomierz k/Kraśnika;38 Rzeszów;;M
1997;Franciszek Szelwicki;1941-01-02;56;Klub Parlamentarny Akcji Wyborczej Solidarność;Czarnokońce Małe ;30 Opole;;M
1997;Czesław Bielecki;1948-05-03;49;Klub Parlamentarny Akcji Wyborczej Solidarność;Warszawa;01 Warszawa;;M
1997;Marian Poślednik;1959-08-02;38;Klub Parlamentarny Stronnictwa Konserwatywno-Ludowego;Pasierby;24 Leszno;;M
1997;Bogdan Borusewicz;1949-01-11;48;Klub Parlamentarny Unii Wolności ;Lidzbark Warmiński;11 Gdańsk;;M
1997;Jan Zaciura;1934-01-01;63;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Michałki;01 Warszawa;;M
1997;Konstanty Miodowicz;1951-01-09;46;Klub Parlamentarny Stronnictwa Konserwatywno-Ludowego;Gniewkowo woj. bydgoskie;41 Skierniewice;;M
1997;Jerzy Wierchowicz;1951-08-04;46;Klub Parlamentarny Unii Wolności ;Gorzów Wielkopolski;12 Gorzów Wielkopolski;;M
1997;Zdzisław Kałamaga;1956-05-21;41;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Staszów;18 Kielce;;M
1997;Tadeusz Syryjczyk;1948-02-09;49;Klub Parlamentarny Unii Wolności ;Kraków;21 Kraków;;M
1997;Tadeusz Pawlus;1957-12-05;40;Klub Parlamentarny Akcji Wyborczej Solidarność;Dębica;45 Tarnobrzeg;;M
1997;Kazimierz Marcinkiewicz;1959-12-20;38;Klub Parlamentarny "Prawo i Sprawiedliwość";Gorzów Wlkp.;12 Gorzów Wielkopolski;;M
1997;Jerzy Buzek;1940-07-03;57;Klub Parlamentarny Akcji Wyborczej Solidarność;Śmiłowice ;17 Gliwice;;M
1997;Wiesław Woda;1946-08-17;51;Klub Parlamentarny Polskiego Stronnictwa Ludowego;Paleśnica;46 Tarnów;;M
2001;Józef Oleksy;1946-06-22;55;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Nowy Sącz;18 Siedlce;55703;M
2001;Krzysztof Zaremba;1972-12-12;29;Klub Parlamentarny Platforma Obywatelska;Szczecin;41 Szczecin;5881;M
2001;Wojciech Długoborski;1954-04-13;47;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Szczecin;41 Szczecin;10876;M
2001;Iwona Śledzińska-Katarasińska;1941-01-03;60;Klub Parlamentarny Platforma Obywatelska;Komorniki;9 Łódź;12161;F
2001;Gertruda Szumska;1941-12-11;60;Koło Poselskie "Dom Ojczysty";Gdańsk;25 Gdańsk;6596;F
2001;Marek Muszyński;1947-01-23;54;Poseł niezrzeszony;Lublin;3 Wrocław;2915;M
2001;Tadeusz Balcerowski;1933-01-5;68;Klub Parlamentarny Polskiego Stronnictwa Ludowego;Pawliczka;17 Radom;4104;M
2001;Mieczysław Aszkiełowicz;1957-01-12;44;Klub Parlamentarny Samoobrona Rzeczypospolitej Polskiej;Olsztyn;35 Olsztyn;6753;M
2001;Jakub Derech-Krzycki;1970-06-24;31;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Poznań;8 Zielona Góra;10739;M
2001;Wojciech Mojzesowicz;1954-06-25;47;Klub Parlamentarny Prawo i Sprawiedliwość;Bydgoszcz;4 Bydgoszcz;14870;M
2001;Bogdan Klich;1960-05-08;41;Klub Poselski Platformy Obywatelskiej;Kraków;13 Kraków;11307;M
2001;Jan Szymański;1953-09-23;48;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Prudnik;3 Wrocław;10147;M
2001;Józef Szczepańczyk;1954-08-25;47;Klub Parlamentarny Polskiego Stronnictwa Ludowego;Szarwark;33 Kielce;7244;M
2001;Kazimierz Zarzycki;1939-09-26;62;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Tuczempt;27 Bielsko-Biała;20002;M
2001;Jan Łączny;1950-12-19;51;Klub Parlamentarny Samoobrona Rzeczypospolitej Polskiej;Dobrzyca;40 Koszalin;498;M
2001;Józef Laskowski;1955-03-26;46;Koło Poselskie "Dom Ojczysty";Wiżajny;24 Białystok;7304;M
2001;Krystian Łuczak;1949-11-20;52;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Inowrocław;5 Toruń;7088;M
2001;Grzegorz Górniak;1959-07-28;42;Koło Poselskie "Dom Ojczysty";Ziębice;2 Wałbrzych;4401;M
2001;Jacek Wojciechowicz;1963-06-26;38;Klub Parlamentarny Platforma Obywatelska;Racibórz;18 Siedlce;3058;M
2001;Tadeusz Kaleniecki;1949-06-06;52;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Wałbrzych;22 Krosno;7312;M
2001;Aleksander Szczygło;1963-10-27;38;Klub Parlamentarny Prawo i Sprawiedliwość;Jeziorany;35 Olsztyn;5536;M
2001;Witold Gintowt-Dziewałtowski;1949-01-11;52;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Drewnica;34 Elbląg;21377;M
2001;Tadeusz Motowidło;1952-07-21;49;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Trójczyce;30 Rybnik;8968;M
2001;Szczepan Skomra;1949-08-12;52;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Wysoka;7 Chełm;8729;M
2001;Bożena Kozłowska;1956-05-28;45;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Barlinek;41 Szczecin;8457;F
2001;Andrzej Szarawarski;1948-02-25;53;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Czeladź;32 Sosnowiec;48016;M
2001;Kazimierz Michał Ujazdowski;1964-07-28;37;Klub Parlamentarny Prawo i Sprawiedliwość;Kielce;3 Wrocław;25871;M
2001;Tadeusz Ferenc;1940-02-10;61;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Rzeszów;23 Rzeszów;8843;M
2001;Stefan Nowak;1939-02-8;62;Klub Parlamentarny Polskiego Stronnictwa Ludowego;Przybysławice;13 Kraków;1492;M
2001;Piotr Kozłowski;1961-06-25;40;Klub Parlamentarny Samoobrona Rzeczypospolitej Polskiej;Milicz;3 Wrocław;10920;M
2001;Zbigniew Sosnowski;1963-12-10;38;Klub Parlamentarny Polskiego Stronnictwa Ludowego;Rypin;5 Toruń;4246;M
2001;Artur Balazs;1952-01-03;49;Koło Poselskie Konserwatywno-Ludowe;Ełk;41 Szczecin;6980;M
2001;Andrzej Celiński;1950-02-26;51;Klub Parlamentarny Socjaldemokracji Polskiej;Warszawa;20 Warszawa;14193;M
2001;Jacek Kasprzyk;1960-08-21;41;Klub Parlamentarny Socjaldemokracji Polskiej;Częstochowa;28 Częstochowa;11956;M
2001;Ryszard Chodynicki;1947-02-22;54;Koło Poselskie Partii Ludowo-Demokratycznej;Polanów;5 Toruń;8563;M
2001;Benedykt Suchecki;1945-04-13;56;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Karnice;16 Płock;6414;M
2001;Wojciech Borzuchowski;1961-11-10;40;Klub Parlamentarny Prawo i Sprawiedliwość;Wysokie Mazowieckie;24 Białystok;1468;M
2001;Krystyna Grabicka;1949-04-15;52;Koło Poselskie Ruchu Katolicko-Narodowego;Wylezinek;11 Sieradz;7594;F
2001;Mieczysław Jedoń;1943-07-28;58;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Suczawa;2 Wałbrzych;20667;M
2001;Bronisław Dutka;1957-08-15;44;Klub Parlamentarny Polskiego Stronnictwa Ludowego;Pisarzowa;14 Nowy Sącz;4484;M
2001;Sławomir Nowak;1974-12-11;27;Klub Parlamentarny Platforma Obywatelska;Gdańsk;25 Gdańsk;2130;M
2001;Józef Skowyra;1941-03-23;60;Koło Poselskie "Dom Ojczysty";Sambor;38 Piła;6711;M
2001;Mariusz Krzysztof Grabowski;1966-05-02;35;Koło Poselskie Porozumienia Polskiego;Tarnów;15 Tarnów;19002;M
2001;Bogusława Towalewska;1958-01-19;43;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Wyrzysk;40 Koszalin;7698;F
2001;Przemysław Gosiewski;1964-05-12;37;Klub Parlamentarny Prawo i Sprawiedliwość;Słupsk;33 Kielce;7348;M
2001;Krzysztof Filipek;1961-08-01;40;Klub Parlamentarny Samoobrona Rzeczypospolitej Polskiej;Węgrów;18 Siedlce;16180;M
2001;Czesław Śleziak;1952-06-30;49;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Laliki;31 Katowice;7883;M
2001;Tadeusz Tomaszewski;1959-02-21;42;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Niechanowo;37 Konin;22033;M
2001;Jerzy Młynarczyk;1931-08-02;70;Klub Parlamentarny Socjaldemokracji Polskiej;Wilno;25 Gdańsk;5722;M
2001;Grzegorz Tuderek;1938-03-10;63;Klub Parlamentarny Samoobrona Rzeczypospolitej Polskiej;Księżomierz k/Kraśnika;23 Rzeszów;5343;M
2001;Gabriel Janowski;1947-04-22;54;Koło Poselskie Ruch Patriotyczny;Konstantów;18 Siedlce;21651;M
2001;Zbigniew Sobotka;1952-08-27;49;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Lidzbark Welski;10 Piotrków Trybunalski;17838;M
2001;Henryk Lewczuk;1923-07-04;78;Koło Poselskie Ruchu Odbudowy Polski;Chełm;7 Chełm;7224;M
2001;Lech Nikolski;1955-11-10;46;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Opole Lubelskie;7 Chełm;25692;M
2001;Andrzej Fedorowicz;1950-12-30;51;Klub Parlamentarny Liga Polskich Rodzin;Łomża;24 Białystok;3920;M
2001;Ewa Kopacz;1956-12-03;45;Klub Parlamentarny Platforma Obywatelska;Skaryszew;17 Radom;7378;F
2001;Piotr Mateja;1949-01-02;52;Klub Parlamentarny Platforma Obywatelska;Bytom;31 Katowice;12208;M
2001;Michał Tomasz Kamiński;1972-03-28;29;Klub Parlamentarny Prawo i Sprawiedliwość;Warszawa;24 Białystok;11035;M
2001;Piotr Krutul;1960-08-08;41;Koło Poselskie "Dom Ojczysty";Suchowola;24 Białystok;21698;M
2001;Józef Kubica;1944-03-02;57;Koło Parlamentarne Unii Pracy;Chorzów;29 Gliwice;6064;M
2001;Lech Kaczyński;1949-06-18;52;Klub Parlamentarny Prawo i Sprawiedliwość;Warszawa;25 Gdańsk;53236;M
2001;Stanisław Zadora;1949-10-03;52;Klub Parlamentarny Liga Polskich Rodzin;Witoszów;27 Bielsko-Biała;8812;M
2001;Wiesław Woda;1946-08-17;55;Klub Parlamentarny Polskiego Stronnictwa Ludowego;Paleśnica;15 Tarnów;14746;M
2001;Wojciech Jasiński;1948-04-01;53;Klub Parlamentarny Prawo i Sprawiedliwość;Gostynin;16 Płock;5595;M
2001;Edward Brzostowski;1935-01-01;66;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Straszęcin;23 Rzeszów;16856;M
2001;Barbara Blida;1949-12-03;52;Poseł niezrzeszony;Siemianowice Śl.;31 Katowice;80035;F
2001;Elżbieta Więcławska-Sauk;1947-11-14;54;Klub Parlamentarny Prawo i Sprawiedliwość;Łódź;9 Łódź;13186;F
2001;Elżbieta Piela-Mielczarek;1947-11-09;54;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Przeworsk;41 Szczecin;12841;F
2001;Krystyna Szumilas;1956-06-28;45;Klub Parlamentarny Platforma Obywatelska;Knurów;29 Gliwice;5136;F
2001;Renata Basta;1948-02-14;53;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Tuchola;4 Bydgoszcz;4927;F
2001;Zbigniew Siemiątkowski;1957-10-08;44;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Ciechanów;16 Płock;34395;M
2001;Ewa Kantor;1956-06-24;45;Koło Poselskie "Dom Ojczysty";Dębica;23 Rzeszów;5958;F
2001;Stanisław Żelichowski;1944-04-09;57;Klub Parlamentarny Polskiego Stronnictwa Ludowego;Księżostany;34 Elbląg;3736;M
2001;Anna Sobecka;1951-03-27;50;Klub Parlamentarny Liga Polskich Rodzin;Piotrków Kujawski;5 Toruń;18457;F
2001;Witold Hatka;1939-06-25;62;Klub Parlamentarny Liga Polskich Rodzin;Bydgoszcz;4 Bydgoszcz;12699;M
2001;Tadeusz Myler;1949-01-18;52;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Nowy Lubosz;36 Kalisz;9252;M
2001;Eugeniusz Czykwin;1949-09-12;52;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Orla;24 Białystok;11834;M
2001;Grażyna Paturalska;1957-09-14;44;Poseł niezrzeszony;Kętrzyn;25 Gdańsk;4004;F
2001;Barbara Błońska-Fajfrowska;1949-02-09;52;Koło Parlamentarne Unii Pracy;Bytom;31 Katowice;5861;F
2001;Adam Lipiński;1956-09-11;45;Klub Parlamentarny Prawo i Sprawiedliwość;Głubczyce;1 Legnica;7932;M
2001;Marek Jurek;1960-06-28;41;Klub Parlamentarny Prawo i Sprawiedliwość;Gorzów Wlkp;23 Rzeszów;14256;M
2001;Lech Kuropatwiński;1947-07-04;54;Klub Parlamentarny Samoobrona Rzeczypospolitej Polskiej;Grodno;5 Toruń;2840;M
2001;Grzegorz Napieralski;1974-03-18;27;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Szczecin;41 Szczecin;4432;M
2001;Kazimierz Wójcik;1953-04-10;48;Klub Parlamentarny Samoobrona Rzeczypospolitej Polskiej;Żarów;13 Kraków;9668;M
2001;Waldy Dzikowski;1959-07-23;42;Klub Parlamentarny Platforma Obywatelska;Wschowa;39 Poznań;27596;M
2001;Donald Tusk;1957-04-22;44;Klub Parlamentarny Platforma Obywatelska;Gdańsk;26 Gdynia;56048;M
2001;Józef Mioduszewski;1937-03-19;64;Klub Parlamentarny Polskiego Stronnictwa Ludowego;Miodusy Stok;24 Białystok;3517;M
2001;Zbigniew Ziobro;1970-08-18;31;Klub Parlamentarny Prawo i Sprawiedliwość;Kraków;13 Kraków;36309;M
2001;Krystyna Łybacka;1946-02-10;55;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Jutrosin;39 Poznań;89256;F
2001;Jan Tomaka;1949-01-15;52;Klub Parlamentarny Platforma Obywatelska;Nowa Wieś;23 Rzeszów;8752;M
2001;Jan Chaładaj;1952-05-14;49;Poseł niezrzeszony;Radomsko;3 Wrocław;29124;M
2001;Leszek Murzyn;1960-11-15;41;Klub Parlamentarny Liga Polskich Rodzin;Wiśniowa;12 Chrzanów;5910;M
2001;Jacek Kowalik;1961-07-24;40;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Swornegacie;26 Gdynia;9165;M
2001;Marta Fogler;1959-05-19;42;Klub Parlamentarny Platforma Obywatelska;Warszawa;19 Warszawa;9601;F
2001;Jacek Zdrojewski;1949-05-30;52;Poseł niezrzeszony;Warszawa;19 Warszawa;3458;M
2001;Tomasz Markowski;1968-05-30;33;Klub Parlamentarny Prawo i Sprawiedliwość;Warszawa;4 Bydgoszcz;7047;M
2001;Marek Pol;1953-12-08;48;Koło Parlamentarne Unii Pracy;Słupsk;37 Konin;42546;M
2001;Eugeniusz Wycisło;1948-01-04;53;Klub Parlamentarny Platforma Obywatelska;Mikołów;30 Rybnik;6023;M
2001;Grzegorz Kurczuk;1949-09-20;52;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Warszawa;6 Lublin;18533;M
2001;Andrzej Diakonow;1950-01-14;51;Klub Parlamentarny Prawo i Sprawiedliwość;Klembów;21 Opole;2990;M
2001;Ryszard Bonda;1960-02-10;41;Poseł niezrzeszony;Płoty;1 Legnica;8876;M
2001;Jerzy Feliks Budnik;1951-05-30;50;Klub Parlamentarny Platforma Obywatelska;Wejherowo;26 Gdynia;5567;M
2001;Jarosław Kalinowski;1962-04-12;39;Klub Parlamentarny Polskiego Stronnictwa Ludowego;Wyszków;18 Siedlce;38664;M
2001;Teresa Jasztal;1940-12-14;61;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Czeladź;3 Wrocław;8551;F
2001;Marek Dyduch;1957-08-27;44;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Świdnica Śląska;2 Wałbrzych;33287;M
2001;Mirosław Pawlak;1942-04-02;59;Klub Parlamentarny Polskiego Stronnictwa Ludowego;Zielonki;33 Kielce;6007;M
2001;Tadeusz Urban;1964-10-25;37;Klub Parlamentarny Samoobrona Rzeczypospolitej Polskiej;Kolbuszowa;23 Rzeszów;4391;M
2001;Józef Skutecki;1953-06-08;48;Koło Poselskie Stronnictwa Gospodarczego;Kalisz;36 Kalisz;11961;M
2001;Zbigniew Komorowski;1944-03-17;57;Klub Parlamentarny Polskiego Stronnictwa Ludowego;Szymanów;16 Płock;6075;M
2001;Tadeusz Wojtkowiak;1952-11-11;49;Klub Parlamentarny Samoobrona Rzeczypospolitej Polskiej;Śmigiel;36 Kalisz;4884;M
2001;Jan Bury;1963-10-01;38;Klub Parlamentarny Polskiego Stronnictwa Ludowego;Przeworsk;23 Rzeszów;9852;M
2001;Jerzy Wenderlich;1954-04-22;47;Klub Parlamentarny Sojuszu Lewicy Demokratycznej;Toruń;5 Toruń;52392;M
2001;Artur Zawisza;1969-03-30;32;Klub Parlamentarny Prawo i Sprawiedliwość;Lublin;20 Warszawa;5648;M
2001;Andrzej Mańka;1967-04-18;34;Klub Parlamentarny Liga Polskich Rodzin;Lublin;6 Lublin;5635;M
2001;Leszek Świętochowski;1955-01-1;46;Klub Parlamentarny Polskiego Stronnictwa Ludowego;Lipniak;6 Lublin;6189;M
2001;Mirosław Krajewski;1946-10-13;55;Klub Parlamentarny Samoobrona Rzeczypospolitej Polskiej;Nowiny;5 Toruń;6161;M
2001;Joanna Sosnowska;1968-08-26;33;Klub Parlamentarny Socjaldemokracji Polskiej;Lidzbark Warmiński;35 Olsztyn;6787;F
