woj;okr;komitet;nr;kandydat;wiek;skad;oswidczenie;uwagi
30;o1;PO-N;7;JAŚKOWIAK Joanna;52;Poznań;;
30;o1;SLD-LR;1;WITKOWSKI Waldemar Włodzimierz;64;Poznań;;
30;o1;SLD-LR;2;WIECZOREK-FILIPIAK Mirosława Michalina;57;Poznań;;
30;o1;SLD-LR;3;DUTKIEWICZ Lucjan Gerard;57;Poznań;;
30;o1;SLD-LR;4;KONIECZNA Aneta Regina;40;Poznań;;
30;o1;SLD-LR;5;RZEPKA Ewa Maria;69;Poznań;;
30;o1;SLD-LR;6;WRÓBLEWSKI Maciej Jarosław;47;Poznań;;
30;o1;SLD-LR;7;BUKOWIAN Ewa;58;Poznań;;
30;o1;RAZEM;1;SKURZYŃSKI Jakub Marcin;29;Poznań;;
30;o1;RAZEM;2;KOSZAL Dorota;26;Poznań;;
30;o1;RAZEM;3;KANTORSKI Jakub Szymon;28;Poznań;;
30;o1;RAZEM;4;LEWANDOWSKA Zuzanna Sara;25;Poznań;;
30;o1;RAZEM;5;ORYLSKI Łukasz Bogusław;37;POZNAŃ;;
30;o1;RAZEM;6;WOŹNIAK Natalia Milena;30;Poznań;;
30;o1;RAZEM;7;KOŁOSOWSKI Michał Adam;40;Poznań;;
30;o1;RN;1;TOŁPA Robert;43;Poznań;;
30;o1;RN;2;OSZMIAN Joanna;44;Poznań;;
30;o1;RN;3;JÓŹWIAK Joanna;33;Środa Wielkopolska;;
30;o1;RN;4;WAWRZYNIAK Piotr Wojciech;34;Poznań;;
30;o1;RN;5;ANDRZEJEWSKI Michał;34;Poznań;;
30;o1;RN;6;KUK Łukasz;46;Poznań;;
30;o1;RN;7;LEKIER Aleksandra Eugenia;71;Poznań;;
30;o1;K15;1;GARCZYŃSKI Bartosz;39;Poznań;;
30;o1;K15;2;KUPKA Damian;22;Poznań;;
30;o1;K15;3;REMBARZ Zofia;82;Poznań;;
30;o1;K15;4;ANDRZEJCZAK Kacper;22;Komorniki;;
30;o1;K15;5;GRYCZYŃSKA Agnieszka;36;Międzychód;;
30;o1;K15;6;ANDRZEJEWSKA Kamila Elżbieta;33;Dobroczyn;;
30;o1;K15;7;PILC Michał Andrzej;34;Poznań;;
30;o1;WwS;1;MIERZEJEWSKI Jakub Piotr;22;Koło;;
30;o1;WwS;2;PAECH Jan Aleksander;21;Poznań;;
30;o1;WwS;3;WAWRZYNIAK Joanna;41;Trzcianka;;
30;o1;WwS;4;MIŚKIEWICZ Aleksandra;20;Poznań;;
30;o1;WwS;5;ANTUCHOWSKI Paweł Piotr;21;Luboń;;
30;o1;PiS;1;CZERWIŃSKI Zbigniew;57;Poznań;;
30;o1;PiS;2;SZELĄGOWSKI Piotr Adam;48;Poznań;;
30;o1;PiS;3;MICHALSKA-MICKIEWICZ Małgorzata;55;Rybojedzko;;
30;o1;PiS;4;JACYNA-ONYSZKIEWICZ Zbigniew;74;Poznań;;
30;o1;PiS;5;MĄCZKOWSKA Dorota Małgorzata;48;Poznań;;
30;o1;PiS;6;JURGA Grzegorz Jan;62;Poznań;;
30;o1;PiS;7;KODYM-SULANOWSKA Magdalena Maria;63;Poznań;;
30;o1;BS;1;BANDURSKA Irena Ewa;67;Poznań;;
30;o1;BS;2;DŁUŻEWICZ Ewa Maria;75;Poznań;;
30;o1;BS;3;SMEKTAŁA Agnieszka Anna;45;Poznań;;
30;o1;BS;4;KOZAK Witold Józef;72;Poznań;;
30;o1;BS;5;GRZYBEK Maciej Jacek;56;Poznań;;
30;o1;BS;6;ZAREMBA Waldemar;39;Krobia;;
30;o1;BS;7;RATAJCZAK Wiesława Anna;44;Leszno;;
30;o2;BS;1;LIS Kazimierz Zdzisław;63;Rogoźno;;
30;o2;BS;2;WALEWANDER Władysław;64;Piotrowo;;
30;o2;BS;3;KORALEWSKA-PUTZ Wiesława Jolanta;46;Wągrowiec;;
30;o2;BS;4;BEŁCH Lucyna Maria;57;Rogoźno;;
30;o2;BS;5;BISKUPSKI Sławomir Paweł;36;Owczegłowy;;
30;o2;BS;6;STAWNA Hanna Grażyna;38;Oborniki;;
30;o2;BS;7;GRACZ Maciej Mariusz;36;Rogoźno;;
30;o2;PSL;1;MACIEJEWSKI Jarosław Zygmunt;51;Rudna;;
30;o2;PSL;2;HALAMA Piotr;49;Trzcianka;;
30;o2;PSL;3;GROCHOWALSKA Alina Barbara;64;Rogoźno;;
30;o2;PSL;4;BEJMA Małgorzata Anna;50;Zbietka;;
30;o2;PSL;5;RZEPA Aneta Agnieszka;44;Wronki;;
30;o2;PSL;6;MŁYNARCZYK Renata Anna;46;Szamocin;;
30;o2;PSL;7;NAPIERAŁA Wacław Czesław;56;Wielowieś;;
30;o2;PSL;8;GRACZYK Jan Stefan;65;Lubasz;;
30;o2;PSL;9;PISZCZEK Marcin;38;Gromadno;;
30;o2;ZIELONI;1;HOFFMANN Dagmara Monika;44;Piła;;
30;o2;ZIELONI;2;WOJCIECHOWSKI Tomasz Marek;45;Piła;;
30;o2;ZIELONI;3;GOŹDZIEWSKA-ĆWIRLEJ Marcelina Weronika;23;Piła;;
30;o2;ZIELONI;4;RZEPKA Tadeusz Hieronim;65;Piła;;
30;o2;ZIELONI;5;DORSCH Alicja Barbara;54;Piła;;
30;o2;ZIELONI;6;GRZEŚKOWIAK Jerzy Andrzej;53;Oborniki;;
30;o2;PO-N;1;RUTKOWSKA-KRUPKA Mirosława Wanda;73;Piła;;
30;o2;PO-N;2;KAMIŃSKA-LECH Iwona Maria;45;Piła;;
30;o2;PO-N;3;BOGUSŁAWSKI Jacek Wojciech;46;Piła;;
30;o2;PO-N;4;SZOPIŃSKI Henryk Marian;56;Zakrzewo;;
30;o2;PO-N;5;ROZMARYNOWSKA Mariola Barbara;59;Chodzież;;
30;o2;PO-N;6;CHOJARA Michał Stanisław;63;Pniewy;;
30;o2;PO-N;7;JANYSKA Marta Maria;25;Czarnków;;
30;o2;PO-N;8;BROŻEK Jarosław Paweł;42;Lipa;;
30;o2;PO-N;9;AJCHLER Przemysław Marek;39;Międzychód;;
30;o2;SLD-LR;1;AJCHLER Romuald Kazimierz;69;Sieraków;;
30;o2;SLD-LR;2;ANTONIEWICZ Aleksander Grzegorz;50;Jastrowie;;
30;o2;SLD-LR;3;GRZECHOWIAK Agnieszka Magdalena;47;Wągrowiec;;
30;o2;SLD-LR;4;KAZANA Henryk;71;Piła;;
30;o2;SLD-LR;5;NOSKA-FIGIEL Alicja Małgorzata;46;Piła;;
30;o2;SLD-LR;6;STOCHAJ Zbigniew;59;Wieleń;;
30;o2;SLD-LR;7;KOLASIŃSKA Lucyna;44;Krystynka;;
30;o2;SLD-LR;8;BAK Urszula;68;Oborniki;;
30;o2;SLD-LR;9;WILK-BARAN Anna Elżbieta;39;Wronki;;
30;o2;RAZEM;1;BOCIAN Kamil Bartosz;31;Piła;;
30;o2;RAZEM;2;DZIEMIAŃCZYK Joanna;27;Jastrowie;;
30;o2;RAZEM;3;ŚWIECZKOWSKI Jan Daniel;26;Piła;;
30;o2;RAZEM;4;MINGE Natalia Ewa;35;Poznań;;
30;o2;RAZEM;5;SAWICKI Dawid Miłosz;25;Piła;;
30;o2;RAZEM;6;HADRYAN Milena Renata;57;Poznań;;
30;o2;RAZEM;7;MIĘSIKOWSKI Jakub Paweł;26;Piła;;
30;o2;RN;1;OLĘDZKI Wiesław Zenon;53;Skórka;;
30;o2;RN;2;JÓŹWIAK Adriana;39;Środa Wielkopolska;;
30;o2;RN;3;SPIESZALSKA Janina;72;Poznań;;
30;o2;RN;4;WŁUDARCZAK Daniel;20;Uścikowo-Folwark;;
30;o2;RN;5;BETA Ryszard Lech;40;Poznań;;
30;o2;K15;1;GRUENKE Natalia Małgorzata;29;Śmiłowo;;
30;o2;K15;2;GRYCZYŃSKI Roman;46;Międzychód;;
30;o2;K15;3;POLAK Karolina;25;Runowo;;
30;o2;K15;4;JANKOWSKI Brajan;24;Szydłowo;;
30;o2;K15;5;KAZARNOWICZ Aldona;24;Łomnica;;
30;o2;K15;6;NOWAK Roman Marek;57;Osiek nad Notecią;;
30;o2;K15;7;SREBRO Marzena Bogumiła;45;Poznań;;
30;o2;WwS;1;OSTASZEWSKA Agata Jadwiga;36;Piła;;
30;o2;WwS;2;WAWRZYNIAK Piotr Bogusław;49;Trzcianka;;
30;o2;WwS;3;MOEGLICH Jerzy Józef;47;Wągrowiec;;
30;o2;WwS;4;ZALEWSKI Wiesław;62;Chodzież;;
30;o2;WwS;5;GWORYS Anna Luiza;56;Piła;;
30;o2;PiS;1;BOGRYCEWICZ Adam;26;Piła;;
30;o2;PiS;2;ZIELIŃSKA Łucja Janina;61;Piła;;
30;o2;PiS;3;ZIELIŃSKI Michał Witold;46;Oborniki;;
30;o2;PiS;4;JAKÓBCZYK Marek;57;Prusim;;
30;o2;PiS;5;PIETRUCZUK Wiesław;54;Chodzież;;
30;o2;PiS;6;DORNA Renata Magdalena;39;Pęckowo;;
30;o2;PiS;7;CHROSTOWSKI Szymon Łukasz;35;Łosiniec;;
30;o2;PiS;8;MUZYKA Emilia;61;Międzychód;;
30;o2;PiS;9;BANAŚ Dorota;40;Wąsoszki;;
30;o2;BS;1;JUSZKIEWICZ Józef Witold;75;Jaroszewo Drugie;;
30;o2;BS;2;ANDRZEJEWSKI Piotr;60;Wągrowiec;;
30;o2;BS;3;WERHUN Władysław;72;Piła;;
30;o2;BS;4;KOSTRZEWA Anna;37;Budziejewo;;
30;o2;BS;5;STATUCKI Henryk;63;Chrzypsko Wielkie;;
30;o2;BS;6;IDZIAK Jadwiga;39;Konary;;
30;o2;BS;7;KARKOSZ Iwona;45;Sobiałkowo;;
30;o2;BS;8;MAŁEK Teresa Jadwiga;65;Stawiszyn;;
30;o2;BS;9;NOWAK-KOPEĆ Ewa Agnieszka;52;Murowaniec;;
30;o3;BS;1;LECHNEROWSKI Jerzy Czesław;67;Kórnik;;
30;o3;BS;2;MARUSIK Joanna Krystyna;39;Środa Wielkopolska;;
30;o3;BS;3;MARCINIAK Mirosław Marcin;42;Śrem;;
30;o3;BS;4;KAPCZYŃSKA Elżbieta Małgorzata;58;Plewiska;;
30;o3;BS;5;TWARDOWSKI Bartosz Łukasz;33;Tarnowo Podgórne;;
30;o3;BS;6;KOWALEWSKA Halina Danuta;77;Tulce;;
30;o3;BS;7;HLAWACIK Andrzej;65;Przeźmierowo;;
30;o3;BS;8;RENDA Anna Łucja;61;Zalasewo;;
30;o3;PSL;1;JANKOWIAK Wojciech;62;Skórzewo;;
30;o3;PSL;2;KAŹMIERCZAK Mirosława Katarzyna;63;Środa Wielkopolska;;
30;o3;PSL;3;BAUMGART Marek Piotr;48;Kobylnica;;
30;o3;PSL;4;BRZEZIŃSKA Agnieszka Adriana;44;Poznań;;
30;o3;PSL;5;STĘPA Teodor;56;Sroczewo;;
30;o3;PSL;6;WINIARSKI Janusz Michał;57;Niechanowo;;
30;o3;PSL;7;MAZURKIEWICZ Jerzy Janusz;65;Biechowo;;
30;o3;PSL;8;BERLIK Monika;39;Napoleonowo;;
30;o3;PSL;9;BŁOCHOWIAK Arkadiusz Stanisław;67;Poznań;;
30;o3;PSL;10;MANIKOWSKA-KRAWIEC Grażyna Maria;54;Stęszewko;;
30;o3;ZIELONI;1;KRAWCZYK Marcin Jan;36;Poznań;;
30;o3;ZIELONI;2;DUDZIAK-DOROŻKO Izabela Alicja;46;Wiry;;
30;o3;ZIELONI;3;JASTRZĘBSKI Radosław;39;Poznań;;
30;o3;ZIELONI;4;KIEJDROWSKA Karolina Joanna;43;Swarzędz;;
30;o3;ZIELONI;5;DROŻYŃSKI Artur Marek;44;Poznań;;
30;o3;ZIELONI;6;BIELAK Magdalena Kinga;42;Czerwonak;;
30;o3;PO-N;1;GOLA Marek;48;Zaniemyśl;;
30;o3;PO-N;2;WITUSKI Maciej Maria;56;Poznań;;
30;o3;PO-N;3;DZIKOWSKA Marta Magdalena;36;Tarnowo Podgórne;;
30;o3;PO-N;4;URBANEK Hieronim Michał;59;Śrem;;
30;o3;PO-N;5;WALIGÓRA Stanisław Melchior;56;Słomowo;;
30;o3;PO-N;6;MURAWA Dawid Paweł;43;Poznań;;
30;o3;PO-N;7;PRZYBYLSKA Patrycja Natalia;26;Skórzewo;;
30;o3;PO-N;8;KRUCZEK Czesław Witold;56;Gniezno;;
30;o3;PO-N;9;KUBIAK Barbara;63;Środa Wielkopolska;;
30;o3;PO-N;10;WOJTASIAK Regina Teresa;57;Kostrzyn;;
30;o3;SLD-LR;1;TOMASZEWSKI Tadeusz;59;Niechanowo;;
30;o3;SLD-LR;2;KUBICKA-SZTUL Krystyna;65;Środa Wielkopolska;;
30;o3;SLD-LR;3;DĘBICKI Tadeusz;73;Markowice;;
30;o3;SLD-LR;4;WOJCIECHOWSKA Magdalena Adrianna;42;Swarzędz;;
30;o3;SLD-LR;5;DANKOWSKI Bronisław Kazimierz;74;Września;;
30;o3;SLD-LR;6;JAGIELSKA Anna Henryka;48;Dopiewiec;;
30;o3;SLD-LR;7;PĘKALA Maria Stanisława;66;Śrem;;
30;o3;SLD-LR;8;KAMIŃSKI Michał Jakub;37;Swarzędz;;
30;o3;SLD-LR;9;STANOWSKA Anna;49;Owieczki;;
30;o3;SLD-LR;10;KORALEWSKA Monika;41;Suchy Las;;
30;o3;RAZEM;1;KASPRZAK-BARTKOWIAK Kamila;36;Gniezno;;
30;o3;RAZEM;2;KRYSTEK Grzegorz Andrzej;30;Luboń;;
30;o3;RAZEM;3;ŻAKOWSKA Marta;34;Poznań;;
30;o3;RAZEM;4;BARTKOWIAK Paweł;35;Gniezno;;
30;o3;RAZEM;5;FRANKOWSKA Marta;36;Poznań;;
30;o3;RAZEM;6;KALETA Bartłomiej Konstanty;27;Koziegłowy;;
30;o3;RN;1;JÓŹWIAK Maciej;34;Środa Wielkopolska;;
30;o3;RN;2;SZABLEWSKA Joanna Maria;32;Rumianek;;
30;o3;RN;3;MOTYL Monika Liliana;55;Swarzędz;;
30;o3;RN;4;JANKOWIAK Grzegorz;32;Środa Wielkopolska;;
30;o3;RN;5;CZECH Radosław Błażej;23;Zberki;;
30;o3;RN;6;STASZAK Dawid;23;Trzebisławki;;
30;o3;RN;7;ANDRZEJCZAK Katarzyna Elżbieta;37;Lisówki;;
30;o3;RN;8;ŁOBOCKI Janusz Marian;42;Środa Wielkopolska;;
30;o3;K15;1;PIASECKI Mirosław;40;Luciny;;
30;o3;K15;2;SREBRO Michał;47;Poznań;;
30;o3;K15;3;PRZEKAZA Sławomir Krzysztof;35;Gutowo Małe;;
30;o3;K15;4;KOCHAN Monika;30;Kórnik;;
30;o3;K15;5;DŁUGOSZ Rafał Tomasz;47;Poznań;;
30;o3;K15;6;JABŁOŃSKA Natalia;45;Poznań;;
30;o3;K15;7;KOTŁOWSKA Katarzyna Anna;43;Poznań;;
30;o3;K15;8;ROSZAK Sylwia;36;Swarzędz;;
30;o3;K15;9;WENZEL Anita Katarzyna;46;Poznań;;
30;o3;K15;10;KOŁACZYK Robert;52;Poznań;;
30;o3;WwS;1;SZKLARSKI Radosław;24;Puszczykowo;;
30;o3;WwS;2;OSSOWSKA Aleksandra Zuzanna;18;Mosina;;
30;o3;WwS;3;MICHALAK Artur Wojciech;37;Goślinowo;;
30;o3;WwS;4;ADAMIAK Milena;24;Ćmachowo;;
30;o3;WwS;5;SZKLARSKA Weronika;18;Puszczykowo;;
30;o3;PiS;1;STRYJSKA Małgorzata Irena;65;Poznań;;
30;o3;PiS;2;DEMBIŃSKI Krzysztof Henryk;50;Niepruszewo;;
30;o3;PiS;3;KOPEĆ Magdalena;54;Podstolice;;
30;o3;PiS;4;GRABOWSKI Łukasz;32;Małachowo Złych Miejsc;;
30;o3;PiS;5;KUBIAK Agnieszka Beata;48;Konin;;
30;o3;PiS;6;HINC Sławomir Michał;43;Poznań;;
30;o3;PiS;7;PIETRZAK-SIKORSKA Małgorzata;42;Gniezno;;
30;o3;PiS;8;PIECZYKOLAN Alicja;59;Śrem;;
30;o3;PiS;9;CICHOŃSKA Alicja Maria;60;Września;;
30;o3;PiS;10;HORLA Mirosław Kazimierz;74;Łowęcin;;
30;o3;BS;1;SMEKTAŁA Stanisław Marek;61;Mielno;;
30;o3;BS;2;WŁODARCZAK Marian Stanisław;71;Lubiatowo;;
30;o3;BS;3;DOROSZUK Agnieszka Joanna;28;Czapury;;
30;o3;BS;4;BRODA Piotr Paweł;43;Poznań;;
30;o3;BS;5;KĘDZIA Aneta Agnieszka;36;Dłoń;;
30;o3;BS;6;JĘSIEK Elżbieta;40;Konary;;
30;o4;PSL;1;GRZESZCZAK Eugeniusz Tomasz;63;Słupca;;
30;o4;PSL;2;CIEŚLAK Czesław;72;Koło;;
30;o4;PSL;3;BIELIK Stanisław Adam;70;Rychwał;;
30;o4;PSL;4;FRANKOWSKA Bożena Alina;62;Konin;;
30;o4;PSL;5;MENDELAK Wojciech Henryk;61;Konin;;
30;o4;PSL;6;CHOJNACKA Anna Emilia;35;Chojny;;
30;o4;PSL;7;MAJDA Anna;37;Kawęczyn;;
30;o4;ZIELONI;1;STĘPIEŃ Miłosława Dorota;40;Konin;;
30;o4;ZIELONI;2;JENDRZEJEWSKI Michał;40;Brdów;;
30;o4;ZIELONI;3;KLECHNIOWSKA Anna Bronisława;49;Konin;;
30;o4;ZIELONI;4;KAUP Marcin;29;Słupca;;
30;o4;ZIELONI;5;KOŁATA Justyna Andżelika;36;Konin;;
30;o4;ZIELONI;6;WRZESZCZ Bartłomiej;31;Konin;;
30;o4;ZIELONI;7;KROWIAK Ewa Sabina;35;Konin;;
30;o4;PO-N;1;SYTEK Maciej Dariusz;53;Biskupice;;
30;o4;PO-N;2;SZURGOT Andrzej;45;Powiercie;;
30;o4;PO-N;3;WASZAK Małgorzata;61;Poznań;;
30;o4;PO-N;4;WRÓBLEWSKA-KUBACKA Maria Jolanta;50;Ewinów;;
30;o4;PO-N;5;PLESIŃSKI Andrzej Karol;69;Słupca;;
30;o4;PO-N;6;ŚMIDOWICZ Lidia Elżbieta;62;Strzałkowo;;
30;o4;PO-N;7;DRZEWIECKI Henryk Marek;56;Kazimierz Biskupi;;
30;o4;SLD-LR;1;PAŁASZ Kazimierz Czesław;66;Posoka;;
30;o4;SLD-LR;2;DASZKIEWICZ Anna;64;Konin;;
30;o4;SLD-LR;3;SKORUPKA Michał;36;Konin;;
30;o4;SLD-LR;4;ZAKRZEWSKA Monika;30;Wierzbocice;;
30;o4;SLD-LR;5;BARC Zbigniew;61;Powiercie;;
30;o4;SLD-LR;6;PLUCIŃSKA Danuta;60;Konin;;
30;o4;SLD-LR;7;KUBACKA Zofia Ewa;67;Cisew;;
30;o4;RAZEM;1;NOWAK Paulina;25;Słupca;;
30;o4;RAZEM;2;PARDYKA Piotr Łukasz;30;Poznań;;
30;o4;RAZEM;3;BĄK Anna;29;Cielimowo;;
30;o4;RAZEM;4;SOBKOWIAK Wojciech;23;Swarzędz;;
30;o4;RAZEM;5;KOŁODZIEJ Anna Beata;26;Poznań;;
30;o4;RN;1;BRYŁKA Anna Mirosława;28;Kobylata;;
30;o4;RN;2;RUSIN Paweł Rafał;26;Koło;;
30;o4;RN;3;NOWICKA Jolanta Elżbieta;65;Poznań;;
30;o4;RN;4;MACIEJEWSKI Eugeniusz;64;Turek;;
30;o4;RN;5;RYCHTANEK Patryk Józef;21;Połażejewo;;
30;o4;K15;1;JANKOWSKI Tadeusz;62;Szczepidło;;
30;o4;K15;2;JAŁOSZYŃSKI Stefan;42;Szemborowo;;
30;o4;K15;3;BŁASZCZYK Marzena;44;Russocice;;
30;o4;K15;4;ANDRZEJCZAK Tomasz;45;Konin;;
30;o4;K15;5;POTOCKA Danuta Ewa;61;Zagórów;;
30;o4;WwS;1;GAPIŃSKA Magdalena;29;Kościelec;;
30;o4;WwS;2;MIERZEJEWSKA Elżbieta;50;Koło;;
30;o4;WwS;3;DĄBROWICZ Mikołaj Piotr;19;Pacholewo;;
30;o4;WwS;4;SCHMIDT Jacek Wojciech;51;Poznań;;
30;o4;WwS;5;KORZENIEWSKI Eryk;25;Budzisław Kościelny;;
30;o4;PiS;1;ITMAN Zofia Mariola;64;Konin;;
30;o4;PiS;2;POPKOWSKI Robert Adam;52;Konin;;
30;o4;PiS;3;JEDLIKOWSKA Ewa Stanisława;47;Kicin;;
30;o4;PiS;4;RZEPECKA-ANDRZEJAK Katarzyna Aneta;37;Modła Kolonia;;
30;o4;PiS;5;SOBCZAK Krzysztof;55;Turek;;
30;o4;PiS;6;FIAŁKOWSKI Grzegorz;48;Bylice-Kolonia;;
30;o4;PiS;7;SZYKOWNA Anita Aldona;38;Strzałkowo;;
30;o4;BS;1;WAWRZYNIAK Radosław Józef;47;Wola Koszucka;;
30;o4;BS;2;PILARCZYK Teresa Alicja;61;Tuliszków;;
30;o4;BS;3;WAWRZYNIAK Benedykt;55;Dryja;;
30;o4;BS;4;ZAKRZEWSKI Piotr;51;Turek;;
30;o4;BS;5;SZMAJDKA Elżbieta;45;Drążek;;
30;o5;BS;1;SPYCHALSKA Magdalena Ewa;42;Kalisz;;
30;o5;BS;2;KUJAWA Dominik;39;Kalisz;;
30;o5;BS;3;LISOWSKA Justyna Joanna;47;Kalisz;;
30;o5;BS;4;PSZCZOŁA Mateusz Jakub;26;Nowe Skalmierzyce;;
30;o5;BS;5;KLIBER Ewelina;29;Kalisz;;
30;o5;PSL;1;GRABOWSKI Krzysztof Andrzej;45;Kuźnica;;
30;o5;PSL;2;GRZESIEK Jan;60;Golina;;
30;o5;PSL;3;GRZYB Mikołaj;36;Siedlików;;
30;o5;PSL;4;MAJCHRZAK Grzegorz Krzysztof;51;Topola Mała;;
30;o5;PSL;5;KRYSTALSKA Izabela Magdalena;53;Kalisz;;
30;o5;PSL;6;KACZMAREK Grażyna Maria;59;Kuźnia;;
30;o5;PSL;7;SARNOWSKI Jan Piotr;69;Baranów;;
30;o5;PSL;8;BARTOSZ Beata;47;Topola Wielka;;
30;o5;PSL;9;NAPIERAŁA Anna;51;Kalisz;;
30;o5;ZIELONI;1;KOŁODZIEJ Aleksander Piotr;35;Poznań;;
30;o5;ZIELONI;2;KARCZYŃSKI Jakub Piotr;33;Poznań;;
30;o5;ZIELONI;3;GIERA Ida;24;Piła;;
30;o5;ZIELONI;4;WESOŁOWSKA Izabela Katarzyna;33;Poznań;;
30;o5;ZIELONI;5;RĘGLEWSKA Katarzyna;34;Poznań;;
30;o5;PO-N;1;WODZIŃSKA Marzena Renata;47;Kalisz;;
30;o5;PO-N;2;DROZD Krystiana Maria;59;Ostrów Wielkopolski;;
30;o5;PO-N;3;PICHET Andrzej Marian;45;Przygodzice;;
30;o5;PO-N;4;MATYSIAK Krzysztof;49;Pleszew;;
30;o5;PO-N;5;WIEJA Piotr Janusz;42;Ostrzeszów;;
30;o5;PO-N;6;ZANIEWSKA Marta Barbara;31;Jarocin;;
30;o5;PO-N;7;GÓRECKA Justyna Beata;46;Kalisz;;
30;o5;PO-N;8;BALCER Beata Katarzyna;24;Mroczeń;;
30;o5;PO-N;9;SITARZ Witold Jan;73;Kalisz;;
30;o5;SLD-LR;1;ALEKSANDRZAK Leszek Grzegorz;60;Opatówek;;
30;o5;SLD-LR;2;GÓRSKI Andrzej;44;Kalisz;;
30;o5;SLD-LR;3;DECKER Magdalena Maria;41;Ostrów Wielkopolski;;
30;o5;SLD-LR;4;SZYMAŃSKA Alina Bernadeta;54;Stary Olesiec;;
30;o5;SLD-LR;5;HAŃDZIUK Sławomir;42;Ostrzeszów;;
30;o5;SLD-LR;6;PISKORSKI Sławomir Kazimierz;59;Ostrów Wielkopolski;;
30;o5;SLD-LR;7;KUŚWIK Urszula Bogusława;58;Kalisz;;
30;o5;SLD-LR;8;TARCHALSKA Anna Beata;30;Grabów-Wójtostwo;;
30;o5;SLD-LR;9;KOSTKA Mikołaj;37;Jarocin;;
30;o5;RAZEM;1;KLECZEWSKI Paweł;40;Kalisz;;
30;o5;RAZEM;2;MACHOWSKA Angelika Justyna;39;Kalisz;;
30;o5;RAZEM;3;SIDORSKI Roman;33;Poznań;;
30;o5;RAZEM;4;SKURZYŃSKA Magdalena Zofia;30;Poznań;;
30;o5;RAZEM;5;MENCEL Igor;27;Poznań;;
30;o5;RN;1;MAŚLAK Arkadiusz Krzysztof;40;Stawiszyn;;
30;o5;RN;2;SADZISZ Katarzyna Antonina;23;Środa Wielkopolska;;
30;o5;RN;3;KOZŁOWSKI Sebastian Mateusz;31;Czerwonak;;
30;o5;RN;4;GŁOWACKA Izabela;43;Robakowo;;
30;o5;RN;5;OSZMIAN Ryszard;57;Poznań;;
30;o5;K15;1;JÓŹWIAK Wojciech Dawid;49;Kalisz;;
30;o5;K15;2;BODURA Arkadiusz Szymon;20;Radłów;;
30;o5;K15;3;MOCH Sławomir;49;Kalisz;;
30;o5;K15;4;DOBRAS Beata Dorota;54;Topola-Osiedle;;
30;o5;K15;5;WERECKA Roksana Ewa;23;Kalisz;;
30;o5;K15;6;KAŹMIERCZAK Halina Paulina;25;Kalisz;;
30;o5;K15;7;MATCZAK Robert Włodzimierz;47;Kalisz;;
30;o5;WwS;1;RATAJCZYK Arkadiusz Stefan;53;Kalisz;;
30;o5;WwS;2;WELKE Rafał Dariusz;39;Wolica;;
30;o5;WwS;3;BRONIARCZYK Agata;31;Kalisz;;
30;o5;WwS;4;KUŚWIK Kamila Sandra;26;Kalisz;;
30;o5;WwS;5;KRASOWSKI Bartłomiej Konrad;30;Turek;;
30;o5;PiS;1;MALĄG Marlena Magdalena;53;Ostrów Wielkopolski;;
30;o5;PiS;2;BIERŁA Leszek Józef;60;Pleszew;;
30;o5;PiS;3;GIBASIEWICZ Witosław Piotr;52;Ostrów Wielkopolski;;
30;o5;PiS;4;PEROŃSKI Konrad Piotr;49;Kalisz;;
30;o5;PiS;5;PLICHTA Andrzej;60;Kalisz;;
30;o5;PiS;6;KRAWIEC Janusz Marian;58;Jarocin;;
30;o5;PiS;7;JANKOWSKA Anna Honorata;57;Łęka Opatowska;;
30;o5;PiS;8;CIELUCH Lucyna Katarzyna;46;Topola Mała;;
30;o5;PiS;9;ZIĄBKA Małgorzata Julianna;61;Kalisz;;
30;o5;BS;1;JAŚKIEWICZ Bogusław Wiesław;55;Michałów Drugi;;
30;o5;BS;2;HELIK Ewelina;23;Wojciechowo;;
30;o5;BS;3;WAŁĘSIAK Sylwia Anna;39;Kalisz;;
30;o5;BS;4;JANIAK Barbara;50;Lisków;;
30;o5;BS;5;DEREŃ Paweł;41;Jarocin;;
30;o6;BS;1;RĘKOSIEWICZ Teresa Stanisława;64;Leszno;;
30;o6;BS;2;BOGACKA-GANCARCZYK Barbara Bożena;61;Miejska Górka;;
30;o6;BS;3;SMOCZYK Jarosław Jacek;54;Kiełczewo;;
30;o6;BS;4;TOMCZAK Renata;19;Leszno;;
30;o6;BS;5;KRYJOM Sławomir Marcin;38;Leszno;;
30;o6;BS;6;LICHAJ Michał Jerzy;66;Leszno;;
30;o6;PSL;1;SZALCZYK Zofia Barbara;69;Poznań;;
30;o6;PSL;2;CHUDY Kazimierz;72;Pakosław;;
30;o6;PSL;3;KRÓL-TRĄBKA Joanna;39;Krotoszyn;;
30;o6;PSL;4;NAPIERAŁA Ryszard;58;Opalenica;;
30;o6;PSL;5;WAWRZYNIAK Jarosław Maciej;49;Leszno;;
30;o6;PSL;6;PAWLAK Marcin;37;Gostyń;;
30;o6;PSL;7;GÓRNY Bartłomiej Wojciech;44;Bucz;;
30;o6;PSL;8;MIXTACKA Wiesława Dorota;69;Leszno;;
30;o6;PSL;9;POTOCKA-MIŚ Ewa Katarzyna;37;Brońsko;;
30;o6;PO-N;1;PANOWICZ Ewa Maria;45;Gronówko;;
