event;year;cat;sex;fid;cntry1;name1;winner;name2;cntry2;score1;score2;time;round;idr;ippon;stime;in;wn;yn
wc;2017;81;M;66;CAN;VALOIS-FORTIER=Antoine;R;WIECZERZAK=Alexander;GER;0= █;1 0= █;06:06;Round 2;r2;0;366;0;1;0
wc;2017;81;M;65;RUS;KHUBETSOV=Alan;L;DABONNE=Cheick Abrahams Faouzi;CIV;1 0 0= █;0= █ █ █;02:57;Round 2;r2;1;177;1;0;0
wc;2017;81;M;64;CHN;GAO=Haiyuan;R;LEE=Jaehyung;KOR;0= █ █ █;1 0 0= █;03:41;Round 1;r1;1;221;1;0;0
wc;2017;81;M;20;UZB;BOBONOV=Davlat;L;KOUAMBA=Terence;GAB;1 0=;0= █ █;04:21;Round 1;r1;0;261;0;1;0
wc;2017;90;M;131;SLO;ZGANK=Mihael;R;MAJDOV=Nemanja;SRB;0= █ █;0= █;04:51;Final;r8;0;291;0;0;0
wc;2017;90;M;130;GEO;MARGIANI=Ushangi;L;KUKOLJ=Aleksandar;SRB;2 0= █ █;0=;04:00;Bronze;r8;0;240;0;2;0
wc;2017;90;M;129;KOR;GWAK=Donghan;L;TOTH=Krisztian;HUN;1 0= █;0= █;04:00;Bronze;r8;0;240;0;1;0
wc;2017;90;M;128;SRB;MAJDOV=Nemanja;L;TOTH=Krisztian;HUN;1 0= █;0=;05:18;Semi-Final;r7;0;318;0;1;0
wc;2017;90;M;127;SRB;KUKOLJ=Aleksandar;R;ZGANK=Mihael;SLO;0=;1 0=;06:44;Semi-Final;r7;0;404;0;1;0
wc;2017;90;M;126;GEO;MARGIANI=Ushangi;L;MEHDIYEV=Mammadali;AZE;2 0= █ █;0=;04:00;Repechage;r5;0;240;0;2;0
wc;2017;90;M;125;MGL;GANTULGA=Altanbagana;R;GWAK=Donghan;KOR;0= █ █;2 0= █ █;04:00;Repechage;r5;0;240;0;2;0
wc;2017;90;M;124;HUN;TOTH=Krisztian;L;MEHDIYEV=Mammadali;AZE;1 0= █ █;0= █;04:00;Quarter-Final;r6;0;240;0;1;0
wc;2017;90;M;123;GEO;MARGIANI=Ushangi;R;MAJDOV=Nemanja;SRB;0= █ █;1 0= █ █;05:06;Quarter-Final;r6;0;306;0;1;0
wc;2017;90;M;122;SLO;ZGANK=Mihael;L;GWAK=Donghan;KOR;1 0= █ █;0= █;04:00;Quarter-Final;r6;0;240;0;1;0
wc;2017;90;M;121;SRB;KUKOLJ=Aleksandar;L;GANTULGA=Altanbagana;MGL;1 0= █;0=;04:00;Quarter-Final;r6;0;240;0;1;0
wc;2017;90;M;120;ESP;SHERAZADISHVILI=Nikoloz;R;MEHDIYEV=Mammadali;AZE;1 0=;2 0= █ █;04:00;Round 4;r4;0;240;0;3;0
wc;2017;90;M;119;HUN;TOTH=Krisztian;L;IMAMOV=Yakhyo;UZB;1 0= █ █;0= █ █;04:00;Round 4;r4;0;240;0;1;0
wc;2017;90;M;118;SRB;MAJDOV=Nemanja;L;DIAS=Celio;POR;1 0 0=;1 0= █;02:27;Round 4;r4;1;147;1;1;0
wc;2017;90;M;117;CZE;KLAMMERT=David;R;MARGIANI=Ushangi;GEO;0= █;1 0= █ █;04:00;Round 4;r4;0;240;0;1;0
wc;2017;90;M;116;KOR;GWAK=Donghan;L;ELIAS=Nacif;LBN;0=;0= █ █;05:55;Round 4;r4;0;355;0;0;0
wc;2017;90;M;115;RUS;KHALMURZAEV=Khusen;R;ZGANK=Mihael;SLO;0= █;1 0=;04:27;Round 4;r4;0;267;0;1;0
wc;2017;90;M;114;MGL;GANTULGA=Altanbagana;L;TEKIC=David;GER;1 1 0=;0= █ █ █;02:44;Round 4;r4;1;164;1;1;0
wc;2017;90;M;113;SRB;KUKOLJ=Aleksandar;L;SAFGULIYEV=Tural;AZE;1 0 0=;0=;01:10;Round 4;r4;1;70;1;0;0
wc;2017;90;M;112;AZE;MEHDIYEV=Mammadali;L;SNOUSSI=Oussama Mahmoud;TUN;1 0= █ █;0=;04:00;Round 3;r3;0;240;0;1;0
wc;2017;90;M;111;ESP;SHERAZADISHVILI=Nikoloz;L;ODENTHAL=Marc;GER;1 2 0= █;0=;04:00;Round 3;r3;1;240;1;2;0
wc;2017;90;M;110;EGY;ABD EL AKHER=Hatem;R;IMAMOV=Yakhyo;UZB;0= █;1 0= █;06:59;Round 3;r3;0;419;0;1;0
wc;2017;90;M;109;HUN;TOTH=Krisztian;L;KOCH=Matthew;USA;1 0= █;0= █ █;04:00;Round 3;r3;0;240;0;1;0
wc;2017;90;M;108;CAN;BURT=Zachary;R;DIAS=Celio;POR;0=;1 0= █ █;04:00;Round 3;r3;0;240;0;1;0
wc;2017;90;M;107;SRB;MAJDOV=Nemanja;L;LE BEAU=Eyale;COD;1 0 0=;0= █;02:11;Round 3;r3;1;131;1;0;0
wc;2017;90;M;106;GEO;MARGIANI=Ushangi;L;BENAMADI=Abderrahmane;ALG;2 0= █;1 0= █ █;04:00;Round 3;r3;0;240;0;3;0
wc;2017;90;M;105;FRA;CLERGET=Axel;R;KLAMMERT=David;CZE;0= █ █;1 0= █;04:00;Round 3;r3;0;240;0;1;0
wc;2017;90;M;104;SVK;ZILKA=Peter;R;ELIAS=Nacif;LBN;0= █ █;1 0= █;04:00;Round 3;r3;0;240;0;1;0
wc;2017;90;M;103;KOR;GWAK=Donghan;L;BROWN=Colton;USA;1 0=;0= █ █;04:00;Round 3;r3;0;240;0;1;0
wc;2017;90;M;102;SLO;ZGANK=Mihael;L;GVINIASHVILI=Beka;GEO;1 0 0= █;0=;01:33;Round 3;r3;1;93;1;0;0
wc;2017;90;M;101;RUS;KHALMURZAEV=Khusen;L;SILVA MORALES=Ivan Felipe;CUB;1 0=;0=;05:53;Round 3;r3;0;353;0;1;0
wc;2017;90;M;100;GER;TEKIC=David;L;OCHOA=Victor;MEX;1 0= █ █;0=;04:00;Round 3;r3;0;240;0;1;0
wc;2017;90;M;99;MGL;GANTULGA=Altanbagana;L;GROSSKLAUS=Ciril;SUI;0=;0= █;06:04;Round 3;r3;0;364;0;0;0
wc;2017;90;M;98;AZE;SAFGULIYEV=Tural;L;SABIROV=Shakhzodbek;UZB;3 0=;1 0= █;04:00;Round 3;r3;0;240;0;4;0
wc;2017;90;M;97;SRB;KUKOLJ=Aleksandar;L;KUCZERA=Piotr;POL;1 0=;0=;04:00;Round 3;r3;0;240;0;1;0
wc;2017;90;M;96;KEN;KIRIMI=John;R;SNOUSSI=Oussama Mahmoud;TUN;0=;1 2 0=;00:56;Round 2;r2;1;56;1;2;0
wc;2017;90;M;95;AZE;MEHDIYEV=Mammadali;L;NHABALI=Quedjau;UKR;1 0 0= █ █;0= █ █;02:50;Round 2;r2;1;170;1;0;0
wc;2017;90;M;94;GER;ODENTHAL=Marc;L;SINGH=Avtar;IND;1 1 0=;0=;00:40;Round 2;r2;1;40;1;1;0
wc;2017;90;M;93;ESP;SHERAZADISHVILI=Nikoloz;L;SPIKERMANN=Tomas;ARG;1 2 0=;0=;02:51;Round 2;r2;1;171;1;2;0
wc;2017;90;M;92;KGZ;BULEKULOV=Faruch;R;IMAMOV=Yakhyo;UZB;0= █;1 0 0=;03:09;Round 2;r2;1;189;1;0;0
wc;2017;90;M;91;GHA;AHIAVOR=Victor;R;ABD EL AKHER=Hatem;EGY;0=;1 1 0=;00:52;Round 2;r2;1;52;1;1;0
wc;2017;90;M;90;SEY;FINESSE=Nantenaina;R;KOCH=Matthew;USA;0=;1 0 0=;00:45;Round 2;r2;1;45;1;0;0
wc;2017;90;M;89;TJK;USTOPIRIYON=Komronshokh;R;TOTH=Krisztian;HUN;0= █;1 0= █;04:28;Round 2;r2;0;268;0;1;0
