okreg;nrlisty;komitet;numer;kto;glosy;procent;NX
28;3;RAZEM;10;Agnieszka Izabela RZADKIEWICZ;279;0.12;NX
28;3;RAZEM;11;Zbigniew AUGUSTYŃSKI;489;0.21;NX
28;4;KORWiN;1;Przemysław Paweł FICENES;4981;2.10;NX
28;4;KORWiN;2;Jerzy Roland DUDEK;970;0.41;NX
28;4;KORWiN;3;Bartłomiej Przemysław DOBRZYNIEWICZ;1121;0.47;NX
28;4;KORWiN;4;Karolina Janina ŚWIĄCIK;438;0.19;NX
28;4;KORWiN;5;Sebastian Dariusz LIWOCH;400;0.17;NX
28;4;KORWiN;6;Jowita Magdalena KOSTRZEWSKA;300;0.13;NX
28;4;KORWiN;7;Wojciech Bartosz ZALEWSKI;351;0.15;NX
28;4;KORWiN;8;Andrzej Marian LICHNOWSKI;121;0.05;NX
28;4;KORWiN;9;Jacek Kamil PIETRZAK;302;0.13;NX
28;4;KORWiN;10;Anita Stanisława PYKA;149;0.06;NX
28;4;KORWiN;11;Agata Ewa GORZELAK;203;0.09;NX
28;4;KORWiN;12;Maciej Paweł HUTKIEWICZ;107;0.05;NX
28;4;KORWiN;13;Patrycja Katarzyna KOMAR;270;0.11;NX
28;4;KORWiN;14;Piotr Dariusz MICHALAK;398;0.17;NX
28;5;PSL;1;Stanisław GMITRUK;2861;1.21;NX
28;5;PSL;2;Henryk KIEPURA;3651;1.54;NX
28;5;PSL;3;Krzysztof SMELA;1226;0.52;NX
28;5;PSL;4;Anna Marta SOCHA-KORENDO;947;0.40;NX
28;5;PSL;5;Jacek Wawrzyniec KAPICA;435;0.18;NX
28;5;PSL;6;Aleksandra BANASIAK;459;0.19;NX
28;5;PSL;7;Bernadetta Barbara NIEMCZYK;297;0.13;NX
28;5;PSL;8;Małgorzata Ewa GAŁUSZKA;352;0.15;NX
28;5;PSL;9;Zuzanna GEILKE;282;0.12;NX
28;5;PSL;10;Marcin Zdzisław ŚWIERCZYŃSKI;329;0.14;NX
28;5;PSL;11;Ola Zofia SZCZEPAŃSKA;242;0.10;NX
28;5;PSL;12;Alicja Łucja GRZEGORCZYK;182;0.08;NX
28;5;PSL;13;Bożena Urszula MOTŁOCH;244;0.10;NX
28;5;PSL;14;Marcin Przemysław ADAMCZYK;292;0.12;NX
28;6;ZLEW;1;Marek Paweł BALT;10679;4.51;NX
28;6;ZLEW;2;Wojciech Jan KONIECZNY;2754;1.16;NX
28;6;ZLEW;3;Danuta Krystyna MARZEC;1978;0.84;NX
28;6;ZLEW;4;Stanisław Marian DZWONNIK;3382;1.43;NX
28;6;ZLEW;5;Adam Michał ZACZKOWSKI;1489;0.63;NX
28;6;ZLEW;6;Roman Bronisław MINKINA;671;0.28;NX
28;6;ZLEW;7;Krzysztof Piotr ZIELIŃSKI;547;0.23;NX
28;6;ZLEW;8;Aneta Agnieszka GLANC;532;0.22;NX
28;6;ZLEW;9;Zdzisław WOLSKI;903;0.38;NX
28;6;ZLEW;10;Agnieszka Wioletta SKOREK;596;0.25;NX
28;6;ZLEW;11;Łukasz Piotr WABNIC;490;0.21;NX
28;6;ZLEW;12;Magdalena Barbara GRĄDYS;417;0.18;NX
28;6;ZLEW;13;Monika Iwona GAŁWA-WIDERA;267;0.11;NX
28;6;ZLEW;14;Jacek Franciszek KASPRZYK;1600;0.68;NX
28;7;KUKIZ;1;Tomasz Janusz JASKÓŁA;10952;4.63;PX
28;7;KUKIZ;2;Tomasz Ryszard LECHOWICZ;1023;0.43;NX
28;7;KUKIZ;3;Anna Maria SITAK;1342;0.57;NX
28;7;KUKIZ;4;Bogusław Andrzej ORŁOWSKI;1265;0.53;NX
28;7;KUKIZ;5;Bogusław Czesław NOWAK;741;0.31;NX
28;7;KUKIZ;6;Ewa SZYMANEK;1659;0.70;NX
28;7;KUKIZ;7;Michał Krzysztof BRZÓZKA;901;0.38;NX
28;7;KUKIZ;8;Paweł SIWCZYŃSKI;447;0.19;NX
28;7;KUKIZ;9;Marta Weronika HAMALA;534;0.23;NX
28;7;KUKIZ;10;Adam Ryszard BINKOWSKI;800;0.34;NX
28;7;KUKIZ;11;Mariusz KOTAS;802;0.34;NX
28;7;KUKIZ;12;Violetta Ewa ANDRUSIEWICZ;423;0.18;NX
28;7;KUKIZ;13;Damian Kazimierz ROMANIEWICZ;256;0.11;NX
28;7;KUKIZ;14;Monika Klaudia BARTELAK;6376;2.69;NX
28;8;PETRU;1;Anetta Barbara UJMA;9913;4.19;NX
28;8;PETRU;2;Leszek SYKULSKI;1423;0.60;NX
28;8;PETRU;3;Paweł Jan JĘDRZEJEWSKI;1014;0.43;NX
28;8;PETRU;4;Jan Krzysztof BRONISZEWSKI;385;0.16;NX
28;8;PETRU;5;Monika Elżbieta NOWAKOWSKA;784;0.33;NX
28;8;PETRU;6;Sandra Agnieszka KAMIŃSKA;425;0.18;NX
28;8;PETRU;7;Cezary WOSIŃSKI;430;0.18;NX
28;8;PETRU;8;Joanna Jadwiga SKRZESZOWSKA;153;0.06;NX
28;8;PETRU;9;Dorota Agata BUGAJAK-SOKÓŁ;135;0.06;NX
28;8;PETRU;10;Maciej Stanisław BRYK;187;0.08;NX
28;8;PETRU;11;Krzysztof Marek ŻELAZKIEWICZ;135;0.06;NX
28;8;PETRU;12;Magdalena Alina RUDLICKA;222;0.09;NX
28;8;PETRU;13;Mariusz Norbert BIAŁAS;736;0.31;NX
28;10;STONOGA;1;Rafał Konrad GIL;765;0.32;NX
28;10;STONOGA;2;Janusz Marcin KRYCZKA;82;0.03;NX
28;10;STONOGA;3;Erendira Maria BARANOWSKA;61;0.03;NX
28;10;STONOGA;4;Piotr Sebastian BORCZYK;97;0.04;NX
28;10;STONOGA;5;Kamila Katarzyna MISZTA;107;0.05;NX
28;10;STONOGA;6;Katarzyna Małgorzata PIOTROWSKA;104;0.04;NX
28;10;STONOGA;7;Henryk Piotr JEZIOROWSKI;78;0.03;NX
28;10;STONOGA;8;Marcin Michał URLIK;84;0.04;NX
28;14;BRAUN;1;Norbert Konrad ZADORA;195;0.08;NX
28;14;BRAUN;2;Jakub Kamil PREDKO;42;0.02;NX
28;14;BRAUN;3;Agnieszka Małgorzata ŁUCZAK;38;0.02;NX
28;14;BRAUN;4;Szymon Grzegorz GARBACZ;29;0.01;NX
28;14;BRAUN;5;Małgorzata Józefa SKALIK;33;0.01;NX
28;14;BRAUN;6;Grzegorz Andrzej WYDMUCH;41;0.02;NX
28;14;BRAUN;7;Joanna Danuta POŻARLIK;32;0.01;NX
28;14;BRAUN;8;Bartosz Daniel DĄBROWSKI;30;0.01;NX
28;14;BRAUN;9;Agnieszka Maria SYNOWIEC;56;0.02;NX
28;14;BRAUN;10;Wojciech Łukasz OMIOTEK;21;0.01;NX
28;14;BRAUN;11;Katarzyna Dorota PRZYBYŁA;41;0.02;NX
28;14;BRAUN;12;Krzysztof Mariusz KOŁACIŃSKI;42;0.02;NX
29;1;PiS;1;Wojciech Piotr SZARAMA;34979;11.91;PX
29;1;PiS;2;Piotr Mieczysław PYZIK;7326;2.49;PX
29;1;PiS;3;Barbara Anna DZIUK;12036;4.10;PX
29;1;PiS;4;Bogusław ZNYK;2003;0.68;NX
29;1;PiS;5;Alfred Andrzej PYRK;1812;0.62;NX
29;1;PiS;6;Jarosław Włodzimierz GONCIARZ;4884;1.66;PX
29;1;PiS;7;Zofia BORÓWKA;2686;0.91;NX
29;1;PiS;8;Jarosław CZAPLA;2788;0.95;NX
29;1;PiS;9;Adam Stanisław OSTALECKI;2330;0.79;NX
29;1;PiS;10;Grażyna Urszula KASPROWICZ;1569;0.53;NX
29;1;PiS;11;Izabela Małgorzata DOMOGAŁA;3409;1.16;NX
29;1;PiS;12;Jerzy Bogusław PABIS;1345;0.46;NX
29;1;PiS;13;Elżbieta Izabela KOGOWSKA-PIASECKA;1773;0.60;NX
29;1;PiS;14;Józef Jan KUBICA;3352;1.14;NX
29;1;PiS;15;Tadeusz Antoni WITA;3510;1.20;NX
29;1;PiS;16;Danuta Grażyna KONDRACIUK;826;0.28;NX
29;1;PiS;17;Piotr Jerzy PATOŃ;1243;0.42;NX
29;1;PiS;18;Alicja PIGOŃ-WĘGIEL;1713;0.58;NX
29;2;PO;1;Borys Piotr BUDKA;37761;12.86;PX
29;2;PO;2;Krystyna Maria SZUMILAS;14533;4.95;PX
29;2;PO;3;Jacek Piotr BRZEZINKA;6374;2.17;NX
29;2;PO;4;Tomasz Marian GŁOGOWSKI;8982;3.06;PX
29;2;PO;5;Joanna KARWETA;3532;1.20;NX
29;2;PO;6;Tomasz Andrzej OLICHWER;2344;0.80;NX
29;2;PO;7;Marek Franciszek WIADERNY;1209;0.41;NX
29;2;PO;8;Waldemar Dariusz PASZKOWSKI;1407;0.48;NX
29;2;PO;9;Krzysztof Andrzej SZCZECHOWSKI;687;0.23;NX
29;2;PO;10;Natalia Roksana JUSZCZAK;1003;0.34;NX
29;2;PO;11;Anna Jolanta ZAMYSŁOWSKA;812;0.28;NX
29;2;PO;12;Erhard Paweł REISS;678;0.23;NX
29;2;PO;13;Elżbieta Janina MACIĄŻEK;583;0.20;NX
29;2;PO;14;Joanna Krystyna STĘPIEŃ;1391;0.47;NX
29;2;PO;15;Marcin Ginter KUCZKOWSKI;643;0.22;NX
29;2;PO;16;Justyna Anna KRONSTEDT;303;0.10;NX
29;2;PO;17;Damian Jacek DONIEC;442;0.15;NX
29;2;PO;18;Mariusz Andrzej WAL;2446;0.83;NX
29;3;RAZEM;1;Łukasz Jan MOLL;4636;1.58;NX
29;3;RAZEM;2;Ewa STUDZINSKA;2007;0.68;NX
29;3;RAZEM;3;Artur WRONA;931;0.32;NX
29;3;RAZEM;4;Helena Zofia STROKOWSKA;407;0.14;NX
29;3;RAZEM;5;Dawid Jan KUJAWA;483;0.16;NX
29;3;RAZEM;6;Barbara Joanna SŁANIA;476;0.16;NX
29;3;RAZEM;7;Michał Piotr BEDNARZ;702;0.24;NX
29;3;RAZEM;8;Agnieszka GRZYBOWSKA;638;0.22;NX
29;3;RAZEM;9;Łukasz Jacek SZCZYGŁO;411;0.14;NX
29;3;RAZEM;10;Anna Małgorzata KRASZYNA;318;0.11;NX
29;3;RAZEM;11;Rafał Dariusz FRELEK;322;0.11;NX
29;3;RAZEM;12;Barbara Justyna WYCISK;478;0.16;NX
29;3;RAZEM;13;Ryszard Jan PACER;372;0.13;NX
29;4;KORWiN;1;Mariusz Błażej PRUSZKO;7117;2.42;NX
29;4;KORWiN;2;Sławomir Mariusz BRYK;1400;0.48;NX
29;4;KORWiN;3;Daria Teresa KWIATKOWSKA;1021;0.35;NX
29;4;KORWiN;4;Rafał Paweł MIELNIK;643;0.22;NX
29;4;KORWiN;5;Łukasz WYSOCKI;800;0.27;NX
29;4;KORWiN;6;Aneta Agnieszka KOCOT;554;0.19;NX
29;4;KORWiN;7;Paweł ŁYSIUK;303;0.10;NX
29;4;KORWiN;8;Bartłomiej Marcin TRUŚ;223;0.08;NX
29;4;KORWiN;9;Karolina Anna SADŁO;316;0.11;NX
29;4;KORWiN;10;Krzysztof Aleksander WERNER;530;0.18;NX
29;4;KORWiN;11;Maciej Jakub WOJSYK;176;0.06;NX
29;4;KORWiN;12;Katarzyna Anna BRYK;189;0.06;NX
29;4;KORWiN;13;Jakub Wacław MIESZCZAK;110;0.04;NX
29;4;KORWiN;14;Magdalena KOZAK;405;0.14;NX
29;4;KORWiN;15;Dawid Artur DUBLAŃSKI;152;0.05;NX
29;4;KORWiN;16;Martyna Maria KORDIAKA;129;0.04;NX
29;4;KORWiN;17;Bożena Grażyna KAMIŃSKA-TRUŚ;221;0.08;NX
29;4;KORWiN;18;Arkadiusz Andrzej MIGAŁA;660;0.22;NX
29;5;PSL;1;Andrzej Antoni PILOT;2419;0.82;NX
29;5;PSL;2;Krystian Antoni KIEŁBASA;1388;0.47;NX
29;5;PSL;3;Zygmunt WILK;466;0.16;NX
29;5;PSL;4;Katarzyna Bronisława STEFAŃSKA-SACHER;178;0.06;NX
29;5;PSL;5;Łucja Katarzyna CHRZĘSTEK-BAR;495;0.17;NX
29;5;PSL;6;Andrzej Janusz WĘŻYK;603;0.21;NX
29;5;PSL;7;Dorota Karina STYŚ;337;0.11;NX
29;5;PSL;8;Wiesław Tadeusz LESZCZYŃSKI;129;0.04;NX
29;5;PSL;9;Ewa Antonina MOLKA;241;0.08;NX
29;5;PSL;10;Anna Maria LEMPART;194;0.07;NX
29;5;PSL;11;Zbigniew Józef KOWALCZEWSKI;184;0.06;NX
29;5;PSL;12;Urszula Maria GRANICZNA-KORCZAK;138;0.05;NX
29;5;PSL;13;Katarzyna Elżbieta SZWARCZYŃSKA;89;0.03;NX
29;5;PSL;14;Józef DRABICKI;74;0.03;NX
29;5;PSL;15;Ryszard BĘBEN;138;0.05;NX
29;5;PSL;16;Jerzy Stanisław WOJEWÓDZKI;95;0.03;NX
29;5;PSL;17;Andrzej LICHOTA;174;0.06;NX
29;6;ZLEW;1;Tomasz Roman KALITA;9949;3.39;NX
29;6;ZLEW;2;Agnieszka Małgorzata RUPNIEWSKA;3144;1.07;NX
29;6;ZLEW;3;Tomasz Bogdan GRULA;570;0.19;NX
29;6;ZLEW;4;Andrzej CHWILUK;818;0.28;NX
29;6;ZLEW;5;Bernard Jan FIC;879;0.30;NX
29;6;ZLEW;6;Ewa Jolanta SPRĘŻAK-KOŹLIK;388;0.13;NX
29;6;ZLEW;7;Jan Jerzy MIODEK;2025;0.69;NX
29;6;ZLEW;8;Jan RĘBAS;192;0.07;NX
29;6;ZLEW;9;Andrzej Antoni MATUSZ;127;0.04;NX
29;6;ZLEW;10;Agata Aleksandra SZCZERSKA;449;0.15;NX
29;6;ZLEW;11;Andrzej FILIPEK;181;0.06;NX
29;6;ZLEW;12;Iwona ERNST-TWOREK;136;0.05;NX
29;6;ZLEW;13;Aleksander Stanisław GWIAZDA;256;0.09;NX
29;6;ZLEW;14;Małgorzata Karolina SOWA;466;0.16;NX
29;6;ZLEW;15;Norbert Jan RESPONDEK;756;0.26;NX
29;6;ZLEW;16;Danuta Maria MAŚNICA;181;0.06;NX
29;6;ZLEW;17;Krystyna Maria HAŁGAS;178;0.06;NX
29;6;ZLEW;18;Maciej Psych SMYKOWSKI;468;0.16;NX
29;7;KUKIZ;1;Paweł Bronisław KOBYLIŃSKI;13905;4.73;PX
29;7;KUKIZ;2;Katarzyna Monika SZOŁTYSIK-KACZMAREK;4775;1.63;NX
29;7;KUKIZ;3;Alan KLIMALA;3101;1.06;NX
29;7;KUKIZ;4;Łukasz Marek KLEMENTOWSKI;1203;0.41;NX
29;7;KUKIZ;5;Mariusz Rafał KURZĄTKOWSKI;2848;0.97;NX
29;7;KUKIZ;6;Justyna Katarzyna MAREK;1322;0.45;NX
29;7;KUKIZ;7;Iwona Ewa KAMIŃSKA;1624;0.55;NX
29;7;KUKIZ;8;Józef Maciej KOZICKI;541;0.18;NX
29;7;KUKIZ;9;Michał Jacek SKRZYDŁO;1206;0.41;NX
29;7;KUKIZ;10;Weronika MATYJA;857;0.29;NX
29;7;KUKIZ;11;Bożena Anna TUZIAK;295;0.10;NX
29;7;KUKIZ;12;Ewelina Gabriela SIECZKO;307;0.10;NX
29;7;KUKIZ;14;Damian Grzegorz DZIEŻYC;296;0.10;NX
29;7;KUKIZ;15;Natalia Agata MAKAR;884;0.30;NX
29;7;KUKIZ;16;Paweł Piotr MICHALSKI;2449;0.83;NX
29;8;PETRU;1;Marta Joanna GOLBIK;14323;4.88;PX
29;8;PETRU;2;Miłosz Marian WOLAŃSKI;2776;0.95;NX
29;8;PETRU;3;Grzegorz Janusz NOWAK;1490;0.51;NX
29;8;PETRU;4;Maciej Jan ZGRZENDEK;468;0.16;NX
29;8;PETRU;5;Renata Wiesława CABAN;1001;0.34;NX
29;8;PETRU;6;Tomasz Paweł ZAPAŁA;1079;0.37;NX
29;8;PETRU;7;Euzebiusz Piotr NOWAKOWSKI;513;0.17;NX
29;8;PETRU;8;Zdzisława Maria WANIEK;461;0.16;NX
29;8;PETRU;9;Tomasz Piotr ŚLIWIŃSKI;462;0.16;NX
29;8;PETRU;10;Aleksandra Halina NOWAK;543;0.18;NX
29;8;PETRU;11;Iwona Kornelia LABISZ;411;0.14;NX
29;8;PETRU;12;Przemysław Jarosław SZCZUKIEWICZ;191;0.07;NX
29;8;PETRU;13;Szczepan SOŚNIAK;361;0.12;NX
29;8;PETRU;14;Joanna Barbara KWIECIEŃ;764;0.26;NX
29;8;PETRU;15;Nina Aneta OLBRYCH-TAJER;227;0.08;NX
29;8;PETRU;16;Bogusław Józef ZBYSZEWSKI;144;0.05;NX
29;8;PETRU;17;Martyna Klaudia URBAN;352;0.12;NX
29;8;PETRU;18;Grzegorz Władysław WALBURG;556;0.19;NX
29;14;BRAUN;1;Michał GAJ;434;0.15;NX
29;14;BRAUN;2;Czesław Paweł KUKOWKA;102;0.03;NX
29;14;BRAUN;3;Adam Piotr MANDRAK;43;0.01;NX
29;14;BRAUN;4;Katarzyna Laura JAKSIK-LĄDWIK;100;0.03;NX
29;14;BRAUN;5;Piotr Arkadiusz WINTER;90;0.03;NX
29;14;BRAUN;6;Anna Magdalena WARPAS;40;0.01;NX
29;14;BRAUN;7;Zofia SZLĘZAK;119;0.04;NX
29;14;BRAUN;8;Dorota Beata DACHOWSKA;54;0.02;NX
29;14;BRAUN;9;Alicja Magdalena MONDRZEJEWSKA;65;0.02;NX
29;14;BRAUN;10;Michał Piotr CHWEDORUK;34;0.01;NX
29;14;BRAUN;11;Jolanta Henryka CZUPAŁA;47;0.02;NX
29;14;BRAUN;12;Grzegorz Stanisław TOCZEK;53;0.02;NX
29;14;BRAUN;13;Krzysztof Grzegorz MALANOWSKI;222;0.08;NX
2;1;PiS;1;Michał Paweł DWORCZYK;24935;10.65;PX
2;1;PiS;2;Anna Elżbieta ZALEWSKA;22402;9.57;PX
2;1;PiS;3;Wojciech Piotr MURDZEK;5758;2.46;PX
2;1;PiS;4;Maciej Adam BADORA;3135;1.34;NX
2;1;PiS;5;Joanna Dorota WILEWSKA;2121;0.91;NX
2;1;PiS;6;Krzysztof Jerzy BIELAWSKI;1612;0.69;NX
2;1;PiS;7;Danuta Maria WOŹNIAK-ŁĄGIEWKA;1048;0.45;NX
2;1;PiS;8;Jarosław KRESA;1856;0.79;NX
2;1;PiS;9;Marek TARNACKI;1273;0.54;NX
2;1;PiS;10;Wiesław NATANEK;1322;0.56;NX
2;1;PiS;11;Beata Marianna MALISZEWSKA;736;0.31;NX
2;1;PiS;12;Włodzimierz Stanisław PALUCH;693;0.30;NX
2;1;PiS;13;Mirosław Czesław POGODA;1374;0.59;NX
2;1;PiS;14;Hanna Małgorzata MIKUS;479;0.20;NX
2;1;PiS;15;Beata Maria MUCHA;2305;0.98;NX
2;1;PiS;16;Marcin Piotr KOŻUCHOWSKI;1880;0.80;NX
2;2;PO;1;Tomasz SIEMONIAK;30786;13.15;PX
2;2;PO;2;Izabela Katarzyna MRZYGŁOCKA;8659;3.70;PX
2;2;PO;3;Tomasz SMOLARZ;5955;2.54;NX
2;2;PO;4;Robert Aleksander JAGŁA;3134;1.34;NX
2;2;PO;5;Monika WIELICHOWSKA;8621;3.68;PX
2;2;PO;6;Agnieszka Maria KOŁACZ-LESZCZYŃSKA;6421;2.74;PX
2;2;PO;7;Mariusz SZPILAREWICZ;2947;1.26;NX
2;2;PO;8;Zbigniew SZCZYGIEŁ;1325;0.57;NX
2;2;PO;9;Teresa ŚWIŁO;3102;1.33;NX
2;2;PO;10;Andrzej Zdzisław LIPIŃSKI;752;0.32;NX
2;2;PO;11;Krystian Rafał ULBIN;408;0.17;NX
2;2;PO;12;Dorota Stanisława SIERKA;616;0.26;NX
2;2;PO;13;Jadwiga Krystyna WRÓBLEWSKA;631;0.27;NX
2;2;PO;14;Aneta Wiesława KRZOWSKA;235;0.10;NX
2;2;PO;15;Zbigniew PIOTROWICZ;794;0.34;NX
2;2;PO;16;Julian Kazimierz GOLAK;2038;0.87;NX
2;3;RAZEM;1;Anna Ewa STABROWSKA;3721;1.59;NX
2;3;RAZEM;2;Adrian Łukasz HYRSZ;1009;0.43;NX
2;3;RAZEM;3;Ewa Beata TARCZEWSKA;704;0.30;NX
2;3;RAZEM;4;Krzysztof Józef KOWALCZYK;553;0.24;NX
2;3;RAZEM;5;Marta Joanna PAPROTA;386;0.16;NX
2;3;RAZEM;6;Dawid Antoni BIAŁEK;345;0.15;NX
2;3;RAZEM;7;Kamila Joanna MOCYK;162;0.07;NX
2;3;RAZEM;8;Paweł Szymon LASKOŚ-GRABOWSKI;174;0.07;NX
2;3;RAZEM;9;Jadwiga Teresa SZELIGOWSKA;283;0.12;NX
2;3;RAZEM;10;Daniel Krzysztof TOKAR;226;0.10;NX
2;3;RAZEM;11;Renata CHUĆ;421;0.18;NX
2;4;KORWiN;1;Beata Izabela ŻOŁNIERUK;4534;1.94;NX
2;4;KORWiN;2;Jacek Ryszard HECHT;1192;0.51;NX
2;4;KORWiN;3;Maciej UGLIS;633;0.27;NX
2;4;KORWiN;4;Damian Marcin DANIELAK;649;0.28;NX
2;4;KORWiN;5;Monika Patrycja FRONCZAK;432;0.18;NX
2;4;KORWiN;6;Jarosław Piotr WIELOWSKI;282;0.12;NX
2;4;KORWiN;7;Magdalena Grażyna PILARSKA-OSIECKA;232;0.10;NX
2;4;KORWiN;8;Katarzyna PILARZ-NICIŃSKA;124;0.05;NX
2;4;KORWiN;9;Tomasz Jan SUSŁOWSKI;247;0.11;NX
2;4;KORWiN;10;Anna Agnieszka PRZEŚLICA-MARTYNOWSKA;162;0.07;NX
2;4;KORWiN;11;Wioleta Ewelina BARTOSIK;152;0.06;NX
2;4;KORWiN;12;Kamil Julian DZIEWOŃSKI;254;0.11;NX
2;4;KORWiN;13;Maria Anna ŁAMBUCKA;137;0.06;NX
2;4;KORWiN;14;Danuta LEHEŃKA-DAS;43;0.02;NX
2;4;KORWiN;15;Tomasz Marcin CIOMBOR;169;0.07;NX
2;4;KORWiN;16;Jan Tadeusz POKRYWKA;833;0.36;NX
2;5;PSL;1;Stanisław Tadeusz LONGAWA;2732;1.17;NX
2;5;PSL;2;Stanisław JANOR;300;0.13;NX
2;5;PSL;3;Piotr DROZD;473;0.20;NX
2;5;PSL;4;Bernardetta Joanna SZCZYPKA;419;0.18;NX
2;5;PSL;5;Sławomir Władysław KARWOWSKI;395;0.17;NX
2;5;PSL;6;Maria KARKOWSKA;447;0.19;NX
2;5;PSL;7;Dorota SKIBSKA;292;0.12;NX
2;5;PSL;8;Danuta Joanna SITNIK;177;0.08;NX
2;5;PSL;9;Łukasz MIKOŁAJCZYK;192;0.08;NX
2;5;PSL;10;Przemysław Paweł WOŁYNIAK;184;0.08;NX
2;5;PSL;11;Katarzyna Agnieszka TYLKOWSKA;72;0.03;NX
2;5;PSL;12;Anna Katarzyna ZIELEŃ;170;0.07;NX
2;5;PSL;13;Marek Grzegorz DETYNA;97;0.04;NX
2;5;PSL;14;Piotr KUSIAK;131;0.06;NX
2;5;PSL;15;Ewelina Monika PTAK;268;0.11;NX
2;5;PSL;16;Paweł Jarosław GANCARZ;1099;0.47;NX
2;6;ZLEW;1;Marek DYDUCH;7370;3.15;NX
2;6;ZLEW;2;Agata Łucja NOWACKA;6108;2.61;NX
2;6;ZLEW;3;Ryszard Jerzy DŹWINIEL;1909;0.82;NX
2;6;ZLEW;4;Rafał Paweł FASUGA;383;0.16;NX
2;6;ZLEW;5;Agnieszka Edyta WĘGLARZ-JAKUBOWSKA;443;0.19;NX
2;6;ZLEW;6;Ewa Barbara PIĄTEK;531;0.23;NX
2;6;ZLEW;7;Anna Maria JABŁOŃSKA;451;0.19;NX
2;6;ZLEW;8;Krystian WERECKI;486;0.21;NX
2;6;ZLEW;9;Zbigniew Antoni SKOWROŃSKI;238;0.10;NX
2;6;ZLEW;10;Irena WĘGRZYN;207;0.09;NX
2;6;ZLEW;11;Mariusz Jerzy RUSINEK;97;0.04;NX
2;6;ZLEW;12;Radosław Bogusław BIAŁKOWSKI;252;0.11;NX
2;6;ZLEW;13;Jolanta Izabela SŁABICKA;282;0.12;NX
2;6;ZLEW;14;Kazimierz Tadeusz WIELOGÓRSKI;109;0.05;NX
2;6;ZLEW;15;Wieńczysław Ryszard KŁOS;90;0.04;NX
2;6;ZLEW;16;Adam Edward ŁĄCKI;1561;0.67;NX
2;7;KUKIZ;1;Ireneusz ZYSKA;7725;3.30;PX
2;7;KUKIZ;2;Ernest NOSKO;3928;1.68;NX
2;7;KUKIZ;3;Dariusz Marian GUSTAB;494;0.21;NX
2;7;KUKIZ;4;Tomasz Tadeusz LINGO;716;0.31;NX
2;7;KUKIZ;5;Barbara Violetta SZAŁKO;973;0.42;NX
2;7;KUKIZ;6;Jerzy KOWALCZYK;928;0.40;NX
2;7;KUKIZ;7;Andrzej Waldemar WĘGRZYN;642;0.27;NX
2;7;KUKIZ;8;Jerzy Ryszard PIOTROWSKI;569;0.24;NX
2;7;KUKIZ;9;Anna GRÓB;849;0.36;NX
2;7;KUKIZ;10;Ryszard Piotr BARAŃSKI;406;0.17;NX
2;7;KUKIZ;11;Beata Barbara MIEDZIAK;306;0.13;NX
2;7;KUKIZ;12;Zdzisława BEER-BARLIK;188;0.08;NX
2;7;KUKIZ;13;Katarzyna Iwona MICHALSKA;497;0.21;NX
2;7;KUKIZ;14;Iwona Gabriela WUDARSKA;158;0.07;NX
2;7;KUKIZ;15;Joanna PIEC;594;0.25;NX
2;7;KUKIZ;16;Krzysztof Marek LEWANDOWSKI;1661;0.71;NX
2;8;PETRU;1;Jacek Julian IWANCZ;7348;3.14;NX
2;8;PETRU;2;Marcin ŁOŻYŃSKI;1931;0.82;NX
2;8;PETRU;3;Rafał PALONEK;587;0.25;NX
2;8;PETRU;4;Magdalena Krystyna WASIELEWSKA;1372;0.59;NX
2;8;PETRU;5;Lech Stanisław BOKSZCZANIN;466;0.20;NX
2;8;PETRU;6;Małgorzata Jolanta KUŁAKOWSKA;647;0.28;NX
2;8;PETRU;7;Damian Paweł WINNIK;425;0.18;NX
2;8;PETRU;8;Lucyna ŁĘKAWA;348;0.15;NX
2;8;PETRU;9;Marek Zdzisław KUBALA;608;0.26;NX
2;8;PETRU;10;Krzysztof Jan ZIOMKO;272;0.12;NX
2;8;PETRU;11;Monika Agnieszka JURCZAK;365;0.16;NX
2;8;PETRU;12;Kamila TWARDOWSKA;280;0.12;NX
2;8;PETRU;13;Ryszard Józef ORA;147;0.06;NX
2;8;PETRU;14;Elżbieta BRZĘCZEK;218;0.09;NX
2;8;PETRU;15;Tomasz ŁOJEWSKI;156;0.07;NX
2;8;PETRU;16;Dariusz Leopold GÓRALEWICZ;374;0.16;NX
2;9;KWWJOW;2;Paweł OZGA;612;0.26;NX
2;9;KWWJOW;3;Mariusz Jarosław GRYŚ;142;0.06;NX
2;9;KWWJOW;4;Dorota Urszula SOZAŃSKA;179;0.08;NX
2;9;KWWJOW;5;Ewa OZIMEK;224;0.10;NX
2;9;KWWJOW;6;Iwona Stanisława STACH-JANYST;83;0.04;NX
2;9;KWWJOW;7;Danuta Zofia PEŁKA;134;0.06;NX
2;9;KWWJOW;8;Robert Wiesław WĄS;79;0.03;NX
2;9;KWWJOW;10;Małgorzata JASIAK-GAZDA;72;0.03;NX
2;9;KWWJOW;11;Katarzyna KOCIK;140;0.06;NX
2;9;KWWJOW;12;Zygmunt WORSA;403;0.17;NX
30;1;PiS;1;Izabela Helena KLOC;43648;15.05;PX
30;1;PiS;2;Grzegorz MATUSIAK;17227;5.94;PX
30;1;PiS;3;Grzegorz Piotr JANIK;9355;3.23;PX
30;1;PiS;4;Czesław Stanisław SOBIERAJSKI;5014;1.73;PX
