okreg;tkod;idkomisji
11;101409;90760
11;101409;90761
11;101409;90762
11;101409;90763
11;101409;90764
11;101409;90765
11;101410;90766
11;101410;90767
11;101410;90768
11;101410;90769
11;101411;90770
11;101411;90771
11;101411;90772
11;101411;90773
11;101411;90774
11;101411;90775
11;101411;90776
11;101701;90895
11;101701;90896
11;101701;90897
11;101701;90898
11;101701;90899
11;101701;90900
11;101701;90901
11;101702;90902
11;101702;90903
11;101702;90904
11;101702;90905
11;101703;90906
11;101703;90907
11;101703;90908
11;101703;90909
11;101703;90910
11;101703;90911
11;101704;90912
11;101704;90913
11;101704;90914
11;101704;90915
11;101704;90916
11;101704;90917
11;101705;90918
11;101705;90919
11;101705;90920
11;101705;90921
11;101705;90922
11;101705;90923
11;101706;90924
11;101706;90925
11;101706;90926
11;101706;90927
11;101706;90928
11;101706;90929
11;101707;90930
11;101707;90931
11;101707;90932
11;101707;90933
11;101707;90934
11;101707;90935
11;101707;90936
11;101707;90937
11;101707;90938
11;101708;90939
11;101708;90940
11;101708;90941
11;101708;90942
11;101709;90943
11;101709;90944
11;101709;90945
11;101709;90946
11;101709;90947
11;101709;90948
11;101709;90949
11;101709;90950
11;101709;90951
11;101709;90952
11;101709;90953
11;101709;90954
11;101709;90955
11;101709;90956
11;101709;90957
11;101709;90958
11;101709;90959
11;101709;90960
11;101709;90961
11;101709;90962
11;101709;90963
11;101709;90964
11;101709;90965
11;101709;90966
11;101710;90967
11;101710;90968
11;101710;90969
11;101710;90970
11;101710;90971
11;101710;90972
11;101710;90973
11;101801;90974
11;101801;90975
11;101801;90976
11;101801;90977
11;101802;90978
11;101802;90979
11;101802;90980
11;101803;90981
11;101803;90982
11;101803;90983
11;101803;90984
11;101803;90985
11;101804;90986
11;101804;90987
11;101804;90988
11;101804;90989
11;101804;90990
11;101804;90991
11;101805;90992
11;101805;90993
11;101805;90994
11;101806;90995
11;101806;90996
11;101806;90997
11;101806;90998
11;101807;90999
11;101807;91000
11;101807;91001
11;101807;91002
11;101807;91003
11;101807;91004
11;101807;91005
11;101807;91006
11;101807;91007
11;101807;91008
11;101807;91009
11;101807;91010
11;101807;91011
11;101901;91012
11;101901;91013
11;101901;91014
11;101901;91015
11;101901;91016
11;101901;91017
11;101901;91018
11;101901;91019
11;101901;91020
11;101901;91021
11;101901;91022
11;101901;91023
11;101901;91024
11;101901;91025
11;101901;91026
11;101901;91027
11;101901;91028
11;101901;91029
11;101901;91030
11;101901;91031
11;101901;91032
11;101901;91033
11;101901;91034
11;101902;91035
11;101902;91036
11;101902;91037
11;101902;91038
11;101902;91039
11;101902;91040
11;101902;91041
11;101902;91042
11;101903;91043
11;101903;91044
11;101903;91045
11;101903;91046
11;101904;91047
11;101904;91048
11;101904;91049
11;101904;91050
11;101904;91051
11;101904;91052
11;101904;91053
11;102001;91054
11;102001;91055
11;102001;91056
11;102001;91057
11;102001;91058
11;102001;91059
11;102001;91060
11;102001;91061
11;102001;91062
11;102001;91063
11;102001;91064
11;102001;91065
11;102002;91066
11;102002;91067
11;102002;91068
11;102002;91069
11;102002;91070
11;102002;91071
11;102002;91072
11;102002;91073
11;102002;91074
11;102002;91075
11;102002;91076
11;102002;91077
11;102002;91078
11;102002;91079
11;102002;91080
11;102002;91081
11;102003;91082
11;102003;91083
11;102003;91084
11;102003;91085
11;102003;91086
11;102003;91087
11;102003;91088
11;102003;91089
11;102003;91090
11;102003;91091
11;102003;91092
11;102003;91093
11;102003;91094
11;102003;91095
11;102003;91096
11;102003;91097
11;102003;91098
11;102003;91099
11;102003;91100
11;102003;91101
11;102003;91102
11;102003;91103
11;102003;91104
11;102003;91105
11;102003;91106
11;102003;91107
11;102003;91108
11;102003;91109
11;102003;91110
11;102003;91111
11;102003;91112
11;102003;91113
11;102003;91114
11;102003;91115
11;102003;91116
11;102003;91117
11;102003;91118
11;102003;91119
11;102003;91120
11;102003;91121
11;102004;91122
11;102004;91123
11;102004;91124
11;102004;91125
11;102004;91126
11;102004;91127
11;102004;91128
11;102004;91129
11;102004;91130
11;102004;91131
11;102004;91132
11;102004;91133
11;102004;91134
11;102004;91135
11;102004;91136
11;102004;91137
11;102004;91138
11;102004;91139
11;102005;91140
11;102005;91141
11;102005;91142
11;102005;91143
11;102005;91144
11;102005;91145
11;102006;91146
11;102006;91147
11;102006;91148
11;102006;91149
11;102006;91150
11;102006;91151
11;102006;91152
11;102007;91153
11;102007;91154
11;102007;91155
11;102007;91156
11;102007;91157
11;102007;91158
11;102007;91159
11;102007;91160
11;102007;91161
11;102008;91162
11;102008;91163
11;102008;91164
11;102008;91165
11;102008;91166
11;102008;91167
11;102008;91168
11;102008;91169
11;102008;91170
11;102008;91171
11;102009;91172
11;102009;91173
11;102009;91174
11;102009;91175
11;102009;91176
11;102009;91177
11;102009;91178
11;102009;91179
11;102009;91180
12;120301;91857
12;120301;91858
12;120301;91859
12;120301;91860
12;120301;91861
12;120301;91862
12;120301;91863
12;120301;91864
12;120302;91865
12;120302;91866
12;120302;91867
12;120302;91868
12;120302;91869
12;120302;91870
12;120302;91871
12;120302;91872
12;120302;91873
12;120303;91874
12;120303;91875
12;120303;91876
12;120303;91877
12;120303;91878
12;120303;91879
12;120303;91880
12;120303;91881
12;120303;91882
12;120303;91883
12;120303;91884
12;120303;91885
12;120303;91886
12;120303;91887
12;120303;91888
12;120303;91889
12;120303;91890
12;120303;91891
12;120303;91892
12;120303;91893
12;120303;91894
12;120303;91895
12;120303;91896
12;120303;91897
12;120303;91898
12;120303;91899
12;120303;91900
12;120303;91901
12;120303;91902
12;120303;91903
12;120303;91904
12;120304;91905
12;120304;91906
12;120304;91907
12;120304;91908
12;120304;91909
12;120304;91910
12;120304;91911
12;120304;91912
12;120304;91913
12;120304;91914
12;120304;91915
12;120304;91916
12;120304;91917
12;120304;91918
12;120304;91919
12;120305;91920
12;120305;91921
12;120305;91922
12;120305;91923
12;120305;91924
12;120305;91925
12;120305;91926
12;120305;91927
12;120305;91928
12;120305;91929
12;120305;91930
12;120305;91931
12;120305;91932
12;120305;91933
12;120305;91934
12;120305;91935
12;120305;91936
12;120305;91937
12;120305;91938
12;120305;91939
12;120305;91940
12;120305;91941
12;120305;91942
12;120305;91943
12;120305;91944
12;120305;91945
12;120305;91946
12;120901;92457
12;120901;92458
12;120901;92459
12;120901;92460
12;120901;92461
12;120901;92462
12;120901;92463
12;120901;92464
12;120901;92465
12;120902;92466
12;120902;92467
12;120902;92468
12;120902;92469
12;120902;92470
12;120903;92471
12;120903;92472
12;120903;92473
12;120903;92474
12;120903;92475
12;120903;92476
12;120903;92477
12;120903;92478
12;120903;92479
12;120903;92480
12;120903;92481
12;120903;92482
12;120903;92483
12;120903;92484
12;120903;92485
12;120903;92486
12;120903;92487
12;120903;92488
12;120903;92489
12;120903;92490
12;120903;92491
12;120903;92492
12;120903;92493
12;120903;92494
12;120903;92495
12;120903;92496
12;120903;92497
12;120903;92498
12;120903;92499
12;120904;92500
12;120904;92501
12;120904;92502
12;120904;92503
12;120904;92504
12;120904;92505
12;120904;92506
12;120904;92507
12;120905;92508
12;120905;92509
12;120905;92510
12;120905;92511
12;120905;92512
12;120906;92513
12;120906;92514
12;120906;92515
12;120906;92516
12;120907;92517
12;120907;92518
12;120907;92519
12;120907;92520
12;120907;92521
12;120907;92522
12;120907;92523
12;120907;92524
12;120907;92525
12;120908;92526
12;120908;92527
12;120908;92528
12;120908;92529
12;120908;92530
12;120908;92531
12;120909;92532
12;120909;92533
12;120909;92534
12;120909;92535
12;120909;92536
12;120909;92537
12;120909;92538
12;121301;92948
12;121301;92949
12;121301;92950
12;121301;92951
12;121301;92952
12;121301;92953
12;121301;92954
12;121301;92955
12;121301;92956
12;121301;92957
12;121301;92958
12;121301;92959
12;121301;92960
12;121301;92961
12;121301;92962
12;121301;92963
12;121301;92964
12;121301;92965
12;121301;92966
12;121301;92967
12;121301;92968
12;121301;92969
12;121301;92970
12;121301;92971
12;121301;92972
12;121301;92973
12;121301;92974
12;121302;92975
12;121302;92976
12;121302;92977
12;121302;92978
12;121302;92979
12;121302;92980
12;121302;92981
12;121302;92982
12;121302;92983
12;121302;92984
12;121302;92985
12;121302;92986
12;121303;92987
12;121303;92988
12;121303;92989
12;121303;92990
12;121303;92991
12;121303;92992
12;121303;92993
12;121303;92994
12;121303;92995
12;121304;92996
12;121304;92997
12;121304;92998
12;121304;92999
12;121304;93000
12;121304;93001
12;121304;93002
12;121304;93003
12;121304;93004
12;121304;93005
12;121304;93006
12;121304;93007
12;121304;93008
12;121304;93009
12;121304;93010
12;121304;93011
12;121304;93012
12;121304;93013
12;121304;93014
12;121304;93015
12;121304;93016
12;121305;93017
12;121305;93018
12;121305;93019
12;121305;93020
12;121306;93021
12;121306;93022
12;121306;93023
12;121306;93024
12;121306;93025
12;121306;93026
12;121306;93027
12;121306;93028
12;121306;93029
12;121306;93030
12;121306;93031
12;121306;93032
12;121306;93033
12;121306;93034
12;121306;93035
12;121307;93036
12;121307;93037
12;121307;93038
12;121308;93039
12;121308;93040
12;121308;93041
12;121309;93042
12;121309;93043
12;121309;93044
12;121309;93045
12;121309;93046
12;121309;93047
12;121309;93048
12;121309;93049
12;121309;93050
12;121309;93051
12;121309;93052
12;121501;93094
12;121501;93095
12;121501;93096
12;121502;93097
12;121502;93098
12;121502;93099
12;121502;93100
12;121502;93101
12;121502;93102
12;121502;93103
12;121503;93104
12;121503;93105
12;121503;93106
12;121503;93107
12;121503;93108
12;121503;93109
12;121504;93110
12;121504;93111
12;121504;93112
12;121504;93113
12;121505;93114
12;121505;93115
12;121505;93116
12;121505;93117
12;121505;93118
12;121505;93119
12;121505;93120
12;121506;93121
12;121506;93122
12;121506;93123
12;121506;93124
12;121506;93125
12;121506;93126
12;121506;93127
12;121506;93128
12;121506;93129
12;121506;93130
12;121506;93131
12;121506;93132
12;121507;93133
12;121507;93134
12;121507;93135
12;121507;93136
12;121507;93137
12;121507;93138
12;121507;93139
12;121507;93140
12;121508;93141
12;121508;93142
12;121508;93143
12;121508;93144
12;121508;93145
12;121508;93146
12;121508;93147
12;121508;93148
12;121509;93149
12;121509;93150
12;121509;93151
12;121509;93152
12;121509;93153
12;121801;93366
12;121801;93367
12;121801;93368
12;121801;93369
12;121801;93370
12;121801;93371
12;121801;93372
12;121801;93373
12;121801;93374
12;121801;93375
12;121801;93376
12;121801;93377
12;121801;93378
12;121801;93379
12;121801;93380
12;121801;93381
12;121801;93382
12;121801;93383
12;121801;93384
12;121801;93385
12;121801;93386
12;121801;93387
12;121801;93388
12;121802;93389
12;121802;93390
12;121802;93391
12;121802;93392
12;121802;93393
12;121802;93394
12;121802;93395
12;121803;93396
12;121803;93397
12;121803;93398
12;121803;93399
12;121803;93400
12;121803;93401
12;121803;93402
12;121803;93403
12;121803;93404
12;121803;93405
12;121803;93406
12;121803;93407
12;121803;93408
12;121803;93409
12;121803;93410
12;121803;93411
12;121804;93412
12;121804;93413
12;121804;93414
12;121804;93415
12;121805;93416
12;121805;93417
12;121805;93418
12;121805;93419
12;121805;93420
12;121806;93421
12;121806;93422
12;121806;93423
12;121806;93424
12;121806;93425
12;121806;93426
12;121807;93427
12;121807;93428
12;121807;93429
12;121807;93430
12;121807;93431
12;121808;93432
12;121808;93433
12;121808;93434
12;121808;93435
12;121809;93436
12;121809;93437
12;121809;93438
12;121809;93439
12;121809;93440
12;121809;93441
12;121809;93442
12;121809;93443
12;121809;93444
12;121809;93445
12;121809;93446
12;121809;93447
12;121809;93448
12;121809;93449
12;121809;93450
12;121809;93451
12;121809;93452
12;121809;93453
12;121809;93454
12;121809;93455
12;121809;93456
12;121809;93457
12;121809;93458
12;121809;93459
12;121809;93460
12;121809;93461
12;121809;93462
12;121810;93463
12;121810;93464
12;121810;93465
12;121810;93466
12;121810;93467
12;121810;93468
12;121810;93469
12;121810;93470
13;120601;92098
13;120601;92099
13;120601;92100
13;120601;92101
13;120601;92102
13;120601;92103
13;120601;92104
13;120601;92105
13;120601;92106
13;120601;92107
13;120601;92108
13;120601;92109
13;120602;92110
13;120602;92111
13;120602;92112
13;120602;92113
13;120602;92114
13;120602;92115
13;120602;92116
13;120603;92117
13;120603;92118
13;120603;92119
13;120603;92120
13;120603;92121
13;120603;92122
13;120604;92123
13;120604;92124
13;120604;92125
13;120604;92126
13;120604;92127
13;120604;92128
13;120604;92129
13;120604;92130
13;120605;92131
13;120605;92132
13;120605;92133
13;120605;92134
13;120605;92135
13;120605;92136
13;120605;92137
13;120605;92138
13;120605;92139
13;120605;92140
13;120606;92141
13;120606;92142
13;120606;92143
13;120606;92144
13;120606;92145
13;120606;92146
13;120606;92147
13;120606;92148
13;120606;92149
13;120606;92150
13;120606;92151
13;120606;92152
13;120606;92153
13;120606;92154
13;120606;92155
13;120606;92156
13;120606;92157
13;120606;92158
13;120606;92159
13;120606;92160
13;120606;92161
13;120606;92162
13;120606;92163
13;120606;92164
13;120606;92165
13;120606;92166
13;120607;92167
13;120607;92168
13;120607;92169
13;120607;92170
13;120607;92171
13;120607;92172
13;120607;92173
13;120607;92174
13;120607;92175
13;120607;92176
13;120607;92177
13;120607;92178
13;120608;92179
13;120608;92180
13;120608;92181
13;120608;92182
13;120608;92183
13;120609;92184
13;120609;92185
13;120609;92186
13;120609;92187
13;120609;92188
13;120609;92189
13;120609;92190
13;120609;92191
13;120610;92192
13;120610;92193
13;120610;92194
13;120610;92195
13;120610;92196
13;120610;92197
13;120610;92198
13;120611;92199
13;120611;92200
13;120611;92201
13;120611;92202
13;120611;92203
13;120611;92204
13;120611;92205
13;120611;92206
13;120611;92207
13;120611;92208
13;120611;92209
13;120611;92210
13;120611;92211
13;120611;92212
13;120611;92213
13;120611;92214
13;120611;92215
13;120611;92216
13;120611;92217
13;120611;92218
13;120611;92219
13;120611;92220
13;120611;92221
13;120611;92222
13;120611;92223
13;120612;92224
13;120612;92225
13;120612;92226
13;120612;92227
13;120612;92228
13;120612;92229
13;120612;92230
13;120612;92231
13;120612;92232
13;120612;92233
13;120612;92234
13;120612;92235
13;120613;92236
13;120613;92237
13;120613;92238
13;120613;92239
13;120613;92240
13;120614;92241
13;120614;92242
13;120614;92243
13;120614;92244
13;120614;92245
13;120615;92246
13;120615;92247
13;120615;92248
13;120615;92249
13;120615;92250
13;120615;92251
13;120615;92252
13;120615;92253
13;120615;92254
13;120616;92255
13;120616;92256
13;120616;92257
13;120616;92258
13;120616;92259
13;120616;92260
13;120616;92261
13;120616;92262
13;120616;92263
13;120616;92264
13;120616;92265
13;120616;92266
13;120616;92267
13;120616;92268
13;120616;92269
13;120616;92270
13;120616;92271
13;120616;92272
13;120616;92273
13;120616;92274
13;120616;92275
13;120617;92276
13;120617;92277
13;120617;92278
13;120617;92279
13;120617;92280
13;120617;92281
13;120617;92282
13;120617;92283
13;120617;92284
13;120617;92285
13;120617;92286
13;120617;92287
13;120617;92288
13;120617;92289
13;120801;92392
13;120801;92393
13;120801;92394
13;120801;92395
13;120801;92396
13;120801;92397
13;120801;92398
13;120801;92399
13;120802;92400
13;120802;92401
13;120802;92402
13;120802;92403
13;120802;92404
13;120802;92405
13;120802;92406
13;120803;92407
13;120803;92408
13;120803;92409
13;120803;92410
13;120803;92411
13;120803;92412
13;120803;92413
13;120803;92414
13;120803;92415
13;120804;92416
13;120804;92417
13;120804;92418
13;120804;92419
13;120804;92420
13;120804;92421
13;120804;92422
13;120804;92423
13;120804;92424
13;120804;92425
13;120804;92426
13;120805;92427
13;120805;92428
13;120805;92429
13;120805;92430
13;120805;92431
13;120805;92432
13;120805;92433
13;120805;92434
13;120805;92435
13;120805;92436
13;120805;92437
13;120805;92438
13;120805;92439
13;120805;92440
13;120805;92441
13;120805;92442
13;120805;92443
13;120805;92444
13;120805;92445
13;120805;92446
13;120805;92447
13;120805;92448
13;120805;92449
13;120806;92450
13;120806;92451
13;120806;92452
13;120807;92453
13;120807;92454
13;120807;92455
13;120807;92456
13;121201;92861
13;121201;92862
13;121201;92863
13;121201;92864
13;121201;92865
13;121201;92866
13;121201;92867
13;121201;92868
13;121201;92869
13;121201;92870
13;121203;92871
13;121203;92872
13;121203;92873
13;121203;92874
13;121203;92875
13;121204;92876
13;121204;92877
13;121204;92878
13;121204;92879
13;121204;92880
13;121204;92881
13;121204;92882
13;121204;92883
13;121204;92884
13;121204;92885
13;121204;92886
13;121204;92887
13;121204;92888
13;121204;92889
13;121205;92890
13;121205;92891
13;121205;92892
13;121205;92893
13;121205;92894
13;121205;92895
13;121205;92896
13;121205;92897
13;121205;92898
13;121205;92899
13;121205;92900
13;121205;92901
13;121205;92902
13;121205;92903
13;121205;92904
13;121205;92905
13;121205;92906
13;121205;92907
13;121205;92908
13;121205;92909
13;121205;92910
13;121205;92911
13;121205;92912
13;121205;92913
13;121205;92914
13;121205;92915
13;121205;92916
13;121205;92917
13;121205;92918
13;121205;92919
13;121205;92920
13;121205;92921
13;121205;92922
13;121205;92923
13;121206;92924
13;121206;92925
13;121206;92926
13;121206;92927
13;121207;92928
13;121207;92929
13;121207;92930
13;121207;92931
13;121207;92932
13;121207;92933
13;121207;92934
13;121207;92935
13;121207;92936
13;121207;92937
13;121207;92938
13;121207;92939
13;121207;92940
13;121207;92941
13;121207;92942
13;121207;92943
13;121207;92944
13;121207;92945
13;121207;92946
13;121207;92947
13;126101;93553
13;126101;93554
13;126101;93555
13;126101;93556
13;126101;93557
13;126101;93558
13;126101;93559
13;126101;93560
13;126101;93561
13;126101;93562
13;126101;93563
13;126101;93564
13;126101;93565
13;126101;93566
13;126101;93567
13;126101;93568
13;126101;93569
13;126101;93570
13;126101;93571
13;126101;93572
13;126101;93573
13;126101;93574
13;126101;93575
13;126101;93576
