NRO;SiedzibaOKW;Nrlisty;Komitet;Sygnatura;Typ;Pozycja;Nazwisko;Imiona;Plec;Zawod;Adres.MZ;TERYT.MZ;Gmina.MZ.;Partia;Poparcie
23;Rzeszów;;SLD;ZPOW-601-1/19;KWPP;23;OŻÓG;Barbara Katarzyna;Kobieta;operator sklejarek płyt stolarskich;Nienadówka;181611;gm. Sokołów Małopolski;BEZP;
23;Rzeszów;;SLD;ZPOW-601-1/19;KWPP;24;KUŹMICZ;Marek Andrzej;Mężczyzna;przedsiębiorca;Rzeszów;186301;m. Rzeszów;SLD;
23;Rzeszów;;SLD;ZPOW-601-1/19;KWPP;25;BRZYKOWSKA;Patrycja Dorota;Kobieta;ekonomista;Rzeszów;186301;m. Rzeszów;BEZP;
23;Rzeszów;;SLD;ZPOW-601-1/19;KWPP;26;NOGA;Andrzej Jan;Mężczyzna;dyrektor ds. sprzedaży;Rzeszów;186301;m. Rzeszów;BEZP;
23;Rzeszów;;SLD;ZPOW-601-1/19;KWPP;27;DZIĄGWA;Krystyna;Kobieta;technik budowlany;Rzeszów;186301;m. Rzeszów;SLD;
23;Rzeszów;;SLD;ZPOW-601-1/19;KWPP;28;CICHY;Mateusz Michał;Mężczyzna;student;Rzeszów;186301;m. Rzeszów;BEZP;
23;Rzeszów;;SLD;ZPOW-601-1/19;KWPP;29;OSTROWSKA;Anna;Kobieta;nauczyciel;Stalowa Wola;181801;m. Stalowa Wola;BEZP;
23;Rzeszów;;SLD;ZPOW-601-1/19;KWPP;30;GACEK;Kazimierz Leszek;Mężczyzna;kierownik projektu;Rydzów;181105;gm. Mielec;BEZP;
23;Rzeszów;;KOBW;ZPOW-601-6/19;KKW;1;PONCYLJUSZ;Paweł Janusz;Mężczyzna;technik ekonomista;Warszawa;146510;Śródmieście;BEZP;
23;Rzeszów;;KOBW;ZPOW-601-6/19;KKW;2;GAWLIK;Zdzisław;Mężczyzna;prawnik;Rzeszów;186301;m. Rzeszów;PORP;
23;Rzeszów;;KOBW;ZPOW-601-6/19;KKW;3;SKOWROŃSKA;Krystyna;Kobieta;administratywista;Mielec;181101;m. Mielec;PORP;
23;Rzeszów;;KOBW;ZPOW-601-6/19;KKW;4;BUTRYN;Renata Celina;Kobieta;nauczyciel;Stalowa Wola;181801;m. Stalowa Wola;PORP;
23;Rzeszów;;KOBW;ZPOW-601-6/19;KKW;5;KUBAS-HUL;Teresa Krystyna;Kobieta;ekonomista;Lipie;181606;gm. Głogów Małopolski;PORP;
23;Rzeszów;;KOBW;ZPOW-601-6/19;KKW;6;GDAŃSKI;Józef;Mężczyzna;technik elektronik;Budy Łańcuckie;181002;gm. Białobrzegi;BEZP;
23;Rzeszów;;KOBW;ZPOW-601-6/19;KKW;7;PITRA;Krzysztof Piotr;Mężczyzna;menedżer kultury;Siedleszczany;182001;gm. Baranów Sandomierski;PORP;
23;Rzeszów;;KOBW;ZPOW-601-6/19;KKW;8;USTROBIŃSKI;Marek Jerzy;Mężczyzna;inżynier budownictwa;Rzeszów;186301;m. Rzeszów;BEZP;
23;Rzeszów;;KOBW;ZPOW-601-6/19;KKW;9;KARYŚ;Jakub Bartłomiej;Mężczyzna;reżyser;Rzeszów;186301;m. Rzeszów;BEZP;
23;Rzeszów;;KOBW;ZPOW-601-6/19;KKW;10;ZYCH;Barbara;Kobieta;pielęgniarka;Tarnobrzeg;186401;m. Tarnobrzeg;BEZP;
23;Rzeszów;;KOBW;ZPOW-601-6/19;KKW;11;JURZYSTA;Marcin;Mężczyzna;nauczyciel;Czudec;181901;gm. Czudec;BEZP;
23;Rzeszów;;KOBW;ZPOW-601-6/19;KKW;12;STĘPIEŃ;Danuta Waleria;Kobieta;nauczyciel;Rzeszów;186301;m. Rzeszów;PORP;
23;Rzeszów;;KOBW;ZPOW-601-6/19;KKW;13;DERĘGOWSKI;Marcin;Mężczyzna;informatyk;Rzeszów;186301;m. Rzeszów;PORP;
23;Rzeszów;;KOBW;ZPOW-601-6/19;KKW;14;BĄK;Dominik;Mężczyzna;doradca finansowy;Bratkowice;181612;gm. Świlcza;Nowoczesna;
23;Rzeszów;;KOBW;ZPOW-601-6/19;KKW;15;OŻÓG;Krzysztof;Mężczyzna;ekonomista;Wólka Niedźwiedzka;181611;gm. Sokołów Małopolski;PORP;
23;Rzeszów;;KOBW;ZPOW-601-6/19;KKW;16;KOPYTO;Jakub Albert;Mężczyzna;politolog;Stalowa Wola;181801;m. Stalowa Wola;PORP;
23;Rzeszów;;KOBW;ZPOW-601-6/19;KKW;17;LIPCZYŃSKI;Krzysztof Romuald;Mężczyzna;nauczyciel;Straszęcin;180307;gm. Żyraków;PORP;
23;Rzeszów;;KOBW;ZPOW-601-6/19;KKW;18;KRAJEWSKA;Aneta Anna;Kobieta;nauczyciel;Gnojnica;181503;gm. Ropczyce;PORP;
23;Rzeszów;;KOBW;ZPOW-601-6/19;KKW;19;OMIETOŃSKA;Jolanta Teresa;Kobieta;administratywista;Rzeszów;186301;m. Rzeszów;Zieloni;
23;Rzeszów;;KOBW;ZPOW-601-6/19;KKW;20;KOLANO;Jolanta Stanisława;Kobieta;technolog żywienia;Kończyce;181205;gm. Nisko;BEZP;
23;Rzeszów;;KOBW;ZPOW-601-6/19;KKW;21;OLCHAWA;Artur Stanisław;Mężczyzna;pedagog;Radomyśl Wielki;181108;gm. Radomyśl Wielki;BEZP;
23;Rzeszów;;KOBW;ZPOW-601-6/19;KKW;22;PRZYBYŁ;Przemysław Wojciech;Mężczyzna;adwokat;Ropczyce;181503;gm. Ropczyce;PORP;
23;Rzeszów;;KOBW;ZPOW-601-6/19;KKW;23;SAWIC;Ewa Maria;Kobieta;nauczyciel;Dębica;180301;m. Dębica;PORP;
23;Rzeszów;;KOBW;ZPOW-601-6/19;KKW;24;KANISZEWSKA;Augustyna Maria;Kobieta;administratywista;Furmany;182002;gm. Gorzyce;BEZP;
23;Rzeszów;;KOBW;ZPOW-601-6/19;KKW;25;OWSIANY;Urszula Małgorzata;Kobieta;technik budownictwa;Łańcut;181001;m. Łańcut;BEZP;
23;Rzeszów;;KOBW;ZPOW-601-6/19;KKW;26;PŁODZIEŃ;Janusz;Mężczyzna;technik produkcji drzewnej;Kielnarowa;181614;gm. Tyczyn;PORP;
23;Rzeszów;;KOBW;ZPOW-601-6/19;KKW;27;PALUCH;Katarzyna;Kobieta;nauczyciel;Tarnobrzeg;186401;m. Tarnobrzeg;członek partii politycznej: Inicjatywa Polska;
23;Rzeszów;;KOBW;ZPOW-601-6/19;KKW;28;ROGOWSKA;Anna Jolanta;Kobieta;lekarz weterynarii;Rzeszów;186301;m. Rzeszów;Nowoczesna;
23;Rzeszów;;KOBW;ZPOW-601-6/19;KKW;29;ŻMUDA;Dariusz;Mężczyzna;nauczyciel;Dąbrówka Pniowska;181804;gm. Radomyśl nad Sanem;PORP;
23;Rzeszów;;KOBW;ZPOW-601-6/19;KKW;30;PAZDAN;Paweł Leopold;Mężczyzna;socjolog;Przecław;181107;gm. Przecław;BEZP;
23;Rzeszów;;KONFEDERACJA;ZPOW-601-5/19;KWPP;1;BRAUN;Grzegorz Michał;Mężczyzna;reżyser;Stara Wieś;142105;gm. Nadarzyn;KWiN;
23;Rzeszów;;KONFEDERACJA;ZPOW-601-5/19;KWPP;2;BUCZEK;Tomasz Wojciech;Mężczyzna;inżynier budownictwa;Kolbuszowa Górna;180602;gm. Kolbuszowa;RuchNarodowy;
23;Rzeszów;;KONFEDERACJA;ZPOW-601-5/19;KWPP;3;ŻYGADŁO;Piotr;Mężczyzna;przedsiębiorca;Gwizdaj;181406;gm. Przeworsk;BEZP;
23;Rzeszów;;KONFEDERACJA;ZPOW-601-5/19;KWPP;4;ZYCH;Witold Andrzej;Mężczyzna;historyk sztuki;Tarnobrzeg;186401;m. Tarnobrzeg;BEZP;
23;Rzeszów;;KONFEDERACJA;ZPOW-601-5/19;KWPP;5;KROLL;Gabriel Czesław;Mężczyzna;przedsiębiorca;Strzyżów;181904;gm. Strzyżów;BEZP;
23;Rzeszów;;KONFEDERACJA;ZPOW-601-5/19;KWPP;6;SUROWANIEC;Anna Krystyna;Kobieta;handlowiec;Stalowa Wola;181801;m. Stalowa Wola;RuchNarodowy;
23;Rzeszów;;KONFEDERACJA;ZPOW-601-5/19;KWPP;7;KUSZ;Kamil Michał;Mężczyzna;technik elektronik;Łańcut;181001;m. Łańcut;BEZP;
23;Rzeszów;;KONFEDERACJA;ZPOW-601-5/19;KWPP;8;KUMOREK;Dariusz Jan;Mężczyzna;lekarz;Lutcza;181903;gm. Niebylec;Korwin;
23;Rzeszów;;KONFEDERACJA;ZPOW-601-5/19;KWPP;9;LIPIŃSKI;Zbigniew;Mężczyzna;publicysta;Warszawa;146505;Mokotów;członek partii politycznej: Liga Narodowa;
23;Rzeszów;;KONFEDERACJA;ZPOW-601-5/19;KWPP;10;KORWIN-MIKKE;Dominika Maria;Kobieta;teatrolog;Otwock;141702;m. Otwock;Korwin;
23;Rzeszów;;KONFEDERACJA;ZPOW-601-5/19;KWPP;11;WOŁOSZYN;Tomasz;Mężczyzna;lekarz;Rzeszów;186301;m. Rzeszów;RuchNarodowy;
23;Rzeszów;;KONFEDERACJA;ZPOW-601-5/19;KWPP;12;ZARĘBSKI;Waldemar;Mężczyzna;lekarz;Kolbuszowa;180602;gm. Kolbuszowa;BEZP;
23;Rzeszów;;KONFEDERACJA;ZPOW-601-5/19;KWPP;13;OCHAŁ;Katarzyna Kinga;Kobieta;dziennikarz;Zagorzyce;181504;gm. Sędziszów Małopolski;BEZP;
23;Rzeszów;;KONFEDERACJA;ZPOW-601-5/19;KWPP;14;ZIĘBA;Tomasz Sylwester;Mężczyzna;przedsiębiorca;Kopki;181206;gm. Rudnik nad Sanem;RuchNarodowy;
23;Rzeszów;;KONFEDERACJA;ZPOW-601-5/19;KWPP;15;PRACOWNIK;Teresa Jadwiga;Kobieta;nauczyciel;Ulanów;181207;gm. Ulanów;BEZP;
23;Rzeszów;;KONFEDERACJA;ZPOW-601-5/19;KWPP;16;SALWA;Małgorzata Kazimiera;Kobieta;nauczyciel;Strzyżów;181904;gm. Strzyżów;BEZP;
23;Rzeszów;;KONFEDERACJA;ZPOW-601-5/19;KWPP;17;KOTOWICZ;Mariola Ksenia;Kobieta;technik farmaceutyczny;Krasne;181609;gm. Krasne;BEZP;
23;Rzeszów;;KONFEDERACJA;ZPOW-601-5/19;KWPP;18;DĄBEK;Damian Łukasz;Mężczyzna;inżynier budownictwa;Rakszawa;181006;gm. Rakszawa;RuchNarodowy;
23;Rzeszów;;KONFEDERACJA;ZPOW-601-5/19;KWPP;19;STRZAŁKA;Albert Jan;Mężczyzna;kierowca;Niedźwiada;181503;gm. Ropczyce;Korwin;
23;Rzeszów;;KONFEDERACJA;ZPOW-601-5/19;KWPP;20;LIS;Aleksandra Mirosława;Kobieta;kierownik do spraw marketingu;Cierpisz;181004;gm. Łańcut;BEZP;
23;Rzeszów;;KONFEDERACJA;ZPOW-601-5/19;KWPP;21;JEDYNAK;Dariusz Grzegorz;Mężczyzna;elektronik;Dębica;180301;m. Dębica;BEZP;
23;Rzeszów;;KONFEDERACJA;ZPOW-601-5/19;KWPP;22;WACYRA;Paulina Elżbieta;Kobieta;przedsiębiorca;Derylaki;181201;gm. Harasiuki;BEZP;
23;Rzeszów;;KONFEDERACJA;ZPOW-601-5/19;KWPP;23;FILA;Piotr Robert;Mężczyzna;logistyk;Mielec;181101;m. Mielec;BEZP;
23;Rzeszów;;KONFEDERACJA;ZPOW-601-5/19;KWPP;24;ŚRODOŃ;Monika Paulina;Kobieta;nauczyciel;Gwoźnica Górna;181903;gm. Niebylec;BEZP;
23;Rzeszów;;KONFEDERACJA;ZPOW-601-5/19;KWPP;25;ZAPAŁOWSKA;Monika Ewa;Kobieta;pracownik administracyjny;Przemyśl;186201;m. Przemyśl;BEZP;
23;Rzeszów;;KONFEDERACJA;ZPOW-601-5/19;KWPP;26;BATORA;Marcin Mateusz;Mężczyzna;logistyk;Dębica;180301;m. Dębica;BEZP;
23;Rzeszów;;KONFEDERACJA;ZPOW-601-5/19;KWPP;27;BROŻ;Robert Krzysztof;Mężczyzna;przedsiębiorca;Ulanica;181605;gm. Dynów;BEZP;
23;Rzeszów;;KONFEDERACJA;ZPOW-601-5/19;KWPP;28;BIELECKA;Karolina Maria;Kobieta;kucharz;Stalowa Wola;181801;m. Stalowa Wola;BEZP;
23;Rzeszów;;KONFEDERACJA;ZPOW-601-5/19;KWPP;29;FLIS;Michał;Mężczyzna;monter konstrukcji aluminowych;Wola Zarczycka;180805;gm. Nowa Sarzyna;BEZP;
23;Rzeszów;;KONFEDERACJA;ZPOW-601-5/19;KWPP;30;MAZUR;Krzysztof;Mężczyzna;ekonomista;Rudna Wielka;181612;gm. Świlcza;BEZP;
23;Rzeszów;;KOMITET WYBORCZY SKUTECZNI PIOTRA LIROYA-MARCA;ZPOW-601-17/19;KWPP;1;SZLĘZAK;Andrzej Kazimierz;Mężczyzna;historyk;Stalowa Wola;181801;m. Stalowa Wola;PSL;
23;Rzeszów;;KOMITET WYBORCZY SKUTECZNI PIOTRA LIROYA-MARCA;ZPOW-601-17/19;KWPP;2;STELMACH;Krzysztof Jerzy;Mężczyzna;przedsiębiorca;Dąbrowa Rzeczycka;181804;gm. Radomyśl nad Sanem;Korwin;
23;Rzeszów;;KOMITET WYBORCZY SKUTECZNI PIOTRA LIROYA-MARCA;ZPOW-601-17/19;KWPP;3;BATOR;Bernadeta Aneta;Kobieta;kierownik działu kadr;Rzeszów;186301;m. Rzeszów;BEZP;
23;Rzeszów;;KOMITET WYBORCZY SKUTECZNI PIOTRA LIROYA-MARCA;ZPOW-601-17/19;KWPP;4;MRYCZKO;Artur Paweł;Mężczyzna;ekonomista;Mielec;181101;m. Mielec;BEZP;
23;Rzeszów;;KOMITET WYBORCZY SKUTECZNI PIOTRA LIROYA-MARCA;ZPOW-601-17/19;KWPP;5;DREWNIAK;Tomasz Wiesław;Mężczyzna;rolnik;Futoma;181602;gm. Błażowa;BEZP;
23;Rzeszów;;KOMITET WYBORCZY SKUTECZNI PIOTRA LIROYA-MARCA;ZPOW-601-17/19;KWPP;6;GRABEK;Joanna Agnieszka;Kobieta;nauczyciel;Rzeszów;186301;m. Rzeszów;BEZP;
23;Rzeszów;;KOMITET WYBORCZY SKUTECZNI PIOTRA LIROYA-MARCA;ZPOW-601-17/19;KWPP;7;MAZUREK;Mariusz;Mężczyzna;przedsiębiorca;Rzeszów;186301;m. Rzeszów;BEZP;
23;Rzeszów;;KOMITET WYBORCZY SKUTECZNI PIOTRA LIROYA-MARCA;ZPOW-601-17/19;KWPP;8;WIKTOR;Jolanta;Kobieta;dietetyk;Głogów Małopolski;181606;gm. Głogów Małopolski;BEZP;
23;Rzeszów;;KOMITET WYBORCZY SKUTECZNI PIOTRA LIROYA-MARCA;ZPOW-601-17/19;KWPP;9;KOSIOROWSKI;Artur;Mężczyzna;programista aplikacji;Kupno;180602;gm. Kolbuszowa;BEZP;
23;Rzeszów;;KOMITET WYBORCZY SKUTECZNI PIOTRA LIROYA-MARCA;ZPOW-601-17/19;KWPP;10;OPAŁKA;Marcin Paweł;Mężczyzna;muzyk;Rzeszów;186301;m. Rzeszów;BEZP;
23;Rzeszów;;KOMITET WYBORCZY SKUTECZNI PIOTRA LIROYA-MARCA;ZPOW-601-17/19;KWPP;11;JAROSZ;Renata;Kobieta;pracownik administracyjno-biurowy;Rzeszów;186301;m. Rzeszów;BEZP;
23;Rzeszów;;KOMITET WYBORCZY SKUTECZNI PIOTRA LIROYA-MARCA;ZPOW-601-17/19;KWPP;12;WIELGOSZ;Marek Konrad;Mężczyzna;inżynier materiałowy;Stobierna;181613;gm. Trzebownisko;BEZP;
23;Rzeszów;;KOMITET WYBORCZY SKUTECZNI PIOTRA LIROYA-MARCA;ZPOW-601-17/19;KWPP;13;GRZESIAK-KOSIOROWSKA;Monika Izabela;Kobieta;koordynator obsługi naziemnej statków powietrznych;Kupno;180602;gm. Kolbuszowa;BEZP;
23;Rzeszów;;KOMITET WYBORCZY SKUTECZNI PIOTRA LIROYA-MARCA;ZPOW-601-17/19;KWPP;14;GODEK-KOWALSKA;Joanna Dominika;Kobieta;księgowa;Podleszany;181105;gm. Mielec;BEZP;
23;Rzeszów;;KOMITET WYBORCZY SKUTECZNI PIOTRA LIROYA-MARCA;ZPOW-601-17/19;KWPP;15;BUJAK;Marta Ewa;Kobieta;sprzedawca;Tarnobrzeg;186401;m. Tarnobrzeg;BEZP;
23;Rzeszów;;KOMITET WYBORCZY SKUTECZNI PIOTRA LIROYA-MARCA;ZPOW-601-17/19;KWPP;16;GORCZYCA;Artur Piotr;Mężczyzna;kierownik produkcji;Poręby Furmańskie;182003;gm. Grębów;BEZP;
23;Rzeszów;;KOMITET WYBORCZY SKUTECZNI PIOTRA LIROYA-MARCA;ZPOW-601-17/19;KWPP;17;SZOSTEK;Karol Franciszek;Mężczyzna;nauczyciel akademicki;Rzeszów;186301;m. Rzeszów;BEZP;
23;Rzeszów;;KOMITET WYBORCZY SKUTECZNI PIOTRA LIROYA-MARCA;ZPOW-601-17/19;KWPP;18;MATŁOSZ;Mariusz Kazimierz;Mężczyzna;kontroler jakości;Strzyżów;181904;gm. Strzyżów;BEZP;
24;Białystok;;PiS;ZPOW-601-9/19;KWPP;1;PIONTKOWSKI;Dariusz;Mężczyzna;nauczyciel historii;Białystok;206101;m. Białystok;PiS;
24;Białystok;;PiS;ZPOW-601-9/19;KWPP;2;ZIELIŃSKI;Jarosław;Mężczyzna;parlamentarzysta;Suwałki;206301;m. Suwałki;PiS;
24;Białystok;;PiS;ZPOW-601-9/19;KWPP;3;PASZKOWSKI;Bohdan Józef;Mężczyzna;radca prawny;Białystok;206101;m. Białystok;PiS;
24;Białystok;;PiS;ZPOW-601-9/19;KWPP;4;GWIAZDOWSKI;Kazimierz;Mężczyzna;parlamentarzysta;Mścichy;200403;gm. Radziłów;PiS;
24;Białystok;;PiS;ZPOW-601-9/19;KWPP;5;ŻALEK;Jacek;Mężczyzna;poseł;Białystok;206101;m. Białystok;PorozumienieJarosławaGowina;
24;Białystok;;PiS;ZPOW-601-9/19;KWPP;6;BASZKO;Mieczysław Kazimierz;Mężczyzna;nauczyciel wychowania fizycznego;Sokółka;201108;gm. Sokółka;PorozumienieJarosławaGowina;
24;Białystok;;PiS;ZPOW-601-9/19;KWPP;7;KOŁAKOWSKI;Lech Antoni;Mężczyzna;poseł na Sejm RP;Łomża;206201;m. Łomża;PiS;
24;Białystok;;PiS;ZPOW-601-9/19;KWPP;8;KRYNICKA;Bernadeta;Kobieta;parlamentarzysta;Łomża;206201;m. Łomża;PiS;
24;Białystok;;PiS;ZPOW-601-9/19;KWPP;9;WNOROWSKI;Henryk Jan;Mężczyzna;nauczyciel akademicki - nauki ekonomiczne;Białystok;206101;m. Białystok;BEZP;
24;Białystok;;PiS;ZPOW-601-9/19;KWPP;10;ANDRUSZKIEWICZ;Adam;Mężczyzna;parlamentarzysta;Grajewo;200401;m. Grajewo;BEZP;
24;Białystok;;PiS;ZPOW-601-9/19;KWPP;11;MUZYK;Agnieszka Barbara;Kobieta;nauczyciel akademicki - nauki humanistyczne;Łomża;206201;m. Łomża;BEZP;
24;Białystok;;PiS;ZPOW-601-9/19;KWPP;12;SIEKIERKO;Łukasz;Mężczyzna;radca prawny;Wysokie Mazowieckie;201301;m. Wysokie Mazowieckie;PiS;
24;Białystok;;PiS;ZPOW-601-9/19;KWPP;13;CZEPE;Roman;Mężczyzna;przedstawiciel władzy samorządowej;Łapy;200206;gm. Łapy;PiS;
24;Białystok;;PiS;ZPOW-601-9/19;KWPP;14;MODZELEWSKI;Piotr;Mężczyzna;pozostali wyżsi urzędnicy administracji rządowej;Łomża;206201;m. Łomża;PiS;
24;Białystok;;PiS;ZPOW-601-9/19;KWPP;15;MADRAS;Tomasz Stefan;Mężczyzna;nauczyciel akademicki;Białystok;206101;m. Białystok;PiS;
24;Białystok;;PiS;ZPOW-601-9/19;KWPP;16;JELSKA-JAROŚ;Bożena Jolanta;Kobieta;rolnik;Franckowa Buda;201102;gm. Janów;BEZP;
24;Białystok;;PiS;ZPOW-601-9/19;KWPP;17;PUCZYŁOWSKA;Elżbieta;Kobieta;nauczyciel nauczania początkowego;Augustów;200101;m. Augustów;PiS;
24;Białystok;;PiS;ZPOW-601-9/19;KWPP;18;KUCHAREWICZ;Grzegorz;Mężczyzna;farmaceuta;Białystok;206101;m. Białystok;PiS;
24;Białystok;;PiS;ZPOW-601-9/19;KWPP;19;SUPIŃSKI;Rafał;Mężczyzna;przedstawiciel władzy samorządowej;Mońki;200806;gm. Mońki;PiS;
24;Białystok;;PiS;ZPOW-601-9/19;KWPP;20;BIAŁY;Alicja;Kobieta;przedstawiciel władzy samorządowej;Białystok;206101;m. Białystok;PiS;
24;Białystok;;PiS;ZPOW-601-9/19;KWPP;21;MIODUSZEWSKI;Andrzej;Mężczyzna;prezes;Zambrów;201401;m. Zambrów;PiS;
24;Białystok;;PiS;ZPOW-601-9/19;KWPP;22;NIENAŁTOWSKA;Bożena;Kobieta;dyrektor departamentu;Kleosin;200205;gm. Juchnowiec Kościelny;PiS;
24;Białystok;;PiS;ZPOW-601-9/19;KWPP;23;DZIATKOWSKI;Marek;Mężczyzna;rolnik;Filipów Czwarty;201202;gm. Filipów;BEZP;
24;Białystok;;PiS;ZPOW-601-9/19;KWPP;24;ŁUKASZEWICZ;Henryk;Mężczyzna;nauczyciel informatyki w szkole podstawowej;Hajnówka;200501;m. Hajnówka;PiS;
24;Białystok;;PiS;ZPOW-601-9/19;KWPP;25;BUJNO;Bożena Teresa;Kobieta;przedstawiciel władzy samorządowej;Perlejewo;201008;gm. Perlejewo;BEZP;
24;Białystok;;PiS;ZPOW-601-9/19;KWPP;26;ZDUŃCZYK;Agnieszka;Kobieta;dyrektor szkoły;Miastkowo;200703;gm. Miastkowo;BEZP;
24;Białystok;;PiS;ZPOW-601-9/19;KWPP;27;WASILEWSKA;Izabela;Kobieta;pedagog;Ptaki;200606;gm. Turośl;PiS;
24;Białystok;;PiS;ZPOW-601-9/19;KWPP;28;SZCZUDŁO;Aleksandra;Kobieta;dyrektor do spraw energetyki;Ciechanowiec;201302;gm. Ciechanowiec;BEZP;
24;Białystok;;PSL;ZPOW-601-19/19;KWPP;1;KRAJEWSKI;Stefan;Mężczyzna;politolog;Krajewo Białe;201405;gm. Zambrów;PSL;
24;Białystok;;PSL;ZPOW-601-19/19;KWPP;2;LECH;Mirosław;Mężczyzna;historyk;Laskowszczyzna;201103;gm. Korycin;BEZP;
24;Białystok;;PSL;ZPOW-601-19/19;KWPP;3;GROCHOWSKI;Wojciech;Mężczyzna;ekonomista;Grajewo;200401;m. Grajewo;PSL;
24;Białystok;;PSL;ZPOW-601-19/19;KWPP;4;LESZCZYŃSKI;Jerzy;Mężczyzna;inżynier rolnictwa;Ciechanowiec;201302;gm. Ciechanowiec;BEZP;
24;Białystok;;PSL;ZPOW-601-19/19;KWPP;5;CIEŚLUKOWSKI;Cezary;Mężczyzna;ekonomista;Suwałki;206301;m. Suwałki;PSL;
24;Białystok;;PSL;ZPOW-601-19/19;KWPP;6;ZAWISTOWSKA;Agnieszka;Kobieta;inżynier rolnictwa;Brzóski Gromki;201310;gm. Wysokie Mazowieckie;PSL;
24;Białystok;;PSL;ZPOW-601-19/19;KWPP;7;KULIKOWSKA;Ewa;Kobieta;ekonomista;Rostołty;200205;gm. Juchnowiec Kościelny;BEZP;
24;Białystok;;PSL;ZPOW-601-19/19;KWPP;8;PŁOŃSKA;Wiesława Bożenna;Kobieta;technik budownictwa;Białystok;206101;m. Białystok;BEZP;
24;Białystok;;PSL;ZPOW-601-19/19;KWPP;9;KRZYŻANOWSKA;Bożena;Kobieta;dyrektor szkoły;Siemiatycze;201001;m. Siemiatycze;BEZP;
24;Białystok;;PSL;ZPOW-601-19/19;KWPP;10;DYJUK;Bogdan;Mężczyzna;nauczyciel;Augustów;200101;m. Augustów;BEZP;
24;Białystok;;PSL;ZPOW-601-19/19;KWPP;11;RAFAŁOWSKI;Krzysztof;Mężczyzna;inżynier ochrony środowiska;Kolno;200601;m. Kolno;PSL;
24;Białystok;;PSL;ZPOW-601-19/19;KWPP;12;BOBEL;Maciej;Mężczyzna;dyrektor domu kultury;Patoki;200305;gm. Brańsk;PSL;
24;Białystok;;PSL;ZPOW-601-19/19;KWPP;13;MAGNUSZEWSKI;Marian;Mężczyzna;inżynier rolnik;Mońki;200806;gm. Mońki;PSL;
24;Białystok;;PSL;ZPOW-601-19/19;KWPP;14;KORONKIEWICZ;Andrzej Zbigniew;Mężczyzna;inżynier ochrony środowiska;Augustów;200101;m. Augustów;PSL;
24;Białystok;;PSL;ZPOW-601-19/19;KWPP;15;JAKUBIAK;Ewa;Kobieta;nauczyciel akademicki nauki wojskowe;Szabły Młode;200707;gm. Śniadowo;PSL;
24;Białystok;;PSL;ZPOW-601-19/19;KWPP;16;SZCZYGIELSKA;Agnieszka;Kobieta;doradca rolniczy;Sokółka;201108;gm. Sokółka;PSL;
24;Białystok;;PSL;ZPOW-601-19/19;KWPP;17;NOWAK;Magdalena;Kobieta;doradca finansowy;Białystok;206101;m. Białystok;BEZP;
24;Białystok;;PSL;ZPOW-601-19/19;KWPP;18;ALEKSIEJCZUK-SZOTKO;Marta;Kobieta;inżynier zootechniki;Zabłudów - Kolonia;200214;gm. Zabłudów;PSL;
24;Białystok;;PSL;ZPOW-601-19/19;KWPP;19;SAWICKI;Sławomir;Mężczyzna;inżynier elektryk;Sokółka;201108;gm. Sokółka;BEZP;
24;Białystok;;PSL;ZPOW-601-19/19;KWPP;20;CHOŁKO;Tadeusz;Mężczyzna;emeryt;Płociczno Osiedle;201207;gm. Suwałki;PSL;
24;Białystok;;PSL;ZPOW-601-19/19;KWPP;21;JAKACKI;Tomasz;Mężczyzna;technik weterynarii;Jakać Borki;200707;gm. Śniadowo;PSL;
24;Białystok;;PSL;ZPOW-601-19/19;KWPP;22;JĘDZUL;Joanna;Kobieta;przedsiębiorca;Suwałki;206301;m. Suwałki;PSL;
24;Białystok;;PSL;ZPOW-601-19/19;KWPP;23;KAŹMIERCZAK;Małgorzata;Kobieta;ekonomista;Wasilków;200213;gm. Wasilków;PSL;
24;Białystok;;PSL;ZPOW-601-19/19;KWPP;24;ZARZECKI;Michał;Mężczyzna;rolnik;Żebry;200406;gm. Wąsosz;PSL;
24;Białystok;;PSL;ZPOW-601-19/19;KWPP;25;KARCZEWSKA;Małgorzata;Kobieta;specjalista do spraw marketingu i handlu;Bielsk Podlaski;200301;m. Bielsk Podlaski;BEZP;
24;Białystok;;PSL;ZPOW-601-19/19;KWPP;26;RYKOWSKI;Grzegorz;Mężczyzna;radca prawny;Białystok;206101;m. Białystok;PSL;
24;Białystok;;PSL;ZPOW-601-19/19;KWPP;27;PRZYBYLAK;Irena Zofia;Kobieta;emerytka;Drozdowo;200705;gm. Piątnica;BEZP;
24;Białystok;;PSL;ZPOW-601-19/19;KWPP;28;JANOWSKI;Mikołaj;Mężczyzna;inżynier rolnik;Przechody;200506;gm. Hajnówka;PSL;
24;Białystok;;SLD;ZPOW-601-1/19;KWPP;1;KRUTUL;Paweł;Mężczyzna;przedsiębiorca;Białystok;206101;m. Białystok;Wiosna;
24;Białystok;;SLD;ZPOW-601-1/19;KWPP;2;KUSZNIERUK;Piotr;Mężczyzna;inżynier automatyki;Białystok;206101;m. Białystok;SLD;
24;Białystok;;SLD;ZPOW-601-1/19;KWPP;3;ROSIŃSKA;Katarzyna Ewa;Kobieta;prawnik;Białystok;206101;m. Białystok;członek partii politycznej: Razem;
