id;nro;siedzibaokw;nrlisty;komitet;typ;pozycja;nazwisko;imiona;plec;zawod;adres.mz;teryt.mz;gmina.mz.;partia;poparcie;glosy;glosy2;procent;mandat;id
1299335;7;Chełm;2;PiS;KWP;15;SAWICKI;Konrad Bernard;Mężczyzna;przedstawiciel władzy samorządowej;Świdnik;061701;m. Świdnik;PiS;;2180;2180;0.54;nie;
1299336;25;Gdańsk;4;KONFEDERACJA;KWP;9;CZARNECKA;Anna;Kobieta;przedsiębiorca;Juszkowo;220404;gm. Pruszcz Gdański;BEZPARTYJNY;;1384;1384;0.26;nie;
1299338;3;Wrocław;3;SLD;KWP;23;NIEMIEC;Jan Mateusz;Mężczyzna;farmaceuta;Wrocław;026401;m. Wrocław;LewicaRazem;;390;390;0.06;nie;
1299339;12;Kraków;5;KO;KKW;3;POTOCKI;Adam Kajetan;Mężczyzna;prawnik;Chrzanów;120303;gm. Chrzanów;PO;;9820;9820;3.11;nie;
1299341;31;Katowice;3;SLD;KWP;23;MACHURA;Ewa;Kobieta;tłumacz języka angielskiego;Katowice;246901;m. Katowice;BEZPARTYJNY;;2114;2114;0.45;nie;
1299342;26;Słupsk;4;KONFEDERACJA;KWP;21;POKRYFKA;Paweł Przemysław;Mężczyzna;bez zawodu;Gdynia;226201;m. Gdynia;BEZPARTYJNY;;464;464;0.08;nie;
1299343;25;Gdańsk;4;KONFEDERACJA;KWP;21;ADAMOWICZ;Emilia Regina;Kobieta;pedagog;Bydgoszcz;046101;m. Bydgoszcz;BEZPARTYJNY;;1294;1294;0.24;nie;
1299344;1;Legnica;3;SLD;KWP;8;ORZECHOWSKA;Joanna Magdalena;Kobieta;specjalista ds. konsultingu;Legnica;026201;m. Legnica;Wiosna;;1216;1216;0.28;nie;
1299346;25;Gdańsk;4;KONFEDERACJA;KWP;10;PAWEŁCZAK;Barnaba Bogusz;Mężczyzna;dyrektor operacyjny;Sopot;226401;m. Sopot;BEZPARTYJNY;;294;294;0.06;nie;
1299347;3;Wrocław;3;SLD;KWP;24;BANACH;Maria Teresa;Kobieta;animator kultury;Groblice;022308;gm. Siechnice;BEZPARTYJNY;;592;592;0.09;nie;
1299348;11;Sieradz;4;KONFEDERACJA;KWP;10;GOGULSKA;Malwina Anna;Kobieta;konsultant;Sieradz;101401;m. Sieradz;RuchNarodowy;;294;294;0.06;nie;
1299349;26;Słupsk;4;KONFEDERACJA;KWP;22;SZCZEPANIAK;Agnieszka Wiktoria;Kobieta;psycholog;Gdynia;226201;m. Gdynia;BEZPARTYJNY;;414;414;0.07;nie;
1299350;12;Kraków;5;KO;KKW;4;STYCZEŃ;Adam Tomasz;Mężczyzna;menadżer ochrony zdrowia;Myślenice;120903;gm. Myślenice;BEZPARTYJNY;;4811;4811;1.52;nie;
1299351;25;Gdańsk;4;KONFEDERACJA;KWP;3;MOJZESOWICZ;Wojciech;Mężczyzna;rolnik;Gogolinek;040304;gm. Koronowo;BEZPARTYJNY;;661;661;0.12;nie;
1299352;25;Gdańsk;4;KONFEDERACJA;KWP;22;CHOJNACKA;Izabela Anna;Kobieta;pracownik socjalny;Gdańsk;226101;m. Gdańsk;RuchNarodowy;;528;528;0.10;nie;
1299353;25;Gdańsk;4;KONFEDERACJA;KWP;11;PAPROCKA;Małgorzata Maria;Kobieta;aktorka;Gdynia;226201;m. Gdynia;BEZPARTYJNY;;382;382;0.07;nie;
1299355;7;Chełm;2;PiS;KWP;14;GAŁASZKIEWICZ;Krzysztof Jan;Mężczyzna;inżynier rolnictwa;Horyszów Stara Kolonia;062009;gm. Sitno;PiS;;5211;5211;1.30;nie;
1299357;11;Sieradz;4;KONFEDERACJA;KWP;11;WOLNIEWICZ;Adam Jan;Mężczyzna;specjalista ds. produktu;Pabianice;100802;m. Pabianice;BEZPARTYJNY;;646;646;0.14;nie;
1299360;12;Kraków;5;KO;KKW;5;KLINOWSKI;Mateusz Michał;Mężczyzna;wykładowca akademicki;Wadowice;121809;gm. Wadowice;BEZPARTYJNY;;4541;4541;1.44;nie;
1299361;26;Słupsk;4;KONFEDERACJA;KWP;23;PAPROCKA;Małgorzata;Kobieta;nauczyciel;Gdynia;226201;m. Gdynia;BEZPARTYJNY;;495;495;0.09;nie;
1299362;1;Legnica;3;SLD;KWP;9;GRYĆ;Paweł;Mężczyzna;inżynier organizacji i planowania produkcji;Jelenia Góra;026101;m. Jelenia Góra;LewicaRazem;;473;473;0.11;nie;
1299363;7;Chełm;2;PiS;KWP;13;STRZAŁKA;Beata Małgorzata;Kobieta;przedstawiciel władzy samorządowej;Biłgoraj;060201;m. Biłgoraj;PiS;;7785;7785;1.94;tak;
1299364;25;Gdańsk;4;KONFEDERACJA;KWP;23;STĘPKOWSKI;Adrian;Mężczyzna;inżynier ds. projektowania oprogramowania;Gdańsk;226101;m. Gdańsk;Korwin;;489;489;0.09;nie;
1299366;25;Gdańsk;4;KONFEDERACJA;KWP;12;PIASECKA;Dorota Magdalena;Kobieta;architekt;Sopot;226401;m. Sopot;BEZPARTYJNY;;451;451;0.09;nie;
1299367;3;Wrocław;3;SLD;KWP;25;WARZYCHA;Małgorzata Danuta;Kobieta;socjolog;Siechnice;022308;gm. Siechnice;LewicaRazem;;371;371;0.06;nie;
1299368;11;Sieradz;4;KONFEDERACJA;KWP;12;SKOWRONEK;Angelika;Kobieta;student ochrony środowiska;Krępa;100504;gm. Domaniewice;BEZPARTYJNY;;477;477;0.10;nie;
1299370;25;Gdańsk;4;KONFEDERACJA;KWP;4;ZABOROWSKI;Arkadiusz;Mężczyzna;technik rolnik;Skarszewy;221309;gm. Skarszewy;RuchNarodowy;;1412;1412;0.27;nie;
1299371;25;Gdańsk;4;KONFEDERACJA;KWP;13;PASZKO;Dagmara;Kobieta;urzędnik;Gdańsk;226101;m. Gdańsk;BEZPARTYJNY;;548;548;0.10;nie;
1299372;12;Kraków;5;KO;KKW;6;WĄTROBA;Ewa Beata;Kobieta;przedsiębiorca;Andrychów;121801;gm. Andrychów;BEZPARTYJNY;;1925;1925;0.61;nie;
1299373;26;Słupsk;4;KONFEDERACJA;KWP;24;DUDA;Gabriela Teresa;Kobieta;pracownik socjalny;Gościcino;221510;gm. Wejherowo;RuchNarodowy;;464;464;0.08;nie;
1299374;25;Gdańsk;4;KONFEDERACJA;KWP;24;KRZYWKOWSKI;Marcin Piotr;Mężczyzna;naukowiec;Tczew;221401;m. Tczew;Korwin;;1487;1487;0.28;nie;
1299375;3;Wrocław;3;SLD;KWP;26;PELWECKI;Mateusz Dariusz;Mężczyzna;technik mechanik;Wrocław;026401;m. Wrocław;LewicaRazem;;114;114;0.02;nie;
1299376;1;Legnica;3;SLD;KWP;10;MIARA;Rafał;Mężczyzna;ekonomista;Złotoryja;022602;m. Złotoryja;SLD;;1399;1399;0.32;nie;
1299378;25;Gdańsk;4;KONFEDERACJA;KWP;5;WELKA;Michał;Mężczyzna;inżynier elektryk;Gdynia;226201;m. Gdynia;BEZPARTYJNY;;843;843;0.16;nie;
1299379;11;Sieradz;4;KONFEDERACJA;KWP;13;KOCIŃSKI;Konrad Piotr;Mężczyzna;student gospodarki przestrzennej;Łódź;106101;m. Łódź;RuchNarodowy;;458;458;0.10;nie;
1299380;3;Wrocław;3;SLD;KWP;27;BOBIŃSKI;Grzegorz Paweł;Mężczyzna;logistyk;Radwanice;022308;gm. Siechnice;SLD;;291;291;0.04;nie;
1299381;26;Słupsk;4;KONFEDERACJA;KWP;25;TRELA;Zuzanna Dominika;Kobieta;inżynier środowiska;Gdynia;226201;m. Gdynia;BEZPARTYJNY;;475;475;0.08;nie;
1299382;25;Gdańsk;4;KONFEDERACJA;KWP;14;LABUDA;Katarzyna;Kobieta;technik ekonomista;Amalka;220507;gm. Sulęczyno;BEZPARTYJNY;;745;745;0.14;nie;
1299384;12;Kraków;5;KO;KKW;7;CHOWANIEC;Michał;Mężczyzna;przedstawiciel medyczny;Sucha Beskidzka;121502;m. Sucha Beskidzka;Nowoczesna;;1695;1695;0.54;nie;
1299386;3;Wrocław;3;SLD;KWP;28;DZIEMIANOWICZ-BĄK;Agnieszka Ewa;Kobieta;pedagog;Wrocław;026401;m. Wrocław;BEZPARTYJNY;Wiosna Roberta Biedronia;14257;14257;2.18;tak;
1299389;25;Gdańsk;4;KONFEDERACJA;KWP;6;OCHAŁ;Andrzej;Mężczyzna;technik ochrony mienia;Prabuty;220704;gm. Prabuty;RuchNarodowy;;1234;1234;0.23;nie;
1299390;11;Sieradz;4;KONFEDERACJA;KWP;14;GACKOWSKA;Weronika;Kobieta;konsultant infolinii;Kutno;100201;m. Kutno;BEZPARTYJNY;;273;273;0.06;nie;
1299391;25;Gdańsk;4;KONFEDERACJA;KWP;15;SEREDYŃSKI;Konrad Bartłomiej;Mężczyzna;technik elektronik;Drzewina;220408;gm. Trąbki Wielkie;RuchNarodowy;;365;365;0.07;nie;
1299392;26;Słupsk;4;KONFEDERACJA;KWP;26;SUGIER;Sylwia Katarzyna;Kobieta;specjalista ds. kontroli jakości;Skarszewy;221309;gm. Skarszewy;BEZPARTYJNY;;165;165;0.03;nie;
1299393;30;Bielsko-Biała;8;BS;KWW;1;URBAŃCZYK;Maciej Krzysztof;Mężczyzna;geolog;Rybnik;247301;m. Rybnik;BEZPARTYJNY;;1577;1577;0.47;nie;
1299394;30;Bielsko-Biała;8;BS;KWW;6;JAROSZ;Natalia Agnieszka;Kobieta;sekretarka;Rybnik;247301;m. Rybnik;BEZPARTYJNY;;471;471;0.14;nie;
1299395;1;Legnica;3;SLD;KWP;11;JANKOWSKA;Magdalena;Kobieta;biotechnolog;Chocianów;021601;gm. Chocianów;Wiosna;;916;916;0.21;nie;
1299396;25;Gdańsk;4;KONFEDERACJA;KWP;16;BRODNICKA;Kamila Kinga;Kobieta;specjalista w dziale zakupów;Gdańsk;226101;m. Gdańsk;Korwin;;294;294;0.06;nie;
1299397;30;Bielsko-Biała;8;BS;KWW;2;PRUS;Dariusz Mirosław;Mężczyzna;nauczyciel historii;Wodzisław Śląski;241504;m. Wodzisław Śląski;BEZPARTYJNY;;500;500;0.15;nie;
1299398;11;Sieradz;4;KONFEDERACJA;KWP;15;HEJNIAK;Sebastian Patryk;Mężczyzna;ekonomista;Łódź;106101;m. Łódź;RuchNarodowy;;206;206;0.04;nie;
1299400;26;Słupsk;4;KONFEDERACJA;KWP;27;ZBLEWSKA;Maria Joanna;Kobieta;krawcowa;Gdańsk;226101;m. Gdańsk;BEZPARTYJNY;;503;503;0.09;nie;
1299403;30;Bielsko-Biała;8;BS;KWW;3;MOTYCZKA;Danuta Agata;Kobieta;nauczyciel;Rydułtowy;241503;m. Rydułtowy;BEZPARTYJNY;;805;805;0.24;nie;
1299407;30;Bielsko-Biała;8;BS;KWW;7;KOSIŃSKI;Damian;Mężczyzna;kierownik działu transportu;Częstochowa;246401;m. Częstochowa;BEZPARTYJNY;;224;224;0.07;nie;
1299408;11;Sieradz;4;KONFEDERACJA;KWP;16;SZCZEŚNIAK;Katarzyna Dorota;Kobieta;programista;Łódź;106101;m. Łódź;RuchNarodowy;;273;273;0.06;nie;
1299409;12;Kraków;5;KO;KKW;8;LUBAŃSKI;Adam Jarosław;Mężczyzna;politolog;Przytkowice;121803;gm. Kalwaria Zebrzydowska;Zieloni;;303;303;0.10;nie;
1299410;26;Słupsk;4;KONFEDERACJA;KWP;28;LIPSKI;Przemysław Emil;Mężczyzna;nauczyciel;Lędowo-Osiedle;221210;gm. Ustka;RuchNarodowy;;1099;1099;0.19;nie;
1299411;1;Legnica;3;SLD;KWP;12;KRÓLEWIECKA-WALA;Dominika;Kobieta;pedagog specjalny;Legnica;026201;m. Legnica;LewicaRazem;;476;476;0.11;nie;
1299412;30;Bielsko-Biała;8;BS;KWW;4;PUSTELNIK;Adam Ferdynand;Mężczyzna;nauczyciel historii;Pawłowice;241004;gm. Pawłowice;BEZPARTYJNY;;275;275;0.08;nie;
1299413;30;Bielsko-Biała;8;BS;KWW;8;STRACH;Elżbieta Maria;Kobieta;kierownik działu transportu;Częstochowa;246401;m. Częstochowa;BEZPARTYJNY;;229;229;0.07;nie;
1299414;11;Sieradz;4;KONFEDERACJA;KWP;17;KARDAS;Rafał Andrzej;Mężczyzna;mechanik;Łódź;106101;m. Łódź;BEZPARTYJNY;;421;421;0.09;nie;
1299415;12;Kraków;5;KO;KKW;9;WINCENCIAK-WALAS;Ewa Magdalena;Kobieta;higienistka stomatologiczna;Osieczany;120903;gm. Myślenice;Nowoczesna;;1589;1589;0.50;nie;
1299417;1;Legnica;3;SLD;KWP;13;MAJEWICZ;Przemysław Mikołaj;Mężczyzna;przedsiębiorca;Polkowice;021604;gm. Polkowice;Wiosna;;392;392;0.09;nie;
1299418;30;Bielsko-Biała;8;BS;KWW;9;GIERCZYCKI;Tomasz Krzysztof;Mężczyzna;zarządca nieruchomości;Częstochowa;246401;m. Częstochowa;BEZPARTYJNY;;56;56;0.02;nie;
1299420;12;Kraków;5;KO;KKW;10;SKOWROŃSKA;Kinga Agnieszka;Kobieta;ekonomista;Chełmek;121303;gm. Chełmek;Nowoczesna;;1232;1232;0.39;nie;
1299421;30;Bielsko-Biała;8;BS;KWW;5;OSUCH;Paweł;Mężczyzna;bez zawodu;Rybnik;247301;m. Rybnik;BEZPARTYJNY;;211;211;0.06;nie;
1299422;30;Bielsko-Biała;8;BS;KWW;10;BIAŁOŃ;Tomasz;Mężczyzna;nauczyciel historii;Rybnik;247301;m. Rybnik;BEZPARTYJNY;;229;229;0.07;nie;
1299423;11;Sieradz;4;KONFEDERACJA;KWP;18;WASIEWICZ;Magdalena Ewa;Kobieta;nauczyciel;Łódź;106101;m. Łódź;RuchNarodowy;;132;132;0.03;nie;
1299424;24;Białystok;3;SLD;KWP;1;KRUTUL;Paweł;Mężczyzna;przedsiębiorca;Białystok;206101;m. Białystok;Wiosna;;13455;13455;2.58;tak;
1299425;11;Sieradz;4;KONFEDERACJA;KWP;19;ZAJĄC;Mateusz Mariusz;Mężczyzna;student rachunkowości;Brzeziny;101708;gm. Skomlin;BEZPARTYJNY;;546;546;0.12;nie;
1299426;4;Bydgoszcz;8;BS;KWW;1;PAJĄK;Łukasz Radosław;Mężczyzna;inżynier energetyki;Inowrocław;040701;m. Inowrocław;BEZPARTYJNY;;1196;1196;0.26;nie;
1299427;12;Kraków;5;KO;KKW;11;BRÓZDA;Marcin;Mężczyzna;przedsiębiorca;Przytkowice;121803;gm. Kalwaria Zebrzydowska;PO;;895;895;0.28;nie;
1299428;1;Legnica;3;SLD;KWP;14;BIDNYK;Mikołaj Adam;Mężczyzna;specjalista do spraw rekrutacji pracowników;Biała;020902;gm. Chojnów;BEZPARTYJNY;;411;411;0.10;nie;
1299429;11;Sieradz;4;KONFEDERACJA;KWP;20;ROSIŃSKA;Natalia Paulina;Kobieta;rejestratorka medyczna;Łódź;106101;m. Łódź;BEZPARTYJNY;;322;322;0.07;nie;
1299430;4;Bydgoszcz;8;BS;KWW;2;PŁACZKIEWICZ;Beata Maria;Kobieta;politolog;Bydgoszcz;046101;m. Bydgoszcz;BEZPARTYJNY;;368;368;0.08;nie;
1299431;12;Kraków;5;KO;KKW;12;BLIŹNIAK;Katarzyna Elżbieta;Kobieta;przedstawiciel handlowy;Brzeszcze;121302;gm. Brzeszcze;Nowoczesna;;643;643;0.20;nie;
1299432;11;Sieradz;4;KONFEDERACJA;KWP;21;ZIEMBA;Aleksandra Anna;Kobieta;pomoc przedszkolna;Łódź;106101;m. Łódź;BEZPARTYJNY;;378;378;0.08;nie;
1299433;4;Bydgoszcz;8;BS;KWW;3;PIWOWAR;Sara;Kobieta;przedsiębiorca;Inowrocław;040701;m. Inowrocław;BEZPARTYJNY;;645;645;0.14;nie;
1299434;12;Kraków;5;KO;KKW;13;ARKIT;Szymon Tadeusz;Mężczyzna;inspektor pracy;Libiąż;120304;gm. Libiąż;BEZPARTYJNY;;1726;1726;0.55;nie;
1299435;1;Legnica;3;SLD;KWP;15;KOHLMAN;Piotr Rafał;Mężczyzna;nauczyciel;Głogów;020301;m. Głogów;BEZPARTYJNY;;296;296;0.07;nie;
1299436;4;Bydgoszcz;8;BS;KWW;4;KOZŁOWSKA;Małgorzata Kinga;Kobieta;pedagog;Piotrków Kujawski;041105;gm. Piotrków Kujawski;BEZPARTYJNY;;566;566;0.12;nie;
1299437;11;Sieradz;4;KONFEDERACJA;KWP;22;GIEROWSKI;Rafał;Mężczyzna;logistyk;Pełczyska;101105;gm. Wartkowice;RuchNarodowy;;745;745;0.16;nie;
1299438;1;Legnica;3;SLD;KWP;16;GŁUSZKO;Rafał Krzysztof;Mężczyzna;lekarz;Gromadka;020103;gm. Gromadka;BEZPARTYJNY;;827;827;0.19;nie;
1299440;4;Bydgoszcz;8;BS;KWW;5;WOŹNIAK;Sławomir;Mężczyzna;inżynier budownictwa - budownictwo ogólne;Jaksice;040704;gm. Inowrocław;BEZPARTYJNY;;306;306;0.07;nie;
1299441;12;Kraków;5;KO;KKW;14;KLAJA;Tomasz Zygmunt;Mężczyzna;przedsiębiorca;Zator;121309;gm. Zator;BEZPARTYJNY;;1087;1087;0.34;nie;
1299442;18;Siedlce;1;PSL;KWP;1;SAWICKI;Marek Wacław;Mężczyzna;inżynier rolnictwa;Sawice-Dwór;142906;gm. Repki;PSL;;18950;18950;4.18;tak;
1299443;4;Bydgoszcz;8;BS;KWW;6;WYSOCKI;Jan Maciej;Mężczyzna;student;Warszawa;146519;Żoliborz;BEZPARTYJNY;;231;231;0.05;nie;
1299444;12;Kraków;5;KO;KKW;15;MIRANOWICZ;Maria Wiesława;Kobieta;nauczyciel;Zagórze;120302;gm. Babice;BEZPARTYJNY;;369;369;0.12;nie;
1299445;1;Legnica;3;SLD;KWP;17;BACZMAŃSKI;Paweł Adam;Mężczyzna;strażak;Sady Górne;020502;gm. Bolków;BEZPARTYJNY;;730;730;0.17;nie;
1299446;7;Chełm;5;KO;KKW;1;HAIDAR;Riad;Mężczyzna;lekarz medycyny;Biała Podlaska;066101;m. Biała Podlaska;BEZPARTYJNY;;21483;21483;5.35;tak;
1299447;7;Chełm;5;KO;KKW;9;PAŃCZYK;Tomasz Józef;Mężczyzna;geodeta;Michalów;062012;gm. Sułów;BEZPARTYJNY;;522;522;0.13;nie;
1299448;18;Siedlce;1;PSL;KWP;2;BORKOWSKI;Krzysztof Wawrzyniec;Mężczyzna;rolnik;Borki Sołdy;142611;gm. Wiśniew;PSL;;5477;5477;1.21;nie;
1299449;12;Kraków;5;KO;KKW;16;ŻABA;Tadeusz;Mężczyzna;inż. automatyk;Siepraw;120906;gm. Siepraw;BEZPARTYJNY;;1623;1623;0.51;nie;
1299450;4;Bydgoszcz;8;BS;KWW;7;LIS;Marzena;Kobieta;politolog;Wrocław;026401;m. Wrocław;BEZPARTYJNY;;443;443;0.10;nie;
1299451;18;Siedlce;1;PSL;KWP;3;JÓŹWIAK;Beata;Kobieta;radny;Grabówiec;142404;gm. Pułtusk;PSL;;5394;5394;1.19;nie;
1299452;1;Legnica;3;SLD;KWP;18;PŁANETA-SIEWIERSKA;Edyta Katarzyna;Kobieta;adwokat;Warszawa;146505;Mokotów;BEZPARTYJNY;;803;803;0.19;nie;
1299453;4;Bydgoszcz;8;BS;KWW;8;KAPUSTA;Daniel Piotr;Mężczyzna;technik elektronik;Książnice;181105;gm. Mielec;BEZPARTYJNY;;277;277;0.06;nie;
1299454;7;Chełm;5;KO;KKW;8;ANTONIUK;Tomasz Wojciech;Mężczyzna;specjalista administracji publicznej;Hrubieszów;060401;m. Hrubieszów;PO;;489;489;0.12;nie;
1299455;4;Bydgoszcz;8;BS;KWW;9;KOWALSKI;Dominik;Mężczyzna;pracownik samorządowy;Wrocław;026401;m. Wrocław;BEZPARTYJNY;;189;189;0.04;nie;
1299456;7;Chełm;5;KO;KKW;2;ŻMIJAN;Stanisław;Mężczyzna;inżynier budownictwa;Międzyrzec Podlaski;060101;m. Międzyrzec Podlaski;PO;;6621;6621;1.65;nie;
1299458;4;Bydgoszcz;8;BS;KWW;10;KUŚNIERZ;Damian Tomasz;Mężczyzna;student;Jelenia Góra;026101;m. Jelenia Góra;BEZPARTYJNY;;117;117;0.03;nie;
1299459;18;Siedlce;1;PSL;KWP;4;KOWALCZYK;Rafał Józef;Mężczyzna;wyższy urzędnik samorządowy;Wąsewo;141610;gm. Wąsewo;PSL;;3950;3950;0.87;nie;
1299460;1;Legnica;3;SLD;KWP;19;GRZYB;Leszek Kazimierz;Mężczyzna;menedżer;Zgorzelec;022502;m. Zgorzelec;SLD;;574;574;0.13;nie;
1299461;4;Bydgoszcz;8;BS;KWW;11;GAWINKOWSKA;Andżelika Ewelina;Kobieta;studentka;Łęczycki;142606;gm. Paprotnia;BEZPARTYJNY;;88;88;0.02;nie;
1299462;7;Chełm;5;KO;KKW;3;WRÓBLEWSKA;Kornelia Konstancja;Kobieta;dziennikarka;Misie;060110;gm. Międzyrzec Podlaski;BEZPARTYJNY;;2807;2807;0.70;nie;
1299463;27;Bielsko-Biała;5;KO;KKW;1;NYKIEL;Mirosława;Kobieta;poseł na sejm RP;Bielsko-Biała;246101;m. Bielsko-Biała;PO;;46849;46849;12.04;tak;
1299464;27;Bielsko-Biała;5;KO;KKW;12;PIJANOWSKI;Jerzy Marcin;Mężczyzna;inżynier leśnictwa;Czechowice-Dziedzice;240204;gm. Czechowice-Dziedzice;PO;;738;738;0.19;nie;
1299465;4;Bydgoszcz;8;BS;KWW;12;RYCHLIK;Bartosz Adrian;Mężczyzna;student;Wrocław;026401;m. Wrocław;BEZPARTYJNY;;77;77;0.02;nie;
1299466;18;Siedlce;1;PSL;KWP;5;STOPA;Dariusz Zbigniew;Mężczyzna;pracownik administracji samorządowej;Stok Lacki-Folwark;142608;gm. Siedlce;PSL;;1978;1978;0.44;nie;
1299467;27;Bielsko-Biała;5;KO;KKW;2;PĘPEK;Małgorzata Anna;Kobieta;ekonomista;Żywiec;241701;m. Żywiec;PO;;17914;17914;4.60;tak;
1299468;7;Chełm;5;KO;KKW;7;GRAD;Mariusz;Mężczyzna;ekonomista;Tomaszów Lubelski;061801;m. Tomaszów Lubelski;PO;;1792;1792;0.45;nie;
1299469;4;Bydgoszcz;8;BS;KWW;13;MAZUR;Adam Marek;Mężczyzna;specjalista do spraw kadr;Wrocław;026401;m. Wrocław;BEZPARTYJNY;;172;172;0.04;nie;
1299470;27;Bielsko-Biała;5;KO;KKW;13;KRZYŻAK;Karolina Józefa;Kobieta;politolog;Bujaków;240208;gm. Porąbka;BEZPARTYJNY;;422;422;0.11;nie;
1299471;27;Bielsko-Biała;5;KO;KKW;3;SUCHOŃ;Mirosław Tadeusz;Mężczyzna;ekonomista;Bielsko-Biała;246101;m. Bielsko-Biała;Nowoczesna;;10039;10039;2.58;tak;
1299472;18;Siedlce;1;PSL;KWP;6;NATKOWSKI;Paweł Rafał;Mężczyzna;inżynier informatyk;Płock;146201;m. Płock;BEZPARTYJNY;;525;525;0.12;nie;
1299473;1;Legnica;3;SLD;KWP;20;RAKSZEWSKA;Alicja;Kobieta;policjant służby kryminalnej - emeryt;Lubin;021101;m. Lubin;BEZPARTYJNY;;361;361;0.08;nie;
1299474;27;Bielsko-Biała;5;KO;KKW;4;MOLIN;Andrzej Jan;Mężczyzna;matematyk;Wisła;240303;m. Wisła;BEZPARTYJNY;;8443;8443;2.17;nie;
1299475;27;Bielsko-Biała;5;KO;KKW;14;ŁUKOWICZ;Beata Anna;Kobieta;księgowa;Kaniów;240202;gm. Bestwina;BEZPARTYJNY;;439;439;0.11;nie;
1299476;18;Siedlce;1;PSL;KWP;7;KRUPIŃSKI;Marian;Mężczyzna;wyższy urzędnik samorządowy;Jawory Stare;141504;gm. Goworowo;PSL;;1310;1310;0.29;nie;
1299477;1;Legnica;3;SLD;KWP;21;JÓŹWIK;Magdalena;Kobieta;grafik komputerowy multimediów;Legnica;026201;m. Legnica;BEZPARTYJNY;;352;352;0.08;nie;
1299478;27;Bielsko-Biała;5;KO;KKW;5;GŁOMBEK;Edyta Teresa;Kobieta;główna księgowa;Piasek;241005;gm. Pszczyna;BEZPARTYJNY;;3878;3878;1.00;nie;
1299479;27;Bielsko-Biała;5;KO;KKW;15;DESOŃ;Bogdan Tomasz;Mężczyzna;muzyk;Szczyrk;240201;m. Szczyrk;BEZPARTYJNY;;217;217;0.06;nie;
1299480;18;Siedlce;1;PSL;KWP;8;JASTRZĘBSKI;Stanisław;Mężczyzna;weterynarz;Wyszków;143505;gm. Wyszków;PSL;;3401;3401;0.75;nie;
1299481;7;Chełm;5;KO;KKW;10;JÓŹWIK;Kamil;Mężczyzna;technik budownictwa;Wólka Łózecka;060104;gm. Drelów;BEZPARTYJNY;;273;273;0.07;nie;
1299482;27;Bielsko-Biała;5;KO;KKW;6;LAZAREK;Gabriela Maria;Kobieta;fryzjer;Cieszyn;240301;m. Cieszyn;Zieloni;;3153;3153;0.81;nie;
1299483;18;Siedlce;1;PSL;KWP;9;CHCIAŁOWSKI;Marek;Mężczyzna;rolnik;Sulbiny;140304;gm. Garwolin;PSL;;2541;2541;0.56;nie;
1299484;27;Bielsko-Biała;5;KO;KKW;16;JAFERNIK;Bronisław;Mężczyzna;nauczyciel;Sopotnia Mała;241704;gm. Jeleśnia;BEZPARTYJNY;;279;279;0.07;nie;
1299485;24;Białystok;3;SLD;KWP;2;KUSZNIERUK;Piotr;Mężczyzna;inżynier automatyki;Białystok;206101;m. Białystok;SLD;;8293;8293;1.59;nie;
1299486;27;Bielsko-Biała;5;KO;KKW;7;MICHASIÓW;Dariusz Stanisław;Mężczyzna;przedsiębiorca;Bielsko-Biała;246101;m. Bielsko-Biała;PO;;3959;3959;1.02;nie;
1299487;7;Chełm;5;KO;KKW;11;ZAJĄC;Magdalena;Kobieta;wyższy urzędnik państwowy;Wierzchowina;060611;gm. Żółkiewka;PO;;863;863;0.22;nie;
1299488;7;Chełm;5;KO;KKW;24;ZYGARSKI;Piotr Jacek;Mężczyzna;prawnik;Warszawa;146514;Wawer;BEZPARTYJNY;;254;254;0.06;nie;
1299489;18;Siedlce;1;PSL;KWP;10;BODIO;Bartłomiej Jarosław;Mężczyzna;przedsiębiorca;Rogóźno;143503;gm. Rząśnik;PSL;;275;275;0.06;nie;
1299490;27;Bielsko-Biała;5;KO;KKW;17;PIEGZIK-IZYDORCZYK;Dorota Maria;Kobieta;analityk medyczny;Bielsko-Biała;246101;m. Bielsko-Biała;PO;;532;532;0.14;nie;
1299491;1;Legnica;3;SLD;KWP;22;BRYCZKOWSKA;Inez Jolanta;Kobieta;nauczyciel;Głogów;020301;m. Głogów;BEZPARTYJNY;;457;457;0.11;nie;
1299492;4;Bydgoszcz;8;BS;KWW;14;JAWORSKA;Daria;Kobieta;studentka;Dubin;302202;gm. Jutrosin;BEZPARTYJNY;;343;343;0.07;nie;
1299493;27;Bielsko-Biała;5;KO;KKW;8;RYPLEWICZ;Rafał Paweł;Mężczyzna;pracownik samorządowy;Bielsko-Biała;246101;m. Bielsko-Biała;PO;;1508;1508;0.39;nie;
1299494;18;Siedlce;1;PSL;KWP;11;TARKOWSKA;Anna;Kobieta;nauczyciel;Stare Biernaty;141002;gm. Łosice;PSL;;608;608;0.13;nie;
1299495;4;Bydgoszcz;8;BS;KWW;15;BARAŃSKI;Krzysztof Marian;Mężczyzna;pracownik samorządowy;Wrocław;026401;m. Wrocław;BEZPARTYJNY;;74;74;0.02;nie;
1299496;27;Bielsko-Biała;5;KO;KKW;18;TOMCZYKIEWICZ;Maciej Tadeusz;Mężczyzna;adwokat;Pszczyna;241005;gm. Pszczyna;PO;;5268;5268;1.35;nie;
