rok;nro;nrlisty;komitet;nrk;nazwisko;imiona;plec;zawod;partia;glosy;procent;mandat
2019;10;3;SLD;1;SOWIŃSKA;Anita Katarzyna;K;ekonomistka;Wiosna;13023;3.76;t
2019;30;3;SLD;18;LIGAS;Jarosław Piotr;M;politolog;BEZPARTYJNY;1154;0.35;n
2019;28;5;KO;5;PODBIOŁ;Gabriel Jan;M;nauczyciel;BEZPARTYJNY;3030;1.06;n
2019;9;4;KONFEDERACJA;1;GRABARCZYK;Tomasz Michał;M;politolog;KONFEDERACJA_WiN;13137;3.16;n
2019;39;3;SLD;1;UEBERHAN;Katarzyna;K;filozofka;Wiosna;33373;6.49;t
2019;15;3;SLD;5;PIWOWARSKI;Stanisław Andrzej;M;chemik;BEZPARTYJNY;482;0.14;n
2019;10;3;SLD;12;ROCHMIŃSKI;Paweł;M;inżynier rolnictwa;SLD;210;0.06;n
2019;10;3;SLD;2;OSTROWSKI;Artur Zygmunt;M;nauczyciel;SLD;11518;3.33;n
2019;28;5;KO;6;URBAŃSKA;Jolanta Małgorzata;K;nauczyciel akademicki;PO;1018;0.36;n
2019;9;4;KONFEDERACJA;2;ANTONIAK;Adrian;M;maszynista;RuchNarodowy;1003;0.24;n
2019;39;3;SLD;2;WACHOWSKA-KUCHARSKA;Anna Małgorzata;K;specjalistka sprzedaży internetowej;LewicaRazem;7334;1.43;n
2019;9;4;KONFEDERACJA;3;LIPCZYK;Krzysztof Gniewomir;M;ekonomista;BEZPARTYJNY;1398;0.34;n
2019;10;3;SLD;13;MANDAT;Joanna Ewa;K;lekarz;BEZPARTYJNY;394;0.11;n
2019;31;4;KONFEDERACJA;2;DOROSZ;Tomasz Edward;M;sprzedawca;RuchNarodowy;1015;0.22;n
2019;9;4;KONFEDERACJA;4;KAMIŃSKI;Michał Antoni;M;kierowca;BEZPARTYJNY;1686;0.41;n
2019;39;3;SLD;3;KRETKOWSKA;Katarzyna Maria;K;nauczycielka;SLD;16061;3.12;t
2019;15;3;SLD;6;SIENICKA;Agnieszka Anna;K;nauczyciel;BEZPARTYJNY;459;0.13;n
2019;6;5;KO;18;KALBARCZYK;Adam Andrzej;M;nauczyciel;BEZPARTYJNY;888;0.16;n
2019;10;3;SLD;3;PANAK;Marta;K;nauczyciel;LewicaRazem;1627;0.47;n
2019;36;5;KO;2;URBANIAK;Jarosław Piotr;M;logik;PO;17767;3.87;t
2019;9;4;KONFEDERACJA;5;LUTOMSKI;Dawid Sebastian;M;statystyk;BEZPARTYJNY;506;0.12;n
2019;39;3;SLD;4;KANIA;Henryk;M;przedstawiciel władzy samorządowej;SLD;3981;0.77;n
2019;17;9;LIROY;3;KULITA;Paweł;M;ślusarz-spawacz;BEZPARTYJNY;134;0.04;n
2019;10;3;SLD;14;PODPORA;Mariusz Łukasz;M;reżyser filmowy;LewicaRazem;353;0.10;n
2019;6;5;KO;19;BUCZEK;Tomasz Lech;M;prawnik;BEZPARTYJNY;203;0.04;n
2019;39;3;SLD;5;URBAŃSKA;Beata Kinga;K;specjalista bankowości;SLD;2113;0.41;n
2019;9;4;KONFEDERACJA;6;STANGRECIAK;Ryszard Józef;M;ekonomista;BEZPARTYJNY;193;0.05;n
2019;17;9;LIROY;4;CIEŚLIK;Janusz Michał;M;przedsiębiorca;BEZPARTYJNY;141;0.04;n
2019;31;4;KONFEDERACJA;3;MODZELEWSKA;Bożena Krystyna;K;doradca polityczny i publiczny;Korwin;1228;0.26;n
2019;39;3;SLD;6;SZLINDER;Maciej Karol;M;filozof;LewicaRazem;1548;0.30;n
2019;6;5;KO;20;HOŁDA;Joanna Sława;K;prawnik;BEZPARTYJNY;471;0.08;n
2019;28;5;KO;7;KABUS;Dominik Bogusz;M;nauczyciel akademicki - nauki ekonomiczne;PO;365;0.13;n
2019;10;3;SLD;4;ROZPARA;Tadeusz;M;radca prawny;SLD;2511;0.73;n
2019;9;4;KONFEDERACJA;7;JAWORNIK;Piotr;M;specjalista ds. eksportu;BEZPARTYJNY;960;0.23;n
2019;36;5;KO;3;HENCZYCA;Bożena Katarzyna;K;polityk;PO;10689;2.33;n
2019;10;3;SLD;15;SULKA;Monika Zofia;K;specjalista bezpieczeństwa i higieny pracy;LewicaRazem;284;0.08;n
2019;39;3;SLD;7;WOJCIECHOWSKA;Magdalena Adrianna;K;nauczycielka;SLD;2017;0.39;n
2019;36;4;KONFEDERACJA;1;STOCH;Witold Adam;M;prawnik;Korwin;15000;3.27;n
2019;6;5;KO;21;FATYGA;Katarzyna;K;specjalista administracji publicznej;BEZPARTYJNY;318;0.06;n
2019;17;9;LIROY;5;ARAK;Michał Mirosław;M;przedsiębiorca;BEZPARTYJNY;50;0.01;n
2019;15;3;SLD;7;CZAPKIEWICZ;Antoni;M;inżynier pożarnictwa;SLD;241;0.07;n
2019;7;4;KONFEDERACJA;1;TUMANOWICZ;Witold Sławomir;M;grafik komputerowy;RuchNarodowy;10487;2.61;n
2019;9;4;KONFEDERACJA;8;SŁOTA;Tomasz Andrzej;M;lobbysta;Korwin;468;0.11;n
2019;6;5;KO;22;GŁADYSZ;Krzysztof Andrzej;M;inżynier mechanik;Nowoczesna;162;0.03;n
2019;36;5;KO;4;RUSIECKI;Grzegorz Stanisław;M;prawnik;PO;12886;2.81;t
2019;17;9;LIROY;6;JASIŃSKI;Daniel Jarosław;M;informatyk;BEZPARTYJNY;74;0.02;n
2019;10;3;SLD;16;ŻURAW;Elżbieta Małgorzata;K;ekonomistka;Wiosna;353;0.10;n
2019;9;4;KONFEDERACJA;9;MAZUR;Joanna Sylwia;K;grafik komputerowy;BEZPARTYJNY;1085;0.26;n
2019;10;3;SLD;5;PTAK;Małgorzata Alicja;K;animatorka kultury;BEZPARTYJNY;1489;0.43;n
2019;15;3;SLD;8;WILCZYŃSKA;Maria Bernadeta;K;przedsiębiorca;BEZPARTYJNY;353;0.10;n
2019;9;4;KONFEDERACJA;10;ZIEMBA;Dariusz Zdzisław;M;technik ekonomista;RuchNarodowy;790;0.19;n
2019;36;5;KO;5;BUDNIK;Marzena Katarzyna;K;nauczyciel;BEZPARTYJNY;1905;0.41;n
2019;6;5;KO;23;WOJCIECHOWSKA-JĘDRZEJCZYK;Magdalena Mariola;K;nauczyciel plastyki;Zieloni;390;0.07;n
2019;9;4;KONFEDERACJA;11;DOMAGAŁA;Klaudia Ewa;K;księgowa;BEZPARTYJNY;1043;0.25;n
2019;7;4;KONFEDERACJA;2;KASPRZAK;Wiktor;M;ekonomista;Korwin;1804;0.45;n
2019;36;5;KO;6;KOWALSKA;Milena Magdalena;K;nauczyciel akademicki;PO;5886;1.28;n
2019;17;9;LIROY;7;ZGARDZIŃSKI;Ariel;M;pracownik ochrony;BEZPARTYJNY;61;0.02;n
2019;36;4;KONFEDERACJA;2;CZECH;Ireneusz Wojciech;M;przedsiębiorca;RuchNarodowy;1494;0.33;n
2019;15;3;SLD;9;DAŃDA;Przemysław Tomasz;M;dźwigowy;LewicaRazem;197;0.06;n
2019;9;4;KONFEDERACJA;12;GRANISZ;Patryk Tadeusz;M;przedstawiciel handlowy;RuchNarodowy;240;0.06;n
2019;6;5;KO;24;MIŁOSZ;Michał Marcin;M;przedsiębiorca;BEZPARTYJNY;239;0.04;n
2019;9;4;KONFEDERACJA;13;GÓRSKI;Wojciech Antoni;M;ekonomista;Korwin;539;0.13;n
2019;17;9;LIROY;8;ZIĘBA;Monika Maria;K;ratownik medyczny;BEZPARTYJNY;117;0.03;n
2019;10;3;SLD;17;JABŁOŃSKI;Marek Jerzy;M;emeryt - włókiennik;PPS;222;0.06;n
2019;7;4;KONFEDERACJA;3;IWANOWSKI;Marcin Piotr;M;adwokat;BEZPARTYJNY;1366;0.34;n
2019;10;3;SLD;6;WAŁACH;Małgorzata Dorota;K;wychowawca w placówce wychowawczo-opiekuńczej;SLD;1591;0.46;n
2019;9;4;KONFEDERACJA;14;KORWIN-MIKKE;Anna;K;architekt;BEZPARTYJNY;2480;0.60;n
2019;36;4;KONFEDERACJA;3;IDKOWIAK;Dominik;M;pracownik fizyczny;RuchNarodowy;1494;0.33;n
2019;6;5;KO;25;AUSZ;Mariusz Grzegorz;M;wykładowca akademicki - nauki humanistyczne;BEZPARTYJNY;138;0.02;n
2019;9;4;KONFEDERACJA;15;CIEŚLAK;Anna Paulina;K;pedagog;BEZPARTYJNY;398;0.10;n
2019;36;5;KO;7;JAKUBOWSKI;Szymon;M;pracownik administracji samorządowej;PO;4190;0.91;n
2019;17;9;LIROY;9;SZCZECIŃSKA;Magdalena Grażyna;K;specjalista ds. kontroli i budżetu;BEZPARTYJNY;61;0.02;n
2019;9;4;KONFEDERACJA;16;CIUPKA;Bogusław Piotr;M;logistyk;RuchNarodowy;211;0.05;n
2019;31;4;KONFEDERACJA;4;TRYTKO;Paweł Maciej;M;agent ubezpieczeniowy;RuchNarodowy;798;0.17;n
2019;7;4;KONFEDERACJA;4;BĄK;Stanisław;M;przedsiębiorca;BEZPARTYJNY;1552;0.39;n
2019;6;5;KO;26;PADO;Anna Barbara;K;nauczyciel akademicki;Nowoczesna;205;0.04;n
2019;17;9;LIROY;10;SZYMAŃSKA;Aneta;K;przedsiębiorca;BEZPARTYJNY;99;0.03;n
2019;10;3;SLD;18;KOWALCZYK;Mariusz Krzysztof;M;technik administracji;BEZPARTYJNY;905;0.26;n
2019;36;5;KO;8;KUSIAKIEWICZ;Piotr;M;prawnik;PO;1989;0.43;n
2019;9;4;KONFEDERACJA;17;SZCZESEK;Marzena Elżbieta;K;krojczy;RuchNarodowy;111;0.03;n
2019;36;4;KONFEDERACJA;4;WIECZOREK;Antoni Jerzy;M;operator obrabiarek;RuchNarodowy;1359;0.30;n
2019;10;3;SLD;7;PAWELCZYK;Andrzej Krzysztof;M;technik elektryk;LewicaRazem;412;0.12;n
2019;36;5;KO;9;MOEGLICH;Daniel Adam;M;przedsiębiorca;BEZPARTYJNY;549;0.12;n
2019;9;4;KONFEDERACJA;18;MODRZEJEWSKA;Justyna Katarzyna;K;przedstawiciel handlowy;Korwin;294;0.07;n
2019;6;5;KO;27;SZCZUCKI;Piotr;M;radca prawny;BEZPARTYJNY;611;0.11;n
2019;17;9;LIROY;11;JAŃCZYK;Mariola Beata;K;logistyk;BEZPARTYJNY;38;0.01;n
2019;28;5;KO;8;MANISZEWSKA;Marzena Monika;K;pielęgniarka;PO;555;0.20;n
2019;9;4;KONFEDERACJA;19;GACEK;Aleksandra Kamila;K;projektant wnętrz;BEZPARTYJNY;324;0.08;n
2019;36;5;KO;10;MARTUZALSKI;Stanisław Franciszek;M;budowlaniec;PO;2116;0.46;n
2019;7;4;KONFEDERACJA;5;GOCEL;Agnieszka Maria;K;kaletnik;BEZPARTYJNY;375;0.09;n
2019;6;5;KO;28;RAK;Marek;M;nauczyciel akademicki - nauki wojskowe;BEZPARTYJNY;456;0.08;n
2019;10;3;SLD;8;KLEMBA;Julia Anna;K;specjalista administracji publicznej;LewicaRazem;661;0.19;n
2019;9;4;KONFEDERACJA;20;KICOWSKI;Przemysław Patryk;M;inżynier elektryk;BEZPARTYJNY;761;0.18;n
2019;17;9;LIROY;12;BONIECKA;Irmina Grażyna;K;agent ubezpieczeniowy;BEZPARTYJNY;117;0.03;n
2019;28;5;KO;9;STEFAŃCZYK;Tomasz Artur;M;prezes;BEZPARTYJNY;404;0.14;n
2019;36;5;KO;11;SOWA;Aleksander Stanisław;M;nauczyciel;PO;3104;0.68;n
2019;6;5;KO;29;WIĘCEK;Katarzyna Dorota;K;nauczyciel;BEZPARTYJNY;206;0.04;n
2019;10;3;SLD;9;LEWANDOWSKI;Tomasz;M;agent ubezpieczeniowy;LewicaRazem;890;0.26;n
2019;28;5;KO;10;BIERNAT;Marcin;M;dyrektor handlowy;PO;824;0.29;n
2019;2;4;KONFEDERACJA;1;ŁAMBUCKI;Roman;M;ekonomista;KONFEDERACJA_WiN;6641;2.35;n
2019;36;5;KO;12;GAGATEK;Marcin Andrzej;M;pracownik administracji samorządowej;BEZPARTYJNY;2638;0.57;n
2019;10;3;SLD;10;ZIĘBA;Paweł;M;monter;SLD;836;0.24;n
2019;7;4;KONFEDERACJA;6;BIELECKA;Beata Małgorzata;K;rolnik;BEZPARTYJNY;669;0.17;n
2019;28;5;KO;11;STASIAK-BETLEJEWSKA;Renata Maria;K;nauczyciel akademicki - nauki techniczne;InicjatywaPolska;333;0.12;n
2019;6;5;KO;30;JURKOWSKI;Zbigniew Wiktor;M;chemik;PO;1805;0.32;n
2019;8;5;KO;1;ANIŚKO;Tomasz Witold;M;architekt krajobrazu;Zieloni;23870;5.45;t
2019;10;3;SLD;11;BIENIAS;Agnieszka;K;adwokat;SLD;651;0.19;n
2019;28;5;KO;12;ŚWITAŁA;Marcin;M;menedżer sportu;PO;302;0.11;n
2019;28;5;KO;13;CIURA;Edyta Wiesława;K;dyrektor generalny;BEZPARTYJNY;283;0.10;n
2019;7;4;KONFEDERACJA;7;MARCINIUK;Agnieszka Monika;K;pracownik kancelaryjny;Korwin;506;0.13;n
2019;36;5;KO;13;WODZIŃSKA;Marzena Renata;K;ekonomista;PO;3499;0.76;n
2019;36;4;KONFEDERACJA;5;KOIS;Piotr;M;doradca zawodowy;WolniiSolidarni;1017;0.22;n
2019;28;5;KO;14;LASECKI;Jarosław Wacław;M;menedżer produktu, rolnik;PO;5022;1.77;n
2019;8;5;KO;2;SŁUGOCKI;Waldemar Jan;M;nauczyciel akademicki;PO;29580;6.75;t
2019;36;5;KO;14;SZYMAŃSKI;Sławomir;M;przedsiębiorca;PO;688;0.15;n
2019;7;4;KONFEDERACJA;8;KUBICA;Kamil;M;menedżer produktu;BEZPARTYJNY;1730;0.43;n
2019;36;5;KO;15;WYSOGLĄD;Wojciech;M;technik mechanik;PO;240;0.05;n
2019;7;4;KONFEDERACJA;9;KUPISZ;Ewelina Agata;K;przedsiębiorca;RuchNarodowy;313;0.08;n
2019;8;5;KO;3;SIBIŃSKA;Krystyna Mieczysława;K;poseł;PO;16089;3.67;t
2019;36;5;KO;16;BARCZYK;Marcin;M;radca prawny;BEZPARTYJNY;1695;0.37;n
2019;18;3;SLD;1;OLKO;Dorota Zofia;K;socjolog;LewicaRazem;12055;2.66;n
2019;27;3;SLD;1;KOPERSKI;Przemysław Adam;M;prawnik;SLD;22055;5.67;t
2019;12;3;SLD;1;ŚMIAŁEK;Ryszard Kazimierz;M;dyrektor finansowy;SLD;10695;3.38;n
2019;18;3;SLD;2;PIASECKA;Anna;K;przedstawiciel medyczny;BEZPARTYJNY;3441;0.76;n
2019;7;4;KONFEDERACJA;10;MAZUREK;Michał;M;nauczyciel;RuchNarodowy;698;0.17;n
2019;27;3;SLD;10;PINDEL;Władysław;M;nauczyciel;SLD;593;0.15;n
2019;8;5;KO;4;OSOS;Katarzyna;K;radca prawny;PO;11619;2.65;t
2019;27;3;SLD;2;LAMEK-KOCHANOWSKA;Agnieszka Zofia;K;gospodyni domowa;LewicaRazem;4392;1.13;n
2019;18;3;SLD;3;PARZYCHOWSKA-KURPIEWSKA;Maria Magdalena;K;nauczycielka;BEZPARTYJNY;4253;0.94;n
2019;12;3;SLD;2;WÓJTOWICZ;Katarzyna Małgorzata;K;pedagog;BEZPARTYJNY;4083;1.29;n
2019;27;3;SLD;11;GASPARSKA;Katarzyna Olga;K;specjalista ds. marketingu;LewicaRazem;523;0.13;n
2019;18;3;SLD;4;SKRZYNIARZ;Michał Aleksander;M;inżynier poligrafii;LewicaRazem;554;0.12;n
2019;27;3;SLD;3;CZYLOK;Leszek Zbigniew;M;pracownik administracyjny;Wiosna;2070;0.53;n
2019;27;3;SLD;12;ZALEWSKA;Alicja;K;przedsiębiorca;BEZPARTYJNY;855;0.22;n
2019;12;3;SLD;3;ZAWADA;Tomasz Leszek;M;programista aplikacji;LewicaRazem;1517;0.48;n
2019;18;3;SLD;5;KARDACZ;Tomasz Robert;M;rolnik;BEZPARTYJNY;565;0.12;n
2019;27;3;SLD;4;SATŁAWA;Henryk;M;technik technologii drewna;SLD;1074;0.28;n
2019;8;5;KO;5;WIERCHOWICZ;Jerzy;M;adwokat;PO;6872;1.57;n
2019;8;5;KO;17;KOWALSKI;Piotr Stanisław;M;manager;PO;802;0.18;n
2019;12;3;SLD;4;BROŻEK;Dominika Maria;K;grafik;BEZPARTYJNY;2225;0.70;n
2019;27;3;SLD;5;TYRNA;Leszek;M;nauczyciel;SLD;3445;0.89;n
2019;36;5;KO;17;KOŁODZIEJ;Aleksander Piotr;M;przedsiębiorca;Zieloni;546;0.12;n
2019;27;3;SLD;13;HASIOR;Aleksandra Maria;K;nauczyciel akademicki - nauki humanistyczne;BEZPARTYJNY;358;0.09;n
2019;27;3;SLD;6;CZAICKA;Anna Maria;K;specjalista ds. sprzedaży;Wiosna;1007;0.26;n
2019;12;3;SLD;5;JEZIERSKI;Paweł Stanisław;M;politolog;BEZPARTYJNY;2122;0.67;n
2019;18;3;SLD;6;KUŹNIARSKI;Jacek Piotr;M;samorządowiec;SLD;834;0.18;n
2019;27;3;SLD;14;GRZYBEK;Paulina Magdalena;K;spedytor międzynarodowy;SLD;776;0.20;n
2019;36;5;KO;18;CHOJNACKI;Mariusz Marek;M;nauczyciel;PO;785;0.17;n
2019;8;5;KO;18;MALINOWSKA;Danuta Teresa;K;nauczyciel;PO;837;0.19;n
2019;27;3;SLD;7;MADZIA;Magdalena;K;ekonomista;LewicaRazem;2480;0.64;n
2019;36;4;KONFEDERACJA;6;DOLATA;Dominik Jan;M;rolnik;BEZPARTYJNY;1083;0.24;n
2019;8;5;KO;6;KUCHARSKI;Tomasz Bogusław;M;pracownik samorządowy;PO;6767;1.55;n
2019;12;3;SLD;6;KOWALÓWKA;Michał Grzegorz;M;dyrektor marketingu;LewicaRazem;550;0.17;n
2019;36;5;KO;19;WALCZAK;Magdalena Izabela;K;adwokat;PO;825;0.18;n
2019;27;3;SLD;15;BRUDNY;Michał Jacek;M;przedsiębiorca;BEZPARTYJNY;1124;0.29;n
2019;27;3;SLD;8;BANOT;Aleksandra Ewa;K;nauczyciel akademicki - nauki humanistyczne;BEZPARTYJNY;1202;0.31;n
2019;7;4;KONFEDERACJA;11;BANASZCZUK;Łukasz;M;menadżer;BEZPARTYJNY;457;0.11;n
2019;36;5;KO;20;DZIUBKA;Ewa;K;nauczyciel;BEZPARTYJNY;1239;0.27;n
2019;8;5;KO;19;BRODZIKOWSKI;Miłosz Mateusz;M;dyrektor;PO;738;0.17;n
2019;27;3;SLD;16;MIECH;Paweł Piotr;M;programista;LewicaRazem;580;0.15;n
2019;12;3;SLD;7;RAUCH;Jan Zbigniew;M;lekarz dentysta;SLD;971;0.31;n
2019;27;3;SLD;9;SŁONKA-GIBAS;Barbara Jolanta;K;nauczyciel;SLD;506;0.13;n
2019;36;4;KONFEDERACJA;7;PASEK;Michał Szymon;M;technik elektryk;BEZPARTYJNY;725;0.16;n
2019;36;5;KO;21;BALCER;Urszula Maria;K;technik farmaceutyczny;BEZPARTYJNY;339;0.07;n
2019;27;3;SLD;17;SIĄKAŁA;Artur Jerzy;M;przedsiębiorca;SLD;654;0.17;n
2019;7;4;KONFEDERACJA;12;CZERWIENIEC;Kamil;M;inżynier budowy;RuchNarodowy;469;0.12;n
2019;8;5;KO;7;JABŁOŃSKI;Marcin Artur;M;menadżer;PO;6141;1.40;n
2019;8;5;KO;20;PABIEROWSKI;Marcin Bogusław;M;przedsiębiorca;PO;1773;0.40;n
2019;12;3;SLD;8;STASIK;Iwona Ewa;K;pracownik ds. produktów finansowych;LewicaRazem;602;0.19;n
2019;27;3;SLD;18;NOSKOWSKI;Zbigniew Henryk;M;nauczyciel;SLD;1007;0.26;n
2019;36;4;KONFEDERACJA;8;SKROBAŁA;Mariusz;M;politolog;Korwin;725;0.16;n
2019;12;3;SLD;9;FILIPEK;Magdalena;K;instruktor nauki jazdy;TwójRuch;843;0.27;n
2019;31;4;KONFEDERACJA;5;SACZYWKO;Piotr Marek;M;specjalista zastosowań informatyki;BEZPARTYJNY;393;0.08;n
2019;36;5;KO;22;MACHOWIAK;Adriana Irena;K;prawnik;BEZPARTYJNY;573;0.12;n
2019;8;5;KO;21;KRAŚNY;Marek Mirosław;M;inżynier budownictwa;PO;400;0.09;n
2019;12;3;SLD;10;KUC;Maria Teresa;K;Pedagog;BEZPARTYJNY;522;0.17;n
2019;17;5;KO;10;MAJCHER;Bartłomiej Antoni;M;lekarz weterynarii;BEZPARTYJNY;550;0.16;n
2019;36;5;KO;23;MOCEK;Zuzanna;K;agent ubezpieczeniowy;BEZPARTYJNY;1200;0.26;n
2019;23;9;LIROY;1;SZLĘZAK;Andrzej Kazimierz;M;historyk;PSL;1150;0.20;n
2019;8;5;KO;8;PAHL;Witold;M;radca prawny;PO;6873;1.57;n
2019;36;5;KO;24;ŁUCZAK;Alicja;K;nauczyciel;PO;2021;0.44;n
2019;36;4;KONFEDERACJA;9;FIEBICH;Mikołaj;M;politolog;Korwin;745;0.16;n
2019;23;9;LIROY;2;STELMACH;Krzysztof Jerzy;M;przedsiębiorca;Korwin;249;0.04;n
2019;12;3;SLD;11;JANUSZYK;Władysław;M;politolog;SLD;370;0.12;n
2019;8;5;KO;22;KOZAK;Elżbieta;K;manager;BEZPARTYJNY;1557;0.36;n
2019;7;4;KONFEDERACJA;13;PAWLAK;Agnieszka Monika;K;ekonomista;BEZPARTYJNY;323;0.08;n
2019;17;5;KO;1;KLUZIK-ROSTKOWSKA;Joanna Grażyna;K;dziennikarz;PO;19320;5.77;t
2019;17;5;KO;11;WARCHOŁ;Marek;M;magister inżynier mechanik;Nowoczesna;484;0.14;n
2019;23;9;LIROY;3;BATOR;Bernadeta Aneta;K;kierownik działu kadr;BEZPARTYJNY;307;0.05;n
2019;18;3;SLD;7;TRZPIL;Izabela Aldona;K;nauczyciel akademicki;BEZPARTYJNY;713;0.16;n
2019;12;3;SLD;12;LEGOŃ;Natalia Joanna;K;menadżer zawartości serwisów internetowych;LewicaRazem;303;0.10;n
2019;36;4;KONFEDERACJA;10;WELKE;Rafał Dariusz;M;sprzedawca;Korwin;329;0.07;n
2019;8;5;KO;9;POTĘGA;Grzegorz Michał;M;przedsiębiorca;PO;4292;0.98;n
2019;23;9;LIROY;4;MRYCZKO;Artur Paweł;M;ekonomista;BEZPARTYJNY;164;0.03;n
2019;17;5;KO;2;RUSZCZYK;Leszek Jan;M;ekonomista;PO;6910;2.06;n
2019;17;5;KO;12;PAŁGAN;Adam Paweł;M;nauczyciel;BEZPARTYJNY;837;0.25;n
2019;8;5;KO;23;KANIEWSKA;Jolanta Teresa;K;pielęgniarka;PO;907;0.21;n
2019;23;9;LIROY;5;DREWNIAK;Tomasz Wiesław;M;rolnik;BEZPARTYJNY;126;0.02;n
2019;25;5;KO;12;GANCAREWICZ;Monika Katarzyna;K;ekonomistka;BEZPARTYJNY;888;0.17;n
2019;23;9;LIROY;6;GRABEK;Joanna Agnieszka;K;nauczyciel;BEZPARTYJNY;93;0.02;n
2019;12;3;SLD;13;GUGULSKI;Jarosław Marek;M;nauczyciel;SLD;473;0.15;n
2019;25;5;KO;1;NEUMANN;Sławomir Arkadiusz;M;ekonomista;PO;25202;4.77;t
2019;7;4;KONFEDERACJA;22;BATALIŃSKI;Łukasz;M;prawnik;BEZPARTYJNY;103;0.03;n
2019;17;5;KO;3;BIAŁKOWSKA;Anna Maria;K;nauczyciel;PO;6938;2.07;n
2019;7;4;KONFEDERACJA;14;NAGRODZKA;Agnieszka;K;technik ekonomista;RuchNarodowy;138;0.03;n
2019;17;5;KO;13;KWIATKOWSKA;Barbara;K;pielęgniarka;BEZPARTYJNY;473;0.14;n
2019;8;5;KO;10;BRODZIŃSKA;Cecylia;K;nauczyciel;PO;1948;0.44;n
2019;36;4;KONFEDERACJA;11;KURZAWSKA;Julia;K;student;BEZPARTYJNY;1496;0.33;n
2019;25;5;KO;2;WAŁĘSA;Jarosław Leszek;M;politolog;PO;61805;11.69;t
2019;8;5;KO;24;ZABOROWSKI;Bogusław Michał;M;lekarz weterynarz;PO;2834;0.65;n
2019;7;4;KONFEDERACJA;17;REKUTA;Daniel;M;nauczyciel;BEZPARTYJNY;139;0.03;n
2019;17;5;KO;4;WOŹNIAK;Małgorzata Anna;K;politolog;PO;1286;0.38;n
2019;23;9;LIROY;7;MAZUREK;Mariusz;M;przedsiębiorca;BEZPARTYJNY;129;0.02;n
2019;25;5;KO;13;LISEK;Krzysztof;M;dyplomata;PO;1180;0.22;n
2019;25;5;KO;3;POMASKA;Agnieszka Dominika;K;politolog;PO;39103;7.39;t
2019;7;4;KONFEDERACJA;23;WITKOWSKI;Bartłomiej;M;historyk;BEZPARTYJNY;591;0.15;n
2019;17;5;KO;14;DENKIEWICZ;Agnieszka Violeta;K;ekonomista;BEZPARTYJNY;260;0.08;n
2019;23;9;LIROY;8;WIKTOR;Jolanta;K;dietetyk;BEZPARTYJNY;109;0.02;n
2019;8;5;KO;11;NAPIÓRKOWSKI;Olaf Krzysztof;M;pracownik samorządowy;BEZPARTYJNY;4391;1.00;n
2019;17;5;KO;5;FRYSZTAK;Konrad Mirosław;M;dziennikarz;PO;11996;3.58;t
2019;23;9;LIROY;9;KOSIOROWSKI;Artur;M;programista aplikacji;BEZPARTYJNY;128;0.02;n
2019;25;5;KO;4;ADAMOWICZ;Piotr;M;dziennikarz;BEZPARTYJNY;41795;7.90;t
2019;25;5;KO;14;SKONIECZNY;Stefan Leon;M;ekonomista;PO;2127;0.40;n
2019;36;4;KONFEDERACJA;12;KROŚNIEWSKA;Lucyna Anna;K;sprzedawca;BEZPARTYJNY;271;0.06;n
2019;7;4;KONFEDERACJA;18;MEKLER;Anna;K;ekonomista;BEZPARTYJNY;132;0.03;n
2019;7;4;KONFEDERACJA;24;SOBICH;Artur Wojciech;M;prawnik;BEZPARTYJNY;677;0.17;n
2019;7;4;KONFEDERACJA;15;WÓJCIK;Dorota Anna;K;aktuariusz;BEZPARTYJNY;208;0.05;n
2019;17;5;KO;15;SZYMCZYK;Mariola Izabela;K;ekonomista;PO;579;0.17;n
2019;23;9;LIROY;10;OPAŁKA;Marcin Paweł;M;muzyk;BEZPARTYJNY;151;0.03;n
2019;13;3;SLD;9;SZYMAŃSKA;Monika Anna;K;psycholog;LewicaRazem;2022;0.31;n
2019;25;5;KO;5;CHMIEL;Małgorzata;K;inżynier architekt;PO;13557;2.56;t
2019;25;5;KO;15;MICHALSKI;Jacek Wojciech;M;nauczyciel;PO;2790;0.53;n
2019;12;3;SLD;14;TYMAN;Agnieszka;K;kucharz;LewicaRazem;352;0.11;n
2019;17;5;KO;6;OZIĘBŁO;Andrzej Jacek;M;oficer pożarnictwa;PO;1583;0.47;n
2019;23;9;LIROY;11;JAROSZ;Renata;K;pracownik administracyjno-biurowy;BEZPARTYJNY;118;0.02;n
2019;8;5;KO;12;MAGDZIAREK;Krystyna Maria;K;nauczyciel;Nowoczesna;1322;0.30;n
2019;17;5;KO;16;KUTYŁA;Wojciech Bogdan;M;inżynier mechanik;PO;226;0.07;n
2019;36;4;KONFEDERACJA;13;MĄKA;Mikołaj;M;logistyk;BEZPARTYJNY;971;0.21;n
2019;25;5;KO;6;SARNOWSKI;Józef Leon;M;inżynier rolnik;PSL;3887;0.74;n
2019;13;3;SLD;10;PLEBAŃCZYK;Piotr;M;politolog;BEZPARTYJNY;582;0.09;n
2019;25;5;KO;16;KACPROWICZ;Beata Maria;K;nauczyciel;BEZPARTYJNY;965;0.18;n
2019;12;3;SLD;15;KAJDAS;Dorota Ewa;K;nauczyciel;BEZPARTYJNY;725;0.23;n
2019;23;9;LIROY;12;WIELGOSZ;Marek Konrad;M;inżynier materiałowy;BEZPARTYJNY;72;0.01;n
