teryt;xteryt;gmina;typ;coord;onum;oname;komitet;nrk;nz;im;plec;partia;ret;onumo;trans
281103;2;Kozłowo;gw;53.345655,20.3079075;35;Olsztyn;PSL;11;EIDTNER;Alicja;Kobieta;BEZP;[0];-1;
281903;3;Węgorzewo;gmw;54.2052725,21.704967;35;Olsztyn;PSL;12;SZAŁKO;Agnieszka;Kobieta;BEZP;[0];-1;
280501;1;Ełk;gm;53.823927,22.360008;35;Olsztyn;PSL;13;ANDRZEJEWSKI;Jarosław Arkadiusz;Mężczyzna;BEZP;[0];-1;
280604;2;Giżycko;gw;54.0251555,21.7573855;35;Olsztyn;PSL;14;SIEROŃSKI;Mateusz Andrzej;Mężczyzna;PSL;[0];-1;
281005;2;Sorkwity;gw;53.837544,21.1468865;35;Olsztyn;PSL;15;KROPIWNICKA;Iwona;Kobieta;PSL;[0];-1;
280501;1;Ełk;gm;53.823927,22.360008;35;Olsztyn;PSL;16;FRANCZUK;Jarosław;Mężczyzna;BEZP;[1];35;35==35
281603;3;Pisz;gmw;53.63459,21.713319;35;Olsztyn;PSL;17;JAMROGA;Józef Maksymilian;Mężczyzna;PSL;[0];-1;
281403;3;Dobre Miasto;gmw;53.9972015,20.428826;35;Olsztyn;PSL;18;HARAŃ;Beata Ewa;Kobieta;BEZP;[0];-1;
281802;2;Dubeninki;gw;54.2995315,22.6194775;35;Olsztyn;PSL;19;KRAJEWSKI;Jaromir Andrzej;Mężczyzna;BEZP;[0];-1;
286201;1;Olsztyn;mm;53.776555,20.4665675;35;Olsztyn;PSL;20;ŚLĄSKA-ZYŚK;Wioletta;Kobieta;PSL;[1];35;35==35
286201;1;Olsztyn;mm;53.776555,20.4665675;35;Olsztyn;SLD;1;KULASEK;Marcin Robert;Mężczyzna;SLD;[1];35;35==35
286201;1;Olsztyn;mm;53.776555,20.4665675;35;Olsztyn;SLD;2;MATUSZEWSKA-BORUC;Małgorzata Emilia;Kobieta;LRazem;[0];-1;
280501;1;Ełk;gm;53.823927,22.360008;35;Olsztyn;SLD;3;GÓRSKI;Hubert;Mężczyzna;BEZP;[0];-1;
281410;2;Purda;gw;53.664733,20.6741285;35;Olsztyn;SLD;4;MICHNIK;Łukasz;Mężczyzna;BEZP;[0];-1;
281704;3;Pasym;gmw;53.645781,20.8050015;35;Olsztyn;SLD;5;KOBYLIŃSKA;Lucyna;Kobieta;BEZP;[0];-1;
281803;3;Gołdap;gmw;54.2535445,22.3258695;35;Olsztyn;SLD;6;TARASIEWICZ;Sława Iwona;Kobieta;BEZP;[0];-1;
281001;1;Mrągowo;gm;53.8684315,21.2988925;35;Olsztyn;SLD;7;PYSZNA;Malwina Maria;Kobieta;SLD;[0];-1;
281603;3;Pisz;gmw;53.63459,21.713319;35;Olsztyn;SLD;8;RUMIŃSKI;Krzysztof;Mężczyzna;BEZP;[1];35;35==35
281304;3;Olecko;gmw;54.0190885,22.4800115;35;Olsztyn;SLD;9;CHMIELEWSKA-SUJATA;Monika;Kobieta;BEZP;[0];-1;
280805;3;Reszel;gmw;54.0199235,21.1908765;35;Olsztyn;SLD;10;PIENIAK;Jarosław;Mężczyzna;SLD;[1];35;35==35
280610;2;Wydminy;gw;53.969047,22.04161;35;Olsztyn;SLD;11;RUTKOWSKI;Bartłomiej;Mężczyzna;LRazem;[0];-1;
281104;3;Nidzica;gmw;53.4090145,20.49263;35;Olsztyn;SLD;12;MALISZEWSKI;Krzysztof;Mężczyzna;SLD;[0];-1;
286201;1;Olsztyn;mm;53.776555,20.4665675;35;Olsztyn;SLD;13;GULCZYŃSKI;Marcin;Mężczyzna;LRazem;[0];-1;
280502;2;Ełk;gw;53.8290935,22.33186;35;Olsztyn;SLD;14;LITMAN;Ewa;Kobieta;BEZP;[0];-1;
281001;1;Mrągowo;gm;53.8684315,21.2988925;35;Olsztyn;SLD;15;JAKUBAS;Daniel Stanisław;Mężczyzna;SLD;[0];-1;
286201;1;Olsztyn;mm;53.776555,20.4665675;35;Olsztyn;SLD;16;OLKOWSKA;Małgorzata;Kobieta;BEZP;[0];-1;
281604;3;Ruciane-Nida;gmw;53.645472,21.5780235;35;Olsztyn;SLD;17;NADOLNA;Janina;Kobieta;BEZP;[0];-1;
281409;3;Olsztynek;gmw;53.5739185,20.358239;35;Olsztyn;SLD;18;PIOTROWSKA;Anna Elżbieta;Kobieta;BEZP;[0];-1;
281903;3;Węgorzewo;gmw;54.2052725,21.704967;35;Olsztyn;SLD;19;DALKOWSKA;Beata;Kobieta;BEZP;[0];-1;
286201;1;Olsztyn;mm;53.776555,20.4665675;35;Olsztyn;SLD;20;GRUCELA;Bartosz;Mężczyzna;LRazem;[0];-1;
286201;1;Olsztyn;mm;53.776555,20.4665675;35;Olsztyn;KOMITET WYBORCZY SKUTECZNI PIOTRA LIROYA-MARCA;1;ABRAMSKI;Paweł Stanisław;Mężczyzna;członek partii politycznej: Wolni i Solidarni;[0];-1;
281001;1;Mrągowo;gm;53.8684315,21.2988925;35;Olsztyn;KOMITET WYBORCZY SKUTECZNI PIOTRA LIROYA-MARCA;2;GANCEWSKA;Iwona Elżbieta;Kobieta;członek partii politycznej: Wolni i Solidarni;[0];-1;
286201;1;Olsztyn;mm;53.776555,20.4665675;35;Olsztyn;KOMITET WYBORCZY SKUTECZNI PIOTRA LIROYA-MARCA;3;ŁAZUKA;Piotr;Mężczyzna;BEZP;[0];-1;
286201;1;Olsztyn;mm;53.776555,20.4665675;35;Olsztyn;KOMITET WYBORCZY SKUTECZNI PIOTRA LIROYA-MARCA;4;WALCZAK;Stanisław Jan;Mężczyzna;członek partii politycznej: Wolni i Solidarni;[0];-1;
281706;2;Szczytno (a);gw;53.547389,21.033754;35;Olsztyn;KOMITET WYBORCZY SKUTECZNI PIOTRA LIROYA-MARCA;5;KUSIOR;Maciej Franciszek;Mężczyzna;członek partii politycznej: Wolni i Solidarni;[0];-1;
146519;1;Mst Warszawa (a);mm;52.233002,21.0614195;35;Olsztyn;KOMITET WYBORCZY SKUTECZNI PIOTRA LIROYA-MARCA;6;KRAJEWSKA;Zuzanna Maria;Kobieta;członek partii politycznej: Skuteczni Piotra Liroya-Marca;[0];-1;
146504;1;Mst Warszawa (a);mm;52.233002,21.0614195;35;Olsztyn;KOMITET WYBORCZY SKUTECZNI PIOTRA LIROYA-MARCA;7;CYMERMAN-MACIEJOWSKA;Marta;Kobieta;BEZP;[0];-1;
286201;1;Olsztyn;mm;53.776555,20.4665675;35;Olsztyn;KOMITET WYBORCZY SKUTECZNI PIOTRA LIROYA-MARCA;8;SOBIERAJSKA;Teresa Gracjana;Kobieta;BEZP;[0];-1;
146507;1;Mst Warszawa (a);mm;52.233002,21.0614195;35;Olsztyn;KOMITET WYBORCZY SKUTECZNI PIOTRA LIROYA-MARCA;9;ZAWADZKI;Paweł Tomasz;Mężczyzna;BEZP;[0];-1;
146505;1;Mst Warszawa (a);mm;52.233002,21.0614195;35;Olsztyn;KOMITET WYBORCZY SKUTECZNI PIOTRA LIROYA-MARCA;10;FIGIEL;Andrzej Jan;Mężczyzna;BEZP;[0];-1;
306301;1;Leszno;mm;51.8440775,16.575932;36;Kalisz;SLD;1;SZCZEPAŃSKI;Wiesław Andrzej;Mężczyzna;SLD;[1];36;36==36
301305;2;Święciechowa;gw;51.8374855,16.4896785;36;Kalisz;SLD;2;MAZUR;Marek Miłosz;Mężczyzna;Wiosna;[0];-1;
306101;1;Kalisz;mm;51.747363,18.0760685;36;Kalisz;SLD;3;PAWLICZAK;Karolina Monika;Kobieta;SLD;[0];-1;
306101;1;Kalisz;mm;51.747363,18.0760685;36;Kalisz;SLD;4;BŁAŻEJCZAK-KLECZEWSKA;Beata;Kobieta;LRazem;[0];-1;
301703;3;Odolanów;gmw;51.5716975,17.6678795;36;Kalisz;SLD;5;WAJS;Józef Włodzimierz;Mężczyzna;SLD;[0];-1;
300702;2;Brzeziny;gw;51.5903545,18.268474;36;Kalisz;SLD;6;SŁODOWY;Zbigniew Edward;Mężczyzna;SLD;[0];-1;
300602;3;Jarocin;gmw;51.9642095,17.509002;36;Kalisz;SLD;7;KŁOSOWSKI;Krzysztof;Mężczyzna;SLD;[0];-1;
302203;3;Miejska Górka;gmw;51.670055,16.9834395;36;Kalisz;SLD;8;SYNORACKI;Krzysztof;Mężczyzna;SLD;[0];-1;
306301;1;Leszno;mm;51.8440775,16.575932;36;Kalisz;SLD;9;ZALESIŃSKI;Zbigniew Stanisław;Mężczyzna;Wiosna;[0];-1;
301801;2;Czajków;gw;51.480814,18.301919;36;Kalisz;SLD;10;KĘDZIA;Ewa;Kobieta;BEZP;[0];-1;
300706;2;Lisków;gw;51.8413005,18.3863865;36;Kalisz;SLD;11;HUMELT;Bożena Maria;Kobieta;SLD;[0];-1;
301103;2;Kościan;gw;52.0788705,16.6939675;36;Kalisz;SLD;12;TRĄBKA;Sławomir;Mężczyzna;BEZP;[0];-1;
300402;3;Gostyń;gmw;51.899589,16.966928;36;Kalisz;SLD;13;STACHOWIAK;Arkadiusz;Mężczyzna;SLD;[0];-1;
302001;3;Chocz;gmw;51.976576,17.889098;36;Kalisz;SLD;14;SZYMAŃSKA;Alina Bernadeta;Kobieta;BEZP;[0];-1;
300602;3;Jarocin;gmw;51.9642095,17.509002;36;Kalisz;SLD;15;CIEŚLAK;Elżbieta;Kobieta;BEZP;[0];-1;
306101;1;Kalisz;mm;51.747363,18.0760685;36;Kalisz;SLD;16;WITCZAK;Violetta Małgorzata;Kobieta;BEZP;[0];-1;
301707;2;Sieroszewice;gw;51.6033545,18.047458;36;Kalisz;SLD;17;STĘPNIAK;Grzegorz;Mężczyzna;BEZP;[0];-1;
300405;2;Piaski;gw;51.8704615,17.114023;36;Kalisz;SLD;18;GURDEK;Monika;Kobieta;BEZP;[0];-1;
306101;1;Kalisz;mm;51.747363,18.0760685;36;Kalisz;SLD;19;MACHOWSKA;Angelika Justyna;Kobieta;LRazem;[1];36;36==36
300802;2;Bralin;gw;51.2836295,17.8934125;36;Kalisz;SLD;20;HIBNER;Karol;Mężczyzna;SLD;[0];-1;
306301;1;Leszno;mm;51.8440775,16.575932;36;Kalisz;SLD;21;KAŹMIERCZAK;Bernardyna;Kobieta;BEZP;[1];36;36==36
301803;3;Grabów nad Prosną;gmw;51.486742,18.100959;36;Kalisz;SLD;22;JASZCZYK;Grażyna Antonina;Kobieta;SLD;[0];-1;
301206;3;Zduny;gmw;51.6649605,17.350242;36;Kalisz;SLD;23;NOWACKI;Konrad;Mężczyzna;LRazem;[0];-1;
146513;1;Mst Warszawa (a);mm;52.233002,21.0614195;36;Kalisz;PiS;1;DZIEDZICZAK;Jan Michał;Mężczyzna;PiS;[1];36;36==36
301702;3;Nowe Skalmierzyce;gmw;51.718661,18.0022465;36;Kalisz;PiS;2;ŁAWNICZAK;Tomasz;Mężczyzna;PiS;[1];36;36==36
306101;1;Kalisz;mm;51.747363,18.0760685;36;Kalisz;PiS;3;MOSIŃSKI;Jan;Mężczyzna;PiS;[1];36;36==36
301701;1;Ostrów Wielkopolski;gm;51.6469035,17.8039815;36;Kalisz;PiS;4;MALĄG;Marlena Magdalena;Kobieta;PiS;[0];-1;
300704;2;Godziesze Wielkie;gw;51.653183,18.1655835;36;Kalisz;PiS;5;KALETA;Piotr Marek;Mężczyzna;PiS;[1];36;36==36
300602;3;Jarocin;gmw;51.9642095,17.509002;36;Kalisz;PiS;6;CZECHAK;Lidia;Kobieta;PiS;[1];36;36==36
302006;3;Pleszew;gmw;51.8774115,17.8065875;36;Kalisz;PiS;7;BIERŁA;Leszek Józef;Mężczyzna;PiS;[0];-1;
306301;1;Leszno;mm;51.8440775,16.575932;36;Kalisz;PiS;8;SOWA;Marek Jan;Mężczyzna;PiS;[1];12;12=>36
306101;1;Kalisz;mm;51.747363,18.0760685;36;Kalisz;PiS;9;MICHNIEWICZ;Romuald Michał;Mężczyzna;PorozumienieJarosławaGowina;[0];-1;
301806;3;Mikstat;gmw;51.5293055,17.9904215;36;Kalisz;PiS;10;SÓJKA;Katarzyna;Kobieta;PiS;[0];-1;
306201;1;Konin;mm;52.2562205,18.262651;36;Kalisz;PiS;11;KUBIAK;Agnieszka Beata;Kobieta;SolidarnaPolska;[0];-1;
306101;1;Kalisz;mm;51.747363,18.0760685;36;Kalisz;PiS;12;KOZŁOWSKI;Jerzy;Mężczyzna;BEZP;[1];36;36==36
301204;3;Krotoszyn;gmw;51.7152015,17.5165;36;Kalisz;PiS;13;JANUSZKIEWICZ;Piotr Józef;Mężczyzna;PiS;[0];-1;
300708;3;Opatówek;gmw;51.744814,18.2253815;36;Kalisz;PiS;14;DZIEDZIC;Krzysztof Józef;Mężczyzna;BEZP;[0];-1;
302005;2;Gołuchów;gw;51.8340545,17.934937;36;Kalisz;PiS;15;SZYMONIAK;Czesław Jan;Mężczyzna;PiS;[1];36;36==36
300803;3;Kępno;gmw;51.330655,18.0039945;36;Kalisz;PiS;16;ŚNIEGOCKA;Alicja Maria;Kobieta;PiS;[1];36;36==36
301204;3;Krotoszyn;gmw;51.7152015,17.5165;36;Kalisz;PiS;17;KALAK;Sławomira Maria;Kobieta;PiS;[0];-1;
301104;3;Krzywiń;gmw;51.9933565,16.861421;36;Kalisz;PiS;18;SŁOWIŃSKA;Dorota;Kobieta;PiS;[0];-1;
302201;3;Bojanowo;gmw;51.693706,16.7628145;36;Kalisz;PiS;19;JAGODZIŃSKI;Maciej Antoni;Mężczyzna;BEZP;[0];-1;
300403;3;Krobia;gmw;51.7653975,16.9837975;36;Kalisz;PiS;20;ANDRZEJEWSKA;Teresa Małgorzata;Kobieta;BEZP;[0];-1;
301307;2;Włoszakowice;gw;51.9243845,16.386764;36;Kalisz;PiS;21;NAWROT;Joanna;Kobieta;BEZP;[1];36;36==36
300601;3;Jaraczewo;gmw;51.947746,17.315081;36;Kalisz;PiS;22;SZCZERBAŃ;Jan Franiciszek;Mężczyzna;PiS;[0];-1;
301104;3;Krzywiń;gmw;51.9933565,16.861421;36;Kalisz;PiS;23;BĄKOWSKI;Marek;Mężczyzna;PiS;[0];-1;
306101;1;Kalisz;mm;51.747363,18.0760685;36;Kalisz;PiS;24;PLICHTA;Andrzej;Mężczyzna;PiS;[0];-1;
301807;3;Ostrzeszów;gmw;51.42416,17.882911;36;Kalisz;PSL;1;GRZYB;Andrzej Marian;Mężczyzna;PSL;[0];-1;
301704;2;Ostrów Wielkopolski;gw;51.6938845,17.7404115;36;Kalisz;PSL;2;WALKOWSKI;Piotr;Mężczyzna;PSL;[1];36;36==36
301104;3;Krzywiń;gmw;51.9933565,16.861421;36;Kalisz;PSL;3;KOBUS;Bartosz Marek;Mężczyzna;BEZP;[0];-1;
302005;2;Gołuchów;gw;51.8340545,17.934937;36;Kalisz;PSL;4;GÓRALCZYK;Agnieszka Magdalena;Kobieta;PSL;[0];-1;
301204;3;Krotoszyn;gmw;51.7152015,17.5165;36;Kalisz;PSL;5;MARSZAŁEK;Franciszek;Mężczyzna;PSL;[0];-1;
301305;2;Święciechowa;gw;51.8374855,16.4896785;36;Kalisz;PSL;6;MAŁYCHA;Wiesława;Kobieta;BEZP;[0];-1;
300602;3;Jarocin;gmw;51.9642095,17.509002;36;Kalisz;PSL;7;GRZESIEK;Jan;Mężczyzna;PSL;[0];-1;
302201;3;Bojanowo;gmw;51.693706,16.7628145;36;Kalisz;PSL;8;MARTYN;Grzegorz Piotr;Mężczyzna;PSL;[0];-1;
300704;2;Godziesze Wielkie;gw;51.653183,18.1655835;36;Kalisz;PSL;9;BANAŚ;Małgorzata;Kobieta;BEZP;[0];-1;
300403;3;Krobia;gmw;51.7653975,16.9837975;36;Kalisz;PSL;10;PIERZCHLEWICZ;Piotr;Mężczyzna;BEZP;[0];-1;
306101;1;Kalisz;mm;51.747363,18.0760685;36;Kalisz;PSL;11;KONOPKA;Jacek;Mężczyzna;PSL;[0];-1;
306301;1;Leszno;mm;51.8440775,16.575932;36;Kalisz;PSL;12;PERSKI;Janusz Aleksander;Mężczyzna;PSL;[0];-1;
300710;2;Szczytniki;gw;51.683813,18.329217;36;Kalisz;PSL;13;KUCHARSKA;Beata;Kobieta;BEZP;[0];-1;
306101;1;Kalisz;mm;51.747363,18.0760685;36;Kalisz;PSL;14;PIEKARSKA-NOWAK;Karolina Justyna;Kobieta;PSL;[0];-1;
300604;3;Żerków;gmw;52.064837,17.596418;36;Kalisz;PSL;15;RYBACKA;Agnieszka;Kobieta;BEZP;[0];-1;
301701;1;Ostrów Wielkopolski;gm;51.6469035,17.8039815;36;Kalisz;PSL;16;MOTYLEWSKI;Alojzy Ignacy;Mężczyzna;BEZP;[0];-1;
301303;3;Osieczna;gmw;51.904826,16.723485;36;Kalisz;PSL;17;KRAKOWIAK;Małgorzata;Kobieta;BEZP;[0];-1;
301701;1;Ostrów Wielkopolski;gm;51.6469035,17.8039815;36;Kalisz;PSL;18;KOŻAŃSKA;Kinga;Kobieta;BEZP;[0];-1;
301801;2;Czajków;gw;51.480814,18.301919;36;Kalisz;PSL;19;WYSOTA;Bożena Mariola;Kobieta;PSL;[0];-1;
301101;1;Kościan;gm;52.0834615,16.6494575;36;Kalisz;PSL;20;KINAL;Dorota Katarzyna;Kobieta;PSL;[1];36;36==36
302003;3;Dobrzyca;gmw;51.847674,17.6268765;36;Kalisz;PSL;21;WASIELEWSKI;Maciej Paweł;Mężczyzna;PSL;[0];-1;
301204;3;Krotoszyn;gmw;51.7152015,17.5165;36;Kalisz;PSL;22;KOBUS-MARCZAK;Joanna Jolanta;Kobieta;PSL;[0];-1;
300401;3;Borek Wielkopolski;gmw;51.9085405,17.2231085;36;Kalisz;PSL;23;KUBIAK;Andrzej;Mężczyzna;PSL;[1];36;36==36
300703;2;Ceków-Kolonia;gw;51.8651405,18.3055115;36;Kalisz;PSL;24;GRABOWSKI;Krzysztof Andrzej;Mężczyzna;PSL;[0];-1;
306101;1;Kalisz;mm;51.747363,18.0760685;36;Kalisz;KOBW;1;WITCZAK;Mariusz Sebastian;Mężczyzna;PORP;[1];36;36==36
301701;1;Ostrów Wielkopolski;gm;51.6469035,17.8039815;36;Kalisz;KOBW;2;URBANIAK;Jarosław Piotr;Mężczyzna;PORP;[1];36;36==36
300807;2;Trzcinica;gw;51.174332,18.004718;36;Kalisz;KOBW;3;HENCZYCA;Bożena Katarzyna;Kobieta;PORP;[1];36;36==36
306301;1;Leszno;mm;51.8440775,16.575932;36;Kalisz;KOBW;4;RUSIECKI;Grzegorz Stanisław;Mężczyzna;PORP;[0];-1;
301204;3;Krotoszyn;gmw;51.7152015,17.5165;36;Kalisz;KOBW;5;BUDNIK;Marzena Katarzyna;Kobieta;BEZP;[0];-1;
301701;1;Ostrów Wielkopolski;gm;51.6469035,17.8039815;36;Kalisz;KOBW;6;KOWALSKA;Milena Magdalena;Kobieta;PORP;[1];36;36==36
300406;3;Pogorzela;gmw;51.8074865,17.249427;36;Kalisz;KOBW;7;JAKUBOWSKI;Szymon;Mężczyzna;PORP;[0];-1;
302006;3;Pleszew;gmw;51.8774115,17.8065875;36;Kalisz;KOBW;8;KUSIAKIEWICZ;Piotr;Mężczyzna;PORP;[0];-1;
302205;3;Rawicz;gmw;51.611239,16.888824;36;Kalisz;KOBW;9;MOEGLICH;Daniel Adam;Mężczyzna;BEZP;[0];-1;
300602;3;Jarocin;gmw;51.9642095,17.509002;36;Kalisz;KOBW;10;MARTUZALSKI;Stanisław Franciszek;Mężczyzna;PORP;[1];36;36==36
301101;1;Kościan;gm;52.0834615,16.6494575;36;Kalisz;KOBW;11;SOWA;Aleksander Stanisław;Mężczyzna;PORP;[0];-1;
301807;3;Ostrzeszów;gmw;51.42416,17.882911;36;Kalisz;KOBW;12;GAGATEK;Marcin Andrzej;Mężczyzna;BEZP;[0];-1;
306101;1;Kalisz;mm;51.747363,18.0760685;36;Kalisz;KOBW;13;WODZIŃSKA;Marzena Renata;Kobieta;PORP;[0];-1;
302205;3;Rawicz;gmw;51.611239,16.888824;36;Kalisz;KOBW;14;SZYMAŃSKI;Sławomir;Mężczyzna;PORP;[0];-1;
306101;1;Kalisz;mm;51.747363,18.0760685;36;Kalisz;KOBW;15;WYSOGLĄD;Wojciech;Mężczyzna;PORP;[0];-1;
301303;3;Osieczna;gmw;51.904826,16.723485;36;Kalisz;KOBW;16;BARCZYK;Marcin;Mężczyzna;BEZP;[0];-1;
306401;1;Poznań (a);mm;52.4006265,16.90154;36;Kalisz;KOBW;17;KOŁODZIEJ;Aleksander Piotr;Mężczyzna;Zieloni;[1];38;38=>36
300703;2;Ceków-Kolonia;gw;51.8651405,18.3055115;36;Kalisz;KOBW;18;CHOJNACKI;Mariusz Marek;Mężczyzna;PORP;[0];-1;
306101;1;Kalisz;mm;51.747363,18.0760685;36;Kalisz;KOBW;19;WALCZAK;Magdalena Izabela;Kobieta;PORP;[1];36;36==36
301703;3;Odolanów;gmw;51.5716975,17.6678795;36;Kalisz;KOBW;20;DZIUBKA;Ewa;Kobieta;BEZP;[0];-1;
300801;2;Baranów;gw;51.234276,17.999929;36;Kalisz;KOBW;21;BALCER;Urszula Maria;Kobieta;BEZP;[0];-1;
306301;1;Leszno;mm;51.8440775,16.575932;36;Kalisz;KOBW;22;MACHOWIAK;Adriana Irena;Kobieta;BEZP;[0];-1;
