rok;nro;nrk;komitet;kandydat;glosy;procent;lprocent;plec;wynik
2015;7;20;PiS;SKUBIS-RAFALSKA Agnieszka;1628;0.48;1.00;K;N
2015;7;6;PiS;HOLACZUK Wiesław Roman;4466;1.31;2.74;M;N
2015;7;24;PiS;ABRAMOWICZ Adam Krzysztof;10500;3.09;6.44;M;T
2015;7;14;PiS;BANASZEK Jakub Michał;3630;1.07;2.23;M;N
2015;7;18;PiS;KWIATKOWSKI Jerzy;679;0.20;0.42;M;N
2015;7;8;PiS;OLSZÓWKA Piotr;8174;2.41;5.01;M;T
2015;7;1;PiS;MAZUREK Beata;30365;8.94;18.61;K;T
2015;7;5;PiS;HAŁAS Teresa;6451;1.90;3.95;K;T
2015;7;10;PiS;CICHOSZ Lucjan;4828;1.42;2.96;M;N
2015;7;22;PiS;KAWA Franciszek Wiesław;1534;0.45;0.94;M;N
2015;7;11;PiS;ZIELIŃSKI Tomasz Andrzej;5344;1.57;3.28;M;N
2015;7;19;PiS;SUBOCZ-CHACHUŁA Anna Maria;769;0.23;0.47;K;N
2015;7;13;PiS;SZWAJ Jerzy Ryszard;4086;1.20;2.50;M;N
2015;16;12;PiS;BIAŁKOWSKA Danuta Bożena;805;0.27;0.61;K;N
2015;16;4;PiS;MAŁECKI Maciej;18671;6.22;14.21;M;T
2015;16;2;PiS;OPIOŁA Marek;14708;4.90;11.19;M;T
2015;16;16;PiS;ZDUNEK Iwona Ewa;873;0.29;0.66;K;N
2015;16;7;PiS;CICHOLSKA Anna Ewa;5387;1.79;4.10;K;N
2015;16;20;PiS;KOŁODZIEJSKI Albert Paweł;4553;1.52;3.46;M;N
2015;16;17;PiS;ZAJĄC Krystyna;1370;0.46;1.04;K;N
2015;16;6;PiS;KUREK Józef Grzegorz;7848;2.61;5.97;M;T
2015;16;11;PiS;JANKOWSKI Robert Maciej;2156;0.72;1.64;M;N
2015;16;19;PiS;KRZĘTOWSKA Agnieszka Maria;1203;0.40;0.92;K;N
2015;16;13;PiS;KORGA Tomasz;3160;1.05;2.40;M;N
2015;16;14;PiS;CUPAŁ Kamil;1378;0.46;1.05;M;N
2015;16;15;PiS;BIEŃKOWSKI Krzysztof;4759;1.59;3.62;M;N
2015;16;18;PiS;STOKŁOSA Radosław;719;0.24;0.55;M;N
2015;16;1;PiS;JASIŃSKI Wojciech Stefan;31106;10.36;23.67;M;T
2015;16;5;PiS;KOŁAKOWSKI Robert Jerzy;10960;3.65;8.34;M;T
2015;16;8;PiS;SZYMAŃSKA Ewa Izabella;4342;1.45;3.30;K;N
2015;16;10;PiS;OLEJNICZAK Waldemar Ryszard;4920;1.64;3.74;M;N
2015;16;9;PiS;GAJEWSKA Maria Bożena;2536;0.84;1.93;K;N
2015;16;3;PiS;WĄSIK Maciej Roman;9977;3.32;7.59;M;T
2015;16;11;PSL;PAKIEŁA Paweł;984;0.33;3.08;M;N
2015;16;20;PSL;SZMULEWICZ Wiktor Władysław;1298;0.43;4.06;M;N
2015;16;6;PSL;ŁUKASIAK-MALICKA Jolanta Grażyna;530;0.18;1.66;K;N
2015;16;17;PSL;LUBECKA Teresa Emilia;89;0.03;0.28;K;N
2015;16;7;PSL;ŚWIERZYŃSKI Sławomir Arkadiusz;2182;0.73;6.82;M;N
2015;16;2;PSL;ORLIŃSKI Mirosław Adam;4581;1.53;14.32;M;N
2015;16;16;PSL;KOWALAK Ewa;611;0.20;1.91;K;N
2015;16;13;PSL;KOMINEK Tomasz;932;0.31;2.91;M;N
2015;16;19;PSL;DURCZAK Jadwiga Ewa;115;0.04;0.36;K;N
2015;16;12;PSL;JAROSŁAWSKI Aleksander Wiesław;1726;0.57;5.39;M;N
2015;16;4;PSL;WOJNAROWSKI Konrad;2797;0.93;8.74;M;N
2015;16;9;PSL;CHRZANOWSKI Lucjan Krzysztof;326;0.11;1.02;M;N
2015;16;3;PSL;KRAWCZYK Wiesława;1906;0.63;5.96;K;N
2015;16;18;PSL;SZTUBA Ewa Iwona;233;0.08;0.73;K;N
2015;16;14;PSL;KAPCZYŃSKI Łukasz;964;0.32;3.01;M;N
2015;16;15;PSL;SULKOWSKA Agnieszka;323;0.11;1.01;K;N
2015;16;10;PSL;MATUSZEWSKI Tomasz;529;0.18;1.65;M;N
2015;16;8;PSL;REJMUS Ireneusz;1680;0.56;5.25;M;N
2015;16;1;PSL;ZGORZELSKI Piotr;8070;2.69;25.22;M;T
2015;16;5;PSL;SZYMANIK Elżbieta;2118;0.71;6.62;K;N
2015;16;13;PETRU;BONDAR Marcin;187;0.06;1.21;M;N
2015;16;19;PETRU;PRUSIK Łukasz Grzegorz;117;0.04;0.76;M;N
2015;16;20;PETRU;ZAKRZEWSKI Krzysztof Adam;832;0.28;5.38;M;N
2015;16;6;PETRU;LEWANDOWSKI Dariusz Włodzimierz;524;0.17;3.39;M;N
2015;16;17;PETRU;LIGNER Aneta;94;0.03;0.61;K;N
2015;16;11;PETRU;WAŚNIEWSKA Dorota;238;0.08;1.54;K;N
2015;16;16;PETRU;STEGENKA Aneta;163;0.05;1.05;K;N
2015;16;2;PETRU;KAMIŃSKA Małgorzata Alicja;2628;0.88;17.01;K;N
2015;16;7;PETRU;DYMKOWSKA Anna Małgorzata;417;0.14;2.70;K;N
2015;16;4;PETRU;WIETESKA Jacek Zbigniew;778;0.26;5.04;M;N
2015;16;12;PETRU;PYDYNOWSKA Katarzyna;256;0.09;1.66;K;N
2015;16;3;PETRU;DRĄŻKIEWICZ Jacek;1105;0.37;7.15;M;N
2015;16;9;PETRU;TAŃSKI Krzysztof Janusz;268;0.09;1.73;M;N
2015;16;10;PETRU;WOŹNIAK Dariusz Euzebiusz;269;0.09;1.74;M;N
2015;16;1;PETRU;PODSĘDEK Marcin;6155;2.05;39.84;M;N
2015;16;5;PETRU;KOPROWSKI Kamil;523;0.17;3.38;M;N
2015;16;8;PETRU;PLISZKA Rafał;375;0.12;2.43;M;N
2015;16;18;PETRU;SURYNOWICZ Izabela;122;0.04;0.79;K;N
2015;16;15;PETRU;PRZEDPEŁSKI Paweł Janusz;250;0.08;1.62;M;N
2015;16;14;PETRU;BUKOWSKA Małgorzata Anna;150;0.05;0.97;K;N
2015;16;20;KORWiN;SIENNICKI Mateusz;498;0.17;4.08;M;N
2015;16;17;KORWiN;WISZNIOWSKI Rafał Bogumił;33;0.01;0.27;M;N
2015;16;6;KORWiN;BACIŃSKI Marcin;819;0.27;6.71;M;N
2015;16;11;KORWiN;KOZIŃSKA Izabela;309;0.10;2.53;K;N
2015;16;16;KORWiN;KONARZEWSKA-PRUSKA Liliana Maria;63;0.02;0.52;K;N
2015;16;2;KORWiN;OLSZEWSKI Piotr;1439;0.48;11.78;M;N
2015;16;7;KORWiN;KUŹNIEWSKI Krzysztof;309;0.10;2.53;M;N
2015;16;13;KORWiN;WERESZCZAKA Rafał Jerzy;156;0.05;1.28;M;N
2015;16;19;KORWiN;FAJKOWSKI Michał;166;0.06;1.36;M;N
2015;16;12;KORWiN;MATIUNKO Malwina;112;0.04;0.92;K;N
2015;16;4;KORWiN;CHODKOWSKI Dariusz Jan;395;0.13;3.23;M;N
2015;16;9;KORWiN;ZAJĄC Grzegorz Wojciech;203;0.07;1.66;M;N
2015;16;3;KORWiN;WITAS Adrian;500;0.17;4.09;M;N
2015;16;18;KORWiN;CZUCHRA Karolina;117;0.04;0.96;K;N
2015;16;15;KORWiN;MĘDRALA Magdalena;145;0.05;1.19;K;N
2015;16;14;KORWiN;TYŚKIEWICZ Joanna;132;0.04;1.08;K;N
2015;16;10;KORWiN;SŁUPECKI Robert;327;0.11;2.68;M;N
2015;16;5;KORWiN;PUTERNICKA Barbara Danuta;294;0.10;2.41;K;N
2015;16;1;KORWiN;GÓRSKI Tomasz Paweł;6061;2.02;49.62;M;N
2015;16;8;KORWiN;DOMIAN Karol;136;0.05;1.11;M;N
2015;16;3;PO;WARDZIŃSKI Waldemar;3728;1.24;7.55;M;N
2015;16;9;PO;GONTARSKI Andrzej Jerzy;640;0.21;1.30;M;N
2015;16;10;PO;KAJKOWSKA Agnieszka;714;0.24;1.45;K;N
2015;16;1;PO;KIERWIŃSKI Marcin Piotr;16271;5.42;32.97;M;T
2015;16;5;PO;BODENSZAC Michał;1028;0.34;2.08;M;N
2015;16;8;PO;ADAMIAK Paulina Ada;889;0.30;1.80;K;N
2015;16;18;PO;KASZUBA Kamil;703;0.23;1.42;M;N
2015;16;15;PO;JĘDRUSZCZAK Katarzyna Monika;213;0.07;0.43;K;N
2015;16;14;PO;AMBROZIAK Beata;827;0.28;1.68;K;N
2015;16;13;PO;CISZEWSKI Marcin;415;0.14;0.84;M;N
2015;16;19;PO;PIOTROWSKI Marcin Hubert;512;0.17;1.04;M;N
2015;16;17;PO;UCHWAŁ Aneta;337;0.11;0.68;K;N
2015;16;20;PO;TROCHIMIUK Waldemar Marek;2012;0.67;4.08;M;N
2015;16;6;PO;DEJA Bartosz;515;0.17;1.04;M;N
2015;16;11;PO;BACZEWSKI Marcin;574;0.19;1.16;M;N
2015;16;2;PO;GAPIŃSKA Elżbieta Teresa;11733;3.91;23.77;K;T
2015;16;16;PO;SKROBISZ Krzysztof;468;0.16;0.95;M;N
2015;16;7;PO;KORAJCZYK-SZYPERSKA Agnieszka;2691;0.90;5.45;K;N
2015;16;4;PO;RUSINOWSKA Beata Małgorzata;4362;1.45;8.84;K;N
2015;16;12;PO;SZYMAŃCZYK Monika;721;0.24;1.46;K;N
2015;16;18;KUKIZ;HAJEL Michał Marcin;588;0.20;2.33;M;N
2015;16;15;KUKIZ;DĄBROWSKA Anna;804;0.27;3.18;K;N
2015;16;14;KUKIZ;PAPIEROWSKA Klaudia;350;0.12;1.39;K;N
2015;16;10;KUKIZ;GÓRSKA Monika;1228;0.41;4.86;K;N
2015;16;1;KUKIZ;JAKUBIAK Marek;11131;3.71;44.07;M;T
2015;16;5;KUKIZ;JARZYNKA Wojciech;852;0.28;3.37;M;N
2015;16;8;KUKIZ;NOWICKI Paweł Krzysztof;715;0.24;2.83;M;N
2015;16;9;KUKIZ;BARSKI Marcin;448;0.15;1.77;M;N
2015;16;3;KUKIZ;WIERZBICKA Iwona Krystyna;1424;0.47;5.64;K;N
2015;16;12;KUKIZ;GĄSIOROWSKI Michał Piotr;384;0.13;1.52;M;N
2015;16;4;KUKIZ;NOWAKOWSKI Michał;2056;0.68;8.14;M;N
2015;16;6;KUKIZ;KŁOBUKOWSKI Paweł;956;0.32;3.79;M;N
2015;16;17;KUKIZ;MAJEWSKA Wioleta Renata;393;0.13;1.56;K;N
2015;16;11;KUKIZ;KALWASIŃSKI Andrzej Ryszard;518;0.17;2.05;M;N
2015;16;2;KUKIZ;KRÓLEWIECKA Edyta Joanna;1762;0.59;6.98;K;N
2015;16;16;KUKIZ;PAWLAK Agnieszka Monika;386;0.13;1.53;K;N
2015;16;7;KUKIZ;CHROSTOWSKI Łukasz;933;0.31;3.69;M;N
2015;16;13;KUKIZ;LUBIŃSKI Kamil Szczęsny;329;0.11;1.30;M;N
2015;16;12;ZLEW;KRÓLIKOWSKI Zbigniew;213;0.07;0.87;M;N
2015;16;4;ZLEW;KIWIT Marek;1173;0.39;4.80;M;N
2015;16;11;ZLEW;KOZŁOWSKI Jacek;484;0.16;1.98;M;N
2015;16;6;ZLEW;WAŚKOWSKI Krzysztof Jerzy;544;0.18;2.23;M;N
2015;16;20;ZLEW;MALINOWSKA Teresa;952;0.32;3.90;K;N
2015;16;17;ZLEW;PODWIĄZKA Elżbieta;165;0.05;0.68;K;N
2015;16;7;ZLEW;SPODOBALSKI Jerzy;436;0.15;1.78;M;N
2015;16;16;ZLEW;SKORUPSKA Aldona;136;0.05;0.56;K;N
2015;16;2;ZLEW;JAKUBOWSKI Stanisław Jan;1421;0.47;5.81;M;N
2015;16;13;ZLEW;SKIERKOWSKI Piotr Andrzej;325;0.11;1.33;M;N
2015;16;19;ZLEW;CICHOCKI Wojciech;179;0.06;0.73;M;N
2015;16;18;ZLEW;RULL QUESADA Agata Anna;205;0.07;0.84;K;N
2015;16;15;ZLEW;LINOWSKA Małgorzata;257;0.09;1.05;K;N
2015;16;14;ZLEW;ROMALSKI Wojciech Józef;135;0.04;0.55;M;N
2015;16;10;ZLEW;IWANIAK Ilona;1061;0.35;4.34;K;N
2015;16;8;ZLEW;WIŚNIEWSKI Sławomir Jerzy;549;0.18;2.25;M;N
2015;16;5;ZLEW;PRĘGOWSKA Magdalena Łucja;889;0.30;3.64;K;N
2015;16;1;ZLEW;CZARZASTY Włodzimierz;13156;4.38;53.83;M;N
2015;16;9;ZLEW;GÓRALCZYK Arkadiusz;394;0.13;1.61;M;N
2015;16;3;ZLEW;BUDZICH Marek;1766;0.59;7.23;M;N
2015;16;12;RAZEM;WIĘCKOWSKI Miłosz Grzegorz;579;0.19;5.75;M;N
2015;16;4;RAZEM;ŁUSZCZYŃSKI Piotr;506;0.17;5.03;M;N
2015;16;8;RAZEM;OSIK Grzegorz Jakub;201;0.07;2.00;M;N
2015;16;5;RAZEM;SADKOWSKA Monika Emilia;540;0.18;5.37;K;N
2015;16;1;RAZEM;MALIŃSKA Magdalena;4799;1.60;47.69;K;N
2015;16;10;RAZEM;SZYMAŃSKI Łukasz Krzysztof;451;0.15;4.48;M;N
2015;16;7;RAZEM;MARCINIAK-MIERZWA Wioletta;259;0.09;2.57;K;N
2015;16;2;RAZEM;TRZECIAK Rafał;1202;0.40;11.95;M;N
2015;16;11;RAZEM;MARCZYŃSKA-GOLDSTEIN Ewa Aleksandra;199;0.07;1.98;K;N
2015;16;6;RAZEM;WROŃSKI Marcin Krzysztof;470;0.16;4.67;M;N
2015;16;9;RAZEM;KOCEJKO Magdalena;200;0.07;1.99;K;N
2015;16;3;RAZEM;BIAŁEK Maja Elżbieta;656;0.22;6.52;K;N
2015;2;13;KORWiN;ŁAMBUCKA Maria Anna;137;0.06;1.36;K;N
2015;2;7;KORWiN;PILARSKA-OSIECKA Magdalena Grażyna;232;0.10;2.30;K;N
2015;2;16;KORWiN;POKRYWKA Jan Tadeusz;833;0.36;8.27;M;N
2015;2;2;KORWiN;HECHT Jacek Ryszard;1192;0.51;11.83;M;N
2015;2;11;KORWiN;BARTOSIK Wioleta Ewelina;152;0.06;1.51;K;N
2015;2;6;KORWiN;WIELOWSKI Jarosław Piotr;282;0.12;2.80;M;N
2015;2;4;KORWiN;DANIELAK Damian Marcin;649;0.28;6.44;M;N
2015;2;12;KORWiN;DZIEWOŃSKI Kamil Julian;254;0.11;2.52;M;N
2015;2;3;KORWiN;UGLIS Maciej;633;0.27;6.28;M;N
2015;2;9;KORWiN;SUSŁOWSKI Tomasz Jan;247;0.11;2.45;M;N
2015;2;8;KORWiN;PILARZ-NICIŃSKA Katarzyna;124;0.05;1.23;K;N
2015;2;5;KORWiN;FRONCZAK Monika Patrycja;432;0.18;4.29;K;N
2015;2;1;KORWiN;ŻOŁNIERUK Beata Izabela;4534;1.94;45.00;K;N
2015;2;10;KORWiN;PRZEŚLICA-MARTYNOWSKA Anna Agnieszka;162;0.07;1.61;K;N
2015;2;15;KORWiN;CIOMBOR Tomasz Marcin;169;0.07;1.68;M;N
2015;2;14;KORWiN;LEHEŃKA-DAS Danuta;43;0.02;0.43;K;N
2015;2;9;PETRU;KUBALA Marek Zdzisław;608;0.26;3.91;M;N
2015;2;3;PETRU;PALONEK Rafał;587;0.25;3.78;M;N
2015;2;15;PETRU;ŁOJEWSKI Tomasz;156;0.07;1.00;M;N
2015;2;14;PETRU;BRZĘCZEK Elżbieta;218;0.09;1.40;K;N
2015;2;5;PETRU;BOKSZCZANIN Lech Stanisław;466;0.20;3.00;M;N
2015;2;1;PETRU;IWANCZ Jacek Julian;7348;3.14;47.27;M;N
2015;2;8;PETRU;ŁĘKAWA Lucyna;348;0.15;2.24;K;N
2015;2;10;PETRU;ZIOMKO Krzysztof Jan;272;0.12;1.75;M;N
2015;2;2;PETRU;ŁOŻYŃSKI Marcin;1931;0.82;12.42;M;N
2015;2;16;PETRU;GÓRALEWICZ Dariusz Leopold;374;0.16;2.41;M;N
2015;2;7;PETRU;WINNIK Damian Paweł;425;0.18;2.73;M;N
2015;2;6;PETRU;KUŁAKOWSKA Małgorzata Jolanta;647;0.28;4.16;K;N
2015;2;11;PETRU;JURCZAK Monika Agnieszka;365;0.16;2.35;K;N
2015;2;13;PETRU;ORA Ryszard Józef;147;0.06;0.95;M;N
2015;2;12;PETRU;TWARDOWSKA Kamila;280;0.12;1.80;K;N
2015;2;4;PETRU;WASIELEWSKA Magdalena Krystyna;1372;0.59;8.83;K;N
2015;2;13;PSL;DETYNA Marek Grzegorz;97;0.04;1.30;M;N
2015;2;6;PSL;KARKOWSKA Maria;447;0.19;6.00;K;N
2015;2;11;PSL;TYLKOWSKA Katarzyna Agnieszka;72;0.03;0.97;K;N
2015;2;16;PSL;GANCARZ Paweł Jarosław;1099;0.47;14.76;M;N
2015;2;2;PSL;JANOR Stanisław;300;0.13;4.03;M;N
2015;2;7;PSL;SKIBSKA Dorota;292;0.12;3.92;K;N
2015;2;4;PSL;SZCZYPKA Bernardetta Joanna;419;0.18;5.63;K;N
2015;2;12;PSL;ZIELEŃ Anna Katarzyna;170;0.07;2.28;K;N
2015;2;3;PSL;DROZD Piotr;473;0.20;6.35;M;N
2015;2;9;PSL;MIKOŁAJCZYK Łukasz;192;0.08;2.58;M;N
2015;2;10;PSL;WOŁYNIAK Przemysław Paweł;184;0.08;2.47;M;N
2015;2;1;PSL;LONGAWA Stanisław Tadeusz;2732;1.17;36.68;M;N
2015;2;5;PSL;KARWOWSKI Sławomir Władysław;395;0.17;5.30;M;N
2015;2;8;PSL;SITNIK Danuta Joanna;177;0.08;2.38;K;N
2015;2;15;PSL;PTAK Ewelina Monika;268;0.11;3.60;K;N
2015;2;14;PSL;KUSIAK Piotr;131;0.06;1.76;M;N
2015;2;12;PiS;PALUCH Włodzimierz Stanisław;693;0.30;0.95;M;N
2015;2;4;PiS;BADORA Maciej Adam;3135;1.34;4.30;M;N
2015;2;16;PiS;KOŻUCHOWSKI Marcin Piotr;1880;0.80;2.58;M;N
2015;2;2;PiS;ZALEWSKA Anna Elżbieta;22402;9.57;30.72;K;T
2015;2;7;PiS;WOŹNIAK-ŁĄGIEWKA Danuta Maria;1048;0.45;1.44;K;N
2015;2;6;PiS;BIELAWSKI Krzysztof Jerzy;1612;0.69;2.21;M;N
2015;2;11;PiS;MALISZEWSKA Beata Marianna;736;0.31;1.01;K;N
2015;2;13;PiS;POGODA Mirosław Czesław;1374;0.59;1.88;M;N
2015;2;14;PiS;MIKUS Hanna Małgorzata;479;0.20;0.66;K;N
2015;2;15;PiS;MUCHA Beata Maria;2305;0.98;3.16;K;N
2015;2;1;PiS;DWORCZYK Michał Paweł;24935;10.65;34.19;M;T
2015;2;5;PiS;WILEWSKA Joanna Dorota;2121;0.91;2.91;K;N
2015;2;8;PiS;KRESA Jarosław;1856;0.79;2.54;M;N
2015;2;10;PiS;NATANEK Wiesław;1322;0.56;1.81;M;N
2015;2;9;PiS;TARNACKI Marek;1273;0.54;1.75;M;N
2015;2;3;PiS;MURDZEK Wojciech Piotr;5758;2.46;7.90;M;T
2015;2;3;KUKIZ;GUSTAB Dariusz Marian;494;0.21;2.39;M;N
2015;2;9;KUKIZ;GRÓB Anna;849;0.36;4.11;K;N
2015;2;8;KUKIZ;PIOTROWSKI Jerzy Ryszard;569;0.24;2.76;M;N
2015;2;5;KUKIZ;SZAŁKO Barbara Violetta;973;0.42;4.72;K;N
2015;2;1;KUKIZ;ZYSKA Ireneusz;7725;3.30;37.44;M;T
2015;2;10;KUKIZ;BARAŃSKI Ryszard Piotr;406;0.17;1.97;M;N
2015;2;15;KUKIZ;PIEC Joanna;594;0.25;2.88;K;N
2015;2;14;KUKIZ;WUDARSKA Iwona Gabriela;158;0.07;0.77;K;N
2015;2;13;KUKIZ;MICHALSKA Katarzyna Iwona;497;0.21;2.41;K;N
2015;2;7;KUKIZ;WĘGRZYN Andrzej Waldemar;642;0.27;3.11;M;N
2015;2;2;KUKIZ;NOSKO Ernest;3928;1.68;19.04;M;N
2015;2;16;KUKIZ;LEWANDOWSKI Krzysztof Marek;1661;0.71;8.05;M;N
2015;2;11;KUKIZ;MIEDZIAK Beata Barbara;306;0.13;1.48;K;N
2015;2;6;KUKIZ;KOWALCZYK Jerzy;928;0.40;4.50;M;N
2015;2;4;KUKIZ;LINGO Tomasz Tadeusz;716;0.31;3.47;M;N
2015;2;12;KUKIZ;BEER-BARLIK Zdzisława;188;0.08;0.91;K;N
2015;2;4;PO;JAGŁA Robert Aleksander;3134;1.34;4.10;M;N
2015;2;12;PO;SIERKA Dorota Stanisława;616;0.26;0.81;K;N
2015;2;13;PO;WRÓBLEWSKA Jadwiga Krystyna;631;0.27;0.83;K;N
2015;2;7;PO;SZPILAREWICZ Mariusz;2947;1.26;3.86;M;N
2015;2;16;PO;GOLAK Julian Kazimierz;2038;0.87;2.67;M;N
2015;2;2;PO;MRZYGŁOCKA Izabela Katarzyna;8659;3.70;11.33;K;T
2015;2;11;PO;ULBIN Krystian Rafał;408;0.17;0.53;M;N
2015;2;6;PO;KOŁACZ-LESZCZYŃSKA Agnieszka Maria;6421;2.74;8.40;K;T
2015;2;8;PO;SZCZYGIEŁ Zbigniew;1325;0.57;1.73;M;N
2015;2;1;PO;SIEMONIAK Tomasz;30786;13.15;40.28;M;T
2015;2;5;PO;WIELICHOWSKA Monika;8621;3.68;11.28;K;T
2015;2;10;PO;LIPIŃSKI Andrzej Zdzisław;752;0.32;0.98;M;N
2015;2;15;PO;PIOTROWICZ Zbigniew;794;0.34;1.04;M;N
2015;2;14;PO;KRZOWSKA Aneta Wiesława;235;0.10;0.31;K;N
2015;2;3;PO;SMOLARZ Tomasz;5955;2.54;7.79;M;N
2015;2;9;PO;ŚWIŁO Teresa;3102;1.33;4.06;K;N
2015;2;2;KWWJOW;OZGA Paweł;612;0.26;29.59;M;N
2015;2;7;KWWJOW;PEŁKA Danuta Zofia;134;0.06;6.48;K;N
2015;2;6;KWWJOW;STACH-JANYST Iwona Stanisława;83;0.04;4.01;K;N
2015;2;11;KWWJOW;KOCIK Katarzyna;140;0.06;6.77;K;N
2015;2;3;KWWJOW;GRYŚ Mariusz Jarosław;142;0.06;6.87;M;N
2015;2;12;KWWJOW;WORSA Zygmunt;403;0.17;19.49;M;N
2015;2;5;KWWJOW;OZIMEK Ewa;224;0.10;10.83;K;N
2015;2;4;KWWJOW;SOZAŃSKA Dorota Urszula;179;0.08;8.66;K;N
2015;2;8;KWWJOW;WĄS Robert Wiesław;79;0.03;3.82;M;N
2015;2;10;KWWJOW;JASIAK-GAZDA Małgorzata;72;0.03;3.48;K;N
2015;2;1;ZLEW;DYDUCH Marek;7370;3.15;35.92;M;N
2015;2;5;ZLEW;WĘGLARZ-JAKUBOWSKA Agnieszka Edyta;443;0.19;2.16;K;N
2015;2;8;ZLEW;WERECKI Krystian;486;0.21;2.37;M;N
2015;2;10;ZLEW;WĘGRZYN Irena;207;0.09;1.01;K;N
2015;2;14;ZLEW;WIELOGÓRSKI Kazimierz Tadeusz;109;0.05;0.53;M;N
2015;2;15;ZLEW;KŁOS Wieńczysław Ryszard;90;0.04;0.44;M;N
2015;2;3;ZLEW;DŹWINIEL Ryszard Jerzy;1909;0.82;9.30;M;N
2015;2;9;ZLEW;SKOWROŃSKI Zbigniew Antoni;238;0.10;1.16;M;N
2015;2;4;ZLEW;FASUGA Rafał Paweł;383;0.16;1.87;M;N
2015;2;12;ZLEW;BIAŁKOWSKI Radosław Bogusław;252;0.11;1.23;M;N
2015;2;13;ZLEW;SŁABICKA Jolanta Izabela;282;0.12;1.37;K;N
2015;2;16;ZLEW;ŁĄCKI Adam Edward;1561;0.67;7.61;M;N
2015;2;2;ZLEW;NOWACKA Agata Łucja;6108;2.61;29.77;K;N
2015;2;7;ZLEW;JABŁOŃSKA Anna Maria;451;0.19;2.20;K;N
2015;2;6;ZLEW;PIĄTEK Ewa Barbara;531;0.23;2.59;K;N
2015;2;11;ZLEW;RUSINEK Mariusz Jerzy;97;0.04;0.47;M;N
2015;2;6;RAZEM;BIAŁEK Dawid Antoni;345;0.15;4.32;M;N
2015;2;9;RAZEM;SZELIGOWSKA Jadwiga Teresa;283;0.12;3.54;K;N
2015;2;11;RAZEM;CHUĆ Renata;421;0.18;5.27;K;N
2015;2;2;RAZEM;HYRSZ Adrian Łukasz;1009;0.43;12.64;M;N
2015;2;7;RAZEM;MOCYK Kamila Joanna;162;0.07;2.03;K;N
2015;2;3;RAZEM;TARCZEWSKA Ewa Beata;704;0.30;8.82;K;N
2015;2;10;RAZEM;TOKAR Daniel Krzysztof;226;0.10;2.83;M;N
2015;2;5;RAZEM;PAPROTA Marta Joanna;386;0.16;4.83;K;N
2015;2;1;RAZEM;STABROWSKA Anna Ewa;3721;1.59;46.61;K;N
2015;2;4;RAZEM;KOWALCZYK Krzysztof Józef;553;0.24;6.93;M;N
2015;2;8;RAZEM;LASKOŚ-GRABOWSKI Paweł Szymon;174;0.07;2.18;M;N
2015;40;11;RAZEM;OKUNIEWICZ Tomasz;445;0.21;5.26;M;N
2015;40;6;RAZEM;WOŹNIAK Joanna Daria;446;0.21;5.27;K;N
2015;40;9;RAZEM;SZCZEŚNIAK Maciej Adam;202;0.09;2.39;M;N
2015;40;7;RAZEM;GÓRNIAK Łukasz Michał;283;0.13;3.34;M;N
2015;40;2;RAZEM;MŁYNARCZYK Magdalena Alicja;1203;0.55;14.21;K;N
2015;40;3;RAZEM;KACZMAREK Michał Paweł;583;0.27;6.89;M;N
2015;40;10;RAZEM;KANKOWSKA-FILIPIAK Katarzyna Agnieszka;147;0.07;1.74;K;N
2015;40;8;RAZEM;PIOTROWSKA Agata Dorota;422;0.19;4.98;K;N
2015;40;4;RAZEM;DOLATOWSKA Kinga Sławomira;425;0.20;5.02;K;N
2015;40;1;RAZEM;WEZGRAJ Jacek Artur;4068;1.87;48.05;M;N
2015;40;5;RAZEM;SAFIAN Dominik Franciszek;242;0.11;2.86;M;N
2015;40;15;ZLEW;CYBULA Stanisław;766;0.35;3.10;M;N
2015;40;14;ZLEW;SOCHACKA Maryla Zofia;423;0.19;1.71;K;N
2015;40;5;ZLEW;STACHOWIAK Małgorzata Zofia;1158;0.53;4.69;K;N
2015;40;1;ZLEW;WZIĄTEK Stanisław Czesław;13196;6.08;53.43;M;N
2015;40;8;ZLEW;PUZIAK Michał;329;0.15;1.33;M;N
2015;40;10;ZLEW;ADEL Juliusz Wilhelm;138;0.06;0.56;M;N
2015;40;9;ZLEW;PIETRZELA Danuta Ewa;433;0.20;1.75;K;N
2015;40;3;ZLEW;CHYŁA Małgorzata Genowefa;1479;0.68;5.99;K;N
2015;40;12;ZLEW;NIEMIEC Włodzimierz Stanisław;196;0.09;0.79;M;N
2015;40;4;ZLEW;NISKI Grzegorz Andrzej;844;0.39;3.42;M;N
2015;40;16;ZLEW;MACIEJASZ Grzegorz Roman;1103;0.51;4.47;M;N
2015;40;2;ZLEW;LEWANDOWSKI Andrzej;1558;0.72;6.31;M;N
2015;40;7;ZLEW;CZERWIŃSKA Joanna Marzena;868;0.40;3.51;K;N
2015;40;6;ZLEW;SZARMACH Antoni Teofil;1725;0.79;6.98;M;N
2015;40;11;ZLEW;DANKOWSKA Maria;319;0.15;1.29;K;N
2015;40;13;ZLEW;PĘCZEK Remigiusz;162;0.07;0.66;M;N
2015;40;4;KUKIZ;STEFANOWICZ Rafał;635;0.29;3.11;M;N
2015;40;12;KUKIZ;MIŁOSZ Andrzej Jan;303;0.14;1.48;M;N
2015;40;13;KUKIZ;KORSZON-BRUZDA Ewa Maria;145;0.07;0.71;K;N
