komitet;okręg;numer;kandydat;glosy;proc.lista;proc.all;wynik
K5;9;15;DZIWISZ Paweł Wiesław;2120;1.09;0.50;NX
K5;9;16;WRÓBLEWSKI Łukasz Tadeusz;1207;0.62;0.29;NX
K5;9;17;SKOPIŃSKI Bogdan Stanisław;506;0.26;0.12;NX
K5;9;18;ZAWISTOWSKI Adam Wiesław;683;0.35;0.16;NX
K5;9;19;GODSON John Abraham;3807;1.97;0.90;NX
K5;9;20;STOLARCZYK Jarosław Piotr;4379;2.26;1.04;NX
K5;10;1;RADZISZEWSKA Elżbieta;33480;41.06;11.47;PX
K5;10;2;KULA Włodzimierz Stanisław;9858;12.09;3.38;PX
K5;10;3;RUTKOWSKA Dorota;9137;11.20;3.13;NX
K5;10;4;ZACHAREWICZ Jacek Paweł;9579;11.74;3.28;PX
K5;10;5;JAKUBOWSKI Leszek Stefan;5335;6.54;1.83;NX
K5;10;6;BÓL Stanisław Bogdan;1066;1.30;0.37;NX
K5;10;7;PAZUREK Damian Piotr;1430;1.75;0.49;NX
K5;10;8;ROSIAK Janusz Jerzy;1856;2.27;0.64;NX
K5;10;9;ROŻNOWSKI Jacek Tomasz;990;1.21;0.34;NX
K5;10;10;CHYBIŃSKI Włodzimierz Robert;493;0.60;0.17;NX
K5;10;11;MARKUS-GĄSIOROWSKA Agnieszka;980;1.20;0.34;NX
K5;10;12;BARTNIK Stanisław;1109;1.36;0.38;NX
K5;10;13;KACPERCZYK Karolina Janina;1384;1.69;0.47;NX
K5;10;14;KOBAK Michał;1201;1.47;0.41;NX
K5;10;15;PŁUCIENNIK Jadwiga Krystyna;1181;1.44;0.40;NX
K5;10;16;CHWILCZYŃSKI Mieczysław;292;0.35;0.10;NX
K5;10;17;KRYCZKA Ryszard Tomasz;473;0.58;0.16;NX
K5;10;18;MAGACZ Dariusz Marian;1688;2.07;0.58;NX
K5;11;1;BIERNAT Andrzej;36278;31.14;9.49;PX
K5;11;2;HANAJCZYK Agnieszka;15050;12.92;3.94;PX
K5;11;3;TOMCZYK Cezary;8169;7.01;2.14;PX
K5;11;4;GOŁEK Świętosław;6420;5.51;1.68;NX
K5;11;5;URBANIAK Jacek;5672;4.86;1.48;NX
K5;11;6;JASIŃSKI Janusz;2832;2.43;0.74;NX
K5;11;7;ZAKRZEWSKA Danuta;6488;5.56;1.70;NX
K5;11;8;DRONKA Tomasz;2213;1.89;0.58;NX
K5;11;9;PODSADNIAK Marek;2022;1.73;0.53;NX
K5;11;10;JASIŃSKI Leszek;2593;2.22;0.68;NX
K5;11;11;BINDER Piotr Jan;2167;1.86;0.57;NX
K5;11;12;BIEDA Robert;3432;2.94;0.90;NX
K5;11;13;SCHABOWICZ Tadeusz;1656;1.42;0.43;NX
K5;11;14;GOŚCIMSKI Andrzej Zygmunt;1353;1.16;0.35;NX
K5;11;15;RAPSIEWICZ Tomasz;614;0.52;0.16;NX
K5;11;16;KRAWCZYK Marek;2799;2.40;0.73;NX
K5;11;17;WACH Lena Mariola;1346;1.15;0.35;NX
K5;11;18;SŁUPIŃSKI Marcin;767;0.65;0.20;NX
K5;11;19;JUSZCZAK Dariusz;2608;2.23;0.68;NX
K5;11;20;PĘCHERSKA Teresa;980;0.84;0.26;NX
K5;11;21;KANIA Wiesław;1023;0.87;0.27;NX
K5;11;22;KURZAWSKI Andrzej;881;0.75;0.23;NX
K5;11;23;HEICHMAN Ada;1254;1.07;0.33;NX
K5;11;24;DUNIN Artur Jerzy;7868;6.75;2.06;PX
K5;12;1;GRAŚ Paweł;35779;36.69;13.37;PX
K5;12;2;CHWIERUT Janusz;10542;10.81;3.94;PX
K5;12;3;LANGWERSKA-MALIK Alicja;8109;8.31;3.03;NX
K5;12;4;OCHMAN Jerzy;8257;8.46;3.08;NX
K5;12;5;SATERNUS Andrzej;3854;3.95;1.44;NX
K5;12;6;ARKIT Tadeusz;9836;10.08;3.67;PX
K5;12;7;MATEJEWSKI Mateusz;2087;2.14;0.78;NX
K5;12;8;PIECZARA Piotr;1999;2.04;0.75;NX
K5;12;9;RAMENDA Sebastian;2896;2.96;1.08;NX
K5;12;10;SZYBALSKI Tadeusz Andrzej;1343;1.37;0.50;NX
K5;12;11;URBAŃSKI Andrzej;2408;2.46;0.90;NX
K5;12;12;HUZARSKI Maciej;730;0.74;0.27;NX
K5;12;13;PADLIKOWSKI Andrzej;1228;1.25;0.46;NX
K5;12;14;OBSTARCZYK Jerzy;766;0.78;0.29;NX
K5;12;15;PAJĄK Andrzej;7683;7.87;2.87;NX
K5;13;1;GOWIN Jarosław;160465;60.36;28.58;PX
K5;13;2;MATUSIK-LIPIEC Katarzyna;15130;5.69;2.70;PX
K5;13;3;RAŚ Ireneusz;15808;5.94;2.82;PX
K5;13;4;FEDOROWICZ Jerzy Feliks;15649;5.88;2.79;PX
K5;13;5;SZCZYPIŃSKI Tomasz;5261;1.97;0.94;NX
K5;13;6;KRUPA Jacek;7293;2.74;1.30;PX
K5;13;7;SULARZ Paweł;5699;2.14;1.02;NX
K5;13;8;RYSZKA Andrzej;7292;2.74;1.30;PX
K5;13;9;PATENA Marta;3796;1.42;0.68;NX
K5;13;10;BARCZYK Kazimierz;4086;1.53;0.73;NX
K5;13;11;ZIĘBA Stanisław;1650;0.62;0.29;NX
K5;13;12;GIBAŁA Łukasz;11413;4.29;2.03;PX
K5;13;13;DĄSAL Bogdan;863;0.32;0.15;NX
K5;13;14;MUSIAŁ Ryszard Andrzej;1046;0.39;0.19;NX
K5;13;15;HAWRANEK Andrzej;1209;0.45;0.22;NX
K5;13;16;KRZECZKOWSKI Bogusław;642;0.24;0.11;NX
K5;13;17;PARYŁA Władysław Jacek;252;0.09;0.04;NX
K5;13;18;SIEJA Elżbieta;1861;0.70;0.33;NX
K5;13;19;ZEGZDA Wojciech;403;0.15;0.07;NX
K5;13;20;ŚCIGALSKI Paweł;476;0.17;0.08;NX
K5;13;21;PABIAN Katarzyna;1295;0.48;0.23;NX
K5;13;22;MATYSIAK Paweł;773;0.29;0.14;NX
K5;13;23;MAŁODOBRY Maciej;1116;0.41;0.20;NX
K5;13;24;KLIMCZAK Andrzej;1107;0.41;0.20;NX
K5;13;25;JAWORSKI Reginald;1236;0.46;0.22;NX
K5;14;1;CZERWIŃSKI Andrzej;24708;28.84;8.29;PX
K5;14;2;OKULARCZYK Stanisława;3560;4.15;1.20;NX
K5;14;3;GUT-MOSTOWY Andrzej;16009;18.68;5.37;PX
K5;14;4;PATALITA Tadeusz;6968;8.13;2.34;NX
K5;14;5;KOCHAN Witold;8515;9.93;2.86;PX
K5;14;6;JACHYMIAK Maciej;5288;6.17;1.78;NX
K5;14;7;GOLONKA Jan;5630;6.57;1.89;NX
K5;14;8;RAPACZ Antoni;2362;2.75;0.79;NX
K5;14;9;CHOWANIEC Maciej;859;1.00;0.29;NX
K5;14;10;OLSZYŃSKI Waldemar;1617;1.88;0.54;NX
K5;14;11;WÓJTOWICZ Marian;2312;2.69;0.78;NX
K5;14;12;FIREK Tadeusz;450;0.52;0.15;NX
K5;14;13;CHRONOWSKI Czesław;896;1.04;0.30;NX
K5;14;14;TOKARCZYK Stanisław;849;0.99;0.28;NX
K5;14;15;WĄSOWSKA-SCHIRMER Halina;1391;1.62;0.47;NX
K5;14;16;KULIGA Jan;1074;1.25;0.36;NX
K5;14;17;SMOŁKOWICZ Andrzej;458;0.53;0.15;NX
K5;14;18;CYCOŃ Krzysztof;2722;3.17;0.91;NX
K5;15;1;GRAD Aleksander;29842;32.92;10.61;PX
K5;15;2;AUGUSTYN Urszula;10480;11.56;3.73;PX
K5;15;3;ŁĄCZYŃSKI Bolesław;4048;4.46;1.44;NX
K5;15;4;DUDA Józef;6695;7.38;2.38;NX
K5;15;5;MUSIAŁ Jan;7705;8.50;2.74;PX
K5;15;6;WÓJCIK Jan;2514;2.77;0.89;NX
K5;15;7;TOMASIK Jacek;1470;1.62;0.52;NX
K5;15;8;KITA Andrzej;2365;2.60;0.84;NX
K5;15;9;AUGUSTYN Paweł;2221;2.45;0.79;NX
K5;15;10;PACEWICZ-PYREK Katarzyna;1493;1.64;0.53;NX
K5;15;11;KOCIOŁEK Adam;2292;2.52;0.81;NX
K5;15;12;SYCHTA Wacław;567;0.62;0.20;NX
K5;15;13;SZCZEPARA Małgorzata;2718;2.99;0.97;NX
K5;15;14;ŚWIATŁOWSKI Grzegorz;1286;1.41;0.46;NX
K5;15;15;KAWALERCZYK Joanna;724;0.79;0.26;NX
K5;15;16;WARDZAŁA Robert;6723;7.41;2.39;NX
K5;15;17;RACZYŃSKI Jerzy;960;1.05;0.34;NX
K5;15;18;CIEPIELA Roman;6535;7.21;2.32;NX
K5;16;1;PITERA Julia Teresa;42669;47.04;13.90;PX
K5;16;2;KOŹLAKIEWICZ Mirosław;10770;11.87;3.51;PX
K5;16;3;NOWAKOWSKI Andrzej Jacek;11608;12.79;3.78;PX
K5;16;4;RUSINOWSKA Beata Małgorzata;6915;7.62;2.25;NX
K5;16;5;MALINOWSKA Agnieszka;2712;2.99;0.88;NX
K5;16;6;ORYL Kazimierz;1053;1.16;0.34;NX
K5;16;7;LOREK Witold;1025;1.13;0.33;NX
K5;16;8;PAWLAK Urszula Henryka;1919;2.11;0.63;NX
K5;16;9;JASTRZĘBSKI Piotr;1365;1.50;0.44;NX
K5;16;10;TRZEŚNIEWSKI-KWIECIEŃ Jarosław Jan;1776;1.95;0.58;NX
K5;16;11;GAIK Przemysław Łukasz;1445;1.59;0.47;NX
K5;16;12;GRABOWSKI Grzegorz;2357;2.59;0.77;NX
K5;16;13;PIOTROWSKI Marcin Hubert;1041;1.14;0.34;NX
K5;16;14;PAWLUK Jarosław Marcin;518;0.57;0.17;NX
K5;16;15;JANECKA Halina Jadwiga;488;0.53;0.16;NX
K5;16;16;CECELSKA Małgorzata;523;0.57;0.17;NX
K5;16;17;LEWANDOWSKI Cezary;1190;1.31;0.39;NX
K5;16;18;WILAND Małgorzata;1316;1.45;0.43;NX
K5;17;1;KOPACZ Ewa Bożena;39155;48.67;13.75;PX
K5;17;2;WITKOWSKI Radosław;8229;10.23;2.89;PX
K5;17;3;CZECHYRA Czesław Jan;6871;8.54;2.41;PX
K5;17;4;SEMIK Karol;3775;4.69;1.33;NX
K5;17;5;KACPRZAK Jacek Adam;2664;3.31;0.94;NX
K5;17;6;POTRZĄSAJ Łukasz;1660;2.06;0.58;NX
K5;17;7;BIAŁKOWSKI Sławomir Adam;1843;2.29;0.65;NX
K5;17;8;BANASIEWICZ Artur;3047;3.78;1.07;NX
K5;17;9;MASTALEREK Marek;726;0.90;0.25;NX
K5;17;10;KACZMARSKI Jacek;1500;1.86;0.53;NX
K5;17;11;OSTROWSKA Anna Halina;2051;2.54;0.72;NX
K5;17;12;MACIEJEWSKI Jakub;1026;1.27;0.36;NX
K5;17;13;WANCERZ Artur;1142;1.41;0.40;NX
K5;17;14;MIGACZ Tomasz Jan;409;0.50;0.14;NX
K5;17;15;PLEŚNIEWICZ Michał Artur;885;1.10;0.31;NX
K5;17;16;WŁODARCZYK Bogusław;1324;1.64;0.46;NX
K5;17;17;SOKOŁOWSKI Marek Andrzej;1058;1.31;0.37;NX
K5;17;18;RUSZCZYK Leszek Jan;3070;3.81;1.08;NX
K5;18;1;MROCZEK Czesław;33207;36.33;9.02;PX
K5;18;2;KOZACZYŃSKI Jacek;8989;9.83;2.44;PX
K5;18;3;KANIA Andrzej;10554;11.54;2.87;PX
K5;18;4;CENDROWSKA Marzena;5579;6.10;1.52;NX
K5;18;5;OŁDAK Adam;3339;3.65;0.91;NX
K5;18;6;GRENDA Jarosław;2827;3.09;0.77;NX
K5;18;7;TRZCIŃSKI Marek;1713;1.87;0.47;NX
K5;18;8;GORA Stefan Marian;5218;5.70;1.42;NX
K5;18;9;CHOMIUK Ryszard;1218;1.33;0.33;NX
K5;18;10;GROTKOWSKI Sylwester Rajmund;1169;1.27;0.32;NX
K5;18;11;BAKUŁA Anna Józefa;3226;3.52;0.88;NX
K5;18;12;CZERKAS Andrzej Marian;2939;3.21;0.80;NX
K5;18;13;WEŚNIUK Maciej Stanisław;388;0.42;0.11;NX
K5;18;14;LEŚNICZUK Sławomir Wojciech;438;0.47;0.12;NX
K5;18;15;KLEWEK Henryk;648;0.70;0.18;NX
K5;18;16;ZATYKA Artur;704;0.77;0.19;NX
K5;18;17;ŻELECHOWICZ Sylwester Mariusz;424;0.46;0.12;NX
K5;18;18;JASIONEK Mariusz;1120;1.22;0.30;NX
K5;18;19;BARAŃSKI Rafał Paweł;1287;1.40;0.35;NX
K5;18;20;WYSOCKA Ewa;4178;4.57;1.13;NX
K5;18;21;MIECZNIKOWSKI Dariusz Artur;1169;1.27;0.32;NX
K5;18;22;POMIESZCZ Artur;1067;1.16;0.29;NX
K5;19;1;TUSK Donald Franciszek;534241;86.31;46.62;PX
K5;19;2;KIDAWA-BŁOŃSKA Małgorzata Maria;13057;2.10;1.14;PX
K5;19;3;HALICKI Andrzej Witold;3369;0.54;0.29;PX
K5;19;4;FABISIAK Joanna;7552;1.22;0.66;PX
K5;19;5;HIBNER Jolanta Emilia;6816;1.10;0.59;PX
K5;19;6;CZUMA Andrzej;4344;0.70;0.38;PX
K5;19;7;KUCHARSKI Tomasz Antoni;2115;0.34;0.18;NX
K5;19;8;DZIEKOŃSKI Olgierd Maria;1449;0.23;0.13;NX
K5;19;9;MADEJ Krzysztof Tytus;2240;0.36;0.20;NX
K5;19;10;KOSECKI Roman Jacek;6847;1.10;0.60;PX
K5;19;11;JAWORSKI Lech Włodzimierz;2016;0.32;0.18;NX
K5;19;12;LECH Paweł Piotr;2061;0.33;0.18;NX
K5;19;13;KIERWIŃSKI Marcin Piotr;1403;0.22;0.12;NX
K5;19;14;WARSKI Wojciech Edward;871;0.14;0.08;NX
K5;19;15;HOFFMAN Marcin Włodzimierz;2072;0.33;0.18;NX
K5;19;16;TYSZKIEWICZ Krzysztof Adam;3330;0.53;0.29;PX
K5;19;17;DĄBROWSKA Alicja;2885;0.46;0.25;PX
K5;19;18;MUNIO Katarzyna Anna;2180;0.35;0.19;NX
K5;19;19;BARYCKI Lech;590;0.09;0.05;NX
K5;19;20;GIERZYŃSKA-ZALEWSKA Agnieszka Maria;1101;0.17;0.10;NX
K5;19;21;ROSS Tadeusz Edward;2712;0.43;0.24;PX
K5;19;22;RABCZON Mariola;793;0.12;0.07;NX
K5;19;23;DOLCZEWSKI Dariusz Dominik;800;0.12;0.07;NX
K5;19;24;SĘK Paweł Krzysztof;1116;0.18;0.10;NX
K5;19;25;JOPOWICZ Jacek Andrzej;451;0.07;0.04;NX
K5;19;26;SZCZERBA Michał Roch;2372;0.38;0.21;PX
K5;19;27;ŁYJAK Olga;1006;0.16;0.09;NX
K5;19;28;MULARCZYK Krzysztof Tadeusz;452;0.07;0.04;NX
K5;19;29;SADOWSKA-CIEŚLAK Ewa;1093;0.17;0.10;NX
K5;19;30;ROGOZIŃSKA Magdalena Grażyna;950;0.15;0.08;NX
K5;19;31;WISZNIEWSKI Karol Jan;339;0.05;0.03;NX
K5;19;32;NOWAK Przemysław Andrzej;385;0.06;0.03;NX
K5;19;33;POCZESNY Zbigniew Michał;1161;0.18;0.10;NX
K5;19;34;FLISOWSKI Filip Tomasz;928;0.14;0.08;NX
K5;19;35;ŚWIĘTOCHOWSKI Aleksander;516;0.08;0.05;NX
K5;19;36;KRZYŻANOWSKI Rafał;626;0.10;0.05;NX
K5;19;37;LEŚNIEWSKI Janusz Szczepan;336;0.05;0.03;NX
K5;19;38;JASTRZĘBSKI Leszek Andrzej;2367;0.38;0.21;NX
K5;20;1;KOMOROWSKI Bronisław Maria;139320;66.96;30.25;PX
K5;20;2;SMIRNOW Andrzej;10546;5.06;2.29;PX
K5;20;3;ZAKRZEWSKA Jadwiga Teresa;7593;3.64;1.65;PX
K5;20;4;OLECHOWSKA Alicja Danuta;6461;3.10;1.40;PX
K5;20;5;LUFT Krzysztof Stanisław;4221;2.02;0.92;NX
K5;20;6;CZAPLICKA Barbara;5763;2.77;1.25;NX
K5;20;7;CZAYKOWSKI Michał;2031;0.97;0.44;NX
K5;20;8;WOJCIECHOWSKI Andrzej Rafał;3885;1.86;0.84;NX
K5;20;9;BIAŁEK Lidia Elżbieta;2481;1.19;0.54;NX
K5;20;10;PORĘBSKI Paweł Jan;1461;0.70;0.32;NX
K5;20;11;TRĘBICKA Zofia Barbara;1285;0.61;0.28;NX
K5;20;12;WIĘCKOWSKA Bogumiła Alicja;2113;1.01;0.46;NX
K5;20;13;KARPIŃSKA Danuta Maria;2116;1.01;0.46;NX
K5;20;14;OLESZCZUK Henryk Roman;1644;0.79;0.36;NX
K5;20;15;SIERADZKI Rafał;2014;0.96;0.44;NX
K5;20;16;OSTROWSKA Kety Ewa;1837;0.88;0.40;NX
K5;20;17;STOCZYŃSKI Sławomir Stanisław;1529;0.73;0.33;NX
K5;20;18;KIERZKOWSKI Michał;1247;0.59;0.27;NX
K5;20;19;DURKA Zenon;7761;3.73;1.69;PX
K5;20;20;ASMAN Michał Zbigniew;974;0.46;0.21;NX
K5;20;21;SZWEYCER Michał Stanisław;1752;0.84;0.38;NX
K5;21;1;KORZENIOWSKI Leszek Sylwester;35912;20.91;9.74;PX
K5;21;2;JAZŁOWIECKA Danuta;24859;14.47;6.75;PX
K5;21;3;JARMUZIEWICZ Tadeusz;18447;10.74;5.01;PX
K5;21;4;WĘGRZYN Robert;10132;5.90;2.75;PX
K5;21;5;KAMIENIK Feliks;4921;2.86;1.34;NX
K5;21;6;KRUPA Adam;8122;4.73;2.20;PX
K5;21;7;OKRĄGŁY Janina;5176;3.01;1.40;NX
K5;21;8;BUŁA Andrzej;6301;3.67;1.71;PX
K5;21;9;GWOZDECKI Krzysztof;2548;1.48;0.69;NX
K5;21;10;WIŚNIEWSKI Arkadiusz;2667;1.55;0.72;NX
K5;21;11;WILCZYŃSKI Ryszard;4200;2.44;1.14;NX
K5;21;12;PYZIAK Andrzej;2840;1.65;0.77;NX
K5;21;13;SONIK Maciej Ryszard;3301;1.92;0.90;NX
K5;21;14;PABISIAK Tadeusz;1726;1.00;0.47;NX
K5;21;15;SZATKOWSKI Marek Stanisław;1397;0.81;0.38;NX
K5;21;16;PRZYBOROWICZ Jakub Stefan;730;0.42;0.20;NX
K5;21;17;KOPEĆ Andrzej Robert;2581;1.50;0.70;NX
K5;21;18;MASIUK Krzysztof;1185;0.69;0.32;NX
K5;21;19;DROŻDŻYŃSKA Alicja Janina;2235;1.30;0.61;NX
K5;21;20;WÓJCIK Jerzy Stanisław;1705;0.99;0.46;NX
K5;21;21;BIEŃ Elżbieta;3870;2.25;1.05;NX
K5;21;22;TUSK Łukasz Maciej;20931;12.19;5.68;PX
K5;21;23;LIBERKA Jerzy Wiktor;889;0.51;0.24;NX
K5;21;24;RUBELT Marek Stefan;356;0.20;0.10;NX
K5;21;25;TREMBACZ Jarosław Adam;632;0.36;0.17;NX
K5;21;26;KANARSKI Jacek Jerzy;4020;2.34;1.09;NX
K5;22;1;ŁUKACIJEWSKA Elżbieta Katarzyna;25011;25.85;7.57;PX
K5;22;2;KULESZA Tomasz Jerzy;9296;9.60;2.82;PX
K5;22;3;RZĄSA Marek Zdzisław;8050;8.32;2.44;NX
K5;22;4;BORCZ Jerzy;7714;7.97;2.34;NX
K5;22;5;KŁAK Krzysztof;5926;6.12;1.79;NX
K5;22;6;KRYSTECKI Wiesław;3538;3.65;1.07;NX
K5;22;7;DROZD Adam Tomasz;2296;2.37;0.70;NX
K5;22;8;MYŚLIWIEC Roman;4021;4.15;1.22;NX
K5;22;9;CZARNECKI Julian;2606;2.69;0.79;NX
K5;22;10;SMOLIŃSKI Marek Augustyn;2713;2.80;0.82;NX
K5;22;11;KONIECZNY Wojciech;1451;1.49;0.44;NX
K5;22;12;FRYDRYCH Joanna Zofia;2871;2.96;0.87;NX
K5;22;13;TOMAŃSKI Piotr;11578;11.96;3.51;PX
K5;22;14;SZCZEPAŃSKI Krzysztof;919;0.94;0.28;NX
K5;22;15;KULASZKA Wojciech Andrzej;915;0.94;0.28;NX
K5;22;16;MACIEJCZYK Elżbieta;1046;1.08;0.32;NX
K5;22;17;KOWALSKI Zdzisław;561;0.57;0.17;NX
K5;22;18;NAGÓRNY Henryk;281;0.29;0.09;NX
K5;22;19;NOWOSIELSKI Krzysztof;871;0.90;0.26;NX
K5;22;20;SOBOLEWSKI Grzegorz Józef;984;1.01;0.30;NX
K5;22;21;PIWOWAR Daniel Łukasz;903;0.93;0.27;NX
K5;22;22;OSIKA Jakub;3197;3.30;0.97;NX
K5;23;1;RYNASIEWICZ Zbigniew Franciszek;28690;20.99;5.84;PX
K5;23;2;SKOWROŃSKA Krystyna;33557;24.55;6.83;PX
K5;23;3;TOMAKA Jan Walenty;11713;8.57;2.38;PX
K5;23;4;KUBAS-HUL Teresa Krystyna;3402;2.48;0.69;NX
K5;23;5;PLUTA Mirosław Stanisław;9342;6.83;1.90;NX
K5;23;6;KOŚCIELNY Stanisław;2601;1.90;0.53;NX
K5;23;7;BUTRYN Renata Celina;10940;8.00;2.23;PX
K5;23;8;KOSIOROWSKI Franciszek;2628;1.92;0.53;NX
K5;23;9;CYNKAR Sławomir Tadeusz;2161;1.58;0.44;NX
K5;23;10;KASPEREK Romualda;5135;3.75;1.05;NX
K5;23;11;KAPAŁA Ryszard;4034;2.95;0.82;NX
K5;23;12;MORYCZ Wincenty;1514;1.10;0.31;NX
K5;23;13;CYRAN Tomasz Władysław;1387;1.01;0.28;NX
K5;23;14;MIERZWA Artur;1234;0.90;0.25;NX
K5;23;15;OŻÓG Krzysztof;2887;2.11;0.59;NX
K5;23;16;CIEŚLA Marcin Daniel;907;0.66;0.18;NX
K5;23;17;WSZOŁEK Jacek Karol;956;0.69;0.19;NX
K5;23;18;ŻMUDA Dariusz;846;0.61;0.17;NX
K5;23;19;KRAWIEC Stanisław Jan;794;0.58;0.16;NX
K5;23;20;STĘPIEŃ Danuta Waleria;2688;1.96;0.55;NX
K5;23;21;RĄCZY Małgorzata;1032;0.75;0.21;NX
K5;23;22;MAŃKA Jan Stanisław;344;0.25;0.07;NX
K5;23;23;BUKOWSKI Dariusz;760;0.55;0.15;NX
K5;23;24;GRZYWACZ Zygmunt;315;0.23;0.06;NX
K5;23;25;CHMURA Andrzej;1408;1.03;0.29;NX
K5;23;26;MĄCZKA Maria;1398;1.02;0.28;NX
K5;23;27;KALANDYK Zbigniew Franciszek;548;0.40;0.11;NX
K5;23;28;GAWRYŚ Andrzej;482;0.35;0.10;NX
K5;23;29;MRYCZKO Piotr Paweł;427;0.31;0.09;NX
K5;23;30;KARKUT Michał;2540;1.85;0.52;NX
K5;24;1;TYSZKIEWICZ Robert;30971;20.75;6.72;PX
K5;24;2;CIEŚLIK Leszek Stanisław;9564;6.40;2.07;PX
K5;24;3;LECH Mirosław;6837;4.58;1.48;NX
K5;24;4;GŁAZ Maciej;6746;4.52;1.46;NX
K5;24;5;KLIM Józef Piotr;9938;6.65;2.15;PX
K5;24;6;SNARSKI Sławomir Jerzy;4491;3.00;0.97;NX
K5;24;7;CIEŚLUKOWSKI Cezary;7335;4.91;1.59;NX
K5;24;8;MASALSKI Marek;5031;3.37;1.09;NX
K5;24;9;TUROSIEŃSKA Katarzyna Monika;3270;2.19;0.71;NX
K5;24;10;SAPIŃSKA Daria Krystyna;4558;3.05;0.99;NX
K5;24;11;MARCZUK Stanisław Marian;1362;0.91;0.30;NX
K5;24;12;WOŹNIEWSKA Anna;1221;0.81;0.26;NX
K5;24;13;ARŁUKOWICZ Tadeusz;3990;2.67;0.87;NX
K5;24;14;CHOJNOWSKI Marek Jerzy;2794;1.87;0.61;NX
K5;24;15;ŻALEK Jacek;9560;6.40;2.07;PX
K5;24;16;MANTUR Mikołaj;2699;1.80;0.59;NX
K5;24;17;WISZOWATY Stanisław;1400;0.93;0.30;NX
K5;24;18;STUDNIAREK Arkadiusz;954;0.63;0.21;NX
K5;24;19;GOŁASZEWSKA Alicja Agata;2932;1.96;0.64;NX
K5;24;20;PRUSZKOWSKI Janusz;1676;1.12;0.36;NX
K5;24;21;JABŁOŃSKI Zdzisław;2018;1.35;0.44;NX
K5;24;22;CHAŃKO Jacek Krzysztof;7094;4.75;1.54;NX
K5;24;23;BAZIUTA Grażyna;746;0.49;0.16;NX
K5;24;24;DYMEK Andrzej;805;0.53;0.17;NX
K5;24;25;GRAJEK Zbysław Wojciech;1299;0.87;0.28;NX
K5;24;26;STALEWSKI Wiesław Antoni;269;0.18;0.06;NX
K5;24;27;NIKITOROWICZ Zbigniew;1587;1.06;0.34;NX
K5;24;28;PIETRUCZUK Izabela;1263;0.84;0.27;NX
K5;24;29;GRĄDZKI Jarosław;1057;0.70;0.23;NX
K5;24;30;RACZKOWSKI Damian;15762;10.56;3.42;PX
K5;25;1;NOWAK Sławomir Ryszard;65993;25.57;13.97;PX
K5;25;2;ZIELIŃSKA-GŁĘBOCKA Anna Maria;19268;7.46;4.08;PX
K5;25;3;RYBICKI Arkadiusz Czesław;13968;5.41;2.96;PX
K5;25;4;KOZDROŃ Jerzy;10671;4.13;2.26;PX
K5;25;5;OŁOWSKI Piotr Paweł;8177;3.16;1.73;NX
K5;25;6;NEUMANN Sławomir Arkadiusz;11742;4.54;2.49;PX
K5;25;7;CZAPLA Mirosław Jan;4708;1.82;1.00;NX
K5;25;8;POMASKA Agnieszka Dominika;9495;3.67;2.01;NX
K5;25;9;ORŁOWSKI Paweł;5807;2.25;1.23;NX
K5;25;10;BOROWCZAK Jerzy Stanisław;5738;2.22;1.21;NX
K5;25;11;ŚWILSKI Ryszard Jan;4487;1.73;0.95;NX
K5;25;12;TARASZKIEWICZ-GURZYŃSKA Maria Barbara;2923;1.13;0.62;NX
K5;25;13;PAWŁOWSKI Bogdan Józef;3654;1.41;0.77;NX
K5;25;14;KULAS Jan Edward;9607;3.72;2.03;PX
K5;25;15;GAŁKA Wiesław Jerzy;1258;0.48;0.27;NX
K5;25;16;KALICKI Stanisław Aleksander;966;0.37;0.20;NX
K5;25;17;PRUŚ Sylwester Zbigniew;3211;1.24;0.68;NX
K5;25;18;SZABANOWICZ Helena Halina;863;0.33;0.18;NX
K5;25;19;WORON Aleksandra Urszula;977;0.37;0.21;NX
K5;25;20;KASZUBSKI Adam;1684;0.65;0.36;NX
K5;25;21;CZERNIEWSKI Paweł Marcin;587;0.22;0.12;NX
K5;25;22;ZIELIŃSKI Jan;1477;0.57;0.31;NX
K5;25;23;GUZOWSKA Iwona Kamila;9534;3.69;2.02;PX
K5;25;24;WAŁĘSA Jarosław Leszek;61278;23.74;12.97;PX
K5;26;1;BIERNACKI Marek;84157;32.74;16.71;PX
K5;26;2;AZIEWICZ Tadeusz;17275;6.72;3.43;PX
K5;26;3;PLOCKE Kazimierz Florian;15763;6.13;3.13;PX
K5;26;4;BUDNIK Jerzy Feliks;12893;5.01;2.56;PX
K5;26;5;KONWIŃSKI Zbigniew Marek;19553;7.60;3.88;PX
K5;26;6;KŁOSIN Krystyna Maria;7250;2.82;1.44;NX
K5;26;7;ZABOROWSKI Roman;9009;3.50;1.79;NX
K5;26;8;LAMCZYK Stanisław Józef;10155;3.95;2.02;PX
K5;26;9;NAMYŚLAK Witold Tadeusz;9441;3.67;1.87;PX
K5;26;10;REDZIMSKI Leszek Andrzej;7701;2.99;1.53;NX
K5;26;11;KOWALEWSKA-KOSKA Maria Beata;5686;2.21;1.13;NX
K5;26;12;PIGOŃSKI Dariusz;4381;1.70;0.87;NX
K5;26;13;FIJAS Jerzy Bogusław;4022;1.56;0.80;NX
K5;26;14;KUPCEWICZ Janusz Bogdan;7245;2.81;1.44;NX
K5;26;15;KRAUS Tadeusz;1667;0.64;0.33;NX
