komitet;okręg;numer;kandydat;glosy;proc.lista;proc.all;wynik
K9;12;11;ŚLIWA Zygmunt Stanisław;288;1.67;0.14;NX
K9;12;12;KOKOSZKA Urszula Czesława;347;2.01;0.17;NX
K9;12;13;BARTYZEL Roman Stanisław;478;2.77;0.24;NX
K9;13;1;CHRZANOWSKI Kazimierz;11296;33.73;2.69;PX
K9;13;2;CIEŚLAK Bronisław;11058;33.02;2.63;NX
K9;13;3;WIECZORKOWSKI Maciej;530;1.58;0.13;NX
K9;13;4;ŁAGISZ Magdalena;773;2.30;0.18;NX
K9;13;5;WĘGRZYN Małgorzata Antonina;4586;13.69;1.09;NX
K9;13;6;KOZAK Stanisław;716;2.13;0.17;NX
K9;13;7;KOSIŃSKI Krzysztof;665;1.98;0.16;NX
K9;13;8;GLANOWSKA-MOSKAŁA Janina;440;1.31;0.10;NX
K9;13;9;OSIKOWSKI Paweł Piotr;621;1.85;0.15;NX
K9;13;10;JEDYNAK Roman Waldemar;296;0.88;0.07;NX
K9;13;11;LIGUZIŃSKI Witold Piotr;297;0.88;0.07;NX
K9;13;12;LEKSA Włodzimierz;115;0.34;0.03;NX
K9;13;13;GARCARZ-KŁODZIŃSKA Barbara;215;0.64;0.05;NX
K9;13;14;WIATR Aleksander;331;0.98;0.08;NX
K9;13;15;WOŹNIAK Józef Leszek;218;0.65;0.05;NX
K9;13;16;ZIELIŃSKI Leszek;454;1.35;0.11;NX
K9;13;17;BOCZKOWSKI Jan;101;0.30;0.02;NX
K9;13;18;SENDEROWICZ Marian;187;0.55;0.04;NX
K9;13;19;BAŁABAN Piotr;183;0.54;0.04;NX
K9;13;20;ZDZIOBEK Janina Irena;398;1.18;0.09;NX
K9;14;1;SAS Kazimierz;7592;50.99;3.06;NX
K9;14;2;KNAPIK Jan;2879;19.33;1.16;NX
K9;14;3;KOWALCZYK Józef;748;5.02;0.30;NX
K9;14;4;MAŁEK Ewelina Janina;502;3.37;0.20;NX
K9;14;5;GABOR Jan;660;4.43;0.27;NX
K9;14;6;LICHNOWSKI Kazimierz;180;1.20;0.07;NX
K9;14;7;JASNOSZ Michał;588;3.94;0.24;NX
K9;14;8;PIECUCH Tadeusz;295;1.98;0.12;NX
K9;14;9;SOWIŃSKI Norbert;146;0.98;0.06;NX
K9;14;10;OLEKSY Adam;514;3.45;0.21;NX
K9;14;11;ŁOS Wiesław Stanisław;117;0.78;0.05;NX
K9;14;12;RZĄDCA Maria;190;1.27;0.08;NX
K9;14;13;WAŃCZYK Piotr;151;1.01;0.06;NX
K9;14;14;BADURA Paweł;327;2.19;0.13;NX
K9;15;1;JANIK Krzysztof Jan;9665;73.32;4.34;NX
K9;15;2;GRODNY Ryszard;504;3.82;0.23;NX
K9;15;3;FILAR Zbigniew Władysław;253;1.91;0.11;NX
K9;15;4;OLCHAWSKI Tomasz Karol;151;1.14;0.07;NX
K9;15;5;GRZYWACZ Jan Roman;412;3.12;0.18;NX
K9;15;6;GUDOWSKI Wiesław;316;2.39;0.14;NX
K9;15;7;MAJCHROWICZ Justyna Angelika;338;2.56;0.15;NX
K9;15;8;MARDOŃ Tadeusz Marian;256;1.94;0.11;NX
K9;15;9;BURZAWA Mateusz Ryszard;89;0.67;0.04;NX
K9;15;10;PIETROŃ Maria;164;1.24;0.07;NX
K9;15;11;WINIARSKA Agnieszka Katarzyna;327;2.48;0.15;NX
K9;15;12;DURACZYŃSKI Bartosz;73;0.55;0.03;NX
K9;15;13;PIEKARSKI Mariusz Ireneusz;82;0.62;0.04;NX
K9;15;14;CICHY Marian;551;4.18;0.25;NX
K9;16;1;SZYMANEK-DERESZ Jolanta Dorota;9723;35.37;4.22;PX
K9;16;2;OBERMEYER Paweł Jerzy;4971;18.08;2.16;NX
K9;16;3;ŁUSZCZYŃSKA Aleksandra Ewa;1875;6.82;0.81;NX
K9;16;4;SUCHECKI Benedykt;1490;5.42;0.65;NX
K9;16;5;WESOŁOWSKI Grzegorz Aleksander;846;3.07;0.37;NX
K9;16;6;ILCZAK Jan;1715;6.23;0.75;NX
K9;16;7;POPIOŁEK Jolanta;2088;7.59;0.91;NX
K9;16;8;SADOWSKI Tomasz Ireneusz;948;3.44;0.41;NX
K9;16;9;ZMYSŁOWSKI Mieczysław;274;0.99;0.12;NX
K9;16;10;KOPER Mariusz Andrzej;316;1.14;0.14;NX
K9;16;11;KUCZKOWSKI Adam Kazimierz;130;0.47;0.06;NX
K9;16;12;ORŁOW Eugeniusz Jan;26;0.09;0.01;NX
K9;16;13;GRUCHOT Maria;310;1.12;0.13;NX
K9;16;14;SIEMIĄTKOWSKI Zbigniew;2773;10.08;1.20;NX
K9;17;1;WIKIŃSKI Marek Michał;8671;38.94;3.86;PX
K9;17;2;MIZIELIŃSKI Leszek;2981;13.38;1.33;NX
K9;17;3;MAZIAREK Henryk;5516;24.77;2.45;NX
K9;17;4;SOKOŁOWSKA Jolanta Monika;899;4.03;0.40;NX
K9;17;5;PODOLSKI Jarosław Gerard;731;3.28;0.33;NX
K9;17;6;MOTYKA Marek Leszek;299;1.34;0.13;NX
K9;17;7;KOŁODZIEJSKA Katarzyna Ewa;417;1.87;0.19;NX
K9;17;8;LESISZ Jacek Stanisław;475;2.13;0.21;NX
K9;17;9;MISZCZAK Magdalena Ilona;181;0.81;0.08;NX
K9;17;10;ŚRODA Roman;352;1.58;0.16;NX
K9;17;11;KACPRZAK Zygmunt Wacław;162;0.72;0.07;NX
K9;17;12;PAWLIKOWSKI Andrzej Julian;164;0.73;0.07;NX
K9;17;13;PERUCKA Beata Mariola;167;0.75;0.07;NX
K9;17;14;MILCZARSKI Henryk;170;0.76;0.08;NX
K9;17;15;KOPCZYŃSKI Artur;117;0.52;0.05;NX
K9;17;16;DUJKA Piotr;110;0.49;0.05;NX
K9;17;17;CEMBRZYŃSKI Konrad;107;0.48;0.05;NX
K9;17;18;GŁOWACKI Jerzy Sylwester;747;3.35;0.33;NX
K9;18;1;PRZĄDKA Stanisława Alicja;7674;35.55;2.58;PX
K9;18;2;AUST Jan;1145;5.30;0.39;NX
K9;18;3;SKOCZEŃ Zbigniew;1488;6.89;0.50;NX
K9;18;4;SZEPIETOWSKI Stanisław;1336;6.19;0.45;NX
K9;18;5;GARBARCZYK Justyna;3687;17.08;1.24;NX
K9;18;6;KOŁODZIEJCZYK Krzysztof;1316;6.09;0.44;NX
K9;18;7;SZYMAŃSKI Henryk;826;3.82;0.28;NX
K9;18;8;NOWOTKA Marcin;572;2.65;0.19;NX
K9;18;9;DRABIO Maciej;835;3.86;0.28;NX
K9;18;10;ZUPKA Rafał;674;3.12;0.23;NX
K9;18;11;MIECHOWIECKI Mirosław;263;1.21;0.09;NX
K9;18;12;POMASKI Radosław;194;0.89;0.07;NX
K9;18;13;GIERS Tadeusz;435;2.01;0.15;NX
K9;18;14;NOWOGÓRSKI Karol Jerzy;89;0.41;0.03;NX
K9;18;15;GÓRSKI Jan;1047;4.85;0.35;NX
K9;19;1;KALISZ Ryszard Roman;36013;41.16;4.74;PX
K9;19;2;PIEKARSKA Katarzyna Maria;26511;30.30;3.49;PX
K9;19;3;MORZYCKI Bartłomiej Lech;789;0.90;0.10;NX
K9;19;4;BIEDROŃ Robert;1686;1.92;0.22;NX
K9;19;5;PIECHNA Paulina Krystyna;924;1.05;0.12;NX
K9;19;6;BĘBEN Henryk;1101;1.25;0.15;NX
K9;19;7;CIECIURA Adam;554;0.63;0.07;NX
K9;19;8;KELLER Marek;543;0.62;0.07;NX
K9;19;9;ROGALA Ryszard;377;0.43;0.05;NX
K9;19;10;KLIMASZEWSKI Dariusz Romuald;542;0.61;0.07;NX
K9;19;11;SZEWCZYK Jolanta Grażyna;649;0.74;0.09;NX
K9;19;12;OPALA Stanisław;206;0.23;0.03;NX
K9;19;13;STOLAREK Robert Karol;178;0.20;0.02;NX
K9;19;14;KOWALCZYK Waldemar Robert;293;0.33;0.04;NX
K9;19;15;LACHOWIECKI Leszek Bogdan;119;0.13;0.02;NX
K9;19;16;WIŚNIEWSKI Grzegorz Witold;338;0.38;0.04;NX
K9;19;17;MOSSAKOWSKA Maria Stanisława;604;0.69;0.08;NX
K9;19;18;WICHNIARZ Bartłomiej Marcin;154;0.17;0.02;NX
K9;19;19;WALKIEWICZ Grzegorz;225;0.25;0.03;NX
K9;19;20;OLESIŃSKI Zbigniew Sławomir;620;0.70;0.08;NX
K9;19;21;STĘPIEŃ Andrzej Józef;303;0.34;0.04;NX
K9;19;22;RYTEL Jerzy Marian;283;0.32;0.04;NX
K9;19;23;NAMYSŁOWSKI Andrzej Stefan;318;0.36;0.04;NX
K9;19;24;RĄCZKOWSKI Piotr Jerzy;201;0.22;0.03;NX
K9;19;25;BOROWY Jerzy Konrad;223;0.25;0.03;NX
K9;19;26;CAŁKIEWICZ Andrzej;79;0.09;0.01;NX
K9;19;27;TOMASIAK Wacław Marian;121;0.13;0.02;NX
K9;19;28;ROKICKI Marek Wojciech;266;0.30;0.04;NX
K9;19;29;WOJTASIK Hanna Janina;427;0.48;0.06;NX
K9;19;30;FRANCZAK Henryk Paweł;92;0.10;0.01;NX
K9;19;31;TONDERA Ireneusz Jerzy;1088;1.24;0.14;NX
K9;19;32;GADZINOWSKI Piotr;11650;13.31;1.53;PX
K9;20;1;TOBER Michał;8945;39.29;2.82;PX
K9;20;2;HERMASZEWSKI Mirosław;5223;22.94;1.65;NX
K9;20;3;GAWKOWSKI Krzysztof Kamil;1170;5.14;0.37;NX
K9;20;4;MUSIAŁ Piotr;314;1.37;0.10;NX
K9;20;5;WALCZYŃSKI Franciszek Adam;1452;6.37;0.46;NX
K9;20;6;CIEPLAK Waldemar;839;3.68;0.26;NX
K9;20;7;PRZYBOROWSKI Dariusz Robert;338;1.48;0.11;NX
K9;20;8;OMIECIŃSKI Dariusz Marek;145;0.63;0.05;NX
K9;20;9;GOŁĘBIOWSKA Ewa;955;4.19;0.30;NX
K9;20;10;SERWATKA Jan;254;1.11;0.08;NX
K9;20;11;KOZERA Ireneusz Tomasz;192;0.84;0.06;NX
K9;20;12;KRÓL Jolanta Maria;418;1.83;0.13;NX
K9;20;13;ŚWIEBODA Paweł;91;0.39;0.03;NX
K9;20;14;KOZŁOWSKA Iwona Romualda;276;1.21;0.09;NX
K9;20;15;BARANOWSKI Janusz;231;1.01;0.07;NX
K9;20;16;BOROWSKI Jan Bartłomiej;779;3.42;0.25;NX
K9;20;17;OCIPKA Janusz Kazimierz;1139;5.00;0.36;NX
K9;21;1;GARBOWSKI Tomasz;7517;27.11;2.82;PX
K9;21;2;PILARCZYK Józef Jerzy;5177;18.67;1.94;NX
K9;21;3;SZCZĘSNA Krystyna Barbara;1089;3.92;0.41;NX
K9;21;4;NAMYSŁO Andrzej Józef;2122;7.65;0.80;NX
K9;21;5;KUBAT Grzegorz;2129;7.68;0.80;NX
K9;21;6;PIETRZYK Kazimierz;1165;4.20;0.44;NX
K9;21;7;MAZUR Andrzej Michał;2535;9.14;0.95;NX
K9;21;8;CHODOROWSKI Aleksander Janusz;173;0.62;0.06;NX
K9;21;9;PIETRZAK Krzysztof;466;1.68;0.17;NX
K9;21;10;ARCZYŃSKI Stanisław;494;1.78;0.19;NX
K9;21;11;CYBULKA Edward Józef;695;2.50;0.26;NX
K9;21;12;BAŻYŃSKI Jan Hilary;393;1.41;0.15;NX
K9;21;13;SEKULA Małgorzata Elżbieta;389;1.40;0.15;NX
K9;21;14;SITARCZYK-CZAJKOWSKA Anna;262;0.94;0.10;NX
K9;21;15;SIDOROWICZ-OLSZEWSKA Ewa;210;0.75;0.08;NX
K9;21;16;PRYKA Przemysław;238;0.85;0.09;NX
K9;21;17;WANTOCH-REKOWSKA Izabela;161;0.58;0.06;NX
K9;21;18;NIEDŹWIEDŹ Joanna;290;1.04;0.11;NX
K9;21;19;MICHALAK Artur;210;0.75;0.08;NX
K9;21;20;GRZEŚKOWICZ Marian;191;0.68;0.07;NX
K9;21;21;FUŁEK Romualda Danuta;226;0.81;0.08;NX
K9;21;22;POKRYWKA Stanisław Artur;92;0.33;0.03;NX
K9;21;23;SZYDŁOWSKA Marta;905;3.26;0.34;NX
K9;21;24;MIELEC Piotr;589;2.12;0.22;NX
K9;22;1;POMAJDA Wojciech Tadeusz;6622;26.45;2.42;PX
K9;22;2;KALENIECKI Tadeusz;2303;9.20;0.84;NX
K9;22;3;DOMARADZKI Wojciech Grzegorz;2833;11.31;1.04;NX
K9;22;4;KAWA Marian Zbigniew;3163;12.63;1.16;NX
K9;22;5;TOMAŃSKI Piotr;5232;20.90;1.91;NX
K9;22;6;MIRSKI Krystian Jerzy;303;1.21;0.11;NX
K9;22;7;BŁASZCZYSZYN Tadeusz;377;1.50;0.14;NX
K9;22;8;FUDACZ Adriana;260;1.03;0.10;NX
K9;22;9;OSTAFIJCZUK Roman Tadeusz;255;1.01;0.09;NX
K9;22;10;DUBANIK Witold;552;2.20;0.20;NX
K9;22;11;KOSTRZĄB Józef Jan;245;0.97;0.09;NX
K9;22;12;SUWAŁA-SZCZECHOWSKA Beata Jolanta;217;0.86;0.08;NX
K9;22;13;KUSAL Paweł Karol;863;3.44;0.32;NX
K9;22;14;PROROK Marek Wincenty;235;0.93;0.09;NX
K9;22;15;SZADKOWSKA Dagmara;183;0.73;0.07;NX
K9;22;16;PLESNAROWICZ Zofia Krystyna;136;0.54;0.05;NX
K9;22;17;RABSKI Piotr;70;0.27;0.03;NX
K9;22;18;ORŁOŚ Sylwester Dominik;216;0.86;0.08;NX
K9;22;19;MARCOL Karolina Marta;158;0.63;0.06;NX
K9;22;20;WOŚ Franciszek;807;3.22;0.30;NX
K9;23;1;STĘPIEŃ Władysław Piotr;10505;35.50;2.61;PX
K9;23;2;KURP Jan Stanisław;4870;16.45;1.21;NX
K9;23;3;OZIMEK Julian;1959;6.62;0.49;NX
K9;23;4;TOFIL Bronisław Tadeusz;1610;5.44;0.40;NX
K9;23;5;BURY Jan;3171;10.71;0.79;NX
K9;23;6;FIJOŁEK Konrad Rafał;1162;3.92;0.29;NX
K9;23;7;GRYCH-BOCHYŃSKA Urszula;505;1.70;0.13;NX
K9;23;8;LEMIECH Stanisław;212;0.71;0.05;NX
K9;23;9;CZAJA Halina;428;1.44;0.11;NX
K9;23;10;JANAS Dorota Mariola;400;1.35;0.10;NX
K9;23;11;PADO Stanisław;861;2.90;0.21;NX
K9;23;12;ZYCH Ala;386;1.30;0.10;NX
K9;23;13;GRABOWIEC Mirosław Tadeusz;127;0.42;0.03;NX
K9;23;14;BUDZIK Grzegorz Krzysztof;257;0.86;0.06;NX
K9;23;15;MICHOŃ Piotr Grzegorz;236;0.79;0.06;NX
K9;23;16;GAWLIK Jerzy;223;0.75;0.06;NX
K9;23;17;RATAJCZAK Beata;330;1.11;0.08;NX
K9;23;18;SOBALA-CHŁOPEK Wiesława Barbara;110;0.37;0.03;NX
K9;23;19;ŻABICKI Zygmunt;1116;3.77;0.28;NX
K9;23;20;KOCHMAN Małgorzata;340;1.14;0.08;NX
K9;23;21;PADO Józef Szymon;203;0.68;0.05;NX
K9;23;22;GIERCZAK Wojciech;166;0.56;0.04;NX
K9;23;23;TUDRÓJ-DARSKA Jolanta Agnieszka;413;1.39;0.10;NX
K9;24;1;STRZALIŃSKI Marek;11045;25.97;3.20;PX
K9;24;2;CZYKWIN Eugeniusz;14181;33.34;4.10;PX
K9;24;3;SZCZEPKOWSKI Wojciech;2006;4.71;0.58;NX
K9;24;4;PÓŁJANOWICZ Jerzy;2149;5.05;0.62;NX
K9;24;5;MURAWSKA Barbara;777;1.82;0.22;NX
K9;24;6;LISZKOWSKI Witold;2235;5.25;0.65;NX
K9;24;7;SYCZEWSKI Jan;2172;5.10;0.63;NX
K9;24;8;ODOLIŃSKA Barbara;448;1.05;0.13;NX
K9;24;9;BUDZISZ Bogdan;403;0.94;0.12;NX
K9;24;10;SIRAK Jerzy;865;2.03;0.25;NX
K9;24;11;KOTUK Jan Ryszard;540;1.26;0.16;NX
K9;24;12;CZARNECKI Zdzisław;502;1.18;0.15;NX
K9;24;13;KUCZYŃSKI Wiesław;364;0.85;0.11;NX
K9;24;14;KUROCZYCKI-SANIUTYCZ Stefan;162;0.38;0.05;NX
K9;24;15;NOWICKI Anatol;243;0.57;0.07;NX
K9;24;16;MISZCZUK Paweł;733;1.72;0.21;NX
K9;24;17;CHMIELEWSKA Bożenna;464;1.09;0.13;NX
K9;24;18;ZARĘBA Andrzej;380;0.89;0.11;NX
K9;24;19;KORYCKA Mirosława;319;0.75;0.09;NX
K9;24;20;KIMERA Józef Dariusz;247;0.58;0.07;NX
K9;24;21;OCHRYCIUK Eugeniusz;168;0.39;0.05;NX
K9;24;22;MATUSZCZYK Ewa Alicja;213;0.50;0.06;NX
K9;24;23;DUCHNOWSKI Józef Jan;165;0.38;0.05;NX
K9;24;24;CHOJNOWSKA Wioletta Anna;724;1.70;0.21;NX
K9;24;25;KUBAS Michał Julian;214;0.50;0.06;NX
K9;24;26;GRYCUK Anna;409;0.96;0.12;NX
K9;24;27;ZBUCKI Eugeniusz;66;0.15;0.02;NX
K9;24;28;CYNDZAS Paulos Zbigniew;331;0.77;0.10;NX
K9;25;1;OSTROWSKA Małgorzata Teresa;12861;40.81;3.69;PX
K9;25;2;POTULSKI Franciszek Józef;8037;25.50;2.31;NX
K9;25;3;STACHOWICZ Edmund Kazimierz;4052;12.86;1.16;NX
K9;25;4;ŚNIEG Jerzy Paweł;2894;9.18;0.83;NX
K9;25;5;KAWIŃSKA Barbara Grażyna;641;2.03;0.18;NX
K9;25;6;SMUŁA Konstanty Michał;363;1.15;0.10;NX
K9;25;7;KOSS Katarzyna Czanita;308;0.97;0.09;NX
K9;25;8;DOŁKOWSKI Paweł Radosław;212;0.67;0.06;NX
K9;25;9;LESZCZYNA Magda Dagmara;569;1.80;0.16;NX
K9;25;10;OŚKA Joanna Małgorzata;311;0.98;0.09;NX
K9;25;11;BRZOZOWSKI Arkadiusz;455;1.44;0.13;NX
K9;25;12;ZIENKIEWICZ-ZIMA Zofia;365;1.15;0.10;NX
K9;25;13;JUSZCZUK Henryk Jan;440;1.39;0.13;NX
K9;26;1;SENYSZYN Joanna;11925;28.80;3.23;PX
K9;26;2;JARUGA-NOWACKA Izabela Walentyna;10492;25.34;2.84;PX
K9;26;3;SIEŃKO Jan;3810;9.20;1.03;NX
K9;26;4;KOWALIK Jacek Jakub;2227;5.37;0.60;NX
K9;26;5;RÓŻAŃSKI Andrzej Wawrzyniec;5392;13.02;1.46;NX
K9;26;6;GONTAREK Piotr Paweł;1391;3.36;0.38;NX
K9;26;7;PONULAK Jan Stanisław;2267;5.47;0.61;NX
K9;26;8;TRYNKA Marian Stefan;174;0.42;0.05;NX
K9;26;9;BŁAWAT Milena Sylwia;404;0.97;0.11;NX
K9;26;10;HINC Andrzej;688;1.66;0.19;NX
K9;26;11;DĘBSKI Robert;347;0.83;0.09;NX
K9;26;12;WSZÓŁKOWSKI Piotr Dariusz;383;0.92;0.10;NX
K9;26;13;MILCZAK Elżbieta Beata;367;0.88;0.10;NX
K9;26;14;ODYNIECKI Mirosław Wacław;308;0.74;0.08;NX
K9;26;15;WOJNOWSKI Paweł;173;0.41;0.05;NX
K9;26;16;SZCZAŁBA Stanisław Antoni;82;0.19;0.02;NX
K9;26;17;DZIUBEK Radosław;346;0.83;0.09;NX
K9;26;18;LEONCZUK Jan Karol;619;1.49;0.17;NX
K9;27;1;SZWARC Jan;7642;32.74;3.03;PX
K9;27;2;BALON Jerzy;2993;12.82;1.19;NX
K9;27;3;MARSZAŁEK Andrzej;2986;12.79;1.18;NX
K9;27;4;JURASZEK Katarzyna Mirosława;1674;7.17;0.66;NX
K9;27;5;REPETA Paweł Jacek;440;1.88;0.17;NX
K9;27;6;BRUDNY Alfred;3163;13.55;1.26;NX
K9;27;7;REDKOWSKA Barbara Maria;1087;4.65;0.43;NX
K9;27;8;KLIŚ Robert Jerzy;734;3.14;0.29;NX
K9;27;9;MICHALSKI Mirosław Wacław;282;1.20;0.11;NX
K9;27;10;BIESOK Grzegorz Tomasz;430;1.84;0.17;NX
K9;27;11;MOTYKA Małgorzata;584;2.50;0.23;NX
K9;27;12;DZIEWIT Daniel Robert;123;0.52;0.05;NX
K9;27;13;KIERZKOWSKI Ryszard Jerzy;160;0.68;0.06;NX
K9;27;14;MYŚLIWIEC-MROWIEC Aurelia Katarzyna;389;1.66;0.15;NX
K9;27;15;ABRAMCZYK Józef;653;2.79;0.26;NX
K9;28;1;JANIK Ewa Maria;6077;31.10;3.32;PX
K9;28;2;MATYJASZCZYK Krzysztof;4530;23.18;2.47;NX
K9;28;3;BĄK Wiesław Andrzej;1647;8.42;0.90;NX
K9;28;4;CUGLEWSKA Janina Gabriela;1078;5.51;0.59;NX
K9;28;5;ORŁOWSKI Rafał Piotr;794;4.06;0.43;NX
K9;28;6;NOWAK Zdzisław Jacek;849;4.34;0.46;NX
K9;28;7;GRZYBOWSKI Jarosław Zygmunt;1889;9.66;1.03;NX
K9;28;8;KUBOŚ Hubert;792;4.05;0.43;NX
K9;28;9;MARGASIŃSKI Krzysztof Franciszek;251;1.28;0.14;NX
K9;28;10;LANKAMER Barbara Kazimiera;278;1.42;0.15;NX
K9;28;11;JELONEK Edyta;457;2.33;0.25;NX
K9;28;12;SIKORSKI Grzegorz;898;4.59;0.49;NX
K9;29;1;MARTYNIUK Wacław Andrzej;11339;41.88;4.90;PX
K9;29;2;WIDUCH Marek Damian;3650;13.48;1.58;NX
K9;29;3;CHOJNACKI Jan;2959;10.93;1.28;NX
K9;29;4;KORCZ Krzysztof Jarosław;1345;4.96;0.58;NX
K9;29;5;GRZENIA Leszek Paweł;611;2.25;0.26;NX
K9;29;6;ŻAK Justyna Emilia;1169;4.31;0.50;NX
K9;29;7;JAROSZ Dagmara Gracja;831;3.06;0.36;NX
K9;29;8;KWAŚNICKA Ela Wanda;881;3.25;0.38;NX
K9;29;9;HOFMAN-DYNER Jolanta Maria;402;1.48;0.17;NX
K9;29;10;KRZYŻANOWSKI Zbigniew;532;1.96;0.23;NX
K9;29;11;NOSIADEK Franciszek Bernard;542;2.00;0.23;NX
K9;29;12;DOMBROWSKI Edward;214;0.79;0.09;NX
K9;29;13;KRAWCZYK Alicja Joanna;635;2.34;0.27;NX
K9;29;14;MIRUK-MIRSKI Roman;149;0.55;0.06;NX
K9;29;15;KRUCZKOWSKI Rafał Franciszek;312;1.15;0.13;NX
K9;29;16;MORAWSKI Tadeusz;300;1.10;0.13;NX
K9;29;17;CHOJNACKA Ewa Rozalia;548;2.02;0.24;NX
K9;29;18;BIEGAJ Jadwiga Barbara;651;2.40;0.28;NX
K9;30;1;MOTOWIDŁO Tadeusz;13488;51.50;6.00;PX
K9;30;2;ZAJĄC Andrzej Roman;4041;15.43;1.80;NX
K9;30;3;BIELAWSKI Andrzej Kazimierz;1036;3.95;0.46;NX
K9;30;4;SŁOTWIŃSKA Krystyna Maria;1090;4.16;0.49;NX
K9;30;5;BORTEL Mateusz Adam;568;2.16;0.25;NX
K9;30;6;SYBILSKI Grzegorz;98;0.37;0.04;NX
K9;30;7;SOBALA Piotr;864;3.29;0.38;NX
K9;30;8;SERWATKA Urszula;382;1.45;0.17;NX
K9;30;9;PISKLAK Aldona;236;0.90;0.11;NX
K9;30;10;MICHNA Marcin Marek;223;0.85;0.10;NX
K9;30;11;SAJEWICZ Krzysztof;266;1.01;0.12;NX
K9;30;12;ROTTER-PŁÓCIENNIK Ewa Maria;478;1.82;0.21;NX
K9;30;13;DĄBKOWSKI Stefan Andrzej;134;0.51;0.06;NX
K9;30;14;KALINOWSKI Stefan;418;1.59;0.19;NX
K9;30;15;STEFANIAK Edmund;282;1.07;0.13;NX
K9;30;16;ZIAJA-ŁYSAKOWSKA Renata Dorota;252;0.96;0.11;NX
K9;30;17;MILEWSKI Marek Adam;188;0.71;0.08;NX
K9;30;18;POJDA Ryszard;2143;8.18;0.95;NX
K9;31;1;ZABOROWSKI Zbyszek;12643;36.29;3.81;PX
K9;31;3;KLIMEK Jan;3011;8.64;0.91;NX
K9;31;4;STĘPIEŃ Marian Stanisław;2800;8.03;0.84;NX
K9;31;5;SKOWRON Anna;1804;5.17;0.54;NX
K9;31;6;POTYRAŁA Dariusz Mirosław;2213;6.35;0.67;NX
K9;31;7;TABIN Barbara Łucja;2102;6.03;0.63;NX
K9;31;8;KOPIEC Jolanta Maria;1729;4.96;0.52;NX
K9;31;9;KOSTKA Krystian Stefan;583;1.67;0.18;NX
K9;31;10;NOWAK Rafał Janusz;582;1.67;0.18;NX
K9;31;11;SIERNY Tadeusz;139;0.39;0.04;NX
K9;31;12;MARCZEWSKA Agnieszka Stanisława;563;1.61;0.17;NX
K9;31;13;SIWAKOWSKI Robert;191;0.54;0.06;NX
K9;31;14;GUZY Aleksandra Karolina;596;1.71;0.18;NX
K9;31;15;JANIKOWSKA-KULEJ Wioletta;444;1.27;0.13;NX
K9;31;16;KOGUT Józef;1099;3.15;0.33;NX
K9;31;17;KLIMCZAK Mariusz;442;1.26;0.13;NX
K9;31;18;KOZIEŁ Przemysław Wiktor;166;0.47;0.05;NX
K9;31;19;MAREK Krzysztof;1452;4.16;0.44;NX
K9;32;1;JĘDRUSIK Wiesław Leszek;9761;21.81;4.61;PX
K9;32;2;KLEPACZ Witold Janusz;4951;11.06;2.34;NX
K9;32;3;PODRAZA Zbigniew Marian;5363;11.98;2.53;PX
K9;32;4;GAJECKA-BOŻEK Maria Stanisława;3153;7.04;1.49;NX
K9;32;5;RACHWALIK Katarzyna Barbara;1841;4.11;0.87;NX
K9;32;6;GAJDA Marian;3109;6.94;1.47;NX
K9;32;7;GRELA Jan Wojciech;4424;9.88;2.09;NX
K9;32;8;CZERKAWSKI Wacław Jacek;1391;3.10;0.66;NX
K9;32;9;SOBAŃSKA Halina Bronisława;2197;4.91;1.04;NX
K9;32;10;KSIĄŻEK Dariusz Jan;560;1.25;0.26;NX
K9;32;11;MOLICKA Dagmara Agata;1759;3.93;0.83;NX
K9;32;12;FRĄCZEK Halina Jadwiga;1886;4.21;0.89;NX
K9;32;13;ŚLIWA Marek Stanisław;1237;2.76;0.58;NX
K9;32;14;ŠUSTIK Dariusz Jerzy;366;0.81;0.17;NX
K9;32;15;MUSZTYFAGA Magdalena Emilia;312;0.69;0.15;NX
K9;32;16;GODEK Marek Włodzimierz;530;1.18;0.25;NX
K9;32;17;OCHĘDUSZKO-LUDWIK Małgorzata Agata;1898;4.24;0.90;NX
K9;33;1;STĘPIEŃ Włodzimierz Tadeusz;12655;28.14;3.47;PX
K9;33;2;KIZIŃSKA Bożena Maria;4053;9.01;1.11;NX
K9;33;3;KAMIŃSKA Inga Lidia;4049;9.00;1.11;NX
K9;33;4;GRZEBISZ-NOWICKA Zofia;2541;5.65;0.70;NX
K9;33;5;MARCZEWSKI Przemysław Krzysztof;2321;5.16;0.64;NX
K9;33;6;MILCARZ Henryk Mieczysław;5251;11.67;1.44;PX
K9;33;7;WOJCIECHOWSKI Łukasz Daniel;1451;3.22;0.40;NX
K9;33;8;SOSNOWSKI Adam Michał;1264;2.81;0.35;NX
K9;33;9;WOŁODŹKO Franciszek;3543;7.88;0.97;NX
K9;33;10;GRABOWSKI Józef;1524;3.38;0.42;NX
K9;33;11;FATALSKI Tadeusz;3325;7.39;0.91;NX
K9;33;12;GRUDZIECKI Ryszard Józef;732;1.62;0.20;NX
K9;33;13;KOZODUJ Lucyna;843;1.87;0.23;NX
K9;33;14;KRUK Halina Maria;715;1.59;0.20;NX
K9;33;15;PIŁAT Marzena Anna;315;0.70;0.09;NX
K9;33;16;PERCZAK Aleksandra;379;0.84;0.10;NX
K9;34;1;GINTOWT-DZIEWAŁTOWSKI Witold Józef;9389;46.93;5.64;PX
