okreg;komitet;numer;kandydat;url;glosy;procent;wynik
11;3;19;Groblewska-Durajska Bogusława Maria;/cpr/sjm-11/pl/f72c268f-3bbc-41d2-ae78-d048a93ee825.html;181;0,05;NX
11;3;20;Walczewska Aleksandra Marianna;/cpr/sjm-11/pl/b3aaab7d-d0ed-46d7-b845-ceb3bb95444a.html;290;0,09;NX
11;3;21;Janowska Ewa Maria;/cpr/sjm-11/pl/8c9c86dd-9bc1-4a2b-b8c2-110667ad2f21.html;999;0,29;NX
11;3;22;Krysiak Piotr Paweł;/cpr/sjm-11/pl/3327654e-c720-430b-8fb4-5ec1bf2c0537.html;312;0,09;NX
11;3;23;Ruciński Mirosław Remigiusz;/cpr/sjm-11/pl/d9c352dd-87ab-4ac3-8e4a-9239e8c476e0.html;419;0,12;NX
11;3;24;Olejniczak Cezary Roman;/cpr/sjm-11/pl/3b6fabf4-a37f-454c-bfbf-ab875e81b2d8.html;7082;2,08;PX
11;4;1;Pacholski Michał Tomasz;/cpr/sjm-11/pl/7a8e2e6e-b328-4232-b128-46f3f118db51.html;12918;3,80;PX
11;4;2;Matuszewska-Kościelewska Anna Maria;/cpr/sjm-11/pl/74f9b697-2fb1-4e98-81dd-69f2e8f8033e.html;3180;0,94;NX
11;4;3;Folwarczyk Sylwia;/cpr/sjm-11/pl/afe23afd-479b-47d8-827b-b6f66d84b0a0.html;2202;0,65;NX
11;4;4;Włodarczyk Iwona Jolanta;/cpr/sjm-11/pl/e830cf5f-d15e-4a31-aa1c-346d29e6b4d4.html;1932;0,57;NX
11;4;5;Czeczko Dominik Adam;/cpr/sjm-11/pl/a98fdd0c-a2f8-44a9-9df4-8290bd73b6f4.html;853;0,25;NX
11;4;6;Hirsz Paweł Piotr;/cpr/sjm-11/pl/3151ffbe-7e5b-443b-a103-7f52720dfa6a.html;1375;0,40;NX
11;4;7;Mostowski Przemysław;/cpr/sjm-11/pl/a03926d9-66f0-49e2-83c4-1c28b21d54c5.html;739;0,22;NX
11;4;8;Rutkowski Jacek Piotr;/cpr/sjm-11/pl/24b5e369-08d5-49df-a741-02fb138b3627.html;1282;0,38;NX
11;4;9;Kalinowska-Miller Małgorzata;/cpr/sjm-11/pl/a008e5c4-3fd3-4bce-90a0-38475f27d220.html;760;0,22;NX
11;4;10;Lewandowski Marcin Paweł;/cpr/sjm-11/pl/4b6bb953-bf1d-4cd3-821c-e6feadc90b84.html;1269;0,37;NX
11;4;11;Jaworski Jan Paweł;/cpr/sjm-11/pl/a6041386-cea6-4393-86ec-8b70218264aa.html;566;0,17;NX
11;4;12;Frontczak Tomasz;/cpr/sjm-11/pl/0fac72be-ceec-47bd-94a0-ea4b2263d0c6.html;761;0,22;NX
11;4;13;Pijewski Tomasz Piotr;/cpr/sjm-11/pl/b201f69c-0901-4190-bbcf-4e05a486f2d4.html;670;0,20;NX
11;4;14;Arciszewska-Siek Paulina Anna;/cpr/sjm-11/pl/55de1683-d9a4-4bcb-b69e-468dd312218d.html;384;0,11;NX
11;4;15;Sekuła Jakub;/cpr/sjm-11/pl/c73aeb90-9485-430f-a404-19e96d6fd26b.html;589;0,17;NX
11;4;16;Czekalski Stefan Ryszard;/cpr/sjm-11/pl/b15c4e63-3b34-41ec-92b3-99e269e4701e.html;278;0,08;NX
11;4;17;Sójka Karol Jan;/cpr/sjm-11/pl/94c880de-a37c-46e6-b69e-85b0dea25185.html;422;0,12;NX
11;4;18;Tadeusiak Małgorzata Agata;/cpr/sjm-11/pl/a3203d4d-0203-4611-b7f2-9aac708733e1.html;327;0,10;NX
11;4;19;Cieślak Justyna Magdalena;/cpr/sjm-11/pl/d255d508-78be-47e8-9e86-ea34270fa140.html;763;0,22;NX
11;4;20;Wincior Andrzej;/cpr/sjm-11/pl/968fbb7c-aeef-4490-96af-18ba3deef3b4.html;259;0,08;NX
11;4;21;Sztybel Iwona Mirosława;/cpr/sjm-11/pl/25b44b08-34dd-44c7-b936-679eb835bb87.html;332;0,10;NX
11;4;22;Goździk-Bieniecka Wiesława Monika;/cpr/sjm-11/pl/c2f5d3d5-6b16-4ff1-87e1-880308c1ea5a.html;347;0,10;NX
11;4;23;Urbańska Olga;/cpr/sjm-11/pl/0ecc3c52-fca9-496d-8acb-ee65290edf46.html;1807;0,53;NX
11;4;24;Kołodziejczyk Rafał Ryszard;/cpr/sjm-11/pl/0139810a-7e31-41d3-ad1e-021f270d93aa.html;1608;0,47;NX
11;5;1;Łuczak Mieczysław Marcin;/cpr/sjm-11/pl/0db97ea8-d26a-4570-9dbe-1e93287ae718.html;9373;2,76;PX
11;5;2;Nawrocka Elżbieta Renata;/cpr/sjm-11/pl/23230c0f-a2c4-47b8-8b4d-058bb781a47d.html;6370;1,87;NX
11;5;3;Olas Stanisław Piotr;/cpr/sjm-11/pl/a3a2decf-9f4a-45c0-b84a-4bd1d12c2ac8.html;1789;0,53;NX
11;5;4;Bejda Paweł Jan;/cpr/sjm-11/pl/f66fa3de-0d77-403a-817d-bd3e27f176fd.html;3385;1,00;NX
11;5;5;Miedzińska Irena Maria;/cpr/sjm-11/pl/406f34ae-b6a9-4a1d-850d-6346ab0b809c.html;2109;0,62;NX
11;5;6;Fraszka Tomasz Władysław;/cpr/sjm-11/pl/bfbce1ad-1da0-4af5-9047-81726c6b9a38.html;1007;0,30;NX
11;5;7;Gabryelczak Małgorzata;/cpr/sjm-11/pl/f96e314f-8483-4331-bc27-05cdcfa78c4b.html;1509;0,44;NX
11;5;8;Łabędzki Marcin;/cpr/sjm-11/pl/e254bc97-5b1c-4edf-a59b-3d5b28db9f6b.html;935;0,28;NX
11;5;9;Barczak Sebastian Bogdan;/cpr/sjm-11/pl/d415c58f-5be3-44f4-8c34-45786d44946f.html;971;0,29;NX
11;5;10;Stasiak Zbigniew Marek;/cpr/sjm-11/pl/55d96dfe-f285-4d20-bf95-84b188b5c5e4.html;1754;0,52;NX
11;5;11;Jasińska Justyna Magdalena;/cpr/sjm-11/pl/6b85e024-9950-4683-a4d2-a3f6f7686b3a.html;899;0,26;NX
11;5;12;Olszewska-Nowak Iwona Ewa;/cpr/sjm-11/pl/b9e88189-b44d-4701-b315-d7f2487ef5af.html;380;0,11;NX
11;5;13;Kwiatkowski Grzegorz;/cpr/sjm-11/pl/67d4f022-cd74-4089-b9f7-e062d19ff544.html;1157;0,34;NX
11;5;14;Trawczyński Zdzisław;/cpr/sjm-11/pl/b39ef78d-1124-48a1-b4c7-a99809a17ad3.html;753;0,22;NX
11;5;15;Kania Małgorzata Anna;/cpr/sjm-11/pl/98569d29-c749-4f6e-9e31-21ecd0f8de0d.html;608;0,18;NX
11;5;16;Topór Halina Maria;/cpr/sjm-11/pl/28dd4c17-0fd7-4def-9d44-4041b62733e8.html;407;0,12;NX
11;5;17;Ławniczak Artur Jerzy;/cpr/sjm-11/pl/f26b5027-9db2-4a1f-9c6e-71c6a9c3088d.html;1433;0,42;NX
11;5;18;Will Jolanta;/cpr/sjm-11/pl/ae3f00cf-a103-4568-a239-712dd880776f.html;248;0,07;NX
11;5;19;Płonek Bożena Maria;/cpr/sjm-11/pl/5989e1b3-bdb7-4ff8-a5d8-db89fb25bb7a.html;311;0,09;NX
11;5;20;Żubrowski Krzysztof Andrzej;/cpr/sjm-11/pl/1bbfd2b4-30ab-469c-b7dd-0ca33db7f8f0.html;1343;0,40;NX
11;5;21;Dzierżek Bohdan Cezary;/cpr/sjm-11/pl/2aa7f97f-0ebd-4ea2-a589-271e7ab0f0fe.html;1549;0,46;NX
11;5;22;Szyszka Dariusz;/cpr/sjm-11/pl/cfa404bc-e555-471c-96f3-003fb04afbca.html;874;0,26;NX
11;5;23;Różański Jacek Mirosław;/cpr/sjm-11/pl/6b14c15f-1b39-4834-b8d0-663404ed3b0a.html;671;0,20;NX
11;5;24;Owczarek Włodzimierz Jan;/cpr/sjm-11/pl/c9a888c4-9d8d-4546-ab79-0f4bf39eaaa2.html;2836;0,83;NX
11;6;1;Werbicki Wojciech Zygmunt;/cpr/sjm-11/pl/28fbfbca-8394-43a1-a06d-6d2fccf06446.html;555;0,16;NX
11;6;2;Świerczyńska Halina;/cpr/sjm-11/pl/f3a4cc90-8692-49bf-8f70-2c6bea63c56a.html;219;0,06;NX
11;6;3;Lubowicki Piotr;/cpr/sjm-11/pl/b444cc34-ae5e-44d7-b011-beb88392fd88.html;98;0,03;NX
11;6;4;Tomczyk Iwona;/cpr/sjm-11/pl/aea14077-f35e-4611-a89d-27851c42d818.html;201;0,06;NX
11;6;5;Przepióra Mateusz Krystian;/cpr/sjm-11/pl/1189f73c-5c8f-44e5-a466-9ebd96e2e8f5.html;29;0,01;NX
11;6;6;Jankiewicz Joanna Agnieszka;/cpr/sjm-11/pl/04b48863-050f-4598-92c1-342ed8238127.html;86;0,03;NX
11;6;7;Skalski Arkadiusz Marek;/cpr/sjm-11/pl/1986daad-1b80-41cb-891a-887272acf2a8.html;67;0,02;NX
11;6;8;Gorzędowska Justyna Magdalena;/cpr/sjm-11/pl/69024e62-4ce5-454c-87b6-c9494bbd9a2c.html;75;0,02;NX
11;6;9;Kaczorkiewicz Maciej;/cpr/sjm-11/pl/bc1e9728-9a25-4e41-826f-5fff1b95d9eb.html;60;0,02;NX
11;6;10;Paliga Małgorzata;/cpr/sjm-11/pl/5b60756a-ae9b-4a39-adee-43046b005f8f.html;68;0,02;NX
11;6;11;Fajkowska Tarsylia Kazimiera;/cpr/sjm-11/pl/03b43abf-ec75-49b5-8690-fc595daf23ed.html;68;0,02;NX
11;6;12;Foryś Mariusz Norbert;/cpr/sjm-11/pl/8473384c-0932-4584-bf09-8f7b36deefb9.html;36;0,01;NX
11;6;13;Gołata Małgorzata Janina;/cpr/sjm-11/pl/1e04ceec-f9e6-4f96-a877-90f9b479d083.html;45;0,01;NX
11;6;14;Rudek Przemysław Jacek;/cpr/sjm-11/pl/40f47be1-7390-4fbe-a5ef-4b1d0b3e9955.html;26;0,01;NX
11;6;15;Stawicki Radosław Tomasz;/cpr/sjm-11/pl/5b1a1496-2633-485a-8957-06e20f2c5418.html;24;0,01;NX
11;6;16;Dornia Artur Piotr;/cpr/sjm-11/pl/49bc79c3-f036-44af-8dd2-6cc9cdc2bf1f.html;18;0,01;NX
11;6;17;Wójcik Robert Stanisław;/cpr/sjm-11/pl/aacc4ada-0f62-4d62-a509-e64cd6447dfe.html;51;0,02;NX
11;6;18;Ciosek Patryk Rafał;/cpr/sjm-11/pl/6006616b-70f5-4e0c-8a10-d267648aeb74.html;21;0,01;NX
11;6;19;Miloch Tomasz;/cpr/sjm-11/pl/0d2ce340-deef-480a-86ac-b8de641dd024.html;15;0,00;NX
11;6;20;Szałańska Barbara Danuta;/cpr/sjm-11/pl/0bbbbd94-dcfb-470d-9f83-3975124bea3c.html;80;0,02;NX
11;6;21;Kopij Grzegorz;/cpr/sjm-11/pl/f40aff18-d62e-430b-a7c1-d09b576c7a74.html;82;0,02;NX
11;7;1;Biernat Andrzej Zbigniew;/cpr/sjm-11/pl/6824a589-1dc6-42d0-a82e-000db4000262.html;25721;7,57;PX
11;7;2;Hanajczyk Agnieszka Małgorzata;/cpr/sjm-11/pl/3c13f02e-c7f3-4663-8773-42bfe1bbb9f6.html;16484;4,85;PX
11;7;3;Tomczyk Cezary Józef;/cpr/sjm-11/pl/e58f4e05-61b3-4de5-b7f6-843d8f8caa5b.html;12748;3,75;PX
11;7;4;Zakrzewska Danuta Ewa;/cpr/sjm-11/pl/db047705-b9fb-423a-ace0-92dfdb37b108.html;5882;1,73;NX
11;7;5;Pawlak Janusz Bogdan;/cpr/sjm-11/pl/d46627a7-8998-43fe-bc70-18d03ede1870.html;3699;1,09;NX
11;7;6;Jarosławska Joanna Beata;/cpr/sjm-11/pl/e776c48d-46db-4931-9b34-4629f3597db5.html;6248;1,84;NX
11;7;7;Jasiński Janusz;/cpr/sjm-11/pl/37d96c66-0668-4c95-a5c0-af01697bf378.html;2397;0,71;NX
11;7;8;Binder Piotr Jan;/cpr/sjm-11/pl/9e49d98c-c4a2-4734-83d1-c375307522b9.html;1549;0,46;NX
11;7;9;Bieda Robert Damazy;/cpr/sjm-11/pl/0e2b5c0b-2c3f-46d0-adf3-c765228071d7.html;1690;0,50;NX
11;7;10;Krawczyk Marek;/cpr/sjm-11/pl/fc52e8c9-b041-4ee6-b549-c7676414bc9b.html;1896;0,56;NX
11;7;11;Kałużny Jan;/cpr/sjm-11/pl/b149b92f-a193-4df9-96d9-af5a2f263213.html;1314;0,39;NX
11;7;12;Kołodziejska Agnieszka Dorota;/cpr/sjm-11/pl/c26db6d8-2136-4b50-99ff-5470ae2d474e.html;1771;0,52;NX
11;7;13;Lipińska Grażyna Jolanta;/cpr/sjm-11/pl/169b7de3-4e4d-4a5c-8483-93e9d405b234.html;2012;0,59;NX
11;7;14;Górecki Piotr Wojciech;/cpr/sjm-11/pl/28a5586b-1836-4de1-880c-3cd3e5096d46.html;700;0,21;NX
11;7;15;Makota Beata;/cpr/sjm-11/pl/0d21dca4-fd43-44eb-afd1-cef1c06ae7ac.html;1210;0,36;NX
11;7;16;Piekarz Krzysztof Władysław;/cpr/sjm-11/pl/490b26b1-054e-4f4f-8259-8cc37df16875.html;1578;0,46;NX
11;7;17;Dunin Borkowska Anna Maria;/cpr/sjm-11/pl/45252e9b-06b0-4301-a1f7-59bb7d8e5892.html;1294;0,38;NX
11;7;18;Rąkowski Krzysztof Gabor;/cpr/sjm-11/pl/bfcc014a-d9df-42d2-b946-e00894514e0e.html;2996;0,88;NX
11;7;19;Kałuża Emilia Stanisława;/cpr/sjm-11/pl/5742d7a0-15e0-4137-af96-06ec63088b24.html;1480;0,44;NX
11;7;20;Sałagacki Marcin;/cpr/sjm-11/pl/cae4bf11-a9ae-433e-bb12-3ecf85df0226.html;1419;0,42;NX
11;7;21;Werwińska Krystyna;/cpr/sjm-11/pl/58aa2770-95b2-4eaa-97d3-d0b0f2bc48e0.html;1517;0,45;NX
11;7;22;Sut Sebastian Jan;/cpr/sjm-11/pl/39a3570b-f89f-4b6c-8ba2-05bd8f7592a9.html;1049;0,31;NX
11;7;23;Pigłowski Dariusz Andrzej;/cpr/sjm-11/pl/a8f533c3-46c3-466a-bab3-0a222015fdc4.html;352;0,10;NX
11;7;24;Dunin Artur Jerzy;/cpr/sjm-11/pl/49af2e6a-576a-4129-8c87-39b4c3d6ce84.html;9595;2,82;PX
11;8;1;Stolarczyk Ewa Kazimiera;/cpr/sjm-11/pl/409a1f3b-7aa5-4dce-be25-48f756dd7c8b.html;257;0,08;NX
11;8;2;Grzegorzewski Dawid Piotr;/cpr/sjm-11/pl/d6a892c6-49ed-4652-bb18-1feb1f52c92c.html;97;0,03;NX
11;8;3;Maciejewska Elżbieta Wiesława;/cpr/sjm-11/pl/1b557f0d-8b59-4bbc-952a-7db4bf490cd2.html;91;0,03;NX
11;8;4;Kaźmierski Józef;/cpr/sjm-11/pl/3f77415f-6db1-4de1-99c1-c5155b5e9aaf.html;78;0,02;NX
11;8;5;Morawiak Maria Anna;/cpr/sjm-11/pl/e3444380-7139-4d39-b326-216a06b15a35.html;45;0,01;NX
11;8;6;Wiedeńska Honorata;/cpr/sjm-11/pl/abc7ac53-0ff3-4678-8012-379e9ef45339.html;21;0,01;NX
11;8;7;Pietras Marian Antoni;/cpr/sjm-11/pl/0d219c7d-95f2-4f3f-be27-4d541e6a01bb.html;59;0,02;NX
11;8;8;Wróbel Małgorzata;/cpr/sjm-11/pl/0a573d98-6115-45c9-83ca-5ee228f1f7b5.html;66;0,02;NX
11;8;9;Jezierski Mariusz Karol;/cpr/sjm-11/pl/ce8bc959-a546-4c85-8d21-99fc9e4116d9.html;18;0,01;NX
11;8;10;Rzepka Wiesław Józef;/cpr/sjm-11/pl/9a20fe8b-d55e-4754-b36a-127841e59a99.html;42;0,01;NX
11;8;11;Wojciechowska Jolanta;/cpr/sjm-11/pl/8a937103-f275-47c0-99f8-135afa679ec7.html;47;0,01;NX
11;8;12;Marciniak Arkadiusz Michał;/cpr/sjm-11/pl/c74fc4da-d436-4ea3-88c0-fe4ff908cb3b.html;36;0,01;NX
11;8;13;Głowacka Ewa;/cpr/sjm-11/pl/745712b2-9b06-461f-b688-86236a96035f.html;58;0,02;NX
11;8;14;Sazon Aneta Katarzyna;/cpr/sjm-11/pl/faf5b681-890f-42b5-96c7-6c98951b4c74.html;20;0,01;NX
11;8;15;Malinowska Aneta Karolina;/cpr/sjm-11/pl/bf6c2601-67ee-4ed5-9e32-061b8b6cdedc.html;41;0,01;NX
11;8;16;Bańska Katarzyna Aldona;/cpr/sjm-11/pl/1f324945-4727-4fbb-878b-2412f0adae71.html;17;0,01;NX
11;8;17;Nowak Marcin Piotr;/cpr/sjm-11/pl/b3b5291d-664f-4f2e-8dad-df459d9a25e7.html;65;0,02;NX
11;8;18;Stawski Mirosław;/cpr/sjm-11/pl/aac0a68a-0b87-4897-a189-fd2e1ebbff4c.html;62;0,02;NX
11;8;19;Olejniczak Bogusław Andrzej;/cpr/sjm-11/pl/3949e3b1-5b0d-47b6-ae7c-83dd33d09695.html;268;0,08;NX
11;9;1;Kędzierski Lech Tomasz;/cpr/sjm-11/pl/3ea88b91-4d74-47cd-9ba3-aeca4f1a99f3.html;2844;0,84;NX
11;9;2;Utecht Waldemar Arkadiusz;/cpr/sjm-11/pl/a9493202-c579-4849-8f9c-94b5d80fb175.html;483;0,14;NX
11;9;3;Dobiesz Alicja Maria;/cpr/sjm-11/pl/f053ec1e-572a-45b4-89f3-780393660443.html;375;0,11;NX
11;9;4;Kosiacka-Woch Aneta Iwona;/cpr/sjm-11/pl/d272bd87-d896-4727-95b3-e5f950dfbe9c.html;139;0,04;NX
11;9;5;Kaczorowska Halina Bożena;/cpr/sjm-11/pl/9e570f53-e486-42ba-9fa5-03588911f7e4.html;206;0,06;NX
11;9;6;Janczak Magdalena Anna;/cpr/sjm-11/pl/61e805be-7efd-4e8e-a189-be2cab85a3b6.html;213;0,06;NX
11;9;7;Bakalarski Marcin;/cpr/sjm-11/pl/d97fe7bc-2c12-461c-a027-e8d59ecd9cee.html;341;0,10;NX
11;9;8;Sass Sebastian Edward;/cpr/sjm-11/pl/5cc2d164-fb91-45a2-8aae-f9d5737fda50.html;235;0,07;NX
11;9;9;Supera-Szaleniec Justyna;/cpr/sjm-11/pl/57a61239-ca06-4ef5-ba20-499146510f7c.html;270;0,08;NX
11;9;10;Jackiewicz Jerzy;/cpr/sjm-11/pl/aae33276-74a3-4179-9e8e-723ab476a9a5.html;82;0,02;NX
11;9;11;Rybkowski Sławomir;/cpr/sjm-11/pl/96fab1c7-dedb-4f66-892e-feaeab2110f5.html;77;0,02;NX
11;9;12;Tomczak Ewelina;/cpr/sjm-11/pl/7dff19ad-ad25-48cb-9fcf-11334a7ef46b.html;448;0,13;NX
11;10;1;Głowacki Tomasz Bogdan;/cpr/sjm-11/pl/5673ceeb-d452-4da2-a873-880aea2982f6.html;198;0,06;NX
11;10;2;Pawlak Jerzy Wojciech;/cpr/sjm-11/pl/e5569fdb-e040-4be3-8812-caab76117fe5.html;257;0,08;NX
11;10;3;Lobka Grzegorz Janusz;/cpr/sjm-11/pl/313d76cb-5ae0-4a8e-9aee-5f7b67f787b3.html;43;0,01;NX
11;10;4;Halamus Anatol;/cpr/sjm-11/pl/6ce83f28-0e81-4b3e-b643-d4c9db127abe.html;81;0,02;NX
11;10;5;Michalak Aleksandra Izabela;/cpr/sjm-11/pl/e379abf0-bb82-4553-bfd6-a9ab5908b5c4.html;105;0,03;NX
11;10;6;Dębkowski Stanisław Michał;/cpr/sjm-11/pl/1c9de4db-ecb9-4064-9fe2-05f2d2ca06b9.html;29;0,01;NX
11;10;7;Pieczewska Anna;/cpr/sjm-11/pl/3106fd6c-a7a9-4859-b539-999734a30630.html;35;0,01;NX
11;10;8;Drabik Marek;/cpr/sjm-11/pl/189b5efa-4ccc-4b49-9146-1059a9cc6176.html;50;0,01;NX
11;10;9;Konarska Sylwia;/cpr/sjm-11/pl/fd2ef4fa-8140-4191-8408-6d9abd529f8f.html;26;0,01;NX
11;10;10;Struszczyk Adrian Waldemar;/cpr/sjm-11/pl/24c6f333-83b0-43aa-b8ea-3661e03b8238.html;7;0,00;NX
11;10;11;Bednarkiewicz Teresa;/cpr/sjm-11/pl/fe0c4c5f-f2d2-4768-af39-4fbbc4984ea7.html;9;0,00;NX
11;10;12;Ciągło Włodzimierz Adam;/cpr/sjm-11/pl/58a2d0a1-cc6c-4c8e-837b-3cbc403059ec.html;12;0,00;NX
11;10;13;Jurczak Agnieszka Maria;/cpr/sjm-11/pl/9dbc8510-1dfb-4c60-b75f-2ac056d0aede.html;46;0,01;NX
11;10;14;Boroski Marek;/cpr/sjm-11/pl/59e3c9de-aec3-4914-914b-e4cc2a53aa9e.html;78;0,02;NX
12;1;1;Szydło Beata Maria;/cpr/sjm-12/pl/3fa79343-25f3-4ab3-8fac-ec04a8fe4a06.html;43612;18,22;PX
12;1;2;Szczerski Krzysztof Maria;/cpr/sjm-12/pl/57feb478-79f0-4ae8-971c-0901e9b3ed73.html;4751;1,98;PX
12;1;3;Łatas Marek Jerzy;/cpr/sjm-12/pl/53fe094c-2978-4525-bf70-2e46329526f0.html;12466;5,21;PX
12;1;4;Polak Marek Władysław;/cpr/sjm-12/pl/77b3756d-ee57-49f3-b751-278cb14a2c9f.html;6341;2,65;PX
12;1;5;Górska Anna Teresa;/cpr/sjm-12/pl/b87ca0d2-bff6-4f8f-a866-b454387f86b6.html;2219;0,93;NX
12;1;6;Jurzak Jarosław Ludwik;/cpr/sjm-12/pl/6178f231-9ee9-44b0-b842-2e4d09924e22.html;2132;0,89;NX
12;1;7;Hajos Sławomir Paweł;/cpr/sjm-12/pl/be1c4025-dfb9-4093-8e12-89d88eeb050d.html;2588;1,08;NX
12;1;8;Bieniek Władysław;/cpr/sjm-12/pl/b240f510-2f55-4acf-9705-331df18d4967.html;1186;0,50;NX
12;1;9;Kasperek Krzysztof;/cpr/sjm-12/pl/1157fdbd-4b1b-4a38-9b20-328533cf746d.html;2205;0,92;NX
12;1;10;Nieśpielak Jeremi Paweł;/cpr/sjm-12/pl/6b2c294f-e189-43b4-b7d3-b5e2e8f8b373.html;2602;1,09;NX
12;1;11;Kozik Krzysztof Janusz;/cpr/sjm-12/pl/fbcd69ff-dad8-46d2-b786-3c33f5d0d1a6.html;2683;1,12;NX
12;1;12;Światłoń Krystyna;/cpr/sjm-12/pl/f04b8829-d549-466d-8335-71591f3dd6bc.html;944;0,39;NX
12;1;13;Świerkosz Grażyna;/cpr/sjm-12/pl/64689f22-f221-4707-b91a-07aefe9a0151.html;1308;0,55;NX
12;1;14;Majka Jolanta Maria;/cpr/sjm-12/pl/38c257eb-06e8-4181-9fc4-6f2b1a0c2a52.html;1172;0,49;NX
12;1;15;Wągiel Krystyna Maria;/cpr/sjm-12/pl/76fb0d4b-8706-4c84-9a9b-194f1f3a8e65.html;686;0,29;NX
12;1;16;Kaczyński Filip Roman;/cpr/sjm-12/pl/dba8ff4a-9827-4ccd-900a-e0136fae084b.html;4325;1,81;NX
12;2;1;Gołdynia Grzegorz Władysław;/cpr/sjm-12/pl/fa5da80a-54bb-479a-bcdf-767bf0855547.html;2546;1,06;NX
12;2;2;Listwan Marek Marian;/cpr/sjm-12/pl/89cfae2f-dd3c-4074-b4c7-6ea8b103b97b.html;1300;0,54;NX
12;2;3;Chruszcz Maksymilian;/cpr/sjm-12/pl/5df162d0-b55b-4f0d-aa53-a81c5991b212.html;412;0,17;NX
12;2;4;Długopolska Joanna Anna;/cpr/sjm-12/pl/c5d7cb96-98eb-47fe-bcb2-63b4a0452b4c.html;689;0,29;NX
12;2;5;Piwowarski Damian;/cpr/sjm-12/pl/401af1f6-1ff3-48e9-8334-9e3d26b00a9c.html;255;0,11;NX
12;2;6;Żak Marcin Arkadiusz;/cpr/sjm-12/pl/2c37c189-cbaf-44c4-bcef-a6980e5f1d2d.html;247;0,10;NX
12;2;7;Gierat Iwona;/cpr/sjm-12/pl/8c22a5cf-bb6b-4769-a726-d7e9eb27fd94.html;275;0,11;NX
12;2;8;Mirocha Anna Elżbieta;/cpr/sjm-12/pl/cebf4a38-c7fb-45c1-8d9f-60ad3795d8d0.html;214;0,09;NX
12;2;9;Kowalczyk Robert Jerzy;/cpr/sjm-12/pl/c6034feb-40f3-4dca-8dc9-23d56a3869a8.html;204;0,09;NX
12;2;10;Korczyk Andrzej Henryk;/cpr/sjm-12/pl/4199cd6a-6a22-4fcd-aa5e-ff0428c68c64.html;84;0,04;NX
12;2;11;Wójcik Paulina Katarzyna;/cpr/sjm-12/pl/3e7a3ef3-3f92-478d-b88b-e04a01ec3b14.html;213;0,09;NX
12;2;12;Żak Lucyna Natalia;/cpr/sjm-12/pl/dd758c5d-9fa6-4439-8da9-5f80bc5b8744.html;278;0,12;NX
12;2;13;Kuczek Krzysztof Dariusz;/cpr/sjm-12/pl/4b5c60bd-7f53-4d12-848f-8f73fecb096f.html;338;0,14;NX
12;3;1;Szwed Dariusz Jacek;/cpr/sjm-12/pl/246d31e9-54fb-4ef9-b276-4e4a3cdd9abc.html;3842;1,61;NX
12;3;2;Rydzoń Stanisław;/cpr/sjm-12/pl/4722bae5-8582-43aa-acaf-28b0bef7b9dd.html;5811;2,43;NX
12;3;3;Drabek - Polek Wiesława;/cpr/sjm-12/pl/ea222313-36e2-40bf-9029-cfe5814453c4.html;1053;0,44;NX
12;3;4;Skuza Grzegorz;/cpr/sjm-12/pl/af7472f9-386c-4188-8c5e-31543ed8e949.html;401;0,17;NX
12;3;5;Rauch Jan Zbigniew;/cpr/sjm-12/pl/904e3d9a-cda3-4424-9210-2d81397db262.html;678;0,28;NX
12;3;6;Matuszewska Franciszka;/cpr/sjm-12/pl/f3db388b-c09e-42f6-9461-8ee52a709829.html;427;0,18;NX
12;3;7;Grzelka - Kopeć Joanna;/cpr/sjm-12/pl/7ff16cd9-8a2c-4e00-8e69-e15d0064fb9a.html;548;0,23;NX
12;3;8;Talaga Irena;/cpr/sjm-12/pl/078e3405-8263-4343-85de-be4637d90669.html;810;0,34;NX
12;3;9;Grodecki Andrzej Józef;/cpr/sjm-12/pl/02ac04eb-3b31-4d0d-9518-53e1dbfcde08.html;173;0,07;NX
12;3;10;Szafrańska Janina Bożena;/cpr/sjm-12/pl/b3a4c36e-f44b-448f-88ac-42feb48aab7c.html;434;0,18;NX
12;3;11;Kuliński Wojciech Marcin;/cpr/sjm-12/pl/155a3374-bb21-4f5c-9998-807d5bb5f336.html;173;0,07;NX
12;3;12;Szczotkowski Dariusz;/cpr/sjm-12/pl/909d69da-e13e-459b-9530-49cda33a5a34.html;265;0,11;NX
12;3;13;Adamus Karolina;/cpr/sjm-12/pl/ac8aa48a-a83e-4536-9ef5-d0e71858cc4b.html;562;0,23;NX
12;3;14;Lewandowski Andrzej Jan;/cpr/sjm-12/pl/e5e10a4d-f22f-4451-9534-d064716c3b64.html;482;0,20;NX
12;3;15;Janzer Izabela Magdalena;/cpr/sjm-12/pl/749b6491-c87d-47e0-bfba-566562f0d0fc.html;195;0,08;NX
12;3;16;Kobielusz Paweł Bernard;/cpr/sjm-12/pl/21ff0178-7968-4e68-8f57-d489662579dc.html;584;0,24;NX
12;4;1;Tawrel Andrzej Mirosław;/cpr/sjm-12/pl/d9066876-dbcf-4e08-b82e-6d10543897c1.html;7597;3,17;NX
12;4;2;Piątkowska Zdzisława Alicja;/cpr/sjm-12/pl/0fca7988-c45d-4441-80d3-f6276d81911b.html;2612;1,09;NX
12;4;3;Szczygieł Elżbieta Teresa;/cpr/sjm-12/pl/011ca000-d09d-4313-a018-802cce1a8a96.html;2228;0,93;NX
